# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.Homeodomain.0146	Pitx1	ChIP-seq	N
GM.5.0.Homeodomain.0146	Pitx3	PBM	N
GM.5.0.Forkhead.0013	FOXO1	TRANSFAC	N
GM.5.0.Forkhead.0013	FOXO3	TRANSFAC	N
GM.5.0.Forkhead.0013	FOXO1	Transfac	N
GM.5.0.Forkhead.0013	FOXO1	ChIP-seq	N
GM.5.0.Mixed.0106	ZBTB33	ChIP-seq	N
GM.5.0.bZIP.0020	Ehf	PBM	N
GM.5.0.bZIP.0020	Elf3	PBM	N
GM.5.0.bZIP.0020	ELF5	HT-SELEX	N
GM.5.0.bZIP.0020	Elf5	HT-SELEX	N
GM.5.0.bZIP.0020	ETS	TRANSFAC	N
GM.5.0.bZIP.0020	ETS1	HT-SELEX	N
GM.5.0.bZIP.0020	ELK1	TRANSFAC	N
GM.5.0.bZIP.0020	ETV4	TRANSFAC	N
GM.5.0.bZIP.0020	ETV5	HT-SELEX	N
GM.5.0.bZIP.0020	FEV	JASPAR	N
GM.5.0.bZIP.0020	FEV	HT-SELEX	N
GM.5.0.bZIP.0020	FLI1	HT-SELEX	N
GM.5.0.bZIP.0020	Etv1	PBM	N
GM.5.0.bZIP.0020	Etv2	PBM	N
GM.5.0.bZIP.0020	Ets2	PBM	N
GM.5.0.bZIP.0020	ENSMUSG00000044690	PBM	N
GM.5.0.bZIP.0020	Fev	PBM	N
GM.5.0.bZIP.0020	Elk3	PBM	N
GM.5.0.bZIP.0020	ENSG00000235187	PBM	N
GM.5.0.bZIP.0020	Gabpa	PBM	N
GM.5.0.bZIP.0020	Erf	PBM	N
GM.5.0.bZIP.0020	Elk1	PBM	N
GM.5.0.bZIP.0020	Ehf	PBM	N
GM.5.0.bZIP.0020	Etv5	PBM	N
GM.5.0.bZIP.0020	Fli1	PBM	N
GM.5.0.bZIP.0020	Etv4	PBM	N
GM.5.0.bZIP.0020	Elk4	PBM	N
GM.5.0.bZIP.0020	Elf5	PBM	N
GM.5.0.bZIP.0020	Etv6	PBM	N
GM.5.0.bZIP.0020	Ets1	PBM	N
GM.5.0.bZIP.0020	Elf1	PBM	N
GM.5.0.bZIP.0020	Elf2	PBM	N
GM.5.0.bZIP.0020	Erg	PBM	N
GM.5.0.bZIP.0020	Gm5454	PBM	N
GM.5.0.bZIP.0020	ETS1	Transfac	N
GM.5.0.bZIP.0020	ELK1	Transfac	N
GM.5.0.bZIP.0020	Etv2	Transfac	N
GM.5.0.bZIP.0020	Ets2	Transfac	N
GM.5.0.bZIP.0020	Erf	Transfac	N
GM.5.0.bZIP.0020	ENSMUSG00000044690	Transfac	N
GM.5.0.bZIP.0020	Fev	Transfac	N
GM.5.0.bZIP.0020	ELF5	SELEX	N
GM.5.0.bZIP.0020	ETS1	SELEX	N
GM.5.0.bZIP.0020	ETV5	SELEX	N
GM.5.0.bZIP.0020	Etv2	SELEX	N
GM.5.0.bZIP.0020	Ets2	SELEX	N
GM.5.0.bZIP.0020	ENSMUSG00000044690	SELEX	N
GM.5.0.bZIP.0020	Fev	SELEX	N
GM.5.0.bZIP.0020	FEV	SELEX	N
GM.5.0.bZIP.0020	ENSG00000235187	SELEX	N
GM.5.0.bZIP.0020	Erf	SELEX	N
GM.5.0.bZIP.0020	FLI1	SELEX	N
GM.5.0.bZIP.0020	Elf5	SELEX	N
GM.5.0.bZIP.0020	ELF5	ChIP-seq	N
GM.5.0.bZIP.0020	ETS1	ChIP-seq	N
GM.5.0.bZIP.0020	FEV	ChIP-seq	N
GM.5.0.bZIP.0020	ENSG00000235187	ChIP-seq	N
GM.5.0.bZIP.0020	Etv2	ChIP-seq	N
GM.5.0.bZIP.0020	Ets2	ChIP-seq	N
GM.5.0.bZIP.0020	Erf	ChIP-seq	N
GM.5.0.bZIP.0020	ENSMUSG00000044690	ChIP-seq	N
GM.5.0.bZIP.0020	Fev	ChIP-seq	N
GM.5.0.bZIP.0020	ELF5	HT-SELEX	N
GM.5.0.bZIP.0020	FEV	HT-SELEX	N
GM.5.0.bZIP.0020	ETV5	HT-SELEX	N
GM.5.0.Grainyhead.0010	GRHL2	ChIP-seq	N
GM.5.0.Grainyhead.0010	GRHL1	Unknown	N
GM.5.0.Grainyhead.0010	GRHL1	HT-SELEX	N
GM.5.0.Grainyhead.0010	GRHL1	SELEX	N
GM.5.0.Grainyhead.0010	Grhl1	SELEX	N
GM.5.0.C2H2_ZF.0208	Tbx19	JASPAR	N
GM.5.0.C2H2_ZF.0208	T	JASPAR	N
GM.5.0.C2H2_ZF.0208	T	Unknown	N
GM.5.0.C2H2_ZF.0208	TBX5	TRANSFAC	N
GM.5.0.bHLH.0136	RBPJ	ChIP-seq	N
GM.5.0.bHLH.0136	Rbpj	ChIP-seq	N
GM.5.0.bZIP.0041	Mlx	PBM	N
GM.5.0.bZIP.0041	Bhlhe41	PBM	N
GM.5.0.bZIP.0041	Max	PBM	N
GM.5.0.STAT.0004	STAT3	JASPAR	N
GM.5.0.STAT.0004	STAT3	ChIP-seq	N
GM.5.0.STAT.0004	Stat3	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxc1	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXP1	PBM	N
GM.5.0.Forkhead.0013	FOXP4	PBM	N
GM.5.0.Forkhead.0013	Foxp4	PBM	N
GM.5.0.Forkhead.0013	Foxp3	PBM	N
GM.5.0.Forkhead.0013	FOXN3	PBM	N
GM.5.0.Forkhead.0013	FOXK2	PBM	N
GM.5.0.Forkhead.0013	FOXD4	PBM	N
GM.5.0.Forkhead.0013	FOXS1	PBM	N
GM.5.0.Forkhead.0013	FOXD4L1	PBM	N
GM.5.0.Forkhead.0013	FOXI2	PBM	N
GM.5.0.Forkhead.0013	FOXD4L3	PBM	N
GM.5.0.Forkhead.0013	FOXD4L5	PBM	N
GM.5.0.Forkhead.0013	FOXD4L6	PBM	N
GM.5.0.Forkhead.0013	KIAA0415	PBM	N
GM.5.0.Forkhead.0013	Foxj2	PBM	N
GM.5.0.Forkhead.0013	Foxn3	PBM	N
GM.5.0.Forkhead.0013	Foxn2	PBM	N
GM.5.0.Forkhead.0013	Foxa1	PBM	N
GM.5.0.Forkhead.0013	Foxf2	PBM	N
GM.5.0.Forkhead.0013	Foxk2	PBM	N
GM.5.0.Forkhead.0013	Foxa3	PBM	N
GM.5.0.Forkhead.0013	Foxf1a	PBM	N
GM.5.0.Forkhead.0013	Foxi1	PBM	N
GM.5.0.Forkhead.0013	Foxi2	PBM	N
GM.5.0.Forkhead.0013	Foxl2	PBM	N
GM.5.0.Forkhead.0013	Foxd4	PBM	N
GM.5.0.Forkhead.0013	Foxd2	PBM	N
GM.5.0.Forkhead.0013	Foxi3	PBM	N
GM.5.0.Forkhead.0013	Foxd3	PBM	N
GM.5.0.Forkhead.0013	Foxs1	PBM	N
GM.5.0.Forkhead.0013	ENSMUSG00000090020	PBM	N
GM.5.0.Forkhead.0013	Foxp2	PBM	N
GM.5.0.Forkhead.0013	Foxo3	PBM	N
GM.5.0.Forkhead.0013	FOXE1	PBM	N
GM.5.0.Forkhead.0013	FOXE3	PBM	N
GM.5.0.Forkhead.0013	FOXB2	PBM	N
GM.5.0.Forkhead.0013	Foxe3	PBM	N
GM.5.0.Forkhead.0013	Foxb2	PBM	N
GM.5.0.Forkhead.0013	Foxe1	PBM	N
GM.5.0.Forkhead.0013	FOXP4	B1H	N
GM.5.0.Forkhead.0013	Foxp4	B1H	N
GM.5.0.Forkhead.0013	Foxp3	B1H	N
GM.5.0.Forkhead.0013	FOXK2	SELEX	N
GM.5.0.Forkhead.0013	FOXD4	SELEX	N
GM.5.0.Forkhead.0013	FOXE1	SELEX	N
GM.5.0.Forkhead.0013	FOXS1	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0013	FOXI2	SELEX	N
GM.5.0.Forkhead.0013	FOXE3	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0013	FOXB2	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0013	KIAA0415	SELEX	N
GM.5.0.Forkhead.0013	Foxa1	SELEX	N
GM.5.0.Forkhead.0013	Foxf2	SELEX	N
GM.5.0.Forkhead.0013	Foxq1	SELEX	N
GM.5.0.Forkhead.0013	Foxk2	SELEX	N
GM.5.0.Forkhead.0013	Foxa3	SELEX	N
GM.5.0.Forkhead.0013	Foxf1a	SELEX	N
GM.5.0.Forkhead.0013	Foxe3	SELEX	N
GM.5.0.Forkhead.0013	Foxi1	SELEX	N
GM.5.0.Forkhead.0013	Foxi2	SELEX	N
GM.5.0.Forkhead.0013	Foxc1	SELEX	N
GM.5.0.Forkhead.0013	Foxl2	SELEX	N
GM.5.0.Forkhead.0013	Foxd4	SELEX	N
GM.5.0.Forkhead.0013	Foxd2	SELEX	N
GM.5.0.Forkhead.0013	Foxi3	SELEX	N
GM.5.0.Forkhead.0013	Foxb2	SELEX	N
GM.5.0.Forkhead.0013	Foxd3	SELEX	N
GM.5.0.Forkhead.0013	Foxe1	SELEX	N
GM.5.0.Forkhead.0013	Foxs1	SELEX	N
GM.5.0.IRF.0008	PRDM1	ChIP-seq	N
GM.5.0.IRF.0008	PRDM1	JASPAR	N
GM.5.0.IRF.0008	ZNF683	ChIP-seq	N
GM.5.0.IRF.0008	PRDM1	SELEX	N
GM.5.0.IRF.0008	PRDM1	Unknown	N
GM.5.0.IRF.0008	IRF1	ChIP-seq	N
GM.5.0.IRF.0008	PRDM1	ChIP-seq	N
GM.5.0.IRF.0008	Prdm1	ChIP-seq	N
GM.5.0.IRF.0008	PRDM1	HT-SELEX	N
GM.5.0.bHLH.0045	BHLHA15	HT-SELEX	N
GM.5.0.bHLH.0045	BHLHE22	HT-SELEX	N
GM.5.0.bHLH.0045	BHLHE23	HT-SELEX	N
GM.5.0.bHLH.0045	BHLHA15	SELEX	N
GM.5.0.bHLH.0045	BHLHE22	SELEX	N
GM.5.0.bHLH.0045	Olig2	SELEX	N
GM.5.0.bHLH.0045	Bhlhe23	SELEX	N
GM.5.0.bHLH.0045	Olig1	SELEX	N
GM.5.0.bHLH.0045	BHLHE23	SELEX	N
GM.5.0.bHLH.0045	NEUROG3	SELEX	N
GM.5.0.bHLH.0045	NEUROD4	SELEX	N
GM.5.0.bHLH.0045	NEUROD6	SELEX	N
GM.5.0.bHLH.0045	NEUROD2	SELEX	N
GM.5.0.bHLH.0045	NEUROG1	SELEX	N
GM.5.0.bHLH.0045	Neurog2	SELEX	N
GM.5.0.bHLH.0045	Neurod1	SELEX	N
GM.5.0.bHLH.0045	Neurod6	SELEX	N
GM.5.0.bHLH.0045	Neurod2	SELEX	N
GM.5.0.bHLH.0045	Neurog3	SELEX	N
GM.5.0.bHLH.0045	Neurod4	SELEX	N
GM.5.0.bHLH.0045	OLIG1	SELEX	N
GM.5.0.bHLH.0045	OLIG2	SELEX	N
GM.5.0.bHLH.0045	OLIG3	SELEX	N
GM.5.0.bHLH.0045	NEUROD2	HT-SELEX	N
GM.5.0.bHLH.0045	OLIG2	HT-SELEX	N
GM.5.0.bHLH.0045	BHLHE23	HT-SELEX	N
GM.5.0.bHLH.0045	BHLHE22	HT-SELEX	N
GM.5.0.bHLH.0045	OLIG1	HT-SELEX	N
GM.5.0.bHLH.0045	OLIG3	HT-SELEX	N
GM.5.0.bHLH.0045	NEUROD2	HT-SELEX	N
GM.5.0.bHLH.0045	OLIG1	Unknown	N
GM.5.0.bHLH.0045	OLIG1	HT-SELEX	N
GM.5.0.bHLH.0045	OLIG2	HT-SELEX	N
GM.5.0.bHLH.0045	OLIG3	HT-SELEX	N
GM.5.0.Homeodomain_POU.0021	SOX1	SELEX	N
GM.5.0.Homeodomain_POU.0021	ENSMUSG00000079994	SELEX	N
GM.5.0.Homeodomain_POU.0021	SOX1	Unknown	N
GM.5.0.Homeodomain_POU.0021	Sox1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0121	NR3C1	Transfac	N
GM.5.0.Nuclear_receptor.0121	Nr3c2	Transfac	N
GM.5.0.Nuclear_receptor.0121	Pgr	Transfac	N
GM.5.0.Nuclear_receptor.0121	NR3C1	TRANSFAC	N
GM.5.0.Homeodomain.0045	EN1	HT-SELEX	N
GM.5.0.Homeodomain.0045	GBX2	HT-SELEX	N
GM.5.0.Homeodomain.0045	EN1	SELEX	N
GM.5.0.Homeodomain.0045	GBX2	SELEX	N
GM.5.0.C2H2_ZF.0092	Hic1	PBM	N
GM.5.0.C2H2_ZF.0092	Hic1	HT-SELEX	N
GM.5.0.C2H2_ZF.0092	HIC2	Unknown	N
GM.5.0.C2H2_ZF.0092	HIC2	HT-SELEX	N
GM.5.0.C2H2_ZF.0092	Hic1	PBM	N
GM.5.0.C2H2_ZF.0092	HIC2	SELEX	N
GM.5.0.C2H2_ZF.0092	Hic2	SELEX	N
GM.5.0.C2H2_ZF.0092	Hic1	SELEX	N
GM.5.0.C2H2_ZF.0092	HIC2	HT-SELEX	N
GM.5.0.C2H2_ZF.0092	Hic1	HT-SELEX	N
GM.5.0.Homeodomain.0045	Lbx1	B1H	N
GM.5.0.Homeodomain.0045	BARX2	ChIP-seq	N
GM.5.0.Homeodomain_POU.0021	POU1F1	TRANSFAC	N
GM.5.0.Homeodomain_POU.0021	POU5F1	ChIP-seq	N
GM.5.0.bZIP.0020	GATA1	ChIP-seq	N
GM.5.0.bZIP.0020	GATA2	ChIP-seq	N
GM.5.0.bZIP.0020	EHF	JASPAR	N
GM.5.0.Homeodomain.0169	HNF1A	JASPAR	N
GM.5.0.Homeodomain.0169	Hnf1a	ChIP-seq	N
GM.5.0.Homeodomain.0169	HNF1	TRANSFAC	N
GM.5.0.Homeodomain.0169	HNF1A	Transfac	N
GM.5.0.Homeodomain.0169	HNF1A	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXA1	TRANSFAC	N
GM.5.0.Forkhead.0013	FOXA	TRANSFAC	N
GM.5.0.Nuclear_receptor.0063	Nr5a2	PBM	N
GM.5.0.Nuclear_receptor.0063	Nr5a1	PBM	N
GM.5.0.Nuclear_receptor.0063	NR5A1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0063	Nr5a1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0063	NR5A1	TRANSFAC	N
GM.5.0.Homeodomain.0033	NKX2-3	JASPAR	N
GM.5.0.Homeodomain.0033	NKX2-6	JASPAR	N
GM.5.0.Homeodomain.0033	NKX2-3	HT-SELEX	N
GM.5.0.Homeodomain.0033	NKX2-3	HT-SELEX	N
GM.5.0.Homeodomain.0033	Nkx2-2	ChIP-seq	N
GM.5.0.Homeodomain.0033	Nkx2-5	ChIP-seq	N
GM.5.0.THAP_finger.0005	E2F4	ChIP-seq	N
GM.5.0.THAP_finger.0005	ELF1	ChIP-seq	N
GM.5.0.bHLH.0137	TFAP4	SELEX	N
GM.5.0.bHLH.0137	TFAP4	HT-SELEX	N
GM.5.0.bHLH.0137	TFAP4	HT-SELEX	N
GM.5.0.bHLH.0137	TFAP4	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	MESP1	SELEX	N
GM.5.0.C2H2_ZF_Homeodomain.0002	MESP2	SELEX	N
GM.5.0.C2H2_ZF_Homeodomain.0002	Mesp2	SELEX	N
GM.5.0.C2H2_ZF_Homeodomain.0002	Mesp1	SELEX	N
GM.5.0.C2H2_ZF_Homeodomain.0002	TCF4	SELEX	N
GM.5.0.C2H2_ZF_Homeodomain.0002	MESP1	Unknown	N
GM.5.0.C2H2_ZF_Homeodomain.0002	MESP1	HT-SELEX	N
GM.5.0.C2H2_ZF_Homeodomain.0002	TCF4	HT-SELEX	N
GM.5.0.bHLH.0045	ATOH7	B1H	N
GM.5.0.bHLH.0045	Atoh7	B1H	N
GM.5.0.bHLH.0045	Olig2	B1H	N
GM.5.0.bHLH.0045	Bhlhe23	B1H	N
GM.5.0.bHLH.0045	NEUROG3	B1H	N
GM.5.0.bHLH.0045	NEUROD4	B1H	N
GM.5.0.bHLH.0045	NEUROD6	B1H	N
GM.5.0.bHLH.0045	NEUROG1	B1H	N
GM.5.0.bHLH.0045	Neurog2	B1H	N
GM.5.0.bHLH.0045	Neurod1	B1H	N
GM.5.0.bHLH.0045	Neurod6	B1H	N
GM.5.0.bHLH.0045	Neurod2	B1H	N
GM.5.0.bHLH.0045	Neurog3	B1H	N
GM.5.0.bHLH.0045	Neurod4	B1H	N
GM.5.0.Nuclear_receptor.0046	NR2F1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0046	NR2C2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0046	Nr2c2	ChIP-seq	N
GM.5.0.bZIP.0096	ATF2	ChIP-seq	N
GM.5.0.bZIP.0096	Atf2	ChIP-seq	N
GM.5.0.bZIP.0096	JUN	JASPAR	N
GM.5.0.bZIP.0096	JUND	JASPAR	N
GM.5.0.bZIP.0096	JUN	ChIP-seq	N
GM.5.0.bZIP.0096	JUND	ChIP-seq	N
GM.5.0.bZIP.0096	FOS	SMiLE-seq	N
GM.5.0.bZIP.0096	JUN	SMiLE-seq	N
GM.5.0.bZIP.0096	FOSL1	SMiLE-seq	N
GM.5.0.bZIP.0096	JUND	SMiLE-seq	N
GM.5.0.bZIP.0096	JUN	ChIP-seq	N
GM.5.0.bZIP.0096	JUNB	ChIP-seq	N
GM.5.0.bZIP.0096	JUND	ChIP-seq	N
GM.5.0.C2H2_ZF.0136	Klf9	ChIP-seq	N
GM.5.0.C2H2_ZF.0136	KLF16	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	KLF9	ChIP-seq	N
GM.5.0.C2H2_ZF.0136	KLF16	SELEX	N
GM.5.0.C2H2_ZF.0136	Klf11	SELEX	N
GM.5.0.C2H2_ZF.0136	Klf13	SELEX	N
GM.5.0.C2H2_ZF.0136	Klf14	SELEX	N
GM.5.0.C2H2_ZF.0136	SP7	SELEX	N
GM.5.0.C2H2_ZF.0136	SP3	SELEX	N
GM.5.0.C2H2_ZF.0136	SP6	SELEX	N
GM.5.0.C2H2_ZF.0136	SP5	SELEX	N
GM.5.0.C2H2_ZF.0136	SP9	SELEX	N
GM.5.0.C2H2_ZF.0136	Sp2	SELEX	N
GM.5.0.C2H2_ZF.0136	Sp3	SELEX	N
GM.5.0.C2H2_ZF.0136	Sp6	SELEX	N
GM.5.0.C2H2_ZF.0136	Sp8	SELEX	N
GM.5.0.C2H2_ZF.0136	Sp7	SELEX	N
GM.5.0.C2H2_ZF.0136	Sp9	SELEX	N
GM.5.0.C2H2_ZF.0136	Sp5	SELEX	N
GM.5.0.C2H2_ZF.0136	KLF16	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	SP3	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	SP3	HT-SELEX	N
GM.5.0.Unknown.0064	NRF1	TRANSFAC	N
GM.5.0.STAT.0004	STAT5A	Transfac	Y
GM.5.0.STAT.0004	Stat5a	Transfac	N
GM.5.0.STAT.0004	Stat5b	Transfac	N
GM.5.0.STAT.0004	STAT5B	Unknown	N
GM.5.0.STAT.0004	STAT5A	TRANSFAC	Y
GM.5.0.Unknown.0172	ETS1	ChIP-seq	N
GM.5.0.Unknown.0172	GATA1	ChIP-seq	N
GM.5.0.Unknown.0172	GATA2	ChIP-seq	N
GM.5.0.Unknown.0172	Gata2	ChIP-seq	N
GM.5.0.Unknown.0172	GATA3	ChIP-seq	N
GM.5.0.Unknown.0172	Gata3	ChIP-seq	N
GM.5.0.Unknown.0172	GATA4	ChIP-seq	N
GM.5.0.Unknown.0172	Gata4	ChIP-seq	N
GM.5.0.Unknown.0172	Gata6	ChIP-seq	N
GM.5.0.Unknown.0172	Gata1	JASPAR	N
GM.5.0.Unknown.0172	Gata2	JASPAR	N
GM.5.0.Unknown.0172	GATA2	JASPAR	N
GM.5.0.Unknown.0172	Gata4	JASPAR	N
GM.5.0.Unknown.0172	GATA2	ChIP-seq	N
GM.5.0.Unknown.0172	Gata2	ChIP-seq	N
GM.5.0.Unknown.0172	GATA1	ChIP-seq	N
GM.5.0.Unknown.0172	Gata1	ChIP-seq	N
GM.5.0.C2H2_ZF.0136	GLI2	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	GLI2	SELEX	N
GM.5.0.C2H2_ZF.0136	Gli1	SELEX	N
GM.5.0.C2H2_ZF.0136	Gli2	SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7A	SELEX	N
GM.5.0.C2H2_ZF.0136	Zbtb7a	SELEX	N
GM.5.0.C2H2_ZF.0136	Zbtb7c	SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7B	SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7C	SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7B	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7C	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	GLI2	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7A	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7B	HT-SELEX	N
GM.5.0.C2H2_ZF.0136	ZBTB7C	HT-SELEX	N
GM.5.0.Homeodomain.0079	Ahctf1	PBM	N
GM.5.0.bZIP.0089	CREB5	PBM	N
GM.5.0.bZIP.0089	Atf2	PBM	N
GM.5.0.bZIP.0089	Atf7	PBM	N
GM.5.0.bZIP.0020	PU.1	ChIP-seq	N
GM.5.0.bZIP.0020	SPI1	ChIP-seq	N
GM.5.0.Homeodomain.0169	HNF1	TRANSFAC	N
GM.5.0.C2H2_ZF.0115	ZNF263	ChIP-seq	N
GM.5.0.C2H2_ZF.0115	ZNF691	Unknown	N
GM.5.0.C2H2_ZF.0115	Zfp691	PBM	N
GM.5.0.SMAD.0012	HINFP	JASPAR	N
GM.5.0.SMAD.0012	HINFP	ChIP-seq	N
GM.5.0.SMAD.0012	Hinfp	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXD1	JASPAR	N
GM.5.0.Forkhead.0013	Foxg1	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXI1	HT-SELEX	N
GM.5.0.Forkhead.0013	Foxj3	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXK1	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxk1	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxl2	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXO1	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXO3	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXO3	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxo3	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXO4	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXO6	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXP2	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxp2	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXK2	PBM	N
GM.5.0.Forkhead.0013	FOXD4	PBM	N
GM.5.0.Forkhead.0013	FOXE1	PBM	N
GM.5.0.Forkhead.0013	FOXS1	PBM	N
GM.5.0.Forkhead.0013	FOXD4L1	PBM	N
GM.5.0.Forkhead.0013	FOXI2	PBM	N
GM.5.0.Forkhead.0013	FOXE3	PBM	N
GM.5.0.Forkhead.0013	FOXD4L3	PBM	N
GM.5.0.Forkhead.0013	FOXB2	PBM	N
GM.5.0.Forkhead.0013	FOXD4L5	PBM	N
GM.5.0.Forkhead.0013	FOXD4L6	PBM	N
GM.5.0.Forkhead.0013	KIAA0415	PBM	N
GM.5.0.Forkhead.0013	Foxa1	PBM	N
GM.5.0.Forkhead.0013	Foxa2	PBM	N
GM.5.0.Forkhead.0013	Foxf2	PBM	N
GM.5.0.Forkhead.0013	Foxq1	PBM	N
GM.5.0.Forkhead.0013	Foxk2	PBM	N
GM.5.0.Forkhead.0013	Foxa3	PBM	N
GM.5.0.Forkhead.0013	Foxf1a	PBM	N
GM.5.0.Forkhead.0013	Foxe3	PBM	N
GM.5.0.Forkhead.0013	Foxi1	PBM	N
GM.5.0.Forkhead.0013	Foxi2	PBM	N
GM.5.0.Forkhead.0013	Foxl2	PBM	N
GM.5.0.Forkhead.0013	Foxd4	PBM	N
GM.5.0.Forkhead.0013	Foxd2	PBM	N
GM.5.0.Forkhead.0013	Foxi3	PBM	N
GM.5.0.Forkhead.0013	Foxb2	PBM	N
GM.5.0.Forkhead.0013	Foxd3	PBM	N
GM.5.0.Forkhead.0013	Foxe1	PBM	N
GM.5.0.Forkhead.0013	Foxs1	PBM	N
GM.5.0.Forkhead.0013	FOXK2	JASPAR	N
GM.5.0.Forkhead.0013	FOXD4	JASPAR	N
GM.5.0.Forkhead.0013	FOXE1	JASPAR	N
GM.5.0.Forkhead.0013	FOXS1	JASPAR	N
GM.5.0.Forkhead.0013	FOXD4L1	JASPAR	N
GM.5.0.Forkhead.0013	FOXI2	JASPAR	N
GM.5.0.Forkhead.0013	FOXE3	JASPAR	N
GM.5.0.Forkhead.0013	FOXD4L3	JASPAR	N
GM.5.0.Forkhead.0013	FOXB2	JASPAR	N
GM.5.0.Forkhead.0013	FOXD4L5	JASPAR	N
GM.5.0.Forkhead.0013	FOXD4L6	JASPAR	N
GM.5.0.Forkhead.0013	KIAA0415	JASPAR	N
GM.5.0.Forkhead.0013	Foxa1	JASPAR	N
GM.5.0.Forkhead.0013	Foxf2	JASPAR	N
GM.5.0.Forkhead.0013	Foxq1	JASPAR	N
GM.5.0.Forkhead.0013	Foxk2	JASPAR	N
GM.5.0.Forkhead.0013	Foxa3	JASPAR	N
GM.5.0.Forkhead.0013	Foxf1a	JASPAR	N
GM.5.0.Forkhead.0013	Foxe3	JASPAR	N
GM.5.0.Forkhead.0013	Foxi1	JASPAR	N
GM.5.0.Forkhead.0013	Foxi2	JASPAR	N
GM.5.0.Forkhead.0013	Foxl2	JASPAR	N
GM.5.0.Forkhead.0013	Foxd4	JASPAR	N
GM.5.0.Forkhead.0013	Foxd2	JASPAR	N
GM.5.0.Forkhead.0013	Foxi3	JASPAR	N
GM.5.0.Forkhead.0013	Foxb2	JASPAR	N
GM.5.0.Forkhead.0013	Foxd3	JASPAR	N
GM.5.0.Forkhead.0013	Foxe1	JASPAR	N
GM.5.0.Forkhead.0013	Foxs1	JASPAR	N
GM.5.0.Forkhead.0013	FOXK2	SELEX	N
GM.5.0.Forkhead.0013	FOXI1	SELEX	N
GM.5.0.Forkhead.0013	FOXD4	SELEX	N
GM.5.0.Forkhead.0013	FOXE1	SELEX	N
GM.5.0.Forkhead.0013	FOXS1	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0013	FOXI2	SELEX	N
GM.5.0.Forkhead.0013	FOXE3	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0013	FOXB2	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0013	KIAA0415	SELEX	N
GM.5.0.Forkhead.0013	Foxa1	SELEX	N
GM.5.0.Forkhead.0013	Foxf2	SELEX	N
GM.5.0.Forkhead.0013	Foxq1	SELEX	N
GM.5.0.Forkhead.0013	Foxk2	SELEX	N
GM.5.0.Forkhead.0013	Foxa3	SELEX	N
GM.5.0.Forkhead.0013	Foxf1a	SELEX	N
GM.5.0.Forkhead.0013	Foxe3	SELEX	N
GM.5.0.Forkhead.0013	Foxi1	SELEX	N
