Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr14	88444536	88444937	14:88444536-88444937	.	.	88444536	88444937	0	1	401	88444528	cluster_3	Distal Intergenic	14	88464747	88471396	6650	2	ENSMUST00000061628	26459	ENSMUSG00000050505	ENSMUSG00000050505
chr14	88911820	88912221	14:88911820-88912221	.	.	88911820	88912221	0	1	401	88911812	cluster_3	Distal Intergenic	14	88464747	88471396	6650	2	ENSMUST00000061628	-440425	ENSMUSG00000050505	ENSMUSG00000050505
chr2	3132492	3132893	2:3132492-3132893	.	.	3132492	3132893	0	1	401	3132489	cluster_3	Intron (ENSMUST00000072955/ENSMUSG00000050530, intron 1 of 7)	2	3118685	3227806	109122	1	ENSMUST00000062934	13808	ENSMUSG00000050530	ENSMUSG00000050530
chr3	127954834	127955235	3:127954834-127955235	.	.	127954834	127955235	0	1	401	127954833	cluster_3	Distal Intergenic	3	127869688	127896323	26636	2	ENSMUST00000057198	-58512	ENSMUSG00000050549	ENSMUSG00000050549
chr3	127874181	127874582	3:127874181-127874582	.	.	127874181	127874582	0	1	401	127874180	cluster_3	Intron (ENSMUST00000057198/ENSMUSG00000050549, intron 1 of 1)	3	127869688	127896323	26636	2	ENSMUST00000057198	21741	ENSMUSG00000050549	ENSMUSG00000050549
chr4	18896215	18896616	4:18896215-18896616	.	.	18896215	18896616	0	1	401	18896214	cluster_3	Intron (ENSMUST00000137780/ENSMUSG00000073991, intron 5 of 9)	4	18844202	18845679	1478	2	ENSMUST00000121594	-50537	ENSMUSG00000050550	ENSMUSG00000050550
chr2	132377468	132377869	2:132377468-132377869	.	.	132377468	132377869	0	1	401	132377467	cluster_3	Intron (ENSMUST00000110157/ENSMUSG00000050558, intron 2 of 2)	2	132370329	132385400	15072	2	ENSMUST00000049997	7531	ENSMUSG00000050558	ENSMUSG00000050558
chr1	181622589	181622990	1:181622589-181622990	.	.	181622589	181622990	0	1	401	181622588	cluster_3	Distal Intergenic	1	181509633	181511451	1819	2	ENSMUST00000058825	-111139	ENSMUSG00000050625	ENSMUSG00000050625
chr5	100127930	100128331	5:100127930-100128331	.	.	100127930	100128331	0	1	401	100127929	cluster_3	Intron (ENSMUST00000063192/ENSMUSG00000050640, intron 1 of 7)	5	100083947	100122796	38850	2	ENSMUST00000124145	-5135	ENSMUSG00000050640	ENSMUSG00000050640
chr10	114840536	114840937	10:114840536-114840937	.	.	114840536	114840937	0	1	401	114840535	cluster_3	Distal Intergenic	10	114566167	114802307	236141	2	ENSMUST00000152702	-38230	ENSMUSG00000050663	ENSMUSG00000050663
chr16	50607755	50608156	16:50607755-50608156	.	.	50607755	50608156	0	1	401	50607750	cluster_3	Distal Intergenic	16	50589859	50591154	1296	2	ENSMUST00000062439	-16602	ENSMUSG00000050685	ENSMUSG00000050685
chr5	142694842	142695243	5:142694842-142695243	.	.	142694842	142695243	0	1	401	142694841	cluster_3	Distal Intergenic	5	142702101	142722490	20390	1	ENSMUST00000058418	-6858	ENSMUSG00000050822	ENSMUSG00000050822
chr7	135478571	135478972	7:135478571-135478972	.	.	135478571	135478972	0	1	401	135478570	cluster_3	Distal Intergenic	7	135511466	135528654	17189	2	ENSMUST00000053716	49682	ENSMUSG00000050866	ENSMUSG00000050866
chr9	16109910	16110311	9:16109910-16110311	.	.	16109910	16110311	0	1	401	16109909	cluster_3	Intron (ENSMUST00000082170/ENSMUSG00000074505, intron 2 of 24)	9	15862614	15874556	11943	2	ENSMUST00000057920	-235355	ENSMUSG00000050901	ENSMUSG00000050901
chr9	16114082	16114483	9:16114082-16114483	.	.	16114082	16114483	0	1	401	16114081	cluster_3	Intron (ENSMUST00000082170/ENSMUSG00000074505, intron 2 of 24)	9	15862614	15874556	11943	2	ENSMUST00000057920	-239527	ENSMUSG00000050901	ENSMUSG00000050901
chr11	77094123	77094524	11:77094123-77094524	.	.	77094123	77094524	0	1	401	77094116	cluster_3	Intron (ENSMUST00000108400/ENSMUSG00000050944, intron 17 of 17)	11	77089944	77103062	13119	2	ENSMUST00000151731	8538	ENSMUSG00000050944	ENSMUSG00000050944
chr11	108023235	108023636	11:108023235-108023636	.	.	108023235	108023636	0	1	401	108023234	cluster_3	Intron (ENSMUST00000059595/ENSMUSG00000050965, intron 5 of 16)	11	107978341	108012805	34465	2	ENSMUST00000134910	-10431	ENSMUSG00000050965	ENSMUSG00000050965
chr3	100820942	100821343	3:100820942-100821343	.	.	100820942	100821343	0	1	401	100820941	cluster_3	Distal Intergenic	3	100825459	100895679	70221	1	ENSMUST00000054791	-4116	ENSMUSG00000051076	ENSMUSG00000051076
chr1	144161204	144161605	1:144161204-144161605	.	.	144161204	144161605	0	1	401	144161203	cluster_3	Intron (ENSMUST00000111941/ENSMUSG00000051079, intron 4 of 5)	1	144138667	144177275	38609	2	ENSMUST00000111941	15670	ENSMUSG00000051079	ENSMUSG00000051079
chr5	57544096	57544497	5:57544096-57544497	.	.	57544096	57544497	0	1	401	57544091	cluster_3	Distal Intergenic	5	57608377	57609152	776	1	ENSMUST00000060466	-63880	ENSMUSG00000051116	ENSMUSG00000051116
chr4	124594859	124595260	4:124594859-124595260	.	.	124594859	124595260	0	1	401	124594858	cluster_3	Distal Intergenic	4	124609931	124610803	873	2	ENSMUST00000053604	15543	ENSMUSG00000051219	ENSMUSG00000051219
chr15	25120419	25120820	15:25120419-25120820	.	.	25120419	25120820	0	1	401	25120417	cluster_3	Distal Intergenic	15	25137530	25149159	11630	2	ENSMUST00000056401	28339	ENSMUSG00000051237	ENSMUSG00000051237
chr19	23679830	23680231	19:23679830-23680231	.	.	23679830	23680231	0	1	401	23679828	cluster_3	Distal Intergenic	19	23675844	23676712	869	1	ENSMUST00000056396	3987	ENSMUSG00000051255	ENSMUSG00000051255
chr5	113152672	113153073	5:113152672-113153073	.	.	113152672	113153073	0	1	401	113152671	cluster_3	Intron (ENSMUST00000050125/ENSMUSG00000051339, intron 1 of 7)	5	113086323	113163351	77029	2	ENSMUST00000050125	10278	ENSMUSG00000051339	ENSMUSG00000051339
chr5	113126493	113126894	5:113126493-113126894	.	.	113126493	113126894	0	1	401	113126492	cluster_3	Intron (ENSMUST00000050125/ENSMUSG00000051339, intron 1 of 7)	5	113086323	113163351	77029	2	ENSMUST00000050125	36457	ENSMUSG00000051339	ENSMUSG00000051339
chr18	40346735	40347136	18:40346735-40347136	.	.	40346735	40347136	0	1	401	40346731	cluster_3	Intron (ENSMUST00000091927/ENSMUSG00000051401, intron 1 of 1)	18	40258361	40531168	272808	1	ENSMUST00000091927	88375	ENSMUSG00000051401	ENSMUSG00000051401
chr11	110804053	110804454	11:110804053-110804454	.	.	110804053	110804454	0	1	401	110804052	cluster_3	Distal Intergenic	11	110968033	111027965	59933	1	ENSMUST00000180023	-163579	ENSMUSG00000051497	ENSMUSG00000051497
chr1	49231711	49232112	1:49231711-49232112	.	.	49231711	49232112	0	1	401	49231707	cluster_3	Distal Intergenic	1	49244616	49338246	93631	1	ENSMUST00000056879	-12504	ENSMUSG00000051616	ENSMUSG00000051616
chr1	49242813	49243214	1:49242813-49243214	.	.	49242813	49243214	0	1	401	49242809	cluster_3	Promoter (1-2kb)	1	49244616	49338246	93631	1	ENSMUST00000056879	-1402	ENSMUSG00000051616	ENSMUSG00000051616
chr4	65684486	65684887	4:65684486-65684887	.	.	65684486	65684887	0	1	401	65684480	cluster_3	Intron (ENSMUST00000084496/ENSMUSG00000028373, intron 12 of 21)	4	65605249	65613756	8508	1	ENSMUST00000156922	79238	ENSMUSG00000051675	ENSMUSG00000051675
chr12	17140479	17140880	12:17140479-17140880	.	.	17140479	17140880	0	1	401	17140478	cluster_3	Distal Intergenic	12	17172102	17176888	4787	2	ENSMUST00000170580	36008	ENSMUSG00000051726	ENSMUSG00000051726
chr7	97446637	97447038	7:97446637-97447038	.	.	97446637	97447038	0	1	401	97446628	cluster_3	Distal Intergenic	7	97451334	97457779	6446	1	ENSMUST00000154901	-4296	ENSMUSG00000051727	ENSMUSG00000051727
chr13	114698049	114698450	13:114698049-114698450	.	.	114698049	114698450	0	1	401	114698048	cluster_3	Distal Intergenic	13	114607237	114656824	49588	1	ENSMUST00000063230	90813	ENSMUSG00000051758	ENSMUSG00000051758
chr15	89097460	89097861	15:89097460-89097861	.	.	89097460	89097861	0	1	401	89097452	cluster_3	Exon (ENSMUST00000130700/ENSMUSG00000035757, exon 5 of 5)	15	89099098	89101098	2001	2	ENSMUST00000164717	3237	ENSMUSG00000051786	ENSMUSG00000051786
chr15	86221371	86221772	15:86221371-86221772	.	.	86221371	86221772	0	1	401	86221363	cluster_3	Intron (ENSMUST00000063414/ENSMUSG00000051864, intron 1 of 12)	15	86214459	86498503	284045	1	ENSMUST00000063414	6913	ENSMUSG00000051864	ENSMUSG00000051864
chr7	115889878	115890279	7:115889878-115890279	.	.	115889878	115890279	0	1	401	115889877	cluster_3	Intron (ENSMUST00000072804/ENSMUSG00000051910, intron 2 of 16)	7	115476658	115846105	369448	2	ENSMUST00000166207	-43774	ENSMUSG00000051910	ENSMUSG00000051910
chr13	55381789	55382190	13:55381789-55382190	.	.	55381789	55382190	0	1	401	55381784	cluster_3	Promoter (2-3kb)	13	55379169	55384686	5518	1	ENSMUST00000135851	2621	ENSMUSG00000052087	ENSMUSG00000052087
chr13	55371603	55372004	13:55371603-55372004	.	.	55371603	55372004	0	1	401	55371598	cluster_3	Promoter (1-2kb)	13	55369771	55379445	9675	1	ENSMUST00000149858	1833	ENSMUSG00000052087	ENSMUSG00000052087
chr17	66352091	66352492	17:66352091-66352492	.	.	66352091	66352492	0	1	401	66352085	cluster_3	Intron (ENSMUST00000086693/ENSMUSG00000052105, intron 10 of 13)	17	66343946	66346545	2600	2	ENSMUST00000129525	-5547	ENSMUSG00000052105	ENSMUSG00000052105
chr4	120259653	120260054	4:120259653-120260054	.	.	120259653	120260054	0	1	401	120259652	cluster_3	Distal Intergenic	4	120267079	120287349	20271	2	ENSMUST00000102656	27295	ENSMUSG00000052135	ENSMUSG00000052135
chr11	101999538	101999939	11:101999538-101999939	.	.	101999538	101999939	0	1	401	101999537	cluster_3	Exon (ENSMUST00000100400/ENSMUSG00000052373, exon 1 of 18)	11	102008640	102010410	1771	2	ENSMUST00000127053	10471	ENSMUSG00000052373	ENSMUSG00000052373
chr12	34747268	34747669	12:34747268-34747669	.	.	34747268	34747669	0	1	401	34747265	cluster_3	Distal Intergenic	12	34873730	34874828	1099	2	ENSMUST00000061679	127159	ENSMUSG00000052376	ENSMUSG00000052376
chr4	83676502	83676903	4:83676502-83676903	.	.	83676502	83676903	0	1	401	83676494	cluster_3	Intron (ENSMUST00000053414/ENSMUSG00000052407, intron 16 of 25)	4	83658379	83864731	206353	1	ENSMUST00000145560	18124	ENSMUSG00000052407	ENSMUSG00000052407
chr6	13868751	13869152	6:13868751-13869152	.	.	13868751	13869152	0	1	401	13868750	cluster_3	Promoter (2-3kb)	6	13869800	13871466	1667	2	ENSMUST00000155856	2314	ENSMUSG00000052419	ENSMUSG00000052419
chr8	99417458	99417859	8:99417458-99417859	.	.	99417458	99417859	0	1	401	99417449	cluster_3	Promoter (<=1kb)	8	99416674	99733438	316765	1	ENSMUST00000153366	785	ENSMUSG00000052479	ENSMUSG00000052479
chr7	49382897	49383298	7:49382897-49383298	.	.	49382897	49383298	0	1	401	49382893	cluster_3	Intron (ENSMUST00000064395/ENSMUSG00000052512, intron 3 of 37)	7	49364721	49454642	89922	1	ENSMUST00000064383	18177	ENSMUSG00000052512	ENSMUSG00000052512
chr7	49309509	49309910	7:49309509-49309910	.	.	49309509	49309910	0	1	401	49309505	cluster_3	Intron (ENSMUST00000064395/ENSMUSG00000052512, intron 1 of 37)	7	49364721	49454642	89922	1	ENSMUST00000064383	-54811	ENSMUSG00000052512	ENSMUSG00000052512
chr7	49370041	49370442	7:49370041-49370442	.	.	49370041	49370442	0	1	401	49370037	cluster_3	Intron (ENSMUST00000064395/ENSMUSG00000052512, intron 2 of 37)	7	49364721	49454642	89922	1	ENSMUST00000064383	5321	ENSMUSG00000052512	ENSMUSG00000052512
chr7	49152191	49152592	7:49152191-49152592	.	.	49152191	49152592	0	1	401	49152187	cluster_3	Distal Intergenic	7	49246189	49610087	363899	1	ENSMUST00000064395	-93597	ENSMUSG00000052512	ENSMUSG00000052512
chr1	168676857	168677258	1:168676857-168677258	.	.	168676857	168677258	0	1	401	168676856	cluster_3	Distal Intergenic	1	168183479	168432270	248792	2	ENSMUST00000072863	-244588	ENSMUSG00000052534	ENSMUSG00000052534
chr16	59196307	59196708	16:59196307-59196708	.	.	59196307	59196708	0	1	401	59196302	cluster_3	Distal Intergenic	16	59201466	59202519	1054	2	ENSMUST00000064452	5811	ENSMUSG00000052537	ENSMUSG00000052537
chr1	25926956	25927357	1:25926956-25927357	.	.	25926956	25927357	0	1	401	25926954	cluster_3	Distal Intergenic	1	25830657	25831878	1222	1	ENSMUST00000064487	96300	ENSMUSG00000052558	ENSMUSG00000052558
chr7	92196028	92196429	7:92196028-92196429	.	.	92196028	92196429	0	1	401	92196019	cluster_3	Intron (ENSMUST00000107196/ENSMUSG00000052572, intron 13 of 22)	7	92180684	92288339	107656	1	ENSMUST00000129818	15345	ENSMUSG00000052572	ENSMUSG00000052572
chr7	91109525	91109926	7:91109525-91109926	.	.	91109525	91109926	0	1	401	91109516	cluster_3	Intron (ENSMUST00000107196/ENSMUSG00000052572, intron 1 of 22)	7	91090728	92447003	1356276	1	ENSMUST00000074273	18798	ENSMUSG00000052572	ENSMUSG00000052572
chr12	21335797	21336198	12:21335797-21336198	.	.	21335797	21336198	0	1	401	21335795	cluster_3	Intron (ENSMUST00000101551/ENSMUSG00000052593, intron 12 of 19)	12	21330073	21332521	2449	2	ENSMUST00000132339	-3277	ENSMUSG00000052593	ENSMUSG00000052593
chr10	74013898	74014299	10:74013898-74014299	.	.	74013898	74014299	0	1	401	74013891	cluster_3	Intron (ENSMUST00000123398/ENSMUSG00000052613, intron 4 of 13)	10	73821943	74507601	685659	1	ENSMUST00000177420	191956	ENSMUSG00000052613	ENSMUSG00000052613
chr10	73871492	73871893	10:73871492-73871893	.	.	73871492	73871893	0	1	401	73871485	cluster_3	Intron (ENSMUST00000123398/ENSMUSG00000052613, intron 3 of 13)	10	73821943	74507601	685659	1	ENSMUST00000177420	49550	ENSMUSG00000052613	ENSMUSG00000052613
chr12	21140136	21140537	12:21140136-21140537	.	.	21140136	21140537	0	1	401	21140134	cluster_3	Intron (ENSMUST00000174530/ENSMUSG00000090370, intron 6 of 9)	12	21111954	21268179	156226	1	ENSMUST00000050990	28183	ENSMUSG00000052632	ENSMUSG00000052632
chr12	69405736	69406137	12:69405736-69406137	.	.	69405736	69406137	0	1	401	69405730	cluster_3	Distal Intergenic	12	69371835	69372458	624	2	ENSMUST00000053451	-33279	ENSMUSG00000052673	ENSMUSG00000052673
chr1	140361755	140362156	1:140361755-140362156	.	.	140361755	140362156	0	1	401	140361754	cluster_3	Intron (ENSMUST00000119786/ENSMUSG00000052726, intron 3 of 26)	1	140443101	140523218	80118	1	ENSMUST00000145077	-80945	ENSMUSG00000052726	ENSMUSG00000052726
chr1	140396924	140397325	1:140396924-140397325	.	.	140396924	140397325	0	1	401	140396923	cluster_3	Intron (ENSMUST00000119786/ENSMUSG00000052726, intron 8 of 26)	1	140443101	140523218	80118	1	ENSMUST00000145077	-45776	ENSMUSG00000052726	ENSMUSG00000052726
chr13	99593484	99593885	13:99593484-99593885	.	.	99593484	99593885	0	1	401	99593475	cluster_3	Distal Intergenic	13	99421464	99516602	95139	2	ENSMUST00000064762	-76883	ENSMUSG00000052727	ENSMUSG00000052727
chr1	85779133	85779534	1:85779133-85779534	.	.	85779133	85779534	0	1	401	85779125	cluster_3	Promoter (<=1kb)	1	85717083	85778643	61561	2	ENSMUST00000159122	-491	ENSMUSG00000052760	ENSMUSG00000052760
chr7	122312000	122312401	7:122312000-122312401	.	.	122312000	122312401	0	1	401	122311999	cluster_3	Intron (ENSMUST00000143692/ENSMUSG00000052889, intron 2 of 17)	7	122290028	122425041	135014	1	ENSMUST00000131167	21973	ENSMUSG00000052889	ENSMUSG00000052889
chr16	56093697	56094098	16:56093697-56094098	.	.	56093697	56094098	0	1	401	56093692	cluster_3	Intron (ENSMUST00000049128/ENSMUSG00000052917, intron 3 of 6)	16	56075409	56190011	114603	1	ENSMUST00000089362	18289	ENSMUSG00000052917	ENSMUSG00000052917
chr19	31544712	31545113	19:31544712-31545113	.	.	31544712	31545113	0	1	401	31544709	cluster_3	Intron (ENSMUST00000073581/ENSMUSG00000052920, intron 2 of 17)	19	30569238	31664281	1095044	2	ENSMUST00000073581	119168	ENSMUSG00000052920	ENSMUSG00000052920
chr19	31775914	31776315	19:31775914-31776315	.	.	31775914	31776315	0	1	401	31775911	cluster_3	Distal Intergenic	19	30569238	31764822	1195585	2	ENSMUST00000065067	-11093	ENSMUSG00000052920	ENSMUSG00000052920
chr13	69734831	69735232	13:69734831-69735232	.	.	69734831	69735232	0	1	401	69734825	cluster_3	Intron (ENSMUST00000065118/ENSMUSG00000052981, intron 1 of 1)	13	69702835	69739897	37063	2	ENSMUST00000065118	4665	ENSMUSG00000052981	ENSMUSG00000052981
chr1	132598129	132598530	1:132598129-132598530	.	.	132598129	132598530	0	1	401	132598128	cluster_3	Intron (ENSMUST00000043189/ENSMUSG00000026442, intron 20 of 26)	1	132509425	132542940	33516	2	ENSMUST00000086521	-55190	ENSMUSG00000053024	ENSMUSG00000053024
chr8	42324646	42325047	8:42324646-42325047	.	.	42324646	42325047	0	1	401	42324642	cluster_3	Distal Intergenic	8	42246911	42247411	501	1	ENSMUST00000065243	77736	ENSMUSG00000053038	ENSMUSG00000053038
chr7	121595509	121595910	7:121595509-121595910	.	.	121595509	121595910	0	1	401	121595508	cluster_3	Distal Intergenic	7	121707189	121708011	823	1	ENSMUST00000065310	-111279	ENSMUSG00000053081	ENSMUSG00000053081
chr2	162648787	162649188	2:162648787-162649188	.	.	162648787	162649188	0	1	401	162648786	cluster_3	Intron (ENSMUST00000109443/ENSMUSG00000053141, intron 1 of 30)	2	161526357	162661094	1134738	2	ENSMUST00000109442	11906	ENSMUSG00000053141	ENSMUSG00000053141
chr2	37576594	37576995	2:37576594-37576995	.	.	37576594	37576995	0	1	401	37576591	cluster_3	Exon (ENSMUST00000028279/ENSMUSG00000026915, exon 1 of 17)	2	37516626	37520603	3978	1	ENSMUST00000065441	59969	ENSMUSG00000053164	ENSMUSG00000053164
chr2	37523295	37523696	2:37523295-37523696	.	.	37523295	37523696	0	1	401	37523292	cluster_3	Intron (ENSMUST00000061179/ENSMUSG00000035437, intron 13 of 25)	2	37516626	37520603	3978	1	ENSMUST00000065441	6670	ENSMUSG00000053164	ENSMUSG00000053164
chr15	66776115	66776516	15:66776115-66776516	.	.	66776115	66776516	0	1	401	66776109	cluster_3	Intron (ENSMUST00000065916/ENSMUSG00000053469, intron 41 of 47)	15	66798750	66850721	51972	1	ENSMUST00000166403	-22234	ENSMUSG00000053469	ENSMUSG00000053469
chr19	30959867	30960268	19:30959867-30960268	.	.	30959867	30960268	0	1	401	30959864	cluster_3	Intron (ENSMUST00000073581/ENSMUSG00000052920, intron 4 of 17)	19	31082841	31086590	3750	1	ENSMUST00000066039	-122573	ENSMUSG00000053536	ENSMUSG00000053536
chr8	64347867	64348268	8:64347867-64348268	.	.	64347867	64348268	0	1	401	64347861	cluster_3	Distal Intergenic	8	64014770	64205993	191224	2	ENSMUST00000066166	-141875	ENSMUSG00000053626	ENSMUSG00000053626
chr1	42006260	42006661	1:42006260-42006661	.	.	42006260	42006661	0	1	401	42006256	cluster_3	Distal Intergenic	1	42229726	42231108	1383	1	ENSMUST00000066196	-223065	ENSMUSG00000053640	ENSMUSG00000053640
chr2	17756332	17756733	2:17756332-17756733	.	.	17756332	17756733	0	1	401	17756331	cluster_3	Distal Intergenic	2	17727386	17731464	4079	2	ENSMUST00000130725	-24869	ENSMUSG00000053702	ENSMUSG00000053702
chr2	17413864	17414265	2:17413864-17414265	.	.	17413864	17414265	0	1	401	17413863	cluster_3	Intron (ENSMUST00000028080/ENSMUSG00000053702, intron 4 of 6)	2	17376894	17391008	14115	2	ENSMUST00000177966	-22857	ENSMUSG00000053702	ENSMUSG00000053702
chr6	32739303	32739704	6:32739303-32739704	.	.	32739303	32739704	0	1	401	32739300	cluster_3	Distal Intergenic	6	32792654	32803992	11339	2	ENSMUST00000129654	64288	ENSMUSG00000053768	ENSMUSG00000053768
chr10	72221050	72221451	10:72221050-72221451	.	.	72221050	72221451	0	1	401	72221043	cluster_3	Distal Intergenic	10	72309225	72311848	2624	1	ENSMUST00000061324	-87774	ENSMUSG00000053830	ENSMUSG00000053830
chr7	28827236	28827637	7:28827236-28827637	.	.	28827236	28827637	0	1	401	28827234	cluster_3	Promoter (1-2kb)	7	28826204	28832247	6044	1	ENSMUST00000132376	1033	ENSMUSG00000053898	ENSMUSG00000053898
chr11	66394313	66394714	11:66394313-66394714	.	.	66394313	66394714	0	1	401	66394307	cluster_3	Intron (ENSMUST00000123454/ENSMUSG00000053930, intron 2 of 5)	11	66375133	66502814	127682	2	ENSMUST00000134562	108100	ENSMUSG00000053930	ENSMUSG00000053930
chr8	24142248	24142649	8:24142248-24142649	.	.	24142248	24142649	0	1	401	24142246	cluster_3	Intron (ENSMUST00000123412/ENSMUSG00000037492, intron 7 of 7)	8	24173904	24185568	11665	1	ENSMUST00000066740	-31255	ENSMUSG00000053979	ENSMUSG00000053979
chr5	100190004	100190405	5:100190004-100190405	.	.	100190004	100190405	0	1	401	100190003	cluster_3	Distal Intergenic	5	100196611	100200724	4114	1	ENSMUST00000066813	-6206	ENSMUSG00000054032	ENSMUSG00000054032
chr17	30951551	30951952	17:30951551-30951952	.	.	30951551	30951952	0	1	401	30951548	cluster_3	Promoter (2-3kb)	17	30954679	31010708	56030	1	ENSMUST00000066554	-2727	ENSMUSG00000054134	ENSMUSG00000054134
chr9	49295033	49295434	9:49295033-49295434	.	.	49295033	49295434	0	1	401	49295029	cluster_3	Distal Intergenic	9	49268572	49278783	10212	1	ENSMUST00000067007	26462	ENSMUSG00000054156	ENSMUSG00000054156
chr8	62971816	62972217	8:62971816-62972217	.	.	62971816	62972217	0	1	401	62971810	cluster_3	Intron (ENSMUST00000117377/ENSMUSG00000054162, intron 2 of 10)	8	62951925	62967287	15363	1	ENSMUST00000141513	19892	ENSMUSG00000054162	ENSMUSG00000054162
chr15	7084531	7084932	15:7084531-7084932	.	.	7084531	7084932	0	1	401	7084524	cluster_3	Distal Intergenic	15	7129559	7191743	62185	1	ENSMUST00000067190	-44627	ENSMUSG00000054263	ENSMUSG00000054263
chr15	7061927	7062328	15:7061927-7062328	.	.	7061927	7062328	0	1	401	7061920	cluster_3	Distal Intergenic	15	7129559	7191743	62185	1	ENSMUST00000067190	-67231	ENSMUSG00000054263	ENSMUSG00000054263
chr6	30628118	30628519	6:30628118-30628519	.	.	30628118	30628519	0	1	401	30628115	cluster_3	Intron (ENSMUST00000062758/ENSMUSG00000029788, intron 9 of 11)	6	30639218	30645363	6146	1	ENSMUST00000031806	-10699	ENSMUSG00000054446	ENSMUSG00000054446
chr18	45743656	45744057	18:45743656-45744057	.	.	45743656	45744057	0	1	401	45743652	cluster_3	Distal Intergenic	18	45560154	45685882	125729	1	ENSMUST00000169783	183503	ENSMUSG00000054477	ENSMUSG00000054477
chr7	134261456	134261857	7:134261456-134261857	.	.	134261456	134261857	0	1	401	134261455	cluster_3	Distal Intergenic	7	133981412	134232146	250735	2	ENSMUST00000127524	-29311	ENSMUSG00000054555	ENSMUSG00000054555
chr3	137367929	137368330	3:137367929-137368330	.	.	137367929	137368330	0	1	401	137367928	cluster_3	Intron (ENSMUST00000122064/ENSMUSG00000054690, intron 1 of 11)	3	137341143	137431069	89927	1	ENSMUST00000119475	26787	ENSMUSG00000054690	ENSMUSG00000054690
chr3	137432394	137432795	3:137432394-137432795	.	.	137432394	137432795	0	1	401	137432393	cluster_3	Distal Intergenic	3	137341143	137431069	89927	1	ENSMUST00000119475	91252	ENSMUSG00000054690	ENSMUSG00000054690
chr3	137382309	137382710	3:137382309-137382710	.	.	137382309	137382710	0	1	401	137382308	cluster_3	Intron (ENSMUST00000122064/ENSMUSG00000054690, intron 3 of 11)	3	137341143	137431069	89927	1	ENSMUST00000119475	41167	ENSMUSG00000054690	ENSMUSG00000054690
chr14	64385417	64385818	14:64385417-64385818	.	.	64385417	64385818	0	1	401	64385411	cluster_3	Intron (ENSMUST00000067927/ENSMUSG00000054733, intron 6 of 10)	14	64122623	64455903	333281	2	ENSMUST00000067927	70085	ENSMUSG00000054733	ENSMUSG00000054733
chr14	64401244	64401645	14:64401244-64401645	.	.	64401244	64401645	0	1	401	64401238	cluster_3	Intron (ENSMUST00000067927/ENSMUSG00000054733, intron 6 of 10)	14	64122623	64455903	333281	2	ENSMUST00000067927	54258	ENSMUSG00000054733	ENSMUSG00000054733
chr14	64501471	64501872	14:64501471-64501872	.	.	64501471	64501872	0	1	401	64501465	cluster_3	Distal Intergenic	14	64122623	64455903	333281	2	ENSMUST00000067927	-45569	ENSMUSG00000054733	ENSMUSG00000054733
chr3	20521346	20521747	3:20521346-20521747	.	.	20521346	20521747	0	1	401	20521344	cluster_3	Distal Intergenic	3	20314473	20367177	52705	2	ENSMUST00000068316	-154170	ENSMUSG00000054988	ENSMUSG00000054988
chr1	89404524	89404925	1:89404524-89404925	.	.	89404524	89404925	0	1	401	89404516	cluster_3	Distal Intergenic	1	89454811	89895282	440472	1	ENSMUST00000027521	-49886	ENSMUSG00000055013	ENSMUSG00000055013
chr15	92057528	92057929	15:92057528-92057929	.	.	92057528	92057929	0	1	401	92057519	cluster_3	Intron (ENSMUST00000141187/ENSMUSG00000055022, intron 1 of 8)	15	92051165	92341967	290803	1	ENSMUST00000169825	6364	ENSMUSG00000055022	ENSMUSG00000055022
chr19	40260864	40261265	19:40260864-40261265	.	.	40260864	40261265	0	1	401	40260860	cluster_3	Intron (ENSMUST00000068439/ENSMUSG00000055044, intron 1 of 6)	19	40222241	40271616	49376	2	ENSMUST00000068439	10351	ENSMUSG00000055044	ENSMUSG00000055044
chr19	40305588	40305989	19:40305588-40305989	.	.	40305588	40305989	0	1	401	40305584	cluster_3	Intron (ENSMUST00000099466/ENSMUSG00000025006, intron 19 of 21)	19	40222241	40271616	49376	2	ENSMUST00000068439	-33973	ENSMUSG00000055044	ENSMUSG00000055044
chr19	40286231	40286632	19:40286231-40286632	.	.	40286231	40286632	0	1	401	40286227	cluster_3	Distal Intergenic	19	40222241	40271616	49376	2	ENSMUST00000068439	-14616	ENSMUSG00000055044	ENSMUSG00000055044
chr1	179000081	179000482	1:179000081-179000482	.	.	179000081	179000482	0	1	401	179000080	cluster_3	Intron (ENSMUST00000128302/ENSMUSG00000055067, intron 10 of 11)	1	178957250	178989345	32096	2	ENSMUST00000129393	-10737	ENSMUSG00000055067	ENSMUSG00000055067
chr1	179304157	179304558	1:179304157-179304558	.	.	179304157	179304558	0	1	401	179304156	cluster_3	Intron (ENSMUST00000128302/ENSMUSG00000055067, intron 5 of 11)	1	178955046	179248840	293795	2	ENSMUST00000068437	-55318	ENSMUSG00000055067	ENSMUSG00000055067
chr7	96012954	96013355	7:96012954-96013355	.	.	96012954	96013355	0	1	401	96012945	cluster_3	Distal Intergenic	7	95958215	95961613	3399	1	ENSMUST00000068485	54740	ENSMUSG00000055099	ENSMUSG00000055099
