Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr15	60301940	60302341	15:60301940-60302341	.	.	60301940	60302341	0	1	401	60301934	cluster_2	Distal Intergenic	15	60084788	60084894	107	1	ENSMUST00000104323	217153	ENSMUSG00000077511	ENSMUSG00000077511
chr13	35394938	35395339	13:35394938-35395339	.	.	35394938	35395339	0	1	401	35394935	cluster_2	Distal Intergenic	13	35293147	35293277	131	2	ENSMUST00000104413	-101662	ENSMUSG00000077601	ENSMUSG00000077601
chr7	111844259	111844660	7:111844259-111844660	.	.	111844259	111844660	0	1	401	111844258	cluster_2	Distal Intergenic	7	111792920	111793011	92	2	ENSMUST00000104709	-51249	ENSMUSG00000077902	ENSMUSG00000077902
chr11	99730071	99730472	11:99730071-99730472	.	.	99730071	99730472	0	1	401	99730062	cluster_2	Promoter (<=1kb)	11	99730175	99730327	153	1	ENSMUST00000105067	0	ENSMUSG00000078270	ENSMUSG00000078270
chr13	90896783	90897184	13:90896783-90897184	.	.	90896783	90897184	0	1	401	90896774	cluster_2	Intron (ENSMUST00000109541/ENSMUSG00000078958, intron 4 of 6)	13	90883460	90905355	21896	2	ENSMUST00000109541	8171	ENSMUSG00000078958	ENSMUSG00000078958
chr8	74501801	74502202	8:74501801-74502202	.	.	74501801	74502202	0	1	401	74501794	cluster_2	Distal Intergenic	8	74827992	74833920	5929	2	ENSMUST00000137218	331718	ENSMUSG00000079011	ENSMUSG00000079011
chr12	74452427	74452828	12:74452427-74452828	.	.	74452427	74452828	0	1	401	74452420	cluster_2	Distal Intergenic	12	74315110	74316394	1285	2	ENSMUST00000110441	-136034	ENSMUSG00000079061	ENSMUSG00000079061
chr9	104170523	104170924	9:104170523-104170924	.	.	104170523	104170924	0	1	401	104170522	cluster_2	Exon (ENSMUST00000035170/ENSMUSG00000032560, exon 11 of 56)	9	104098138	104126643	28506	2	ENSMUST00000076147	-43881	ENSMUSG00000079355	ENSMUSG00000079355
chr6	36636987	36637388	6:36636987-36637388	.	.	36636987	36637388	0	1	401	36636984	cluster_2	Distal Intergenic	6	36699397	36699543	147	1	ENSMUST00000116686	-62009	ENSMUSG00000080336	ENSMUSG00000080336
chr3	85303221	85303622	3:85303221-85303622	.	.	85303221	85303622	0	1	401	85303213	cluster_2	Intron (ENSMUST00000154148/ENSMUSG00000074513, intron 3 of 9)	3	85467377	85467498	122	1	ENSMUST00000116774	-163755	ENSMUSG00000080424	ENSMUSG00000080424
chr8	125068192	125068593	8:125068192-125068593	.	.	125068192	125068593	0	1	401	125068191	cluster_2	Intron (ENSMUST00000074562/ENSMUSG00000043051, intron 1 of 12)	8	125064015	125064072	58	1	ENSMUST00000116866	4178	ENSMUSG00000080516	ENSMUSG00000080516
chr2	91324654	91325055	2:91324654-91325055	.	.	91324654	91325055	0	1	401	91324645	cluster_2	Intron (ENSMUST00000064652/ENSMUSG00000040591, intron 3 of 8)	2	91344022	91344189	168	2	ENSMUST00000120422	19134	ENSMUSG00000081248	ENSMUSG00000081248
chr4	154209018	154209419	4:154209018-154209419	.	.	154209018	154209419	0	1	401	154209017	cluster_2	Intron (ENSMUST00000030897/ENSMUSG00000057751, intron 3 of 36)	4	154220541	154221012	472	1	ENSMUST00000121194	-11122	ENSMUSG00000081276	ENSMUSG00000081276
chr2	179294331	179294732	2:179294331-179294732	.	.	179294331	179294732	0	1	401	179294330	cluster_2	Distal Intergenic	2	179240490	179241066	577	1	ENSMUST00000118528	53842	ENSMUSG00000081481	ENSMUSG00000081481
chr8	38028081	38028482	8:38028081-38028482	.	.	38028081	38028482	0	1	401	38028078	cluster_2	Intron (ENSMUST00000135764/ENSMUSG00000039539, intron 1 of 9)	8	38076714	38079639	2926	1	ENSMUST00000117864	-48232	ENSMUSG00000081517	ENSMUSG00000081517
chr2	150935724	150936125	2:150935724-150936125	.	.	150935724	150936125	0	1	401	150935723	cluster_2	Promoter (2-3kb)	2	150933533	150933889	357	1	ENSMUST00000121686	2192	ENSMUSG00000082341	ENSMUSG00000082341
chr4	110529798	110530199	4:110529798-110530199	.	.	110529798	110530199	0	1	401	110529797	cluster_2	Intron (ENSMUST00000106589/ENSMUSG00000061298, intron 1 of 2)	4	110512771	110513732	962	2	ENSMUST00000121546	-16067	ENSMUSG00000082348	ENSMUSG00000082348
chr2	141740350	141740751	2:141740350-141740751	.	.	141740350	141740751	0	1	401	141740349	cluster_2	Intron (ENSMUST00000110067/ENSMUSG00000068205, intron 7 of 16)	2	141838789	141839339	551	1	ENSMUST00000119675	-98038	ENSMUSG00000082412	ENSMUSG00000082412
chr2	53412370	53412771	2:53412370-53412771	.	.	53412370	53412771	0	1	401	53412365	cluster_2	Distal Intergenic	2	53397509	53398487	979	2	ENSMUST00000118477	-13884	ENSMUSG00000082472	ENSMUSG00000082472
chr4	56364140	56364541	4:56364140-56364541	.	.	56364140	56364541	0	1	401	56364135	cluster_2	Distal Intergenic	4	56387802	56388580	779	1	ENSMUST00000122075	-23261	ENSMUSG00000082613	ENSMUSG00000082613
chr4	66114240	66114641	4:66114240-66114641	.	.	66114240	66114641	0	1	401	66114234	cluster_2	Intron (ENSMUST00000084496/ENSMUSG00000028373, intron 3 of 21)	4	66353849	66354186	338	1	ENSMUST00000119808	-239208	ENSMUSG00000083080	ENSMUSG00000083080
chr2	41093980	41094381	2:41093980-41094381	.	.	41093980	41094381	0	1	401	41093976	cluster_2	Intron (ENSMUST00000052550/ENSMUSG00000049252, intron 41 of 90)	2	40998857	40999209	353	1	ENSMUST00000121274	95124	ENSMUSG00000083260	ENSMUSG00000083260
chrX	63752551	63752952	X:63752551-63752952	.	.	63752551	63752952	0	1	401	63752545	cluster_2	Distal Intergenic	20	64047554	64047906	353	2	ENSMUST00000119230	294954	ENSMUSG00000083346	ENSMUSG00000083346
chr2	179605101	179605502	2:179605101-179605502	.	.	179605101	179605502	0	1	401	179605100	cluster_2	Intron (ENSMUST00000000314/ENSMUSG00000000305, intron 2 of 15)	2	179612622	179613567	946	2	ENSMUST00000120800	8065	ENSMUSG00000083410	ENSMUSG00000083410
chr5	49571915	49572316	5:49571915-49572316	.	.	49571915	49572316	0	1	401	49571911	cluster_2	Distal Intergenic	5	49552257	49553270	1014	1	ENSMUST00000120352	19659	ENSMUSG00000083477	ENSMUSG00000083477
chr2	47741814	47742215	2:47741814-47742215	.	.	47741814	47742215	0	1	401	47741810	cluster_2	Distal Intergenic	2	47617085	47617529	445	1	ENSMUST00000118017	124730	ENSMUSG00000083756	ENSMUSG00000083756
chr4	9024595	9024996	4:9024595-9024996	.	.	9024595	9024996	0	1	401	9024586	cluster_2	Distal Intergenic	4	8941259	8941656	398	1	ENSMUST00000119493	83337	ENSMUSG00000083786	ENSMUSG00000083786
chr13	30427403	30427804	13:30427403-30427804	.	.	30427403	30427804	0	1	401	30427400	cluster_2	Distal Intergenic	13	30399617	30399934	318	2	ENSMUST00000120812	-27470	ENSMUSG00000083882	ENSMUSG00000083882
chr11	10192744	10193145	11:10192744-10193145	.	.	10192744	10193145	0	1	401	10192743	cluster_2	Distal Intergenic	11	10199545	10199772	228	1	ENSMUST00000121099	-6400	ENSMUSG00000084091	ENSMUSG00000084091
chr4	27385770	27386171	4:27385770-27386171	.	.	27385770	27386171	0	1	401	27385768	cluster_2	Distal Intergenic	4	27543178	27543614	437	1	ENSMUST00000120412	-157007	ENSMUSG00000084163	ENSMUSG00000084163
chr3	78517977	78518378	3:78517977-78518378	.	.	78517977	78518378	0	1	401	78517970	cluster_2	Distal Intergenic	3	78488395	78488637	243	2	ENSMUST00000177956	-29341	ENSMUSG00000084370	ENSMUSG00000084370
chr2	97165756	97166157	2:97165756-97166157	.	.	97165756	97166157	0	1	401	97165747	cluster_2	Intron (ENSMUST00000135431/ENSMUSG00000050587, intron 4 of 6)	2	97117414	97117536	123	1	ENSMUST00000122511	48343	ENSMUSG00000084460	ENSMUSG00000084460
chr9	118220390	118220791	9:118220390-118220791	.	.	118220390	118220791	0	1	401	118220389	cluster_2	Distal Intergenic	9	118287786	118288092	307	1	ENSMUST00000122659	-66995	ENSMUSG00000084608	ENSMUSG00000084608
chr18	3935790	3936191	18:3935790-3936191	.	.	3935790	3936191	0	1	401	3935787	cluster_2	Distal Intergenic	18	3860108	3860430	323	1	ENSMUST00000122770	75683	ENSMUSG00000084719	ENSMUSG00000084719
chr2	71755722	71756123	2:71755722-71756123	.	.	71755722	71756123	0	1	401	71755715	cluster_2	Intron (ENSMUST00000133124/ENSMUSG00000027111, intron 2 of 5)	2	71749925	71759801	9877	1	ENSMUST00000157059	5798	ENSMUSG00000084794	ENSMUSG00000084794
chr11	63396246	63396647	11:63396246-63396647	.	.	63396246	63396647	0	1	401	63396240	cluster_2	Distal Intergenic	11	63413169	63417888	4720	1	ENSMUST00000151765	-16522	ENSMUSG00000085113	ENSMUSG00000085113
chr4	84029727	84030128	4:84029727-84030128	.	.	84029727	84030128	0	1	401	84029719	cluster_2	Distal Intergenic	4	84042039	84044879	2841	2	ENSMUST00000125884	14751	ENSMUSG00000085217	ENSMUSG00000085217
chr5	111935303	111935704	5:111935303-111935704	.	.	111935303	111935704	0	1	401	111935302	cluster_2	Distal Intergenic	5	111734303	111761725	27423	2	ENSMUST00000129065	-173579	ENSMUSG00000085271	ENSMUSG00000085271
chr10	81416813	81417214	10:81416813-81417214	.	.	81416813	81417214	0	1	401	81416805	cluster_2	Intron (ENSMUST00000105321/ENSMUSG00000055053, intron 2 of 8)	10	81409575	81411579	2005	1	ENSMUST00000156260	7239	ENSMUSG00000085327	ENSMUSG00000085327
chr11	102970569	102970970	11:102970569-102970970	.	.	102970569	102970970	0	1	401	102970568	cluster_2	Distal Intergenic	11	102958300	102964387	6088	2	ENSMUST00000138424	-6183	ENSMUSG00000085338	ENSMUSG00000085338
chr4	153913228	153913629	4:153913228-153913629	.	.	153913228	153913629	0	1	401	153913227	cluster_2	Distal Intergenic	4	153907386	153908666	1281	1	ENSMUST00000156438	5843	ENSMUSG00000085390	ENSMUSG00000085390
chr7	96838129	96838530	7:96838129-96838530	.	.	96838129	96838530	0	1	401	96838120	cluster_2	Intron (ENSMUST00000107162/ENSMUSG00000048078, intron 20 of 32)	7	96812433	96817485	5053	2	ENSMUST00000131080	-20645	ENSMUSG00000085443	ENSMUSG00000085443
chr4	151595065	151595466	4:151595065-151595466	.	.	151595065	151595466	0	1	401	151595064	cluster_2	Intron (ENSMUST00000169423/ENSMUSG00000014592, intron 3 of 24)	4	151376470	151379582	3113	1	ENSMUST00000129097	218596	ENSMUSG00000085593	ENSMUSG00000085593
chr8	26632643	26633044	8:26632643-26633044	.	.	26632643	26633044	0	1	401	26632641	cluster_2	Distal Intergenic	8	26977336	26981461	4126	1	ENSMUST00000127097	-344292	ENSMUSG00000085795	ENSMUSG00000085795
chr4	140053000	140053401	4:140053000-140053401	.	.	140053000	140053401	0	1	401	140052999	cluster_2	Intron (ENSMUST00000039331/ENSMUSG00000040972, intron 4 of 9)	4	140131877	140133351	1475	1	ENSMUST00000135858	-78476	ENSMUSG00000085968	ENSMUSG00000085968
chr2	173438990	173439391	2:173438990-173439391	.	.	173438990	173439391	0	1	401	173438989	cluster_2	Distal Intergenic	2	173394566	173395720	1155	1	ENSMUST00000147357	44425	ENSMUSG00000086114	ENSMUSG00000086114
chr7	124704378	124704779	7:124704378-124704779	.	.	124704378	124704779	0	1	401	124704377	cluster_2	Intron (ENSMUST00000130240/ENSMUSG00000086254, intron 1 of 3)	7	124625670	124708935	83266	2	ENSMUST00000130240	4156	ENSMUSG00000086254	ENSMUSG00000086254
chr4	131120661	131121062	4:131120661-131121062	.	.	131120661	131121062	0	1	401	131120660	cluster_2	Distal Intergenic	4	131000832	131010474	9643	2	ENSMUST00000153810	-110188	ENSMUSG00000086262	ENSMUSG00000086262
chr11	79806026	79806427	11:79806026-79806427	.	.	79806026	79806427	0	1	401	79806019	cluster_2	Promoter (<=1kb)	11	79796193	79805172	8980	2	ENSMUST00000162268	-855	ENSMUSG00000086474	ENSMUSG00000086474
chr15	56604237	56604638	15:56604237-56604638	.	.	56604237	56604638	0	1	401	56604232	cluster_2	Distal Intergenic	15	56689944	56694460	4517	1	ENSMUST00000125401	-85306	ENSMUSG00000086541	ENSMUSG00000086541
chr4	54095222	54095623	4:54095222-54095623	.	.	54095222	54095623	0	1	401	54095217	cluster_2	Distal Intergenic	4	54151831	54163678	11848	2	ENSMUST00000156311	68055	ENSMUSG00000086987	ENSMUSG00000086987
chr4	131660878	131661279	4:131660878-131661279	.	.	131660878	131661279	0	1	401	131660877	cluster_2	Intron (ENSMUST00000144212/ENSMUSG00000087171, intron 1 of 1)	4	131647048	131672141	25094	2	ENSMUST00000144212	10862	ENSMUSG00000087171	ENSMUSG00000087171
chr4	131667992	131668393	4:131667992-131668393	.	.	131667992	131668393	0	1	401	131667991	cluster_2	Intron (ENSMUST00000144212/ENSMUSG00000087171, intron 1 of 1)	4	131647048	131672141	25094	2	ENSMUST00000144212	3748	ENSMUSG00000087171	ENSMUSG00000087171
chr11	64236901	64237302	11:64236901-64237302	.	.	64236901	64237302	0	1	401	64236895	cluster_2	Distal Intergenic	11	64164573	64182171	17599	1	ENSMUST00000145095	72329	ENSMUSG00000087622	ENSMUSG00000087622
chr11	64271061	64271462	11:64271061-64271462	.	.	64271061	64271462	0	1	401	64271055	cluster_2	Distal Intergenic	11	64164573	64182171	17599	1	ENSMUST00000145095	106489	ENSMUSG00000087622	ENSMUSG00000087622
chr14	48907315	48907716	14:48907315-48907716	.	.	48907315	48907716	0	1	401	48907311	cluster_2	Distal Intergenic	14	49001717	49001836	120	2	ENSMUST00000157129	94120	ENSMUSG00000087754	ENSMUSG00000087754
chr2	146604515	146604916	2:146604515-146604916	.	.	146604515	146604916	0	1	401	146604514	cluster_2	Distal Intergenic	2	146543498	146543625	128	2	ENSMUST00000157276	-60891	ENSMUSG00000087901	ENSMUSG00000087901
chr8	26593738	26594139	8:26593738-26594139	.	.	26593738	26594139	0	1	401	26593736	cluster_2	Distal Intergenic	8	26240150	26240408	259	2	ENSMUST00000157356	-353331	ENSMUSG00000087981	ENSMUSG00000087981
chr7	117916967	117917368	7:117916967-117917368	.	.	117916967	117917368	0	1	401	117916966	cluster_2	Distal Intergenic	7	117776794	117776898	105	1	ENSMUST00000157491	140174	ENSMUSG00000088116	ENSMUSG00000088116
chr8	114936938	114937339	8:114936938-114937339	.	.	114936938	114937339	0	1	401	114936937	cluster_2	Intron (ENSMUST00000004756/ENSMUSG00000004637, intron 8 of 8)	8	115052814	115052913	100	2	ENSMUST00000157803	115574	ENSMUSG00000088428	ENSMUSG00000088428
chr2	171453239	171453640	2:171453239-171453640	.	.	171453239	171453640	0	1	401	171453238	cluster_2	Distal Intergenic	2	171306168	171306431	264	2	ENSMUST00000157880	-146809	ENSMUSG00000088505	ENSMUSG00000088505
chr3	130897831	130898232	3:130897831-130898232	.	.	130897831	130898232	0	1	401	130897830	cluster_2	Distal Intergenic	3	130870949	130871076	128	2	ENSMUST00000157897	-26756	ENSMUSG00000088522	ENSMUSG00000088522
chr8	44689798	44690199	8:44689798-44690199	.	.	44689798	44690199	0	1	401	44689794	cluster_2	Distal Intergenic	8	44601833	44601939	107	1	ENSMUST00000157898	87966	ENSMUSG00000088523	ENSMUSG00000088523
chr5	22360758	22361159	5:22360758-22361159	.	.	22360758	22361159	0	1	401	22360756	cluster_2	Promoter (1-2kb)	5	22359164	22359277	114	2	ENSMUST00000157953	-1482	ENSMUSG00000088578	ENSMUSG00000088578
chr3	47275121	47275522	3:47275121-47275522	.	.	47275121	47275522	0	1	401	47275117	cluster_2	Distal Intergenic	3	47200627	47200764	138	1	ENSMUST00000158114	74495	ENSMUSG00000088739	ENSMUSG00000088739
chr2	53292419	53292820	2:53292419-53292820	.	.	53292419	53292820	0	1	401	53292414	cluster_2	Distal Intergenic	2	53274736	53274841	106	2	ENSMUST00000158303	-17579	ENSMUSG00000088928	ENSMUSG00000088928
chr5	130681799	130682200	5:130681799-130682200	.	.	130681799	130682200	0	1	401	130681798	cluster_2	Intron (ENSMUST00000086029/ENSMUSG00000060371, intron 5 of 6)	5	130782697	130782804	108	1	ENSMUST00000158347	-100497	ENSMUSG00000088972	ENSMUSG00000088972
chr18	61134789	61135190	18:61134789-61135190	.	.	61134789	61135190	0	1	401	61134783	cluster_2	Intron (ENSMUST00000091884/ENSMUSG00000024622, intron 19 of 20)	18	61138509	61138613	105	2	ENSMUST00000158500	3423	ENSMUSG00000089125	ENSMUSG00000089125
chr5	82964792	82965193	5:82964792-82965193	.	.	82964792	82965193	0	1	401	82964784	cluster_2	Distal Intergenic	5	82803765	82803861	97	1	ENSMUST00000158537	161028	ENSMUSG00000089162	ENSMUSG00000089162
chr1	57875360	57875761	1:57875360-57875761	.	.	57875360	57875761	0	1	401	57875355	cluster_2	Intron (ENSMUST00000172287/ENSMUSG00000038305, intron 4 of 6)	1	57865739	57865840	102	1	ENSMUST00000158551	9622	ENSMUSG00000089176	ENSMUSG00000089176
chr10	93194712	93195113	10:93194712-93195113	.	.	93194712	93195113	0	1	401	93194703	cluster_2	Intron (ENSMUST00000069965/ENSMUSG00000020015, intron 1 of 16)	10	93162785	93162903	119	1	ENSMUST00000158589	31928	ENSMUSG00000089214	ENSMUSG00000089214
chr16	54744231	54744632	16:54744231-54744632	.	.	54744231	54744632	0	1	401	54744226	cluster_2	Distal Intergenic	16	54628428	54628552	125	1	ENSMUST00000158686	115804	ENSMUSG00000089311	ENSMUSG00000089311
chr9	34979124	34979525	9:34979124-34979525	.	.	34979124	34979525	0	1	401	34979121	cluster_2	Intron (ENSMUST00000115148/ENSMUSG00000032036, intron 5 of 16)	9	34960019	34960148	130	1	ENSMUST00000158840	19106	ENSMUSG00000089465	ENSMUSG00000089465
chr3	70223713	70224114	3:70223713-70224114	.	.	70223713	70224114	0	1	401	70223706	cluster_2	Distal Intergenic	3	70228747	70228874	128	2	ENSMUST00000158882	4760	ENSMUSG00000089507	ENSMUSG00000089507
chr9	65146057	65146458	9:65146057-65146458	.	.	65146057	65146458	0	1	401	65146051	cluster_2	Intron (ENSMUST00000034961/ENSMUSG00000032394, intron 2 of 13)	9	65141286	65141356	71	2	ENSMUST00000158949	-4702	ENSMUSG00000089574	ENSMUSG00000089574
chr9	94758675	94759076	9:94758675-94759076	.	.	94758675	94759076	0	1	401	94758666	cluster_2	Intron (ENSMUST00000033463/ENSMUSG00000031129, intron 4 of 15)	9	94695704	94702319	6616	2	ENSMUST00000162306	-56357	ENSMUSG00000089709	ENSMUSG00000089709
chr1	178913126	178913527	1:178913126-178913527	.	.	178913126	178913527	0	1	401	178913125	cluster_2	Intron (ENSMUST00000161017/ENSMUSG00000026494, intron 10 of 14)	1	178898582	178917614	19033	2	ENSMUST00000162545	4087	ENSMUSG00000089713	ENSMUSG00000089713
chr17	44408846	44409247	17:44408846-44409247	.	.	44408846	44409247	0	1	401	44408842	cluster_2	Distal Intergenic	17	44561990	44563172	1183	1	ENSMUST00000160203	-152743	ENSMUSG00000090048	ENSMUSG00000090048
chr5	21948042	21948443	5:21948042-21948443	.	.	21948042	21948443	0	1	401	21948040	cluster_2	Exon (ENSMUST00000161356/ENSMUSG00000042453, exon 22 of 65)	5	21951858	21952499	642	2	ENSMUST00000162103	4056	ENSMUSG00000090197	ENSMUSG00000090197
chr17	55006299	55006700	17:55006299-55006700	.	.	55006299	55006700	0	1	401	55006294	cluster_2	Distal Intergenic	17	55321614	55321820	207	1	ENSMUST00000165184	-314914	ENSMUSG00000090790	ENSMUSG00000090790
chr16	89651525	89651926	16:89651525-89651926	.	.	89651525	89651926	0	1	401	89651517	cluster_2	Distal Intergenic	16	89570176	89571183	1008	2	ENSMUST00000171542	-80343	ENSMUSG00000091212	ENSMUSG00000091212
chr2	96927579	96927980	2:96927579-96927980	.	.	96927579	96927980	0	1	401	96927570	cluster_2	Intron (ENSMUST00000135431/ENSMUSG00000050587, intron 3 of 6)	2	96999624	97000293	670	1	ENSMUST00000171924	-71644	ENSMUSG00000091288	ENSMUSG00000091288
chr13	102758011	102758412	13:102758011-102758412	.	.	102758011	102758412	0	1	401	102758010	cluster_2	Promoter (1-2kb)	13	102760255	102761896	1642	1	ENSMUST00000171722	-1843	ENSMUSG00000091906	ENSMUSG00000091906
chr9	117016686	117017087	9:117016686-117017087	.	.	117016686	117017087	0	1	401	117016685	cluster_2	Intron (ENSMUST00000111773/ENSMUSG00000039607, intron 3 of 14)	9	117059158	117059708	551	1	ENSMUST00000172565	-42071	ENSMUSG00000092184	ENSMUSG00000092184
chr2	158734799	158735200	2:158734799-158735200	.	.	158734799	158735200	0	1	401	158734798	cluster_2	Intron (ENSMUST00000129902/ENSMUSG00000037754, intron 3 of 10)	2	158740138	158740263	126	1	ENSMUST00000175299	-4938	ENSMUSG00000093040	ENSMUSG00000093040
chr12	105876690	105877091	12:105876690-105877091	.	.	105876690	105877091	0	1	401	105876689	cluster_2	Distal Intergenic	12	105865724	105865793	70	2	ENSMUST00000175590	-10898	ENSMUSG00000093331	ENSMUSG00000093331
chr18	8940393	8940794	18:8940393-8940794	.	.	8940393	8940794	0	1	401	8940385	cluster_2	Distal Intergenic	18	8698253	8698356	104	2	ENSMUST00000175601	-242038	ENSMUSG00000093342	ENSMUSG00000093342
chr9	42577877	42578278	9:42577877-42578278	.	.	42577877	42578278	0	1	401	42577873	cluster_2	Intron (ENSMUST00000114865/ENSMUSG00000032017, intron 13 of 20)	9	42520773	42520831	59	2	ENSMUST00000176676	-57047	ENSMUSG00000093745	ENSMUSG00000093745
chr9	102778545	102778946	9:102778545-102778946	.	.	102778545	102778946	0	1	401	102778544	cluster_2	Distal Intergenic	9	102739648	102756685	17038	1	ENSMUST00000178539	38898	ENSMUSG00000093812	ENSMUSG00000093812
chr10	41173099	41173500	10:41173099-41173500	.	.	41173099	41173500	0	1	401	41173095	cluster_2	Distal Intergenic	10	41216045	41216176	132	1	ENSMUST00000104332	-42545	ENSMUSG00000093933	ENSMUSG00000093933
chr9	63090414	63090815	9:63090414-63090815	.	.	63090414	63090815	0	1	401	63090408	cluster_2	Distal Intergenic	9	63133283	63133389	107	1	ENSMUST00000179535	-42468	ENSMUSG00000094201	ENSMUSG00000094201
chr4	15790799	15791200	4:15790799-15791200	.	.	15790799	15791200	0	1	401	15790798	cluster_2	Distal Intergenic	4	15819909	15820029	121	1	ENSMUST00000179294	-28709	ENSMUSG00000094515	ENSMUSG00000094515
chr3	13208763	13209164	3:13208763-13209164	.	.	13208763	13209164	0	1	401	13208762	cluster_2	Distal Intergenic	3	12856020	12857978	1959	1	ENSMUST00000105727	352744	ENSMUSG00000095661	ENSMUSG00000095661
chr15	21776152	21776553	15:21776152-21776553	.	.	21776152	21776553	0	1	401	21776150	cluster_2	Distal Intergenic	15	21114369	21114475	107	1	ENSMUST00000179057	661784	ENSMUSG00000095678	ENSMUSG00000095678
chr16	57927884	57928285	16:57927884-57928285	.	.	57927884	57928285	0	1	401	57927879	cluster_2	Distal Intergenic	16	57884008	57884139	132	2	ENSMUST00000157878	-43746	ENSMUSG00000095926	ENSMUSG00000095926
chr9	30137613	30138014	9:30137613-30138014	.	.	30137613	30138014	0	1	401	30137610	cluster_2	Distal Intergenic	9	30291868	30291974	107	2	ENSMUST00000179026	153960	ENSMUSG00000096018	ENSMUSG00000096018
chr9	30129180	30129581	9:30129180-30129581	.	.	30129180	30129581	0	1	401	30129177	cluster_2	Distal Intergenic	9	30291868	30291974	107	2	ENSMUST00000179026	162393	ENSMUSG00000096018	ENSMUSG00000096018
chr12	13706541	13706942	12:13706541-13706942	.	.	13706541	13706942	0	1	401	13706540	cluster_2	Distal Intergenic	12	13507862	13507968	107	2	ENSMUST00000097247	-198574	ENSMUSG00000096633	ENSMUSG00000096633
chr12	13600584	13600985	12:13600584-13600985	.	.	13600584	13600985	0	1	401	13600583	cluster_2	Distal Intergenic	12	13507862	13507968	107	2	ENSMUST00000097247	-92617	ENSMUSG00000096633	ENSMUSG00000096633
chr15	82206467	82206868	15:82206467-82206868	.	.	82206467	82206868	0	1	401	82206459	cluster_2	Downstream (<1kb)	15	82206952	82212815	5864	2	ENSMUST00000179269	5947	ENSMUSG00000096883	ENSMUSG00000096883
