Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr13	93068291	93068692	13:93068291-93068692	.	.	93068291	93068692	0	1	401	93068282	cluster_1	Intron (ENSMUST00000062122/ENSMUSG00000047419, intron 7 of 12)	13	93040713	93144724	104012	2	ENSMUST00000062122	76032	ENSMUSG00000047419	ENSMUSG00000047419
chr15	11095596	11095997	15:11095596-11095997	.	.	11095596	11095997	0	1	401	11095595	cluster_1	Intron (ENSMUST00000061318/ENSMUSG00000047497, intron 2 of 23)	15	11064790	11346867	282078	1	ENSMUST00000061318	30807	ENSMUSG00000047497	ENSMUSG00000047497
chr1	182366274	182366675	1:182366274-182366675	.	.	182366274	182366675	0	1	401	182366273	cluster_1	Distal Intergenic	1	182313102	182341606	28505	2	ENSMUST00000051431	-24669	ENSMUSG00000047539	ENSMUSG00000047539
chr8	82826387	82826788	8:82826387-82826788	.	.	82826387	82826788	0	1	401	82826379	cluster_1	Distal Intergenic	8	82863356	83091271	227916	1	ENSMUST00000078525	-36568	ENSMUSG00000047747	ENSMUSG00000047747
chr2	169914678	169915079	2:169914678-169915079	.	.	169914678	169915079	0	1	401	169914677	cluster_1	Intron (ENSMUST00000123300/ENSMUSG00000047907, intron 1 of 1)	2	169885973	170071512	185540	1	ENSMUST00000087966	28706	ENSMUSG00000047907	ENSMUSG00000047907
chr6	126453773	126454174	6:126453773-126454174	.	.	126453773	126454174	0	1	401	126453772	cluster_1	Distal Intergenic	6	126636463	126645801	9339	2	ENSMUST00000055168	191627	ENSMUSG00000047976	ENSMUSG00000047976
chr19	40741711	40742112	19:40741711-40742112	.	.	40741711	40742112	0	1	401	40741707	cluster_1	Distal Intergenic	19	40736184	40736865	682	1	ENSMUST00000151726	5528	ENSMUSG00000048120	ENSMUSG00000048120
chr2	4770677	4771078	2:4770677-4771078	.	.	4770677	4771078	0	1	401	4770673	cluster_1	Intron (ENSMUST00000133082/ENSMUSG00000048186, intron 6 of 8)	2	4752717	4802142	49426	1	ENSMUST00000138322	17961	ENSMUSG00000048186	ENSMUSG00000048186
chr5	110521793	110522194	5:110521793-110522194	.	.	110521793	110522194	0	1	401	110521792	cluster_1	Promoter (<=1kb)	5	110521162	110525980	4819	1	ENSMUST00000129007	632	ENSMUSG00000048215	ENSMUSG00000048215
chr15	97414572	97414973	15:97414572-97414973	.	.	97414572	97414973	0	1	401	97414563	cluster_1	Distal Intergenic	15	97244074	97247287	3214	2	ENSMUST00000053106	-167286	ENSMUSG00000048218	ENSMUSG00000048218
chr18	84368922	84369323	18:84368922-84369323	.	.	84368922	84369323	0	1	401	84368914	cluster_1	Intron (ENSMUST00000125450/ENSMUSG00000048410, intron 2 of 2)	18	84279820	84412420	132601	2	ENSMUST00000143597	43097	ENSMUSG00000048410	ENSMUSG00000048410
chr3	102010691	102011092	3:102010691-102011092	.	.	102010691	102011092	0	1	401	102010690	cluster_1	Promoter (<=1kb)	3	102010145	102015492	5348	1	ENSMUST00000066187	547	ENSMUSG00000048540	ENSMUSG00000048540
chr15	41016557	41016958	15:41016557-41016958	.	.	41016557	41016958	0	1	401	41016553	cluster_1	Intron (ENSMUST00000053467/ENSMUSG00000022306, intron 5 of 7)	15	41173701	41173871	171	1	ENSMUST00000060066	-156743	ENSMUSG00000048559	ENSMUSG00000048559
chr15	41059195	41059596	15:41059195-41059596	.	.	41059195	41059596	0	1	401	41059191	cluster_1	Intron (ENSMUST00000053467/ENSMUSG00000022306, intron 5 of 7)	15	41173701	41173871	171	1	ENSMUST00000060066	-114105	ENSMUSG00000048559	ENSMUSG00000048559
chr10	70059939	70060340	10:70059939-70060340	.	.	70059939	70060340	0	1	401	70059932	cluster_1	Distal Intergenic	10	70097121	70193200	96080	1	ENSMUST00000147545	-36781	ENSMUSG00000048701	ENSMUSG00000048701
chr11	46233936	46234337	11:46233936-46234337	.	.	46233936	46234337	0	1	401	46233932	cluster_1	Promoter (1-2kb)	11	46235531	46239872	4342	1	ENSMUST00000060185	-1194	ENSMUSG00000048721	ENSMUSG00000048721
chr7	119861575	119861976	7:119861575-119861976	.	.	119861575	119861976	0	1	401	119861574	cluster_1	Promoter (<=1kb)	7	119857993	119861832	3840	2	ENSMUST00000142120	0	ENSMUSG00000048787	ENSMUSG00000048787
chr17	62862528	62862929	17:62862528-62862929	.	.	62862528	62862929	0	1	401	62862522	cluster_1	Intron (ENSMUST00000076840/ENSMUSG00000048915, intron 1 of 4)	17	62607319	62881144	273826	2	ENSMUST00000078839	18215	ENSMUSG00000048915	ENSMUSG00000048915
chr17	62918897	62919298	17:62918897-62919298	.	.	62918897	62919298	0	1	401	62918891	cluster_1	Distal Intergenic	17	62604184	62881317	277134	2	ENSMUST00000076840	-37581	ENSMUSG00000048915	ENSMUSG00000048915
chr5	139916662	139917063	5:139916662-139917063	.	.	139916662	139917063	0	1	401	139916661	cluster_1	Intron (ENSMUST00000050519/ENSMUSG00000048988, intron 1 of 1)	5	139907943	139974711	66769	1	ENSMUST00000050519	8720	ENSMUSG00000048988	ENSMUSG00000048988
chr3	45458538	45458939	3:45458538-45458939	.	.	45458538	45458939	0	1	401	45458534	cluster_1	Distal Intergenic	3	45378398	45434566	56169	1	ENSMUST00000166126	80141	ENSMUSG00000049100	ENSMUSG00000049100
chr12	80440432	80440833	12:80440432-80440833	.	.	80440432	80440833	0	1	401	80440424	cluster_1	Distal Intergenic	12	80335847	80436601	100755	2	ENSMUST00000054145	-3832	ENSMUSG00000049106	ENSMUSG00000049106
chr10	28497825	28498226	10:28497825-28498226	.	.	28497825	28498226	0	1	401	28497823	cluster_1	Intron (ENSMUST00000166468/ENSMUSG00000019889, intron 13 of 31)	10	28668360	28789920	121561	1	ENSMUST00000060409	-170134	ENSMUSG00000049109	ENSMUSG00000049109
chr15	4497211	4497612	15:4497211-4497612	.	.	4497211	4497612	0	1	401	4497207	cluster_1	Intron (ENSMUST00000130332/ENSMUSG00000049148, intron 2 of 2)	15	4375504	4575553	200050	1	ENSMUST00000061925	121708	ENSMUSG00000049148	ENSMUSG00000049148
chr2	42521437	42521838	2:42521437-42521838	.	.	42521437	42521838	0	1	401	42521433	cluster_1	Intron (ENSMUST00000052550/ENSMUSG00000049252, intron 1 of 90)	2	42649878	42653015	3138	2	ENSMUST00000142688	131177	ENSMUSG00000049252	ENSMUSG00000049252
chr5	30593418	30593819	5:30593418-30593819	.	.	30593418	30593819	0	1	401	30593415	cluster_1	Intron (ENSMUST00000066295/ENSMUSG00000049265, intron 1 of 1)	5	30588170	30625270	37101	1	ENSMUST00000066295	5249	ENSMUSG00000049265	ENSMUSG00000049265
chr14	52026314	52026715	14:52026314-52026715	.	.	52026314	52026715	0	1	401	52026309	cluster_1	Distal Intergenic	14	52006077	52020733	14657	2	ENSMUST00000067549	-5582	ENSMUSG00000049295	ENSMUSG00000049295
chr9	42187425	42187826	9:42187425-42187826	.	.	42187425	42187826	0	1	401	42187421	cluster_1	Distal Intergenic	9	41964720	42124297	159578	2	ENSMUST00000060989	-63129	ENSMUSG00000049313	ENSMUSG00000049313
chr11	36994327	36994728	11:36994327-36994728	.	.	36994327	36994728	0	1	401	36994324	cluster_1	Intron (ENSMUST00000102801/ENSMUSG00000049336, intron 2 of 30)	11	36139480	36944166	804687	2	ENSMUST00000146113	-50162	ENSMUSG00000049336	ENSMUSG00000049336
chr7	139692863	139693264	7:139692863-139693264	.	.	139692863	139693264	0	1	401	139692862	cluster_1	Distal Intergenic	7	139678270	139683817	5548	2	ENSMUST00000138129	-9047	ENSMUSG00000049571	ENSMUSG00000049571
chr7	139666872	139667273	7:139666872-139667273	.	.	139666872	139667273	0	1	401	139666871	cluster_1	Exon (ENSMUST00000129990/ENSMUSG00000049571, exon 21 of 30)	7	139638778	139661107	22330	2	ENSMUST00000155075	-5766	ENSMUSG00000049571	ENSMUSG00000049571
chr10	52516692	52517093	10:52516692-52517093	.	.	52516692	52517093	0	1	401	52516687	cluster_1	Distal Intergenic	10	52542318	52545739	3422	2	ENSMUST00000055516	28646	ENSMUSG00000049576	ENSMUSG00000049576
chr7	87626159	87626560	7:87626159-87626560	.	.	87626159	87626560	0	1	401	87626151	cluster_1	Intron (ENSMUST00000107263/ENSMUSG00000049583, intron 1 of 7)	7	87602544	88130869	528326	1	ENSMUST00000167164	23616	ENSMUSG00000049583	ENSMUSG00000049583
chr5	106547200	106547601	5:106547200-106547601	.	.	106547200	106547601	0	1	401	106547199	cluster_1	Intron (ENSMUST00000131029/ENSMUSG00000049606, intron 1 of 2)	5	106500894	106574715	73822	2	ENSMUST00000131029	27114	ENSMUSG00000049606	ENSMUSG00000049606
chr1	32428437	32428838	1:32428437-32428838	.	.	32428437	32428838	0	1	401	32428434	cluster_1	Intron (ENSMUST00000027226/ENSMUSG00000026058, intron 4 of 8)	1	32519563	32520999	1437	2	ENSMUST00000050429	92161	ENSMUSG00000049830	ENSMUSG00000049830
chr1	32425366	32425767	1:32425366-32425767	.	.	32425366	32425767	0	1	401	32425363	cluster_1	Intron (ENSMUST00000027226/ENSMUSG00000026058, intron 4 of 8)	1	32519563	32520999	1437	2	ENSMUST00000050429	95232	ENSMUSG00000049830	ENSMUSG00000049830
chr1	88653647	88654048	1:88653647-88654048	.	.	88653647	88654048	0	1	401	88653639	cluster_1	Distal Intergenic	1	88673125	88701876	28752	2	ENSMUST00000051236	47828	ENSMUSG00000049866	ENSMUSG00000049866
chr1	175169648	175170049	1:175169648-175170049	.	.	175169648	175170049	0	1	401	175169647	cluster_1	Intron (ENSMUST00000027812/ENSMUSG00000026527, intron 3 of 15)	1	174833785	174921819	88035	2	ENSMUST00000055294	-247830	ENSMUSG00000050069	ENSMUSG00000050069
chr2	109943329	109943730	2:109943329-109943730	.	.	109943329	109943730	0	1	401	109943328	cluster_1	Intron (ENSMUST00000046548/ENSMUSG00000050199, intron 1 of 17)	2	109917647	110014257	96611	1	ENSMUST00000111037	25683	ENSMUSG00000050199	ENSMUSG00000050199
chr1	172363651	172364052	1:172363651-172364052	.	.	172363651	172364052	0	1	401	172363650	cluster_1	Intron (ENSMUST00000056136/ENSMUSG00000044708, intron 1 of 1)	1	172376531	172384099	7569	1	ENSMUST00000052455	-12479	ENSMUSG00000050229	ENSMUSG00000050229
chr5	37514954	37515355	5:37514954-37515355	.	.	37514954	37515355	0	1	401	37514951	cluster_1	Intron (ENSMUST00000094836/ENSMUSG00000029123, intron 4 of 11)	5	37415859	37417915	2057	1	ENSMUST00000159854	99096	ENSMUSG00000050248	ENSMUSG00000050248
chr16	97127350	97127751	16:97127350-97127751	.	.	97127350	97127751	0	1	401	97127341	cluster_1	Intron (ENSMUST00000056102/ENSMUSG00000050272, intron 1 of 32)	16	96592079	97170752	578674	2	ENSMUST00000056102	43001	ENSMUSG00000050272	ENSMUSG00000050272
chr1	71404131	71404532	1:71404131-71404532	.	.	71404131	71404532	0	1	401	71404124	cluster_1	Intron (ENSMUST00000087268/ENSMUSG00000050296, intron 1 of 52)	1	71243090	71414910	171821	2	ENSMUST00000087268	10378	ENSMUSG00000050296	ENSMUSG00000050296
chr14	88347119	88347520	14:88347119-88347520	.	.	88347119	88347520	0	1	401	88347111	cluster_1	Distal Intergenic	14	88464747	88471396	6650	2	ENSMUST00000061628	123876	ENSMUSG00000050505	ENSMUSG00000050505
chr3	39443207	39443608	3:39443207-39443608	.	.	39443207	39443608	0	1	401	39443204	cluster_1	Distal Intergenic	3	39357394	39359128	1735	2	ENSMUST00000056409	-84080	ENSMUSG00000050533	ENSMUSG00000050533
chr9	7270059	7270460	9:7270059-7270460	.	.	7270059	7270460	0	1	401	7270052	cluster_1	Promoter (2-3kb)	9	7272514	7283333	10820	1	ENSMUST00000015394	-2054	ENSMUSG00000050578	ENSMUSG00000050578
chr2	96352608	96353009	2:96352608-96353009	.	.	96352608	96353009	0	1	401	96352599	cluster_1	Intron (ENSMUST00000135431/ENSMUSG00000050587, intron 1 of 6)	2	96318216	97630983	1312768	1	ENSMUST00000162807	34393	ENSMUSG00000050587	ENSMUSG00000050587
chr11	116432640	116433041	11:116432640-116433041	.	.	116432640	116433041	0	1	401	116432639	cluster_1	Promoter (1-2kb)	11	116434094	116439077	4984	1	ENSMUST00000057676	-1053	ENSMUSG00000050628	ENSMUSG00000050628
chr16	50553996	50554397	16:50553996-50554397	.	.	50553996	50554397	0	1	401	50553991	cluster_1	Distal Intergenic	16	50589859	50591154	1296	2	ENSMUST00000062439	36757	ENSMUSG00000050685	ENSMUSG00000050685
chr1	79312147	79312548	1:79312147-79312548	.	.	79312147	79312548	0	1	401	79312140	cluster_1	Distal Intergenic	1	79434669	79440090	5422	2	ENSMUST00000049972	127542	ENSMUSG00000050711	ENSMUSG00000050711
chr16	65129190	65129591	16:65129190-65129591	.	.	65129190	65129591	0	1	401	65129184	cluster_1	Distal Intergenic	16	64924729	65105784	181056	2	ENSMUST00000063076	-23407	ENSMUSG00000050783	ENSMUSG00000050783
chr13	48438858	48439259	13:48438858-48439259	.	.	48438858	48439259	0	1	401	48438854	cluster_1	Distal Intergenic	13	48489202	48506939	17738	2	ENSMUST00000167682	67680	ENSMUSG00000050954	ENSMUSG00000050954
chr4	134555275	134555676	4:134555275-134555676	.	.	134555275	134555676	0	1	401	134555274	cluster_1	Distal Intergenic	4	134537892	134552166	14275	2	ENSMUST00000060435	-3110	ENSMUSG00000050989	ENSMUSG00000050989
chr7	100295799	100296200	7:100295799-100296200	.	.	100295799	100296200	0	1	401	100295798	cluster_1	Promoter (1-2kb)	7	100293809	100319698	25890	1	ENSMUST00000138465	1991	ENSMUSG00000051048	ENSMUSG00000051048
chr13	96163882	96164283	13:96163882-96164283	.	.	96163882	96164283	0	1	401	96163873	cluster_1	Distal Intergenic	13	95959443	96132577	173135	2	ENSMUST00000161263	-31306	ENSMUSG00000051111	ENSMUSG00000051111
chr15	37801270	37801671	15:37801270-37801671	.	.	37801270	37801671	0	1	401	37801267	cluster_1	Distal Intergenic	15	37397171	37792570	395400	2	ENSMUST00000150453	-8701	ENSMUSG00000051359	ENSMUSG00000051359
chr18	40289531	40289932	18:40289531-40289932	.	.	40289531	40289932	0	1	401	40289527	cluster_1	Intron (ENSMUST00000091927/ENSMUSG00000051401, intron 1 of 1)	18	40258361	40531168	272808	1	ENSMUST00000091927	31171	ENSMUSG00000051401	ENSMUSG00000051401
chr18	40397199	40397600	18:40397199-40397600	.	.	40397199	40397600	0	1	401	40397195	cluster_1	Intron (ENSMUST00000091927/ENSMUSG00000051401, intron 1 of 1)	18	40258361	40531168	272808	1	ENSMUST00000091927	138839	ENSMUSG00000051401	ENSMUSG00000051401
chr4	141954999	141955400	4:141954999-141955400	.	.	141954999	141955400	0	1	401	141954998	cluster_1	Promoter (<=1kb)	4	141932783	141954194	21412	2	ENSMUST00000124125	-806	ENSMUSG00000051435	ENSMUSG00000051435
chr8	126683014	126683415	8:126683014-126683415	.	.	126683014	126683415	0	1	401	126683013	cluster_1	Distal Intergenic	8	126588296	126593436	5141	2	ENSMUST00000054960	-89579	ENSMUSG00000051495	ENSMUSG00000051495
chr8	105406375	105406776	8:105406375-105406776	.	.	105406375	105406776	0	1	401	105406374	cluster_1	Intron (ENSMUST00000063071/ENSMUSG00000051648, intron 2 of 16)	8	105393826	105413456	19631	2	ENSMUST00000168888	6680	ENSMUSG00000051648	ENSMUSG00000051648
chr4	65893696	65894097	4:65893696-65894097	.	.	65893696	65894097	0	1	401	65893690	cluster_1	Intron (ENSMUST00000084496/ENSMUSG00000028373, intron 9 of 21)	4	65605249	65613756	8508	1	ENSMUST00000156922	288448	ENSMUSG00000051675	ENSMUSG00000051675
chr2	76992853	76993254	2:76992853-76993254	.	.	76992853	76993254	0	1	401	76992846	cluster_1	Distal Intergenic	2	76973057	76982547	9491	2	ENSMUST00000147048	-10307	ENSMUSG00000051747	ENSMUSG00000051747
chr3	67931173	67931574	3:67931173-67931574	.	.	67931173	67931574	0	1	401	67931167	cluster_1	Intron (ENSMUST00000063263/ENSMUSG00000051777, intron 1 of 3)	3	67892220	68056593	164374	1	ENSMUST00000063263	38954	ENSMUSG00000051777	ENSMUSG00000051777
chr1	3198476	3198877	1:3198476-3198877	.	.	3198476	3198877	0	1	401	3198473	cluster_1	Distal Intergenic	1	3206523	3215632	9110	2	ENSMUST00000159265	16755	ENSMUSG00000051951	ENSMUSG00000051951
chr7	18978344	18978745	7:18978344-18978745	.	.	18978344	18978745	0	1	401	18978343	cluster_1	Distal Intergenic	7	18987524	18988962	1439	1	ENSMUST00000063563	-8779	ENSMUSG00000051965	ENSMUSG00000051965
chr6	101639691	101640092	6:101639691-101640092	.	.	101639691	101640092	0	1	401	101639690	cluster_1	Distal Intergenic	6	101796225	101801610	5386	1	ENSMUST00000064002	-156133	ENSMUSG00000052236	ENSMUSG00000052236
chr17	30438687	30439088	17:30438687-30439088	.	.	30438687	30439088	0	1	401	30438684	cluster_1	Intron (ENSMUST00000079924/ENSMUSG00000062202, intron 6 of 11)	17	30485511	30485963	453	1	ENSMUST00000064223	-46423	ENSMUSG00000052388	ENSMUSG00000052388
chr17	30467724	30468125	17:30467724-30468125	.	.	30467724	30468125	0	1	401	30467721	cluster_1	Intron (ENSMUST00000079924/ENSMUSG00000062202, intron 6 of 11)	17	30485511	30485963	453	1	ENSMUST00000064223	-17386	ENSMUSG00000052388	ENSMUSG00000052388
chr16	63967412	63967813	16:63967412-63967813	.	.	63967412	63967813	0	1	401	63967406	cluster_1	Distal Intergenic	16	63543538	63864158	320621	2	ENSMUST00000064405	-103255	ENSMUSG00000052504	ENSMUSG00000052504
chr13	8199500	8199901	13:8199500-8199901	.	.	8199500	8199901	0	1	401	8199492	cluster_1	Promoter (2-3kb)	13	8202866	8761530	558665	1	ENSMUST00000064473	-2965	ENSMUSG00000052551	ENSMUSG00000052551
chr7	90940121	90940522	7:90940121-90940522	.	.	90940121	90940522	0	1	401	90940112	cluster_1	Distal Intergenic	7	91090706	92447003	1356298	1	ENSMUST00000107196	-150184	ENSMUSG00000052572	ENSMUSG00000052572
chr10	74086649	74087050	10:74086649-74087050	.	.	74086649	74087050	0	1	401	74086642	cluster_1	Intron (ENSMUST00000123398/ENSMUSG00000052613, intron 6 of 13)	10	74303151	74331050	27900	1	ENSMUST00000147455	-216101	ENSMUSG00000052613	ENSMUSG00000052613
chr10	74480804	74481205	10:74480804-74481205	.	.	74480804	74481205	0	1	401	74480797	cluster_1	Intron (ENSMUST00000064562/ENSMUSG00000052613, intron 19 of 30)	10	74385873	74396722	10850	1	ENSMUST00000139106	94932	ENSMUSG00000052613	ENSMUSG00000052613
chr12	21168733	21169134	12:21168733-21169134	.	.	21168733	21169134	0	1	401	21168731	cluster_1	Intron (ENSMUST00000174530/ENSMUSG00000090370, intron 7 of 9)	12	21111954	21268179	156226	1	ENSMUST00000050990	56780	ENSMUSG00000052632	ENSMUSG00000052632
chr7	123146394	123146795	7:123146394-123146795	.	.	123146394	123146795	0	1	401	123146393	cluster_1	Intron (ENSMUST00000094053/ENSMUSG00000052707, intron 3 of 23)	7	123123885	123195288	71404	1	ENSMUST00000094053	22510	ENSMUSG00000052707	ENSMUSG00000052707
chr18	54719519	54719920	18:54719519-54719920	.	.	54719519	54719920	0	1	401	54719514	cluster_1	Distal Intergenic	18	54888045	54990180	102136	2	ENSMUST00000064763	270260	ENSMUSG00000052713	ENSMUSG00000052713
chr18	54630297	54630698	18:54630297-54630698	.	.	54630297	54630698	0	1	401	54630292	cluster_1	Distal Intergenic	18	54888045	54990180	102136	2	ENSMUST00000064763	359482	ENSMUSG00000052713	ENSMUSG00000052713
chr19	28178080	28178481	19:28178080-28178481	.	.	28178080	28178481	0	1	401	28178078	cluster_1	Distal Intergenic	19	28263951	28283906	19956	2	ENSMUST00000159639	105425	ENSMUSG00000052942	ENSMUSG00000052942
chr6	53972139	53972540	6:53972139-53972540	.	.	53972139	53972540	0	1	401	53972134	cluster_1	Intron (ENSMUST00000166545/ENSMUSG00000052955, intron 2 of 12)	6	53873379	53978662	105284	2	ENSMUST00000166545	6122	ENSMUSG00000052955	ENSMUSG00000052955
chr6	114361272	114361673	6:114361272-114361673	.	.	114361272	114361673	0	1	401	114361271	cluster_1	Distal Intergenic	6	114397936	114483296	85361	1	ENSMUST00000088987	-36263	ENSMUSG00000053004	ENSMUSG00000053004
chr6	53584989	53585390	6:53584989-53585390	.	.	53584989	53585390	0	1	401	53584984	cluster_1	Intron (ENSMUST00000047450/ENSMUSG00000053007, intron 1 of 6)	6	53573384	53696007	122624	1	ENSMUST00000047450	11606	ENSMUSG00000053007	ENSMUSG00000053007
chr2	161982299	161982700	2:161982299-161982700	.	.	161982299	161982700	0	1	401	161982298	cluster_1	Intron (ENSMUST00000109443/ENSMUSG00000053141, intron 7 of 30)	2	162012015	162135451	123437	2	ENSMUST00000129015	152751	ENSMUSG00000053141	ENSMUSG00000053141
chr1	30707255	30707656	1:30707255-30707656	.	.	30707255	30707656	0	1	401	30707252	cluster_1	Distal Intergenic	1	30718554	30719961	1408	2	ENSMUST00000065469	12305	ENSMUSG00000053185	ENSMUSG00000053185
chr4	47651745	47652146	4:47651745-47652146	.	.	47651745	47652146	0	1	401	47651741	cluster_1	Distal Intergenic	4	47474948	47480791	5844	1	ENSMUST00000136685	176798	ENSMUSG00000053317	ENSMUSG00000053317
chr8	106003436	106003837	8:106003436-106003837	.	.	106003436	106003837	0	1	401	106003435	cluster_1	Intron (ENSMUST00000142898/ENSMUSG00000031901, intron 2 of 2)	8	105984945	105996423	11479	2	ENSMUST00000081998	-7014	ENSMUSG00000053687	ENSMUSG00000053687
chr5	120834092	120834493	5:120834092-120834493	.	.	120834092	120834493	0	1	401	120834091	cluster_1	Distal Intergenic	5	120847367	120857986	10620	1	ENSMUST00000057814	-12874	ENSMUSG00000053765	ENSMUSG00000053765
chr3	126602792	126603193	3:126602792-126603193	.	.	126602792	126603193	0	1	401	126602791	cluster_1	Intron (ENSMUST00000143383/ENSMUSG00000053819, intron 2 of 2)	3	126597440	126842865	245426	1	ENSMUST00000106399	5353	ENSMUSG00000053819	ENSMUSG00000053819
chr10	106591059	106591460	10:106591059-106591460	.	.	106591059	106591460	0	1	401	106591058	cluster_1	Intron (ENSMUST00000029404/ENSMUSG00000053825, intron 3 of 31)	10	106470346	106777999	307654	1	ENSMUST00000169303	120714	ENSMUSG00000053825	ENSMUSG00000053825
chr1	106602936	106603337	1:106602936-106603337	.	.	106602936	106603337	0	1	401	106602935	cluster_1	Intron (ENSMUST00000112751/ENSMUSG00000057329, intron 1 of 1)	1	106541943	106575045	33103	1	ENSMUST00000149909	60994	ENSMUSG00000054006	ENSMUSG00000054006
chr15	88386728	88387129	15:88386728-88387129	.	.	88386728	88387129	0	1	401	88386720	cluster_1	Distal Intergenic	15	88600302	88601542	1241	1	ENSMUST00000066949	-213173	ENSMUSG00000054117	ENSMUSG00000054117
chr13	41697182	41697583	13:41697182-41697583	.	.	41697182	41697583	0	1	401	41697178	cluster_1	Distal Intergenic	13	41655697	41656524	828	1	ENSMUST00000067176	41486	ENSMUSG00000054258	ENSMUSG00000054258
chr13	41724408	41724809	13:41724408-41724809	.	.	41724408	41724809	0	1	401	41724404	cluster_1	Distal Intergenic	13	41655697	41656524	828	1	ENSMUST00000067176	68712	ENSMUSG00000054258	ENSMUSG00000054258
chr8	54430679	54431080	8:54430679-54431080	.	.	54430679	54431080	0	1	401	54430674	cluster_1	Distal Intergenic	8	54520433	54529998	9566	2	ENSMUST00000067476	98918	ENSMUSG00000054408	ENSMUSG00000054408
chr17	73092408	73092809	17:73092408-73092809	.	.	73092408	73092809	0	1	401	73092401	cluster_1	Distal Intergenic	17	73107985	73161991	54007	1	ENSMUST00000130574	-15176	ENSMUSG00000054469	ENSMUSG00000054469
chr2	60479918	60480319	2:60479918-60480319	.	.	60479918	60480319	0	1	401	60479912	cluster_1	Intron (ENSMUST00000067708/ENSMUSG00000054580, intron 10 of 29)	2	60451992	60455254	3263	2	ENSMUST00000134583	-24665	ENSMUSG00000054580	ENSMUSG00000054580
chr7	28917600	28918001	7:28917600-28918001	.	.	28917600	28918001	0	1	401	28917598	cluster_1	Promoter (1-2kb)	7	28907014	28919221	12208	2	ENSMUST00000140622	1220	ENSMUSG00000054808	ENSMUSG00000054808
chr1	179398674	179399075	1:179398674-179399075	.	.	179398674	179399075	0	1	401	179398673	cluster_1	Intron (ENSMUST00000128302/ENSMUSG00000055067, intron 5 of 11)	1	179377535	179405419	27885	2	ENSMUST00000125756	6344	ENSMUSG00000055067	ENSMUSG00000055067
chr5	24723909	24724310	5:24723909-24724310	.	.	24723909	24724310	0	1	401	24723907	cluster_1	Intron (ENSMUST00000068693/ENSMUSG00000055235, intron 1 of 5)	5	24712265	24730680	18416	2	ENSMUST00000142607	6370	ENSMUSG00000055235	ENSMUSG00000055235
chr7	112812217	112812618	7:112812217-112812618	.	.	112812217	112812618	0	1	401	112812216	cluster_1	Intron (ENSMUST00000084705/ENSMUSG00000055320, intron 2 of 11)	7	112759546	112842374	82829	1	ENSMUST00000168328	52672	ENSMUSG00000055320	ENSMUSG00000055320
chr6	58899071	58899472	6:58899071-58899472	.	.	58899071	58899472	0	1	401	58899066	cluster_1	Intron (ENSMUST00000031823/ENSMUSG00000029804, intron 22 of 22)	6	58905234	58907126	1893	2	ENSMUST00000059539	7654	ENSMUSG00000055430	ENSMUSG00000055430
chr8	115854424	115854825	8:115854424-115854825	.	.	115854424	115854825	0	1	401	115854423	cluster_1	Distal Intergenic	8	115701435	115707794	6360	2	ENSMUST00000109104	-146631	ENSMUSG00000055435	ENSMUSG00000055435
chr7	51289280	51289681	7:51289280-51289681	.	.	51289280	51289681	0	1	401	51289275	cluster_1	Distal Intergenic	7	51511029	51598709	87681	1	ENSMUST00000043944	-221348	ENSMUSG00000055489	ENSMUSG00000055489
chr10	49679147	49679548	10:49679147-49679548	.	.	49679147	49679548	0	1	401	49679143	cluster_1	Intron (ENSMUST00000105487/ENSMUSG00000056073, intron 2 of 16)	10	49099843	49783259	683417	2	ENSMUST00000105484	103711	ENSMUSG00000056073	ENSMUSG00000056073
chr18	88928992	88929393	18:88928992-88929393	.	.	88928992	88929393	0	1	401	88928984	cluster_1	Promoter (1-2kb)	18	88870765	88927481	56717	2	ENSMUST00000147313	-1512	ENSMUSG00000056153	ENSMUSG00000056153
chr15	40526561	40526962	15:40526561-40526962	.	.	40526561	40526962	0	1	401	40526557	cluster_1	Promoter (<=1kb)	15	40511322	40527277	15956	2	ENSMUST00000070382	315	ENSMUSG00000056332	ENSMUSG00000056332
chr11	35022073	35022474	11:35022073-35022474	.	.	35022073	35022474	0	1	401	35022070	cluster_1	Distal Intergenic	11	35121224	35708507	587284	1	ENSMUST00000069837	-98750	ENSMUSG00000056427	ENSMUSG00000056427
chr11	35556122	35556523	11:35556122-35556523	.	.	35556122	35556523	0	1	401	35556119	cluster_1	Intron (ENSMUST00000069837/ENSMUSG00000056427, intron 6 of 35)	11	35544685	35612636	67952	1	ENSMUST00000124438	11438	ENSMUSG00000056427	ENSMUSG00000056427
chr17	65741615	65742016	17:65741615-65742016	.	.	65741615	65742016	0	1	401	65741609	cluster_1	Intron (ENSMUST00000070673/ENSMUSG00000056515, intron 1 of 6)	17	65651726	65772752	121027	2	ENSMUST00000070673	30736	ENSMUSG00000056515	ENSMUSG00000056515
chr11	66083681	66084082	11:66083681-66084082	.	.	66083681	66084082	0	1	401	66083675	cluster_1	Intron (ENSMUST00000080665/ENSMUSG00000056752, intron 20 of 68)	11	65831403	66005195	173793	2	ENSMUST00000152386	-78487	ENSMUSG00000056752	ENSMUSG00000056752
