# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.STAT.0017	DDIT3	Unknown	N
GM.5.0.STAT.0017	DDIT3	TRANSFAC	N
GM.5.0.STAT.0017	CEBPA	TRANSFAC	N
GM.5.0.STAT.0017	Ddit3	JASPAR	N
GM.5.0.STAT.0017	cebpa	JASPAR	N
GM.5.0.STAT.0017	DDIT3	ChIP-seq	N
GM.5.0.STAT.0017	Ddit3	ChIP-seq	N
GM.5.0.STAT.0017	Ddit3	SELEX	N
GM.5.0.STAT.0017	Cebpa	SELEX	N
GM.5.0.Homeodomain.0050	HOXD4	Unknown	N
GM.5.0.Homeodomain.0050	HOXA6	ChIP-seq	N
GM.5.0.Homeodomain.0050	HOXD3	ChIP-seq	N
GM.5.0.Homeodomain.0050	HOXD4	ChIP-seq	N
GM.5.0.Homeodomain.0050	AC012531.1	ChIP-seq	N
GM.5.0.Homeodomain.0050	HOXB4	ChIP-seq	N
GM.5.0.Homeodomain.0050	HOXC5	ChIP-seq	N
GM.5.0.Homeodomain.0050	Hoxd4	ChIP-seq	N
GM.5.0.Homeodomain.0050	Hoxb2	ChIP-seq	N
GM.5.0.Homeodomain.0050	MSX2	ChIP-seq	N
GM.5.0.Sox.0020	SOX17	ChIP-seq	Y
GM.5.0.Sox.0020	SOX17	Unknown	N
GM.5.0.Mixed.0084	FOXN1	Unknown	N
GM.5.0.Mixed.0084	FOXN1	TRANSFAC	N
GM.5.0.C2H2_ZF.0054	ZNF263	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXP3	HT-SELEX	N
GM.5.0.Forkhead.0020	FOXP3	SELEX	N
GM.5.0.Forkhead.0020	FOXP3	HT-SELEX	N
GM.5.0.Unknown.0143	E2F4	ChIP-seq	N
GM.5.0.Unknown.0143	E2F6	ChIP-seq	N
GM.5.0.Homeodomain.0076	HOXA13	ChIP-seq	Y
GM.5.0.Homeodomain.0076	Hoxa13	ChIP-seq	Y
GM.5.0.IRF.0021	IRF1	ChIP-seq	N
GM.5.0.IRF.0021	Irf1	ChIP-seq	N
GM.5.0.IRF.0021	IRF2	ChIP-seq	N
GM.5.0.IRF.0021	Irf2	ChIP-seq	N
GM.5.0.IRF.0021	IRF1	ChIP-seq	N
GM.5.0.IRF.0021	IRF9	TRANSFAC	N
GM.5.0.IRF.0021	IRF1	JASPAR	N
GM.5.0.IRF.0021	Irf1	JASPAR	N
GM.5.0.IRF.0021	STAT1	ChIP-seq	N
GM.5.0.Unknown.0150	Prdm16	ChIP-seq	N
GM.5.0.RFX.0012	PAX4	Transfac	N
GM.5.0.RFX.0012	PAX4	TRANSFAC	N
GM.5.0.Homeodomain.0178	NKX2-3	JASPAR	N
GM.5.0.Homeodomain.0178	NKX2-4	JASPAR	N
GM.5.0.Homeodomain.0178	NKX2-6	JASPAR	N
GM.5.0.Homeodomain.0178	Nkx2-5	JASPAR	N
GM.5.0.Homeodomain.0178	Nkx2-5	ChIP-seq	N
GM.5.0.Homeodomain.0178	NKX2-1	ChIP-seq	N
GM.5.0.Homeodomain.0178	Nkx2-1	ChIP-seq	N
GM.5.0.EIN3.0002	BRCA1	TRANSFAC	N
GM.5.0.EIN3.0002	BRCA1	JASPAR	N
GM.5.0.Homeodomain.0120	CRX	ChIP-seq	N
GM.5.0.Homeodomain.0120	Prrxl1	ChIP-seq	N
GM.5.0.Homeodomain.0120	Pitx1	ChIP-seq	N
GM.5.0.bZIP.0032	JUN	ChIP-seq	N
GM.5.0.bZIP.0032	JUNB	ChIP-seq	N
GM.5.0.bZIP.0032	JUND	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	SP2	ChIP-seq	Y
GM.5.0.C2H2_ZF.0084	SP7	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	SP6	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	SP5	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	SP9	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	Sp2	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	Sp3	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	Sp6	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	Sp8	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	Sp7	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	Sp9	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	Sp5	ChIP-seq	N
GM.5.0.C2H2_ZF.0084	THAP1	ChIP-seq	N
GM.5.0.Unknown.0109	SOX1	PBM	N
GM.5.0.Unknown.0109	Sox14	PBM	N
GM.5.0.Unknown.0109	Sox5	JASPAR	N
GM.5.0.Unknown.0109	SOX5	Transfac	N
GM.5.0.Unknown.0109	SOX5	ChIP-seq	N
GM.5.0.Unknown.0109	Sox5	SELEX	N
GM.5.0.Unknown.0109	SOX17	TRANSFAC	N
GM.5.0.Unknown.0109	SOX5	Unknown	N
GM.5.0.Unknown.0109	SOX5	TRANSFAC	N
GM.5.0.Unknown.0109	Sox5	ChIP-seq	N
GM.5.0.Forkhead.0018	FOXB1	HT-SELEX	N
GM.5.0.Forkhead.0018	HNF4A	ChIP-seq	N
GM.5.0.Forkhead.0018	HNF4G	ChIP-seq	N
GM.5.0.Forkhead.0018	FOXK2	PBM	N
GM.5.0.Forkhead.0018	FOXD4	PBM	N
GM.5.0.Forkhead.0018	FOXE1	PBM	N
GM.5.0.Forkhead.0018	FOXS1	PBM	N
GM.5.0.Forkhead.0018	FOXD4L1	PBM	N
GM.5.0.Forkhead.0018	FOXI2	PBM	N
GM.5.0.Forkhead.0018	FOXE3	PBM	N
GM.5.0.Forkhead.0018	FOXD4L3	PBM	N
GM.5.0.Forkhead.0018	FOXB2	PBM	N
GM.5.0.Forkhead.0018	FOXD4L5	PBM	N
GM.5.0.Forkhead.0018	FOXD4L6	PBM	N
GM.5.0.Forkhead.0018	KIAA0415	PBM	N
GM.5.0.Forkhead.0018	Foxa1	PBM	N
GM.5.0.Forkhead.0018	Foxf2	PBM	N
GM.5.0.Forkhead.0018	Foxq1	PBM	N
GM.5.0.Forkhead.0018	Foxk2	PBM	N
GM.5.0.Forkhead.0018	Foxa3	PBM	N
GM.5.0.Forkhead.0018	Foxf1a	PBM	N
GM.5.0.Forkhead.0018	Foxe3	PBM	N
GM.5.0.Forkhead.0018	Foxi1	PBM	N
GM.5.0.Forkhead.0018	Foxi2	PBM	N
GM.5.0.Forkhead.0018	Foxl2	PBM	N
GM.5.0.Forkhead.0018	Foxd4	PBM	N
GM.5.0.Forkhead.0018	Foxd2	PBM	N
GM.5.0.Forkhead.0018	Foxi3	PBM	N
GM.5.0.Forkhead.0018	Foxb2	PBM	N
GM.5.0.Forkhead.0018	Foxd3	PBM	N
GM.5.0.Forkhead.0018	Foxe1	PBM	N
GM.5.0.Forkhead.0018	Foxs1	PBM	N
GM.5.0.Forkhead.0018	FOXK2	SELEX	N
GM.5.0.Forkhead.0018	FOXD4	SELEX	N
GM.5.0.Forkhead.0018	FOXB1	SELEX	N
GM.5.0.Forkhead.0018	FOXE1	SELEX	N
GM.5.0.Forkhead.0018	FOXS1	SELEX	N
GM.5.0.Forkhead.0018	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0018	FOXI2	SELEX	N
GM.5.0.Forkhead.0018	FOXE3	SELEX	N
GM.5.0.Forkhead.0018	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0018	FOXB2	SELEX	N
GM.5.0.Forkhead.0018	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0018	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0018	KIAA0415	SELEX	N
GM.5.0.Forkhead.0018	Foxa1	SELEX	N
GM.5.0.Forkhead.0018	Foxf2	SELEX	N
GM.5.0.Forkhead.0018	Foxq1	SELEX	N
GM.5.0.Forkhead.0018	Foxk2	SELEX	N
GM.5.0.Forkhead.0018	Foxa3	SELEX	N
GM.5.0.Forkhead.0018	Foxf1a	SELEX	N
GM.5.0.Forkhead.0018	Foxe3	SELEX	N
GM.5.0.Forkhead.0018	Foxi1	SELEX	N
GM.5.0.Forkhead.0018	Foxi2	SELEX	N
GM.5.0.Forkhead.0018	Foxl2	SELEX	N
GM.5.0.Forkhead.0018	Foxd4	SELEX	N
GM.5.0.Forkhead.0018	Foxd2	SELEX	N
GM.5.0.Forkhead.0018	Foxi3	SELEX	N
GM.5.0.Forkhead.0018	Foxb2	SELEX	N
GM.5.0.Forkhead.0018	Foxd3	SELEX	N
GM.5.0.Forkhead.0018	Foxe1	SELEX	N
GM.5.0.Forkhead.0018	Foxs1	SELEX	N
GM.5.0.Paired_box.0005	PRDM1	ChIP-seq	N
GM.5.0.Paired_box.0005	PRDM1	ChIP-seq	N
GM.5.0.Unknown.0182	YBX2	ChIP-seq	N
GM.5.0.Unknown.0182	CSDA	ChIP-seq	N
GM.5.0.Unknown.0182	YBX1	ChIP-seq	N
GM.5.0.Unknown.0182	Ybx2	ChIP-seq	N
GM.5.0.Unknown.0182	Ybx1	ChIP-seq	N
GM.5.0.Unknown.0182	Csda	ChIP-seq	N
GM.5.0.Mixed.0080	ZEB1	Transfac	N
GM.5.0.Mixed.0080	Zeb1	Transfac	N
GM.5.0.Mixed.0080	ZEB1	TRANSFAC	N
GM.5.0.bZIP.0073	Zfp128	PBM	N
GM.5.0.bZIP.0073	ZNF8	Unknown	N
GM.5.0.bZIP.0073	Zfp128	PBM	N
GM.5.0.C2H2_ZF.0004	ZIC5	Transfac	N
GM.5.0.C2H2_ZF.0004	ZIC3	Transfac	N
GM.5.0.C2H2_ZF.0004	Zic4	Transfac	N
GM.5.0.C2H2_ZF.0004	ZIC5	ChIP-seq	N
GM.5.0.C2H2_ZF.0004	ZIC3	ChIP-seq	N
GM.5.0.C2H2_ZF.0004	Zic4	ChIP-seq	N
GM.5.0.C2H2_ZF.0004	ZIC3	TRANSFAC	N
GM.5.0.Nuclear_receptor.0044	NR4A2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0044	Nr4a1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0044	Nr4a3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0044	NR4A2	COMPILED	Y
GM.5.0.Nuclear_receptor.0044	NR4A2	Unknown	N
GM.5.0.Nuclear_receptor.0044	Nr4a2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0044	NR4A2	JASPAR	Y
GM.5.0.C2H2_ZF.0088	ZNF667	ChIP-seq	Y
GM.5.0.Unknown.0079	NR2F1	HT-SELEX	N
GM.5.0.Unknown.0079	RARG	PBM	N
GM.5.0.Unknown.0079	Nr2c2	PBM	N
GM.5.0.Unknown.0079	Nr2c1	PBM	N
GM.5.0.Unknown.0079	Rarb	PBM	N
GM.5.0.Unknown.0079	Rorc	PBM	N
GM.5.0.Unknown.0079	Esr2	PBM	N
GM.5.0.Unknown.0079	RORA	JASPAR	N
GM.5.0.Unknown.0079	Rorc	JASPAR	N
GM.5.0.Unknown.0079	RORA	Transfac	N
GM.5.0.Unknown.0079	Rorc	Transfac	N
GM.5.0.Unknown.0079	Nr5a1	B1H	N
GM.5.0.Unknown.0079	Nr2c2	B1H	N
GM.5.0.Unknown.0079	NR2F1	SELEX	N
GM.5.0.Unknown.0079	RARA	ChIP-seq	N
GM.5.0.Unknown.0079	NR2F1	HT-SELEX	N
GM.5.0.Unknown.0079	RORA	SELEX	N
GM.5.0.Unknown.0079	NR2F2	ChIP-seq	N
GM.5.0.Unknown.0079	RORA	Unknown	N
GM.5.0.Unknown.0079	RORA	TRANSFAC	N
GM.5.0.C2H2_ZF.0222	NR0B1	ChIP-seq	N
GM.5.0.C2H2_ZF.0222	NR0B1	Unknown	N
GM.5.0.C2H2_ZF.0089	Znf423	SELEX	Y
GM.5.0.C2H2_ZF.0089	ZNF423	Unknown	N
GM.5.0.C2H2_ZF.0089	Znf423	JASPAR	Y
GM.5.0.Homeodomain_POU.0025	POU1F1	TRANSFAC	N
GM.5.0.Homeodomain.0079	AL845464.3	B1H	N
GM.5.0.Homeodomain.0079	BX284686.1	B1H	N
GM.5.0.Homeodomain.0079	CR812478.2	B1H	N
GM.5.0.Homeodomain.0079	BX927239.6	B1H	N
GM.5.0.Homeodomain.0079	CR933878.8	B1H	N
GM.5.0.Homeodomain.0079	AL662830.5	B1H	N
GM.5.0.Homeodomain.0079	Pbx4	B1H	N
GM.5.0.Homeodomain.0079	Pbx2	B1H	N
GM.5.0.Homeodomain.0079	Pbx3	B1H	N
GM.5.0.Homeodomain.0079	ZNF354A	ChIP-seq	N
GM.5.0.Mixed.0033	ZFHX3	ChIP-seq	Y
GM.5.0.Mixed.0033	ZFHX3	Unknown	N
GM.5.0.Homeodomain.0122	ALX1	TRANSFAC	N
GM.5.0.Homeodomain.0122	OTP	Transfac	N
GM.5.0.Homeodomain.0122	ALX1	Transfac	N
GM.5.0.Homeodomain.0122	Vsx2	Transfac	N
GM.5.0.Homeodomain.0122	Prrxl1	Transfac	N
GM.5.0.STAT.0007	STAT1	Transfac	Y
GM.5.0.STAT.0007	STAT3	Transfac	Y
GM.5.0.STAT.0007	STAT1	TRANSFAC	Y
GM.5.0.STAT.0007	STAT3	TRANSFAC	Y
GM.5.0.C2H2_ZF.0054	KLF15	Unknown	N
GM.5.0.C2H2_ZF.0054	KLF15	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Klf15	ChIP-seq	N
GM.5.0.Mixed.0034	PAX3	Transfac	Y
GM.5.0.Mixed.0034	Pax3	Transfac	N
GM.5.0.Mixed.0034	PAX3	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0119	PPARA	Transfac	N
GM.5.0.Nuclear_receptor.0119	Pparg	Transfac	N
GM.5.0.Nuclear_receptor.0119	Ppard	Transfac	N
GM.5.0.Nuclear_receptor.0119	Ppara	Transfac	N
GM.5.0.Nuclear_receptor.0119	PPARA	TRANSFAC	N
GM.5.0.C2H2_ZF.0092	HIC1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0092	Hic1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0092	Hic2	ChIP-seq	N
GM.5.0.Mixed.0035	TAL1	ChIP-seq	N
GM.5.0.Mixed.0035	ZBTB7A	ChIP-seq	N
GM.5.0.Unknown.0006	POU2F1	Transfac	N
GM.5.0.Unknown.0006	POU2F1	TRANSFAC	N
GM.5.0.Unknown.0006	POU	TRANSFAC	N
GM.5.0.Unknown.0161	ZSCAN4	SELEX	N
GM.5.0.Unknown.0161	ZSCAN4	HT-SELEX	N
GM.5.0.Unknown.0161	ZSCAN4	Unknown	N
GM.5.0.Unknown.0161	ZSCAN4	HT-SELEX	N
GM.5.0.Homeodomain.0030	CDX1	Unknown	N
GM.5.0.Homeodomain.0030	CDX1	ChIP-seq	N
GM.5.0.Homeodomain.0030	Cdx1	ChIP-seq	N
GM.5.0.Homeodomain.0030	CDX4	ChIP-seq	N
GM.5.0.Homeodomain.0030	Cdx4	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0012	Cux2	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0012	ONECUT1	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0012	Onecut1	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0012	Hnf6	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0012	ONECUT1	Unknown	N
GM.5.0.Ets.0011	ETS1	ChIP-seq	N
GM.5.0.Ets.0011	ETV4	ChIP-seq	N
GM.5.0.Ets.0011	Etv6	ChIP-seq	N
GM.5.0.Ets.0011	GATA2	ChIP-seq	N
GM.5.0.C2H2_ZF.0165	Zscan4	PBM	N
GM.5.0.Forkhead.0057	SIX5	ChIP-seq	N
GM.5.0.bZIP.0033	DBP	Unknown	N
GM.5.0.bZIP.0033	DBP	TRANSFAC	Y
GM.5.0.Grainyhead.0008	ZKSCAN4	SELEX	N
GM.5.0.Grainyhead.0008	ZKSCAN3	SELEX	N
GM.5.0.Grainyhead.0008	Zkscan3	SELEX	N
GM.5.0.Grainyhead.0008	Zkscan4	SELEX	N
GM.5.0.Grainyhead.0008	ZKSCAN3	Unknown	N
GM.5.0.Grainyhead.0008	ZNF306	HT-SELEX	N
GM.5.0.Myb_SANT.0010	MYB	Transfac	N
GM.5.0.Myb_SANT.0010	MYB	TRANSFAC	N
GM.5.0.Homeodomain.0136	AL845464.3	PBM	N
GM.5.0.Homeodomain.0136	BX284686.1	PBM	N
GM.5.0.Homeodomain.0136	CR812478.2	PBM	N
GM.5.0.Homeodomain.0136	BX927239.6	PBM	N
GM.5.0.Homeodomain.0136	CR933878.8	PBM	N
GM.5.0.Homeodomain.0136	AL662830.5	PBM	N
GM.5.0.Homeodomain.0136	Pbx4	PBM	N
GM.5.0.Homeodomain.0136	Pbx2	PBM	N
GM.5.0.Homeodomain.0136	Pbx3	PBM	N
GM.5.0.Homeodomain.0136	Pbx1	PBM	N
GM.5.0.Homeodomain.0136	AL845464.3	JASPAR	N
GM.5.0.Homeodomain.0136	BX284686.1	JASPAR	N
GM.5.0.Homeodomain.0136	CR812478.2	JASPAR	N
GM.5.0.Homeodomain.0136	BX927239.6	JASPAR	N
GM.5.0.Homeodomain.0136	CR933878.8	JASPAR	N
GM.5.0.Homeodomain.0136	AL662830.5	JASPAR	N
GM.5.0.Homeodomain.0136	Pbx4	JASPAR	N
GM.5.0.Homeodomain.0136	Pbx2	JASPAR	N
GM.5.0.Homeodomain.0136	Pbx3	JASPAR	N
GM.5.0.Homeodomain.0136	AL845464.3	B1H	N
GM.5.0.Homeodomain.0136	BX284686.1	B1H	N
GM.5.0.Homeodomain.0136	CR812478.2	B1H	N
GM.5.0.Homeodomain.0136	BX927239.6	B1H	N
GM.5.0.Homeodomain.0136	CR933878.8	B1H	N
GM.5.0.Homeodomain.0136	AL662830.5	B1H	N
GM.5.0.Homeodomain.0136	Pbx4	B1H	N
GM.5.0.Homeodomain.0136	Pbx2	B1H	N
GM.5.0.Homeodomain.0136	Pbx3	B1H	N
GM.5.0.Homeodomain.0091	TGIF1	ChIP-seq	N
GM.5.0.Homeodomain.0091	ENSG00000234254	ChIP-seq	N
GM.5.0.Homeodomain.0091	Tgif1	ChIP-seq	N
GM.5.0.Unknown.0173	CHD2	ChIP-seq	N
GM.5.0.Unknown.0173	E2F1	ChIP-seq	N
GM.5.0.Homeodomain.0079	ZNF394	ChIP-seq	N
GM.5.0.TEA.0007	TEAD1	JASPAR	N
GM.5.0.bHLH.0010	TWIST2	JASPAR	N
GM.5.0.bHLH.0010	Twist1	JASPAR	N
GM.5.0.bHLH.0010	TWIST2	B1H	N
GM.5.0.bHLH.0010	Twist1	B1H	N
GM.5.0.Unknown.0009	GRHL1	HT-SELEX	N
GM.5.0.Unknown.0009	GRHL1	SELEX	N
GM.5.0.Unknown.0009	Grhl1	SELEX	N
GM.5.0.Unknown.0009	TFCP2	SELEX	N
GM.5.0.Unknown.0009	TFCP2	HT-SELEX	N
GM.5.0.Unknown.0009	GRHL1	HT-SELEX	N
GM.5.0.Unknown.0009	GRHL2	ChIP-seq	N
GM.5.0.Unknown.0009	TFCP2	Unknown	N
GM.5.0.Unknown.0009	TFCP2	HT-SELEX	N
GM.5.0.bHLH.0051	AHRR	B1H	N
GM.5.0.bHLH.0051	Ahr	B1H	N
GM.5.0.bHLH.0051	Ahrr	B1H	N
GM.5.0.C2H2_ZF.0165	Zscan4	PBM	N
GM.5.0.C2H2_ZF.0165	Zscan4c	PBM	N
GM.5.0.C2H2_ZF.0165	Zscan4-ps2	PBM	N
GM.5.0.C2H2_ZF.0165	Zscan4f	PBM	N
GM.5.0.bHLH.0039	TCFL5	PBM	N
GM.5.0.bHLH.0039	Tcfl5	PBM	N
GM.5.0.bHLH.0039	MYC	TRANSFAC	N
GM.5.0.bHLH.0039	MAX	TRANSFAC	N
GM.5.0.Homeodomain.0189	Six1	ChIP-seq	N
GM.5.0.Homeodomain.0189	Six2	ChIP-seq	N
GM.5.0.Homeodomain.0189	SIX1	ChIP-seq	N
GM.5.0.Homeodomain.0189	SIX2	ChIP-seq	N
GM.5.0.bZIP.0003	ZNF554	ChIP-seq	N
GM.5.0.Unknown.0023	EGR1	ChIP-seq	N
GM.5.0.Unknown.0023	NRF1	ChIP-seq	N
GM.5.0.MADS_box.0008	SRF	ChIP-seq	N
GM.5.0.THAP_finger.0006	TFAP2B	ChIP-seq	N
GM.5.0.THAP_finger.0006	Tfap2b	ChIP-seq	N
GM.5.0.THAP_finger.0006	TFAP2E	ChIP-seq	N
GM.5.0.THAP_finger.0006	Tcfap2d	ChIP-seq	N
GM.5.0.Sox.0010	Sox14	PBM	N
GM.5.0.Sox.0010	Sox21	PBM	N
GM.5.0.Sox.0010	Sry	PBM	N
GM.5.0.Unknown.0077	STAT3	ChIP-seq	N
GM.5.0.bZIP.0096	CREB1	TRANSFAC	N
GM.5.0.bZIP.0096	CREB1	Transfac	N
GM.5.0.Nuclear_receptor.0044	Esrra	PBM	N
GM.5.0.Nuclear_receptor.0044	ESRRA	HT-SELEX	N
GM.5.0.Nuclear_receptor.0044	ESRRG	HT-SELEX	N
GM.5.0.Nuclear_receptor.0044	Esrrb	PBM	N
GM.5.0.Nuclear_receptor.0044	Esrra	PBM	N
GM.5.0.Nuclear_receptor.0044	Esrrg	PBM	N
GM.5.0.Nuclear_receptor.0044	ESRRA	SELEX	N
GM.5.0.Nuclear_receptor.0044	ESRRG	SELEX	N
GM.5.0.Nuclear_receptor.0044	Esrrg	HT-SELEX	N
GM.5.0.Unknown.0189	MAX	ChIP-seq	N
GM.5.0.Unknown.0189	NFE2	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	IRF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	PRDM1	ChIP-seq	N
GM.5.0.Homeodomain.0086	BARX1	Unknown	N
GM.5.0.Homeodomain.0086	BARX1	HT-SELEX	N
GM.5.0.Homeodomain.0086	BARX1	SELEX	Y
GM.5.0.Homeodomain.0086	MSX1	SELEX	Y
GM.5.0.Homeodomain.0086	MSX2	SELEX	Y
GM.5.0.Homeodomain.0086	Msx3	SELEX	Y
GM.5.0.Homeodomain.0086	MSX1	Unknown	N
GM.5.0.Homeodomain.0086	MSX1	HT-SELEX	N
GM.5.0.Homeodomain.0086	MSX2	HT-SELEX	N
GM.5.0.Homeodomain.0086	Msx3	HT-SELEX	N
GM.5.0.C2H2_ZF.0054	SP4	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	SP7	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	SP6	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	SP5	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	SP9	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Sp2	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Sp3	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Sp6	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Sp8	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Sp7	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Sp9	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	Sp5	ChIP-seq	N
GM.5.0.Homeodomain.0129	Alx1	HT-SELEX	N
GM.5.0.Homeodomain.0129	CART1	HT-SELEX	N
GM.5.0.Homeodomain.0129	ALX3	HT-SELEX	N
GM.5.0.Homeodomain.0129	ALX4	HT-SELEX	N
GM.5.0.Homeodomain.0129	Alx4	HT-SELEX	N
GM.5.0.Homeodomain.0129	ARX	HT-SELEX	N
GM.5.0.Homeodomain.0129	Arx	HT-SELEX	N
GM.5.0.Homeodomain.0129	DRGX	HT-SELEX	N
GM.5.0.Homeodomain.0129	ISX	HT-SELEX	N
GM.5.0.Homeodomain.0129	ALX3	SELEX	N
GM.5.0.Homeodomain.0129	Vsx2	SELEX	N
GM.5.0.Homeodomain.0129	Prrxl1	SELEX	N
GM.5.0.Homeodomain.0129	ALX4	SELEX	N
GM.5.0.Homeodomain.0129	ARX	SELEX	N
GM.5.0.Homeodomain.0129	OTP	SELEX	N
GM.5.0.Homeodomain.0129	ALX1	SELEX	N
GM.5.0.Homeodomain.0129	DRGX	SELEX	N
GM.5.0.Homeodomain.0129	ISX	SELEX	N
GM.5.0.Homeodomain.0129	PHOX2A	SELEX	N
GM.5.0.Homeodomain.0129	PHOX2B	SELEX	N
GM.5.0.Homeodomain.0129	PROP1	SELEX	N
GM.5.0.Homeodomain.0129	PRRX1	SELEX	N
GM.5.0.Homeodomain.0129	UNCX	SELEX	N
GM.5.0.Homeodomain.0129	Alx1	SELEX	N
GM.5.0.Homeodomain.0129	Alx4	SELEX	N
GM.5.0.Homeodomain.0129	Arx	SELEX	N
GM.5.0.Homeodomain.0129	Uncx	SELEX	N
GM.5.0.Homeodomain.0129	Phox2b	HT-SELEX	N
GM.5.0.Homeodomain.0129	PHOX2A	HT-SELEX	N
GM.5.0.Homeodomain.0129	PROP1	HT-SELEX	N
GM.5.0.Homeodomain.0129	PHOX2A	HT-SELEX	N
GM.5.0.Homeodomain.0129	PHOX2B	HT-SELEX	N
GM.5.0.Homeodomain.0129	PROP1	HT-SELEX	N
GM.5.0.Homeodomain.0129	PRRX1	HT-SELEX	N
GM.5.0.Homeodomain.0129	Pax7	ChIP-seq	N
GM.5.0.Homeodomain.0129	UNCX	HT-SELEX	N
GM.5.0.Homeodomain.0129	Uncx	HT-SELEX	N
GM.5.0.Homeodomain.0129	Phox2a	ChIP-seq	N
GM.5.0.Homeodomain.0118	SIX4	JASPAR	N
GM.5.0.Homeodomain.0118	Six5	JASPAR	N
GM.5.0.Homeodomain.0118	SIX4	B1H	N
GM.5.0.Homeodomain.0118	Six5	B1H	N
GM.5.0.Homeodomain.0118	SIX4	Unknown	N
GM.5.0.Homeodomain.0118	Six4	PBM	N
GM.5.0.bHLH.0039	Usf1	ChIP-seq	N
GM.5.0.bHLH.0039	USF1	Transfac	N
GM.5.0.bHLH.0039	MAX	ChIP-seq	N
GM.5.0.bHLH.0039	MNT	SELEX	N
GM.5.0.bHLH.0039	USF1	SELEX	N
GM.5.0.bHLH.0039	MNT	HT-SELEX	N
GM.5.0.bHLH.0039	MAX	ChIP-seq	N
GM.5.0.bHLH.0039	MXI1	ChIP-seq	N
GM.5.0.bHLH.0039	MNT	HT-SELEX	N
GM.5.0.bHLH.0039	USF2	TRANSFAC	N
GM.5.0.bHLH.0039	MAX	JASPAR	N
GM.5.0.bHLH.0039	USF1	JASPAR	N
GM.5.0.bHLH.0039	USF1	HT-SELEX	N
GM.5.0.bHLH.0039	USF	TRANSFAC	N
GM.5.0.C2H2_ZF.0070	SPDEF	SELEX	N
GM.5.0.C2H2_ZF.0070	SPDEF	HT-SELEX	N
GM.5.0.Nuclear_receptor.0048	AR	SELEX	Y
GM.5.0.Nuclear_receptor.0048	Nr3c2	SELEX	N
GM.5.0.Nuclear_receptor.0048	Pgr	SELEX	N
GM.5.0.Nuclear_receptor.0048	NR3C1	SELEX	Y
GM.5.0.Nuclear_receptor.0048	NR3C2	SELEX	Y
GM.5.0.Nuclear_receptor.0048	Ar	SELEX	Y
GM.5.0.Nuclear_receptor.0048	Ar	HT-SELEX	Y
GM.5.0.Nuclear_receptor.0048	NR3C1	HT-SELEX	Y
GM.5.0.Nuclear_receptor.0048	NR3C2	HT-SELEX	Y
GM.5.0.Nuclear_receptor.0048	AR	HT-SELEX	N
GM.5.0.Nuclear_receptor.0048	Ar	HT-SELEX	N
GM.5.0.Nuclear_receptor.0048	NR3C1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0048	AR	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0048	NR3C2	HT-SELEX	N
