Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr9	43744025	43745948	Promoter (<=1kb)	9	43744576	43807454	62879	1	ENSMUST00000034510	0	ENSMUSG00000032012	ENSMUSG00000032012
chr9	43746841	43747291	Promoter (2-3kb)	9	43744576	43807454	62879	1	ENSMUST00000034510	2266	ENSMUSG00000032012	ENSMUSG00000032012
chr9	43239364	43239788	Promoter (<=1kb)	9	43221278	43239816	18539	2	ENSMUST00000034512	28	ENSMUSG00000032014	ENSMUSG00000032014
chr9	42943460	42944313	Promoter (<=1kb)	9	42518135	42944493	426359	2	ENSMUST00000114865	180	ENSMUSG00000032017	ENSMUSG00000032017
chr9	42263277	42264813	Promoter (<=1kb)	9	42254177	42264300	10124	2	ENSMUST00000052725	0	ENSMUSG00000032018	ENSMUSG00000032018
chr9	41156096	41157677	Promoter (<=1kb)	9	41050554	41157502	106949	2	ENSMUST00000136530	0	ENSMUSG00000032020	ENSMUSG00000032020
chr9	40685535	40687174	Promoter (<=1kb)	9	40685962	40761060	75099	1	ENSMUST00000139577	0	ENSMUSG00000032024	ENSMUSG00000032024
chr9	48479599	48480566	Promoter (<=1kb)	9	48468514	48480611	12098	2	ENSMUST00000034524	45	ENSMUSG00000032026	ENSMUSG00000032026
chr9	48162018	48162467	Distal Intergenic	9	48319144	48340834	21691	2	ENSMUST00000135457	178367	ENSMUSG00000032028	ENSMUSG00000032028
chr9	53666015	53667535	Promoter (<=1kb)	9	53614582	53667507	52926	2	ENSMUST00000166367	0	ENSMUSG00000032030	ENSMUSG00000032030
chr9	31913097	31914334	Promoter (<=1kb)	9	31846097	31913462	67366	2	ENSMUST00000116615	0	ENSMUSG00000032033	ENSMUSG00000032033
chr9	32695425	32697034	Promoter (<=1kb)	9	32696042	32757820	61779	1	ENSMUST00000034534	0	ENSMUSG00000032035	ENSMUSG00000032035
chr9	34488351	34489957	Promoter (2-3kb)	9	34486126	35035280	549155	1	ENSMUST00000115148	2226	ENSMUSG00000032036	ENSMUSG00000032036
chr9	35115827	35117468	Promoter (<=1kb)	9	35046579	35116810	70232	2	ENSMUST00000034537	0	ENSMUSG00000032038	ENSMUSG00000032038
chr9	35174947	35176637	Promoter (<=1kb)	9	35124408	35176061	51654	2	ENSMUST00000034539	0	ENSMUSG00000032040	ENSMUSG00000032040
chr9	35211180	35212232	Promoter (<=1kb)	9	35211894	35212851	958	1	ENSMUST00000154005	0	ENSMUSG00000032042	ENSMUSG00000032042
chr9	35266638	35268401	Promoter (<=1kb)	9	35267865	35275965	8101	1	ENSMUST00000034543	0	ENSMUSG00000032044	ENSMUSG00000032044
chr2	150902507	150904650	Promoter (<=1kb)	2	150846330	150904647	58318	2	ENSMUST00000129228	0	ENSMUSG00000032046	ENSMUSG00000032046
chr2	150904858	150905203	Promoter (<=1kb)	2	150832493	150904741	72249	2	ENSMUST00000056149	-118	ENSMUSG00000032046	ENSMUSG00000032046
chr9	53608983	53610418	Promoter (<=1kb)	9	53580522	53610382	29861	2	ENSMUST00000034547	0	ENSMUSG00000032047	ENSMUSG00000032047
chr9	52047248	52048208	Promoter (<=1kb)	9	52047941	52075177	27237	1	ENSMUST00000061352	0	ENSMUSG00000032050	ENSMUSG00000032050
chr9	52048708	52049511	Promoter (<=1kb)	9	52047941	52088737	40797	1	ENSMUST00000000590	768	ENSMUSG00000032050	ENSMUSG00000032050
chr9	52049577	52050196	Promoter (1-2kb)	9	52047941	52088737	40797	1	ENSMUST00000000590	1637	ENSMUSG00000032050	ENSMUSG00000032050
chr9	50856498	50857835	Promoter (<=1kb)	9	50856924	50892797	35874	1	ENSMUST00000174628	0	ENSMUSG00000032058	ENSMUSG00000032058
chr9	50774412	50775455	Promoter (<=1kb)	9	50775019	50843528	68510	1	ENSMUST00000034561	0	ENSMUSG00000032059	ENSMUSG00000032059
chr9	50775722	50776593	Promoter (<=1kb)	9	50776109	50779104	2996	1	ENSMUST00000162442	0	ENSMUSG00000032059	ENSMUSG00000032059
chr9	50697326	50699383	Promoter (<=1kb)	9	50662756	50699362	36607	2	ENSMUST00000141919	0	ENSMUSG00000032064	ENSMUSG00000032064
chr9	50727241	50727977	Promoter (<=1kb)	9	50662752	50727975	65224	2	ENSMUST00000034566	0	ENSMUSG00000032064	ENSMUSG00000032064
chr9	47529750	47530114	Promoter (<=1kb)	9	47530173	47853385	323213	1	ENSMUST00000114548	-59	ENSMUSG00000032076	ENSMUSG00000032076
chr9	47531403	47534319	Promoter (1-2kb)	9	47530373	47850390	320018	1	ENSMUST00000034581	1031	ENSMUSG00000032076	ENSMUSG00000032076
chr9	46282894	46283844	Promoter (<=1kb)	9	46283008	46294099	11092	1	ENSMUST00000138498	0	ENSMUSG00000032077	ENSMUSG00000032077
chr9	46272876	46274009	Promoter (<=1kb)	9	46273064	46282643	9580	1	ENSMUST00000156440	0	ENSMUSG00000032078	ENSMUSG00000032078
chr9	45838773	45839758	Promoter (<=1kb)	9	45839240	45857173	17934	1	ENSMUST00000159499	0	ENSMUSG00000032086	ENSMUSG00000032086
chr9	45839935	45840537	Promoter (<=1kb)	9	45839918	45854707	14790	1	ENSMUST00000162559	18	ENSMUSG00000032086	ENSMUSG00000032086
chr9	45430383	45432157	Promoter (<=1kb)	9	45430293	45753164	322872	1	ENSMUST00000034592	91	ENSMUSG00000032087	ENSMUSG00000032087
chr9	44603642	44606285	Promoter (<=1kb)	9	44604892	44640731	35840	1	ENSMUST00000170489	0	ENSMUSG00000032097	ENSMUSG00000032097
chr9	35557670	35560245	Promoter (<=1kb)	9	35541848	35558470	16623	2	ENSMUST00000034612	0	ENSMUSG00000032101	ENSMUSG00000032101
chr9	36725670	36727571	Promoter (<=1kb)	9	36708482	36726658	18177	2	ENSMUST00000034625	0	ENSMUSG00000032113	ENSMUSG00000032113
chr9	44396527	44398068	Promoter (<=1kb)	9	44398176	44402963	4788	1	ENSMUST00000165839	-108	ENSMUSG00000032114	ENSMUSG00000032114
chr9	44378726	44379350	Promoter (<=1kb)	9	44379490	44392369	12880	1	ENSMUST00000066601	-140	ENSMUSG00000032115	ENSMUSG00000032115
chr9	44379603	44380087	Promoter (<=1kb)	9	44379623	44391102	11480	1	ENSMUST00000160902	0	ENSMUSG00000032115	ENSMUSG00000032115
chr9	36766918	36767624	Promoter (<=1kb)	9	36752330	36767619	15290	2	ENSMUST00000128270	0	ENSMUSG00000032116	ENSMUSG00000032116
chr9	36768016	36768980	Promoter (<=1kb)	9	36731275	36767679	36405	2	ENSMUST00000120381	-338	ENSMUSG00000032116	ENSMUSG00000032116
chr9	36832779	36835054	Promoter (<=1kb)	9	36833635	36863499	29865	1	ENSMUST00000161500	0	ENSMUSG00000032118	ENSMUSG00000032118
chr9	44304515	44305697	Promoter (<=1kb)	9	44295673	44305671	9999	2	ENSMUST00000034629	0	ENSMUSG00000032119	ENSMUSG00000032119
chr9	44319017	44320257	Promoter (<=1kb)	9	44309237	44320282	11046	2	ENSMUST00000065080	25	ENSMUSG00000032120	ENSMUSG00000032120
chr9	44320437	44320864	Promoter (<=1kb)	9	44309237	44320282	11046	2	ENSMUST00000065080	-156	ENSMUSG00000032120	ENSMUSG00000032120
chr9	37208312	37208876	Promoter (<=1kb)	9	37208333	37223210	14878	1	ENSMUST00000034632	0	ENSMUSG00000032121	ENSMUSG00000032121
chr9	44327172	44327764	Promoter (<=1kb)	9	44326845	44333600	6756	1	ENSMUST00000054708	328	ENSMUSG00000032123	ENSMUSG00000032123
chr9	44360739	44361920	Promoter (<=1kb)	9	44348106	44361670	13565	2	ENSMUST00000034644	0	ENSMUSG00000032127	ENSMUSG00000032127
chr9	44286574	44288919	Promoter (<=1kb)	9	44273188	44287544	14357	2	ENSMUST00000034648	0	ENSMUSG00000032131	ENSMUSG00000032131
chr9	20652064	20653518	Promoter (<=1kb)	9	20652130	20666584	14455	1	ENSMUST00000034689	0	ENSMUSG00000032171	ENSMUSG00000032171
chr9	20726661	20727458	Promoter (<=1kb)	9	20667986	20728219	60234	2	ENSMUST00000034692	761	ENSMUSG00000032172	ENSMUSG00000032172
chr9	20745014	20746348	Distal Intergenic	9	20667986	20728219	60234	2	ENSMUST00000034692	-16796	ENSMUSG00000032172	ENSMUSG00000032172
chr9	21031232	21033441	Promoter (<=1kb)	9	21032038	21039036	6999	1	ENSMUST00000019616	0	ENSMUSG00000032174	ENSMUSG00000032174
chr9	21130644	21131190	Distal Intergenic	9	21104069	21127346	23278	2	ENSMUST00000001036	-3299	ENSMUSG00000032175	ENSMUSG00000032175
chr9	21161129	21161398	Distal Intergenic	9	21165714	21213248	47535	1	ENSMUST00000039413	-4316	ENSMUSG00000032177	ENSMUSG00000032177
chr9	21164725	21165459	Promoter (<=1kb)	9	21165714	21213248	47535	1	ENSMUST00000039413	-255	ENSMUSG00000032177	ENSMUSG00000032177
chr9	21165744	21167404	Promoter (<=1kb)	9	21165714	21213248	47535	1	ENSMUST00000039413	31	ENSMUSG00000032177	ENSMUSG00000032177
chr9	21196719	21198156	Promoter (<=1kb)	9	21196705	21211627	14923	1	ENSMUST00000003395	15	ENSMUSG00000032177	ENSMUSG00000032177
chr9	21367890	21370084	Promoter (<=1kb)	9	21368019	21401803	33785	1	ENSMUST00000115414	0	ENSMUSG00000032178	ENSMUSG00000032178
chr9	21509270	21510137	Promoter (<=1kb)	9	21507380	21510186	2807	2	ENSMUST00000034698	49	ENSMUSG00000032180	ENSMUSG00000032180
chr9	75682171	75685360	Promoter (<=1kb)	9	75643264	75683996	40733	2	ENSMUST00000034699	0	ENSMUSG00000032181	ENSMUSG00000032181
chr9	21545881	21546691	Promoter (<=1kb)	9	21546894	21589467	42574	1	ENSMUST00000034703	-203	ENSMUSG00000032185	ENSMUSG00000032185
chr9	21546902	21548633	Promoter (<=1kb)	9	21546913	21589487	42575	1	ENSMUST00000115395	0	ENSMUSG00000032185	ENSMUSG00000032185
chr9	75609857	75611188	Promoter (<=1kb)	9	75565621	75611325	45705	2	ENSMUST00000064433	137	ENSMUSG00000032186	ENSMUSG00000032186
chr9	21616234	21617790	Promoter (<=1kb)	9	21616264	21703366	87103	1	ENSMUST00000174008	0	ENSMUSG00000032187	ENSMUSG00000032187
chr9	75313658	75315351	Promoter (2-3kb)	9	75311395	75344964	33570	1	ENSMUST00000076889	2264	ENSMUSG00000032192	ENSMUSG00000032192
chr9	21723665	21725567	Promoter (<=1kb)	9	21723576	21749916	26341	1	ENSMUST00000034713	90	ENSMUSG00000032193	ENSMUSG00000032193
chr9	71484452	71485943	Promoter (<=1kb)	9	71478437	71485935	7499	2	ENSMUST00000034720	0	ENSMUSG00000032199	ENSMUSG00000032199
chr9	70542168	70544231	Promoter (<=1kb)	9	70542920	70592237	49318	1	ENSMUST00000049263	0	ENSMUSG00000032212	ENSMUSG00000032212
chr9	73112965	73114223	Promoter (<=1kb)	9	73113426	73122712	9287	1	ENSMUST00000169399	0	ENSMUSG00000032215	ENSMUSG00000032215
chr9	72662890	72664080	Promoter (<=1kb)	9	72662557	72749842	87286	1	ENSMUST00000034740	334	ENSMUSG00000032216	ENSMUSG00000032216
chr9	70502463	70503607	Promoter (<=1kb)	9	70425430	70503354	77925	2	ENSMUST00000113595	0	ENSMUSG00000032217	ENSMUSG00000032217
chr9	70207351	70208246	Promoter (<=1kb)	9	70207350	70400067	192718	1	ENSMUST00000034745	2	ENSMUSG00000032220	ENSMUSG00000032220
chr9	72438558	72439255	Promoter (<=1kb)	9	72438529	72458574	20046	1	ENSMUST00000034746	30	ENSMUSG00000032221	ENSMUSG00000032221
chr9	70140336	70142221	Promoter (<=1kb)	9	70089310	70141578	52269	2	ENSMUST00000034749	0	ENSMUSG00000032224	ENSMUSG00000032224
chr9	72109407	72111637	Promoter (<=1kb)	9	71844252	72111819	267568	2	ENSMUST00000034755	182	ENSMUSG00000032228	ENSMUSG00000032228
chr9	72111829	72112341	Promoter (<=1kb)	9	71844252	72111819	267568	2	ENSMUST00000034755	-11	ENSMUSG00000032228	ENSMUSG00000032228
chr9	69397533	69398890	Promoter (<=1kb)	9	69397906	69433122	35217	1	ENSMUST00000034761	0	ENSMUSG00000032235	ENSMUSG00000032235
chr9	68653613	68654733	Promoter (<=1kb)	9	68653786	68664967	11182	1	ENSMUST00000140351	0	ENSMUSG00000032238	ENSMUSG00000032238
chr9	68654947	68655454	Promoter (<=1kb)	9	68655303	68664180	8878	1	ENSMUST00000143507	0	ENSMUSG00000032238	ENSMUSG00000032238
chr9	62810291	62812037	Promoter (<=1kb)	9	62791832	62811648	19817	2	ENSMUST00000034775	0	ENSMUSG00000032244	ENSMUSG00000032244
chr9	62339685	62344342	Promoter (<=1kb)	9	62341293	62377701	36409	1	ENSMUST00000138226	0	ENSMUSG00000032249	ENSMUSG00000032249
chr9	62344623	62346322	Promoter (<=1kb)	9	62344799	62374715	29917	1	ENSMUST00000126451	0	ENSMUSG00000032249	ENSMUSG00000032249
chr9	82828984	82830565	Promoter (<=1kb)	9	82829806	82847688	17883	1	ENSMUST00000034783	0	ENSMUSG00000032251	ENSMUSG00000032251
chr9	82973091	82974189	Promoter (1-2kb)	9	82866159	82975489	109331	2	ENSMUST00000034787	1300	ENSMUSG00000032253	ENSMUSG00000032253
chr9	82974398	82975456	Promoter (<=1kb)	9	82866159	82975489	109331	2	ENSMUST00000034787	33	ENSMUSG00000032253	ENSMUSG00000032253
chr9	82975820	82976955	Promoter (<=1kb)	9	82866159	82975489	109331	2	ENSMUST00000034787	-332	ENSMUSG00000032253	ENSMUSG00000032253
chr9	61946173	61946765	Promoter (<=1kb)	9	61917280	61946799	29520	2	ENSMUST00000034815	34	ENSMUSG00000032254	ENSMUSG00000032254
chr9	61946981	61948184	Promoter (<=1kb)	9	61917280	61946799	29520	2	ENSMUST00000034815	-183	ENSMUSG00000032254	ENSMUSG00000032254
chr9	83440061	83441688	Promoter (<=1kb)	9	83391355	83441127	49773	2	ENSMUST00000034793	0	ENSMUSG00000032258	ENSMUSG00000032258
chr9	83548014	83548910	Promoter (<=1kb)	9	83548338	83600292	51955	1	ENSMUST00000113215	0	ENSMUSG00000032261	ENSMUSG00000032261
chr9	83804553	83806781	Promoter (<=1kb)	9	83778693	83806305	27613	2	ENSMUST00000034796	0	ENSMUSG00000032262	ENSMUSG00000032262
chr9	83925182	83925956	Promoter (<=1kb)	9	83925150	84124239	199090	1	ENSMUST00000034801	33	ENSMUSG00000032263	ENSMUSG00000032263
chr9	85327136	85328554	Promoter (<=1kb)	9	85320439	85327124	6686	2	ENSMUST00000034802	-13	ENSMUSG00000032265	ENSMUSG00000032265
chr9	48985320	48986169	Promoter (<=1kb)	9	48985385	49042517	57133	1	ENSMUST00000047349	0	ENSMUSG00000032267	ENSMUSG00000032267
chr9	54586460	54587546	Promoter (<=1kb)	9	54586511	54604661	18151	1	ENSMUST00000167866	0	ENSMUSG00000032279	ENSMUSG00000032279
chr9	61372413	61373891	Promoter (<=1kb)	9	61372858	61418487	45630	1	ENSMUST00000034820	0	ENSMUSG00000032280	ENSMUSG00000032280
chr9	54699671	54700166	Promoter (<=1kb)	9	54699559	54716315	16757	1	ENSMUST00000070070	113	ENSMUSG00000032285	ENSMUSG00000032285
chr9	56937002	56938702	Promoter (<=1kb)	9	56937500	56938397	898	1	ENSMUST00000034827	0	ENSMUSG00000032288	ENSMUSG00000032288
chr9	56994655	56996939	Promoter (<=1kb)	9	56994968	57062805	67838	1	ENSMUST00000034832	0	ENSMUSG00000032290	ENSMUSG00000032290
chr9	54863736	54864897	Promoter (<=1kb)	9	54863755	54912534	48780	1	ENSMUST00000034843	0	ENSMUSG00000032293	ENSMUSG00000032293
chr9	59655805	59658877	Promoter (<=1kb)	9	59656368	59679375	23008	1	ENSMUST00000034834	0	ENSMUSG00000032294	ENSMUSG00000032294
chr9	57130142	57131369	Promoter (<=1kb)	9	57130690	57134155	3466	1	ENSMUST00000161393	0	ENSMUSG00000032295	ENSMUSG00000032295
chr9	59578180	59578566	Promoter (<=1kb)	9	59578192	59607292	29101	1	ENSMUST00000118549	0	ENSMUSG00000032297	ENSMUSG00000032297
chr9	57157699	57158651	Promoter (<=1kb)	9	57155041	57158299	3259	2	ENSMUST00000065358	0	ENSMUSG00000032299	ENSMUSG00000032299
chr9	57261203	57263017	Promoter (<=1kb)	9	57252322	57262599	10278	2	ENSMUST00000034846	0	ENSMUSG00000032300	ENSMUSG00000032300
chr9	57537065	57537300	Promoter (<=1kb)	9	57537528	57543187	5660	1	ENSMUST00000093833	-228	ENSMUSG00000032305	ENSMUSG00000032305
chr9	57537552	57538507	Promoter (<=1kb)	9	57537528	57543187	5660	1	ENSMUST00000114200	25	ENSMUSG00000032305	ENSMUSG00000032305
chr9	57552366	57552725	Promoter (<=1kb)	9	57549130	57552709	3580	2	ENSMUST00000156428	0	ENSMUSG00000032306	ENSMUSG00000032306
chr9	55149105	55149355	Promoter (<=1kb)	9	55149395	55206399	57005	1	ENSMUST00000121677	-40	ENSMUSG00000032307	ENSMUSG00000032307
chr9	55149570	55150933	Promoter (<=1kb)	9	55150083	55206808	56726	1	ENSMUST00000122441	0	ENSMUSG00000032307	ENSMUSG00000032307
chr9	55208704	55209538	Promoter (<=1kb)	9	55208925	55224433	15509	1	ENSMUST00000034859	0	ENSMUSG00000032309	ENSMUSG00000032309
chr9	55326173	55326717	Promoter (<=1kb)	9	55221301	55326749	105449	2	ENSMUST00000130158	32	ENSMUSG00000032311	ENSMUSG00000032311
chr9	57644199	57645331	Promoter (<=1kb)	9	57626647	57645653	19007	2	ENSMUST00000034863	322	ENSMUSG00000032312	ENSMUSG00000032312
chr9	55327151	55327985	Promoter (<=1kb)	9	55326949	55438345	111397	1	ENSMUST00000034862	203	ENSMUSG00000032313	ENSMUSG00000032313
chr9	55511220	55512699	Promoter (<=1kb)	9	55454508	55512243	57736	2	ENSMUST00000034866	0	ENSMUSG00000032314	ENSMUSG00000032314
chr9	57763661	57766398	Promoter (<=1kb)	9	57750711	57765860	15150	2	ENSMUST00000065330	0	ENSMUSG00000032316	ENSMUSG00000032316
chr9	55540882	55541598	Promoter (<=1kb)	9	55541148	55546180	5033	1	ENSMUST00000034869	0	ENSMUSG00000032318	ENSMUSG00000032318
chr9	56041862	56043155	Promoter (<=1kb)	9	56041870	56044226	2357	1	ENSMUST00000151585	0	ENSMUSG00000032320	ENSMUSG00000032320
chr9	56159607	56161018	Promoter (<=1kb)	9	56135885	56161070	25186	2	ENSMUST00000034876	52	ENSMUSG00000032324	ENSMUSG00000032324
chr9	79792343	79794141	Promoter (<=1kb)	9	79768943	79793430	24488	2	ENSMUST00000034878	0	ENSMUSG00000032328	ENSMUSG00000032328
chr9	56418333	56419863	Promoter (<=1kb)	9	56418644	56496884	78241	1	ENSMUST00000034879	0	ENSMUSG00000032329	ENSMUSG00000032329
chr9	79758601	79760439	Promoter (<=1kb)	9	79755241	79759853	4613	2	ENSMUST00000034881	0	ENSMUSG00000032330	ENSMUSG00000032330
chr9	79717982	79718344	Promoter (<=1kb)	9	79714905	79718494	3590	2	ENSMUST00000141667	150	ENSMUSG00000032332	ENSMUSG00000032332
chr9	58253172	58253797	Promoter (<=1kb)	9	58253164	58262523	9360	1	ENSMUST00000034883	9	ENSMUSG00000032333	ENSMUSG00000032333
chr9	58582327	58583970	Promoter (<=1kb)	9	58582374	58640680	58307	1	ENSMUST00000177380	0	ENSMUSG00000032336	ENSMUSG00000032336
chr9	58821964	58823520	Promoter (<=1kb)	9	58823512	58860955	37444	1	ENSMUST00000034889	0	ENSMUSG00000032338	ENSMUSG00000032338
chr9	59034443	59037645	Promoter (<=1kb)	9	58874679	59036441	161763	2	ENSMUST00000068664	0	ENSMUSG00000032340	ENSMUSG00000032340
chr9	78447638	78449189	Promoter (<=1kb)	9	78448208	78474152	25945	1	ENSMUST00000034896	0	ENSMUSG00000032342	ENSMUSG00000032342
chr9	78191457	78192478	Promoter (<=1kb)	9	78191966	78209348	17383	1	ENSMUST00000034903	0	ENSMUSG00000032348	ENSMUSG00000032348
chr9	77916758	77917199	Promoter (<=1kb)	9	77917364	77984519	67156	1	ENSMUST00000034904	-165	ENSMUSG00000032349	ENSMUSG00000032349
chr9	77917435	77918526	Promoter (<=1kb)	9	77917434	77957732	40299	1	ENSMUST00000148398	2	ENSMUSG00000032349	ENSMUSG00000032349
chr9	77754569	77755999	Promoter (<=1kb)	9	77754535	77794485	39951	1	ENSMUST00000034905	35	ENSMUSG00000032350	ENSMUSG00000032350
chr9	77543252	77545695	Promoter (<=1kb)	9	77430823	77544059	113237	2	ENSMUST00000113421	0	ENSMUSG00000032352	ENSMUSG00000032352
chr9	89704400	89705394	Promoter (<=1kb)	9	89699203	89705043	5841	2	ENSMUST00000058488	0	ENSMUSG00000032353	ENSMUSG00000032353
chr9	89908987	89909985	Promoter (<=1kb)	9	89909775	89915847	6073	1	ENSMUST00000034909	0	ENSMUSG00000032356	ENSMUSG00000032356
chr9	76322903	76323450	Promoter (<=1kb)	9	76225903	76323578	97676	2	ENSMUST00000063140	128	ENSMUSG00000032360	ENSMUSG00000032360
chr9	90162513	90163867	Promoter (<=1kb)	9	90162978	90200099	37122	1	ENSMUST00000113060	0	ENSMUSG00000032363	ENSMUSG00000032363
chr9	67041456	67043883	Promoter (<=1kb)	9	67022592	67043802	21211	2	ENSMUST00000113695	0	ENSMUSG00000032366	ENSMUSG00000032366
chr9	67047911	67049370	Promoter (<=1kb)	9	67022590	67049267	26678	2	ENSMUST00000113705	0	ENSMUSG00000032366	ENSMUSG00000032366
chr9	91363277	91363729	Promoter (<=1kb)	9	91361581	91363054	1474	2	ENSMUST00000173121	-224	ENSMUSG00000032368	ENSMUSG00000032368
chr9	91365042	91365875	Promoter (<=1kb)	9	91358058	91365768	7711	2	ENSMUST00000034927	0	ENSMUSG00000032368	ENSMUSG00000032368
chr9	92541809	92542938	Promoter (<=1kb)	9	92542223	92608428	66206	1	ENSMUST00000070522	0	ENSMUSG00000032374	ENSMUSG00000032374
chr9	66794199	66795885	Promoter (<=1kb)	9	66775202	66795490	20289	2	ENSMUST00000034934	0	ENSMUSG00000032375	ENSMUSG00000032375
chr9	92457546	92458103	Promoter (<=1kb)	9	92457394	92485332	27939	1	ENSMUST00000143866	153	ENSMUSG00000032377	ENSMUSG00000032377
chr9	66126065	66127448	Promoter (<=1kb)	9	66126611	66138955	12345	1	ENSMUST00000034945	0	ENSMUSG00000032381	ENSMUSG00000032381
chr9	66122907	66125167	Promoter (<=1kb)	9	66088133	66124886	36754	2	ENSMUST00000034946	0	ENSMUSG00000032382	ENSMUSG00000032382
chr9	66059475	66061143	Promoter (<=1kb)	9	66060169	66066629	6461	1	ENSMUST00000034947	0	ENSMUSG00000032383	ENSMUSG00000032383
chr9	65908674	65910352	Promoter (<=1kb)	9	65908974	66004168	95195	1	ENSMUST00000146069	0	ENSMUSG00000032384	ENSMUSG00000032384
chr9	65884288	65885523	Promoter (<=1kb)	9	65831136	65885055	53920	2	ENSMUST00000122410	0	ENSMUSG00000032386	ENSMUSG00000032386
chr9	65461166	65461879	Promoter (<=1kb)	9	65460937	65488470	27534	1	ENSMUST00000034955	230	ENSMUSG00000032388	ENSMUSG00000032388
chr9	65215707	65216309	Promoter (1-2kb)	9	65214690	65239219	24530	1	ENSMUST00000069000	1018	ENSMUSG00000032392	ENSMUSG00000032392
chr9	65032236	65033597	Promoter (<=1kb)	9	65032458	65082650	50193	1	ENSMUST00000034960	0	ENSMUSG00000032393	ENSMUSG00000032393
chr9	65140485	65142933	Promoter (<=1kb)	9	65141154	65185857	44704	1	ENSMUST00000034961	0	ENSMUSG00000032394	ENSMUSG00000032394
chr9	64281581	64282627	Promoter (<=1kb)	9	64281607	64304792	23186	1	ENSMUST00000034964	0	ENSMUSG00000032397	ENSMUSG00000032397
chr9	64172698	64175345	Promoter (<=1kb)	9	64173387	64178562	5176	1	ENSMUST00000034966	0	ENSMUSG00000032399	ENSMUSG00000032399
chr9	63757307	63758017	Promoter (<=1kb)	9	63646767	63757994	111228	2	ENSMUST00000034973	0	ENSMUSG00000032402	ENSMUSG00000032402
chr9	63398332	63399160	Promoter (<=1kb)	9	63394447	63399244	4798	2	ENSMUST00000168665	84	ENSMUSG00000032403	ENSMUSG00000032403
chr9	62979542	62980901	Promoter (<=1kb)	9	62880077	62980879	100803	2	ENSMUST00000098651	0	ENSMUSG00000032405	ENSMUSG00000032405
chr9	95510329	95512882	Promoter (<=1kb)	9	95456894	95511996	55103	2	ENSMUST00000078374	0	ENSMUSG00000032407	ENSMUSG00000032407
chr9	95857054	95858513	Promoter (<=1kb)	9	95857597	95951644	94048	1	ENSMUST00000034980	0	ENSMUSG00000032409	ENSMUSG00000032409
chr9	95954104	95955937	Promoter (<=1kb)	9	95954760	96053027	98268	1	ENSMUST00000034981	0	ENSMUSG00000032410	ENSMUSG00000032410
chr9	96196353	96197713	Promoter (<=1kb)	9	96196275	96323646	127372	1	ENSMUST00000165120	79	ENSMUSG00000032411	ENSMUSG00000032411
chr9	96362451	96364275	Promoter (<=1kb)	9	96332680	96364299	31620	2	ENSMUST00000034983	24	ENSMUSG00000032412	ENSMUSG00000032412
chr9	96630321	96631505	Promoter (<=1kb)	9	96546282	96631536	85255	2	ENSMUST00000128346	31	ENSMUSG00000032413	ENSMUSG00000032413
chr9	86467230	86467875	Promoter (2-3kb)	9	86307234	86464950	157717	2	ENSMUST00000034986	-2281	ENSMUSG00000032415	ENSMUSG00000032415
chr9	86570800	86572242	Promoter (<=1kb)	9	86572053	86574896	2844	1	ENSMUST00000034988	0	ENSMUSG00000032417	ENSMUSG00000032417
chr9	88437254	88438905	Promoter (<=1kb)	9	88376752	88438898	62147	2	ENSMUST00000173011	0	ENSMUSG00000032422	ENSMUSG00000032422
chr9	88439153	88439663	Promoter (<=1kb)	9	88376764	88438958	62195	2	ENSMUST00000173039	-196	ENSMUSG00000032422	ENSMUSG00000032422
chr9	88479556	88482149	Promoter (<=1kb)	9	88452432	88480765	28334	2	ENSMUST00000174688	0	ENSMUSG00000032423	ENSMUSG00000032423
chr9	88482381	88483569	Promoter (<=1kb)	9	88449739	88482559	32821	2	ENSMUST00000069221	0	ENSMUSG00000032423	ENSMUSG00000032423
chr9	88547851	88549616	Promoter (<=1kb)	9	88548020	88571078	23059	1	ENSMUST00000162827	0	ENSMUSG00000032425	ENSMUSG00000032425
chr9	114687996	114691214	Promoter (<=1kb)	9	114688790	114724302	35513	1	ENSMUST00000047404	0	ENSMUSG00000032435	ENSMUSG00000032435
chr9	115308187	115308681	Promoter (1-2kb)	9	115242607	115310421	67815	2	ENSMUST00000035010	1740	ENSMUSG00000032437	ENSMUSG00000032437
chr9	115308940	115310455	Promoter (<=1kb)	9	115242607	115310421	67815	2	ENSMUST00000035010	0	ENSMUSG00000032437	ENSMUSG00000032437
chr9	97109824	97111070	Promoter (<=1kb)	9	97078917	97111007	32091	2	ENSMUST00000153070	0	ENSMUSG00000032449	ENSMUSG00000032449
chr9	98030693	98033762	Promoter (<=1kb)	9	97444395	98033181	588787	2	ENSMUST00000035027	0	ENSMUSG00000032452	ENSMUSG00000032452
chr9	98562555	98564725	Promoter (<=1kb)	9	98563731	98588375	24645	1	ENSMUST00000035033	0	ENSMUSG00000032458	ENSMUSG00000032458
chr9	98600410	98601640	Promoter (<=1kb)	9	98588733	98601679	12947	2	ENSMUST00000035034	39	ENSMUSG00000032459	ENSMUSG00000032459
chr9	99138621	99140746	Promoter (<=1kb)	9	99038402	99140087	101686	2	ENSMUST00000035037	0	ENSMUSG00000032462	ENSMUSG00000032462
chr9	98986036	98987631	Promoter (<=1kb)	9	98986373	99002018	15646	1	ENSMUST00000035038	0	ENSMUSG00000032463	ENSMUSG00000032463
