Chrom	Start	End	region_61393	X0.0	X.	X8443946.1	X8444147.1	X0	X1	X201	X8443938	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr5	98031260	98031461	region_138881	0	+	98031260	98031461	0	1	201	98031251	cluster_1	Promoter (<=1kb)	5	97882783	98030733	147951	2	ENSMUST00000031281	-528	ENSMUSG00000029338	ENSMUSG00000029338
chr5	112276143	112276344	region_140004	0	+	112276143	112276344	0	1	201	112276142	cluster_1	Promoter (<=1kb)	5	112276691	112315361	38671	1	ENSMUST00000031287	-347	ENSMUSG00000029344	ENSMUSG00000029344
chr5	112326080	112326281	region_140010	0	+	112326080	112326281	0	1	201	112326079	cluster_1	Promoter (<=1kb)	5	112326358	112338073	11716	1	ENSMUST00000031288	-77	ENSMUSG00000029345	ENSMUSG00000029345
chr5	112395223	112395424	region_140017	0	+	112395223	112395424	0	1	201	112395222	cluster_1	Distal Intergenic	5	112385448	112392213	6766	2	ENSMUST00000031291	-3011	ENSMUSG00000029348	ENSMUSG00000029348
chr5	117841867	117842068	region_140579	0	+	117841867	117842068	0	1	201	117841866	cluster_1	Promoter (<=1kb)	5	117842144	117958840	116697	1	ENSMUST00000142742	-76	ENSMUSG00000029361	ENSMUSG00000029361
chr5	117357776	117357977	region_140536	0	+	117357776	117357977	0	1	201	117357775	cluster_1	Promoter (<=1kb)	5	117357305	117366778	9474	1	ENSMUST00000125522	472	ENSMUSG00000029364	ENSMUSG00000029364
chr5	88765511	88765712	region_138284	0	+	88765511	88765712	0	1	201	88765503	cluster_1	Promoter (<=1kb)	5	88764996	88783281	18286	1	ENSMUST00000031311	516	ENSMUSG00000029366	ENSMUSG00000029366
chr5	88765172	88765373	region_138283	0	+	88765172	88765373	0	1	201	88765164	cluster_1	Promoter (<=1kb)	5	88764996	88783281	18286	1	ENSMUST00000031311	177	ENSMUSG00000029366	ENSMUSG00000029366
chr5	90759368	90759569	region_138457	0	+	90759368	90759569	0	1	201	90759359	cluster_1	Promoter (<=1kb)	5	90759299	90761625	2327	1	ENSMUST00000031318	70	ENSMUSG00000029371	ENSMUSG00000029371
chr5	90931598	90931799	region_138469	0	+	90931598	90931799	0	1	201	90931589	cluster_1	Promoter (<=1kb)	5	90931196	91021360	90165	1	ENSMUST00000071652	403	ENSMUSG00000029376	ENSMUSG00000029376
chr5	92682944	92683145	region_138627	0	+	92682944	92683145	0	1	201	92682935	cluster_1	Promoter (<=1kb)	5	92683435	92965314	281880	1	ENSMUST00000113055	-290	ENSMUSG00000029381	ENSMUSG00000029381
chr5	92897710	92897911	region_138653	0	+	92897710	92897911	0	1	201	92897701	cluster_1	Promoter (<=1kb)	5	92897993	92965308	67316	1	ENSMUST00000113051	-82	ENSMUSG00000029381	ENSMUSG00000029381
chr5	93206551	93206752	region_138683	0	+	93206551	93206752	0	1	201	93206542	cluster_1	Promoter (<=1kb)	5	93206518	93213475	6958	1	ENSMUST00000031330	34	ENSMUSG00000029384	ENSMUSG00000029384
chr5	93267264	93267465	region_138689	0	+	93267264	93267465	0	1	201	93267255	cluster_1	Promoter (<=1kb)	5	93267257	93276231	8975	1	ENSMUST00000031331	8	ENSMUSG00000029385	ENSMUSG00000029385
chr5	124579132	124579333	region_141302	0	+	124579132	124579333	0	1	201	124579131	cluster_1	Promoter (<=1kb)	5	124579140	124597680	18541	1	ENSMUST00000031333	0	ENSMUSG00000029387	ENSMUSG00000029387
chr5	124551728	124551929	region_141300	0	+	124551728	124551929	0	1	201	124551727	cluster_1	Promoter (<=1kb)	5	124552864	124569660	16797	1	ENSMUST00000071057	-935	ENSMUSG00000029389	ENSMUSG00000029389
chr5	124540361	124540562	region_141298	0	+	124540361	124540562	0	1	201	124540360	cluster_1	Promoter (<=1kb)	5	124540695	124550506	9812	1	ENSMUST00000060226	-133	ENSMUSG00000029390	ENSMUSG00000029390
chr5	124355144	124355345	region_141288	0	+	124355144	124355345	0	1	201	124355143	cluster_1	Promoter (<=1kb)	5	124345417	124354671	9255	2	ENSMUST00000031341	-474	ENSMUSG00000029394	ENSMUSG00000029394
chr5	124351080	124351281	region_141285	0	+	124351080	124351281	0	1	201	124351079	cluster_1	Promoter (<=1kb)	5	124345605	124351654	6050	2	ENSMUST00000111474	373	ENSMUSG00000029394	ENSMUSG00000029394
chr5	124350317	124350518	region_141284	0	+	124350317	124350518	0	1	201	124350316	cluster_1	Promoter (<=1kb)	5	124345744	124350254	4511	2	ENSMUST00000111473	-64	ENSMUSG00000029394	ENSMUSG00000029394
chr5	124351635	124351836	region_141286	0	+	124351635	124351836	0	1	201	124351634	cluster_1	Promoter (<=1kb)	5	124345605	124351654	6050	2	ENSMUST00000111474	0	ENSMUSG00000029394	ENSMUSG00000029394
chr5	91963160	91963361	region_138565	0	+	91963160	91963361	0	1	201	91963151	cluster_1	Promoter (<=1kb)	5	91948904	91963068	14165	2	ENSMUST00000031345	-93	ENSMUSG00000029397	ENSMUSG00000029397
chr5	91962455	91962656	region_138564	0	+	91962455	91962656	0	1	201	91962446	cluster_1	Promoter (<=1kb)	5	91948904	91962556	13653	2	ENSMUST00000140670	0	ENSMUSG00000029397	ENSMUSG00000029397
chr5	91960598	91960799	region_138563	0	+	91960598	91960799	0	1	201	91960589	cluster_1	Promoter (1-2kb)	5	91948904	91962556	13653	2	ENSMUST00000140670	1757	ENSMUSG00000029397	ENSMUSG00000029397
chr5	124482868	124483069	region_141296	0	+	124482868	124483069	0	1	201	124482867	cluster_1	Promoter (<=1kb)	5	124483134	124491124	7991	1	ENSMUST00000031349	-65	ENSMUSG00000029402	ENSMUSG00000029402
chr5	124483608	124483809	region_141297	0	+	124483608	124483809	0	1	201	124483607	cluster_1	Promoter (<=1kb)	5	124483458	124491107	7650	1	ENSMUST00000111453	151	ENSMUSG00000029402	ENSMUSG00000029402
chr5	92042451	92042652	region_138575	0	+	92042451	92042652	0	1	201	92042442	cluster_1	Promoter (<=1kb)	5	92007823	92042672	34850	2	ENSMUST00000113140	20	ENSMUSG00000029403	ENSMUSG00000029403
chr5	92083827	92084028	region_138578	0	+	92083827	92084028	0	1	201	92083818	cluster_1	Promoter (<=1kb)	5	92052161	92083735	31575	2	ENSMUST00000113127	-93	ENSMUSG00000029405	ENSMUSG00000029405
chr5	124186669	124186870	region_141271	0	+	124186669	124186870	0	1	201	124186668	cluster_1	Promoter (<=1kb)	5	124119747	124187182	67436	2	ENSMUST00000161938	312	ENSMUSG00000029406	ENSMUSG00000029406
chr5	124185570	124185771	region_141270	0	+	124185570	124185771	0	1	201	124185569	cluster_1	Promoter (<=1kb)	5	124143606	124185118	41513	2	ENSMUST00000161644	-453	ENSMUSG00000029406	ENSMUSG00000029406
chr5	92137722	92137923	region_138583	0	+	92137722	92137923	0	1	201	92137713	cluster_1	Promoter (<=1kb)	5	92137938	92202794	64857	1	ENSMUST00000031355	-15	ENSMUSG00000029407	ENSMUSG00000029407
chr5	123749714	123749915	region_141218	0	+	123749714	123749915	0	1	201	123749713	cluster_1	Promoter (<=1kb)	5	123749726	123821593	71868	1	ENSMUST00000031366	0	ENSMUSG00000029414	ENSMUSG00000029414
chr5	92309869	92310070	region_138594	0	+	92309869	92310070	0	1	201	92309860	cluster_1	Promoter (<=1kb)	5	92284010	92310024	26015	2	ENSMUST00000031364	0	ENSMUSG00000029415	ENSMUSG00000029415
chr5	127617445	127617646	region_141621	0	+	127617445	127617646	0	1	201	127617444	cluster_1	Promoter (<=1kb)	5	127595667	127617418	21752	2	ENSMUST00000153832	-28	ENSMUSG00000029416	ENSMUSG00000029416
chr2	25581822	25582023	region_96959	0	+	25581822	25582023	0	1	201	25581820	cluster_1	Promoter (1-2kb)	2	25575416	25580099	4684	2	ENSMUST00000114217	-1724	ENSMUSG00000029419	ENSMUSG00000029419
chr2	25580573	25580774	region_96958	0	+	25580573	25580774	0	1	201	25580571	cluster_1	Promoter (<=1kb)	2	25575416	25580099	4684	2	ENSMUST00000114217	-475	ENSMUSG00000029419	ENSMUSG00000029419
chr5	128952485	128952686	region_141697	0	+	128952485	128952686	0	1	201	128952484	cluster_1	Promoter (<=1kb)	5	128760401	128953362	192962	2	ENSMUST00000111346	676	ENSMUSG00000029420	ENSMUSG00000029420
chr5	128953364	128953565	region_141698	0	+	128953364	128953565	0	1	201	128953363	cluster_1	Promoter (<=1kb)	5	128760401	128953362	192962	2	ENSMUST00000111346	-3	ENSMUSG00000029420	ENSMUSG00000029420
chr5	123747625	123747826	region_141217	0	+	123747625	123747826	0	1	201	123747624	cluster_1	Promoter (1-2kb)	5	123728430	123749412	20983	2	ENSMUST00000050827	1586	ENSMUSG00000029422	ENSMUSG00000029422
chr5	92505772	92505973	region_138615	0	+	92505772	92505973	0	1	201	92505763	cluster_1	Promoter (<=1kb)	5	92443873	92505608	61736	2	ENSMUST00000031377	-165	ENSMUSG00000029426	ENSMUSG00000029426
chr5	92506465	92506666	region_138616	0	+	92506465	92506666	0	1	201	92506456	cluster_1	Promoter (<=1kb)	5	92443873	92505608	61736	2	ENSMUST00000031377	-858	ENSMUSG00000029426	ENSMUSG00000029426
chr5	92504283	92504484	region_138614	0	+	92504283	92504484	0	1	201	92504274	cluster_1	Promoter (1-2kb)	5	92443873	92505608	61736	2	ENSMUST00000031377	1124	ENSMUSG00000029426	ENSMUSG00000029426
chr5	123720987	123721188	region_141215	0	+	123720987	123721188	0	1	201	123720986	cluster_1	Promoter (<=1kb)	5	123698302	123721044	22743	2	ENSMUST00000031376	0	ENSMUSG00000029427	ENSMUSG00000029427
chr5	129008211	129008412	region_141707	0	+	129008211	129008412	0	1	201	129008210	cluster_1	Promoter (<=1kb)	5	128988908	129008423	19516	2	ENSMUST00000141492	11	ENSMUSG00000029428	ENSMUSG00000029428
chr5	129019636	129019837	region_141709	0	+	129019636	129019837	0	1	201	129019635	cluster_1	Promoter (<=1kb)	5	129020069	129024323	4255	1	ENSMUST00000031383	-232	ENSMUSG00000029430	ENSMUSG00000029430
chr5	123572863	123573064	region_141193	0	+	123572863	123573064	0	1	201	123572862	cluster_1	Promoter (<=1kb)	5	123528764	123573015	44252	2	ENSMUST00000031388	0	ENSMUSG00000029434	ENSMUSG00000029434
chr5	129585212	129585413	region_141784	0	+	129585212	129585413	0	1	201	129585211	cluster_1	Promoter (1-2kb)	5	129584169	129608875	24707	1	ENSMUST00000031390	1044	ENSMUSG00000029436	ENSMUSG00000029436
chr5	123344480	123344681	region_141168	0	+	123344480	123344681	0	1	201	123344479	cluster_1	Promoter (<=1kb)	5	123344500	123360278	15779	1	ENSMUST00000117971	0	ENSMUSG00000029438	ENSMUSG00000029438
chr5	123346404	123346605	region_141170	0	+	123346404	123346605	0	1	201	123346403	cluster_1	Promoter (1-2kb)	5	123344500	123360278	15779	1	ENSMUST00000117971	1905	ENSMUSG00000029438	ENSMUSG00000029438
chr5	123345496	123345697	region_141169	0	+	123345496	123345697	0	1	201	123345495	cluster_1	Promoter (<=1kb)	5	123344500	123360278	15779	1	ENSMUST00000117971	997	ENSMUSG00000029438	ENSMUSG00000029438
chr5	129500945	129501146	region_141772	0	+	129500945	129501146	0	1	201	129500944	cluster_1	Promoter (<=1kb)	5	129501231	129571383	70153	1	ENSMUST00000053737	-85	ENSMUSG00000029439	ENSMUSG00000029439
chr5	123228142	123228343	region_141151	0	+	123228142	123228343	0	1	201	123228141	cluster_1	Promoter (<=1kb)	5	123228190	123245268	17079	1	ENSMUST00000133386	0	ENSMUSG00000029440	ENSMUSG00000029440
chr5	129779252	129779453	region_141798	0	+	129779252	129779453	0	1	201	129779251	cluster_1	3' UTR	5	129770700	129786975	16276	2	ENSMUST00000136507	7522	ENSMUSG00000029446	ENSMUSG00000029446
chr5	129787004	129787205	region_141799	0	+	129787004	129787205	0	1	201	129787003	cluster_1	Promoter (<=1kb)	5	129765558	129787204	21647	2	ENSMUST00000031399	0	ENSMUSG00000029446	ENSMUSG00000029446
chr5	123133413	123133614	region_141140	0	+	123133413	123133614	0	1	201	123133412	cluster_1	Promoter (<=1kb)	5	123118178	123132692	14515	2	ENSMUST00000031401	-722	ENSMUSG00000029449	ENSMUSG00000029449
chr5	123132837	123133038	region_141139	0	+	123132837	123133038	0	1	201	123132836	cluster_1	Promoter (<=1kb)	5	123118178	123132692	14515	2	ENSMUST00000031401	-146	ENSMUSG00000029449	ENSMUSG00000029449
chr5	123132165	123132366	region_141138	0	+	123132165	123132366	0	1	201	123132164	cluster_1	Promoter (<=1kb)	5	123111167	123132429	21263	2	ENSMUST00000162208	63	ENSMUSG00000029449	ENSMUSG00000029449
chr5	123134323	123134524	region_141141	0	+	123134323	123134524	0	1	201	123134322	cluster_1	Promoter (1-2kb)	5	123118178	123132692	14515	2	ENSMUST00000031401	-1632	ENSMUSG00000029449	ENSMUSG00000029449
chr5	121452641	121452842	region_140927	0	+	121452641	121452842	0	1	201	121452640	cluster_1	Promoter (<=1kb)	5	121452706	121482363	29658	1	ENSMUST00000172722	0	ENSMUSG00000029452	ENSMUSG00000029452
chr5	121545946	121546147	region_140930	0	+	121545946	121546147	0	1	201	121545945	cluster_1	Promoter (<=1kb)	5	121525038	121545905	20868	2	ENSMUST00000031410	-42	ENSMUSG00000029454	ENSMUSG00000029454
chr5	121660113	121660314	region_140937	0	+	121660113	121660314	0	1	201	121660112	cluster_1	Promoter (<=1kb)	5	121621026	121660479	39454	2	ENSMUST00000031412	165	ENSMUSG00000029456	ENSMUSG00000029456
chr7	100706341	100706542	region_160946	0	+	100706341	100706542	0	1	201	100706340	cluster_1	Promoter (<=1kb)	7	100706651	100841313	134663	1	ENSMUST00000107042	-109	ENSMUSG00000029461	ENSMUSG00000029461
chr7	100706697	100706898	region_160947	0	+	100706697	100706898	0	1	201	100706696	cluster_1	Promoter (<=1kb)	7	100706702	100841628	134927	1	ENSMUST00000049053	0	ENSMUSG00000029461	ENSMUSG00000029461
chr5	122372363	122372564	region_141030	0	+	122372363	122372564	0	1	201	122372362	cluster_1	Promoter (<=1kb)	5	122364580	122372364	7785	2	ENSMUST00000031419	0	ENSMUSG00000029463	ENSMUSG00000029463
chr5	122391733	122391934	region_141034	0	+	122391733	122391934	0	1	201	122391732	cluster_1	Promoter (<=1kb)	5	122391878	122406179	14302	1	ENSMUST00000102525	0	ENSMUSG00000029465	ENSMUSG00000029465
chr5	122422208	122422409	region_141044	0	+	122422208	122422409	0	1	201	122422207	cluster_1	Promoter (<=1kb)	5	122422444	122444912	22469	1	ENSMUST00000031422	-35	ENSMUSG00000029466	ENSMUSG00000029466
chr5	122502705	122502906	region_141047	0	+	122502705	122502906	0	1	201	122502704	cluster_1	Promoter (<=1kb)	5	122456335	122502225	45891	2	ENSMUST00000031423	-481	ENSMUSG00000029467	ENSMUSG00000029467
chr5	122614022	122614223	region_141065	0	+	122614022	122614223	0	1	201	122614021	cluster_1	Promoter (<=1kb)	5	122602312	122614445	12134	2	ENSMUST00000127220	222	ENSMUSG00000029469	ENSMUSG00000029469
chr5	122708522	122708723	region_141078	0	+	122708522	122708723	0	1	201	122708521	cluster_1	Promoter (<=1kb)	5	122707654	122727840	20187	1	ENSMUST00000142664	869	ENSMUSG00000029470	ENSMUSG00000029470
chr5	122707685	122707886	region_141077	0	+	122707685	122707886	0	1	201	122707684	cluster_1	Promoter (<=1kb)	5	122707654	122727840	20187	1	ENSMUST00000142664	32	ENSMUSG00000029470	ENSMUSG00000029470
chr5	122707223	122707424	region_141076	0	+	122707223	122707424	0	1	201	122707222	cluster_1	Promoter (<=1kb)	5	122707584	122729044	21461	1	ENSMUST00000081554	-160	ENSMUSG00000029470	ENSMUSG00000029470
chr5	122821392	122821593	region_141091	0	+	122821392	122821593	0	1	201	122821391	cluster_1	Promoter (<=1kb)	5	122787469	122821339	33871	2	ENSMUST00000086216	-54	ENSMUSG00000029472	ENSMUSG00000029472
chr5	122849590	122849791	region_141094	0	+	122849590	122849791	0	1	201	122849589	cluster_1	Promoter (<=1kb)	5	122850188	122868945	18758	1	ENSMUST00000031434	-397	ENSMUSG00000029474	ENSMUSG00000029474
chr5	122850195	122850396	region_141095	0	+	122850195	122850396	0	1	201	122850194	cluster_1	Promoter (<=1kb)	5	122850188	122868945	18758	1	ENSMUST00000031434	8	ENSMUSG00000029474	ENSMUSG00000029474
chr5	122988213	122988414	region_141120	0	+	122988213	122988414	0	1	201	122988212	cluster_1	Promoter (<=1kb)	5	122870681	122988533	117853	2	ENSMUST00000086200	119	ENSMUSG00000029475	ENSMUSG00000029475
chr5	122989141	122989342	region_141121	0	+	122989141	122989342	0	1	201	122989140	cluster_1	Promoter (<=1kb)	5	122870679	122989306	118628	2	ENSMUST00000118027	0	ENSMUSG00000029475	ENSMUSG00000029475
chr5	122990806	122991007	region_141123	0	+	122990806	122991007	0	1	201	122990805	cluster_1	Promoter (<=1kb)	5	122871705	122989823	118119	2	ENSMUST00000121739	-984	ENSMUSG00000029475	ENSMUSG00000029475
chr5	122984797	122984998	region_141115	0	+	122984797	122984998	0	1	201	122984796	cluster_1	Promoter (<=1kb)	5	122947735	122984971	37237	2	ENSMUST00000150543	0	ENSMUSG00000029475	ENSMUSG00000029475
chr5	122950593	122950794	region_141107	0	+	122950593	122950794	0	1	201	122950592	cluster_1	Promoter (1-2kb)	5	122934856	122951990	17135	2	ENSMUST00000147544	1196	ENSMUSG00000029475	ENSMUSG00000029475
chr5	122951938	122952139	region_141108	0	+	122951938	122952139	0	1	201	122951937	cluster_1	Promoter (<=1kb)	5	122934856	122951990	17135	2	ENSMUST00000147544	0	ENSMUSG00000029475	ENSMUSG00000029475
chr5	122985107	122985308	region_141116	0	+	122985107	122985308	0	1	201	122985106	cluster_1	Promoter (<=1kb)	5	122947735	122984971	37237	2	ENSMUST00000150543	-137	ENSMUSG00000029475	ENSMUSG00000029475
chr5	125175351	125175552	region_141358	0	+	125175351	125175552	0	1	201	125175350	cluster_1	Intron (ENSMUST00000111402/ENSMUSG00000029478, intron 1 of 47)	5	125017162	125179053	161892	2	ENSMUST00000086083	3501	ENSMUSG00000029478	ENSMUSG00000029478
chr5	125140198	125140399	region_141348	0	+	125140198	125140399	0	1	201	125140197	cluster_1	Intron (ENSMUST00000111402/ENSMUSG00000029478, intron 1 of 47)	5	125017835	125124900	107066	2	ENSMUST00000055256	-15299	ENSMUSG00000029478	ENSMUSG00000029478
chr5	125177581	125177782	region_141360	0	+	125177581	125177782	0	1	201	125177580	cluster_1	Promoter (1-2kb)	5	125017162	125179053	161892	2	ENSMUST00000086083	1271	ENSMUSG00000029478	ENSMUSG00000029478
chr5	125179470	125179671	region_141361	0	+	125179470	125179671	0	1	201	125179469	cluster_1	Promoter (<=1kb)	5	125017153	125179219	162067	2	ENSMUST00000111398	-252	ENSMUSG00000029478	ENSMUSG00000029478
chr5	125141106	125141307	region_141349	0	+	125141106	125141307	0	1	201	125141105	cluster_1	Intron (ENSMUST00000111402/ENSMUSG00000029478, intron 1 of 47)	5	125017835	125124900	107066	2	ENSMUST00000055256	-16207	ENSMUSG00000029478	ENSMUSG00000029478
chr5	125434188	125434389	region_141406	0	+	125434188	125434389	0	1	201	125434187	cluster_1	Promoter (<=1kb)	5	125414406	125434048	19643	2	ENSMUST00000169485	-141	ENSMUSG00000029480	ENSMUSG00000029480
chr5	125475859	125476060	region_141412	0	+	125475859	125476060	0	1	201	125475858	cluster_1	Promoter (<=1kb)	5	125475814	125517412	41599	1	ENSMUST00000031445	46	ENSMUSG00000029482	ENSMUSG00000029482
chr5	96210118	96210319	region_138702	0	+	96210118	96210319	0	1	201	96210109	cluster_1	Promoter (<=1kb)	5	96210144	96239684	29541	1	ENSMUST00000121477	0	ENSMUSG00000029486	ENSMUSG00000029486
chr5	110285554	110285755	region_139802	0	+	110285554	110285755	0	1	201	110285553	cluster_1	Promoter (<=1kb)	5	110280800	110286002	5203	2	ENSMUST00000141550	247	ENSMUSG00000029499	ENSMUSG00000029499
chr5	110269338	110269539	region_139799	0	+	110269338	110269539	0	1	201	110269337	cluster_1	Promoter (<=1kb)	5	110259155	110269887	10733	2	ENSMUST00000059229	348	ENSMUSG00000029500	ENSMUSG00000029500
chr5	110269838	110270039	region_139800	0	+	110269838	110270039	0	1	201	110269837	cluster_1	Promoter (<=1kb)	5	110259155	110269887	10733	2	ENSMUST00000059229	0	ENSMUSG00000029500	ENSMUSG00000029500
chr5	110230710	110230911	region_139795	0	+	110230710	110230911	0	1	201	110230709	cluster_1	Promoter (<=1kb)	5	110231004	110256651	25648	1	ENSMUST00000031474	-93	ENSMUSG00000029501	ENSMUSG00000029501
chr5	110176635	110176836	region_139792	0	+	110176635	110176836	0	1	201	110176634	cluster_1	Promoter (<=1kb)	5	110176701	110226470	49770	1	ENSMUST00000112512	0	ENSMUSG00000029502	ENSMUSG00000029502
chr5	110770668	110770869	region_139846	0	+	110770668	110770869	0	1	201	110770667	cluster_1	Promoter (<=1kb)	5	110664373	110770717	106345	2	ENSMUST00000112435	0	ENSMUSG00000029505	ENSMUSG00000029505
chr5	110770055	110770256	region_139845	0	+	110770055	110770256	0	1	201	110770054	cluster_1	Promoter (<=1kb)	5	110738070	110770155	32086	2	ENSMUST00000112433	0	ENSMUSG00000029505	ENSMUSG00000029505
chr5	110779938	110780139	region_139847	0	+	110779938	110780139	0	1	201	110779937	cluster_1	Promoter (<=1kb)	5	110773667	110779967	6301	2	ENSMUST00000112426	0	ENSMUSG00000029507	ENSMUSG00000029507
chr5	110780154	110780355	region_139848	0	+	110780154	110780355	0	1	201	110780153	cluster_1	Promoter (<=1kb)	5	110775536	110780146	4611	2	ENSMUST00000136483	-9	ENSMUSG00000029507	ENSMUSG00000029507
chr5	110780552	110780753	region_139849	0	+	110780552	110780753	0	1	201	110780551	cluster_1	Promoter (<=1kb)	5	110775545	110780591	5047	2	ENSMUST00000149208	0	ENSMUSG00000029507	ENSMUSG00000029507
chr5	110809894	110810095	region_139852	0	+	110809894	110810095	0	1	201	110809893	cluster_1	Promoter (<=1kb)	5	110784488	110810097	25610	2	ENSMUST00000031490	2	ENSMUSG00000029512	ENSMUSG00000029512
chr5	110808339	110808540	region_139850	0	+	110808339	110808540	0	1	201	110808338	cluster_1	Promoter (1-2kb)	5	110784488	110810097	25610	2	ENSMUST00000031490	1557	ENSMUSG00000029512	ENSMUSG00000029512
chr5	116024514	116024715	region_140424	0	+	116024514	116024715	0	1	201	116024513	cluster_1	Promoter (<=1kb)	5	116014641	116024508	9868	2	ENSMUST00000111999	-7	ENSMUSG00000029513	ENSMUSG00000029513
chr5	115907639	115907840	region_140419	0	+	115907639	115907840	0	1	201	115907638	cluster_1	Promoter (<=1kb)	5	115907470	115925600	18131	1	ENSMUST00000128702	170	ENSMUSG00000029516	ENSMUSG00000029516
chr5	115631521	115631722	region_140397	0	+	115631521	115631722	0	1	201	115631520	cluster_1	Promoter (<=1kb)	5	115631929	115647736	15808	1	ENSMUST00000031492	-207	ENSMUSG00000029518	ENSMUSG00000029518
chr5	115484440	115484641	region_140381	0	+	115484440	115484641	0	1	201	115484439	cluster_1	Promoter (<=1kb)	5	115482462	115484366	1905	2	ENSMUST00000127479	-75	ENSMUSG00000029524	ENSMUSG00000029524
chr6	17750458	17750659	region_144576	0	+	17750458	17750659	0	1	201	17750457	cluster_1	Promoter (1-2kb)	6	17749392	17943001	193610	1	ENSMUST00000140358	1067	ENSMUSG00000029534	ENSMUSG00000029534
chr6	17750907	17751108	region_144577	0	+	17750907	17751108	0	1	201	17750906	cluster_1	Promoter (1-2kb)	6	17749392	17943001	193610	1	ENSMUST00000140358	1516	ENSMUSG00000029534	ENSMUSG00000029534
chr6	17748911	17749112	region_144575	0	+	17748911	17749112	0	1	201	17748910	cluster_1	Promoter (<=1kb)	6	17749170	17906506	157337	1	ENSMUST00000138726	-58	ENSMUSG00000029534	ENSMUSG00000029534
chr6	17694656	17694857	region_144570	0	+	17694656	17694857	0	1	201	17694655	cluster_1	Promoter (<=1kb)	6	17694167	17942966	248800	1	ENSMUST00000115418	490	ENSMUSG00000029534	ENSMUSG00000029534
chr5	115341038	115341239	region_140371	0	+	115341038	115341239	0	1	201	115341037	cluster_1	Promoter (<=1kb)	5	115333242	115341178	7937	2	ENSMUST00000139167	0	ENSMUSG00000029536	ENSMUSG00000029536
chr5	115326773	115326974	region_140367	0	+	115326773	115326974	0	1	201	115326772	cluster_1	Promoter (<=1kb)	5	115327177	115333080	5904	1	ENSMUST00000031513	-203	ENSMUSG00000029538	ENSMUSG00000029538
chr5	115327756	115327957	region_140368	0	+	115327756	115327957	0	1	201	115327755	cluster_1	Promoter (<=1kb)	5	115327656	115333009	5354	1	ENSMUST00000144000	101	ENSMUSG00000029538	ENSMUSG00000029538
chr5	115319527	115319728	region_140365	0	+	115319527	115319728	0	1	201	115319526	cluster_1	Distal Intergenic	5	115327177	115333080	5904	1	ENSMUST00000031513	-7449	ENSMUSG00000029538	ENSMUSG00000029538
chr5	115192588	115192789	region_140344	0	+	115192588	115192789	0	1	201	115192587	cluster_1	Promoter (1-2kb)	5	115168689	115194381	25693	2	ENSMUST00000112113	1592	ENSMUSG00000029544	ENSMUSG00000029544
chr5	139775585	139775786	region_142711	0	+	139775585	139775786	0	1	201	139775584	cluster_1	Promoter (<=1kb)	5	139751282	139775678	24397	2	ENSMUST00000072607	0	ENSMUSG00000029547	ENSMUSG00000029547
chr5	115010664	115010865	region_140318	0	+	115010664	115010865	0	1	201	115010663	cluster_1	Promoter (<=1kb)	5	115011137	115098790	87654	1	ENSMUST00000031530	-272	ENSMUSG00000029550	ENSMUSG00000029550
chr5	139826864	139827065	region_142717	0	+	139826864	139827065	0	1	201	139826863	cluster_1	Promoter (<=1kb)	5	139823594	139826843	3250	2	ENSMUST00000031531	-22	ENSMUSG00000029551	ENSMUSG00000029551
chr5	140321660	140321861	region_142748	0	+	140321660	140321861	0	1	201	140321659	cluster_1	Promoter (<=1kb)	5	140008689	140321552	312864	2	ENSMUST00000031534	-109	ENSMUSG00000029554	ENSMUSG00000029554
chr5	114942178	114942379	region_140313	0	+	114942178	114942379	0	1	201	114942177	cluster_1	Promoter (<=1kb)	5	114942204	114946880	4677	1	ENSMUST00000147743	0	ENSMUSG00000029559	ENSMUSG00000029559
chr6	14900160	14900361	region_144404	0	+	14900160	14900361	0	1	201	14900159	cluster_1	Promoter (<=1kb)	6	14901349	15441977	540629	1	ENSMUST00000115477	-988	ENSMUSG00000029563	ENSMUSG00000029563
chr6	14902311	14902512	region_144406	0	+	14902311	14902512	0	1	201	14902310	cluster_1	Promoter (<=1kb)	6	14901478	15287752	386275	1	ENSMUST00000138273	834	ENSMUSG00000029563	ENSMUSG00000029563
chr6	14900682	14900883	region_144405	0	+	14900682	14900883	0	1	201	14900681	cluster_1	Promoter (<=1kb)	6	14901349	15441977	540629	1	ENSMUST00000115477	-466	ENSMUSG00000029563	ENSMUSG00000029563
chr6	13607980	13608181	region_144324	0	+	13607980	13608181	0	1	201	13607979	cluster_1	Promoter (<=1kb)	6	13603398	13608005	4608	2	ENSMUST00000140750	0	ENSMUSG00000029569	ENSMUSG00000029569
chr5	140609385	140609586	region_142761	0	+	140609385	140609586	0	1	201	140609384	cluster_1	Promoter (2-3kb)	5	140607341	140615543	8203	1	ENSMUST00000031555	2045	ENSMUSG00000029570	ENSMUSG00000029570
chr6	13070271	13070472	region_144297	0	+	13070271	13070472	0	1	201	13070270	cluster_1	Promoter (<=1kb)	6	13070251	13081652	11402	1	ENSMUST00000122916	21	ENSMUSG00000029571	ENSMUSG00000029571
chr6	13069592	13069793	region_144296	0	+	13069592	13069793	0	1	201	13069591	cluster_1	Promoter (<=1kb)	6	13069759	13075094	5336	1	ENSMUST00000124234	0	ENSMUSG00000029571	ENSMUSG00000029571
