	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000022564.7	12506,33617	0,306496529	0,103322466	0,001564515	0,008813304	Grina
ENSMUSG00000085037.1	415,70536	0,306501178	0,134054192	0,012248117	0,046346269	RP23-12I24.9
ENSMUSG00000040586.8	593,623026	0,306551081	0,115445857	0,004488672	0,020778338	Ofd1
ENSMUSG00000042641.18	46,94184814	0,30656467	0,265863885	0,103161946	0,23097543	Rgsl1
ENSMUSG00000052241.3	52,41761602	0,306578506	0,322057815	0,114875864	0,248803411	A930035D04Rik
ENSMUSG00000104279.1	78,88687073	0,306782307	0,255219904	0,097124743	0,221528519	RP24-252K15.4
ENSMUSG00000057788.13	1117,462856	0,306901868	0,099304568	0,001131129	0,006721978	Ddx49
ENSMUSG00000083992.1	242,8198286	0,306917904	0,185752301	0,050839224	0,13802662	RP23-366M19.1
ENSMUSG00000097515.2	30,51932666	0,306952023	0,323495464	0,116235528	0,250781623	RP23-298M23.5
ENSMUSG00000022978.11	403,4896305	0,307088317	0,128114635	0,009274746	0,037196437	Mis18a
ENSMUSG00000026664.7	1168,06994	0,307155414	0,231988303	0,085892215	0,203051727	Phyh
ENSMUSG00000085260.7	75,53488608	0,307225581	0,343836441	0,118177583	0,253996422	Med9os
ENSMUSG00000056411.2	14,76253438	0,307312886	0,403719005	0,102690059	0,230173652	RP23-89M15.2
ENSMUSG00000109008.2	32,66918049	0,307362716	0,310815579	0,115106106	0,249115377	RP24-120F8.4
ENSMUSG00000037887.11	5014,018078	0,307376264	0,15484242	0,024839003	0,080253665	Dusp8
ENSMUSG00000063576.11	6437,965728	0,30745208	0,125651996	0,008064956	0,033370014	Klhdc3
ENSMUSG00000068262.4	52,5808587	0,30754417	0,229448851	0,08258354	0,197419154	RP23-4F16.9
ENSMUSG00000100078.1	65,57377561	0,307664091	0,24837041	0,093915597	0,216429554	RP23-307G23.3
ENSMUSG00000024091.8	6177,683918	0,307688895	0,106802399	0,002254335	0,011878861	Vapa
ENSMUSG00000020895.14	631,32208	0,307861232	0,179972569	0,043580455	0,123144157	Tmem107
ENSMUSG00000026080.13	2384,033338	0,30789841	0,144125852	0,018630886	0,063932857	Chst10
ENSMUSG00000052738.14	3517,040827	0,307903782	0,095476762	0,000730101	0,00469162	Suclg1
ENSMUSG00000035048.13	1349,182037	0,308183174	0,145978317	0,019151742	0,065409521	Anapc13
ENSMUSG00000044881.7	180,0202817	0,308246723	0,198119962	0,058682411	0,153807526	Coa4
ENSMUSG00000029838.11	7415,302273	0,308254626	0,142125664	0,015904041	0,056492803	Ptn
ENSMUSG00000034227.7	8312,626062	0,308604377	0,252214975	0,101496898	0,228334158	Foxj1
ENSMUSG00000097316.2	267,7166105	0,308663898	0,131463049	0,010320191	0,040490135	CAAA01201205.3
ENSMUSG00000060244.1	301,5152083	0,308790346	0,125384691	0,007718253	0,032185639	Alyref2
ENSMUSG00000034430.16	1442,078688	0,308922087	0,108708346	0,002626669	0,01343826	Zxdc
ENSMUSG00000000093.6	225,4866397	0,308995773	0,200184899	0,05928326	0,155040862	Tbx2
ENSMUSG00000027285.13	1291,276314	0,309164935	0,151926376	0,024103251	0,078427644	Haus2
ENSMUSG00000031066.10	8019,644396	0,309186976	0,170666402	0,032517875	0,098427283	Usp11
ENSMUSG00000039159.16	7517,351156	0,309255516	0,144323451	0,017099211	0,059717971	Ube2h
ENSMUSG00000016262.14	846,5870083	0,309332671	0,209472659	0,064466041	0,164781849	Sertad4
ENSMUSG00000020149.17	11795,32466	0,309381674	0,11453713	0,003798578	0,01820887	Rab1a
ENSMUSG00000030553.3	33,91126308	0,309630075	0,454658956	0,076288158	0,185954108	Pgpep1l
ENSMUSG00000027901.12	22,24638431	0,309793287	0,359434324	0,114718701	0,248622734	Dennd2d
ENSMUSG00000067367.9	497,8899426	0,309886745	0,103261256	0,001556727	0,008780303	Lyar
ENSMUSG00000035007.5	1734,193505	0,309927109	0,095964053	0,000767902	0,004895648	Rundc1
ENSMUSG00000025192.13	477,8597871	0,30992711	0,141289811	0,015138013	0,054527577	Entpd7
ENSMUSG00000033355.6	407,2230376	0,309972474	0,193384662	0,056675027	0,150082357	Rtp4
ENSMUSG00000003418.11	173,1485863	0,310013182	0,25514669	0,09282959	0,214629173	St8sia6
ENSMUSG00000075296.4	47,08807026	0,310303349	0,279855038	0,105882157	0,23526913	Aldh3b2
ENSMUSG00000023873.12	65,69699446	0,310303923	0,297132483	0,112744965	0,245846491	RP23-67C3.2
ENSMUSG00000080712.3	10,90621093	0,310329998	0,449281446	0,077050098	0,187371312	Hist3h2bb-ps
ENSMUSG00000037801.13	12,53450564	0,310365682	0,468490944	0,056700368	0,150090519	Iqch
ENSMUSG00000090124.7	28,29116794	0,310691958	0,321431043	0,115220492	0,24916428	Ugt1a7c
ENSMUSG00000029712.14	3349,861777	0,310722467	0,143653912	0,016377724	0,057698533	Actl6b
ENSMUSG00000022439.9	10,05203881	0,310795944	0,428172001	0,091751788	0,213020421	Parvg
ENSMUSG00000045251.13	671,0196731	0,311121688	0,122786834	0,006247392	0,027213284	Zfp688
ENSMUSG00000022064.10	506,5397746	0,3111996	0,179579932	0,041790949	0,119136008	Pibf1
ENSMUSG00000021326.13	1961,593492	0,311327418	0,092542138	0,000416397	0,002914637	Trim27
ENSMUSG00000055493.4	1526,668191	0,311352904	0,145554311	0,016304933	0,057512206	Epm2a
ENSMUSG00000060260.13	299,9043236	0,311432514	0,121823896	0,005876824	0,025888995	Pwwp2b
ENSMUSG00000083716.4	152,4811186	0,311435378	0,270094454	0,104137816	0,232617537	RP23-177C20.5
ENSMUSG00000002489.16	1962,285446	0,311591482	0,233860619	0,081039952	0,194645389	Tiam1
ENSMUSG00000025474.9	2311,21263	0,311602107	0,105101785	0,001703667	0,009458551	Tubgcp2
ENSMUSG00000032181.7	10317,62158	0,311727585	0,1297447	0,010488942	0,041056657	Scg3
ENSMUSG00000043541.16	167,2899644	0,311779243	0,297585791	0,106444453	0,236181293	Casc1
ENSMUSG00000081992.1	23,52495303	0,311787372	0,302351356	0,11192553	0,244586966	RP23-14N22.2
ENSMUSG00000030748.9	327,6716958	0,311990586	0,158871621	0,025695171	0,082323031	Il4ra
ENSMUSG00000083097.3	34,14999139	0,311996917	0,286967578	0,106714484	0,236624717	RP23-244H7.4
ENSMUSG00000033047.5	5159,664441	0,312067511	0,092265828	0,000388549	0,002748236	Eif3l
ENSMUSG00000059159.6	92,31995266	0,312366801	0,263594103	0,09603752	0,219657271	RP24-103E20.2
ENSMUSG00000061315.14	9242,799259	0,312436276	0,069894092	4,58182E-06	6,19557E-05	Naca
ENSMUSG00000040112.9	932,0327927	0,312628646	0,1090012	0,002309324	0,012102413	Mrps35
ENSMUSG00000108723.1	17,26944512	0,31264829	0,368955814	0,112104903	0,244873132	RP23-324J22.6
ENSMUSG00000021271.5	418,0790253	0,312731045	0,125821811	0,007090471	0,030070549	Zfp839
ENSMUSG00000110030.1	13,69412194	0,31281307	0,473517485	0,067756896	0,170798037	RP23-423E20.7
ENSMUSG00000091402.7	9,285712424	0,312814549	0,548947675	0,012793853	0,047891719	Rd3l
ENSMUSG00000110537.1	12,79853821	0,312846222	0,429164148	0,09165963	0,212855316	RP23-115O21.3
ENSMUSG00000025102.14	845,1901826	0,312899158	0,144426765	0,016071461	0,056926911	AC102077.1
ENSMUSG00000116895.1	21,34936196	0,312930613	0,395223039	0,100617734	0,226962102	RP23-464D14.5
ENSMUSG00000021254.9	1810,756154	0,312949723	0,157317724	0,022071324	0,07310968	Gpatch2l
ENSMUSG00000114728.1	10,25009289	0,313009635	0,475499122	0,064856417	0,165416219	RP23-61I7.1
ENSMUSG00000104507.1	111,7429415	0,313090544	0,350557902	0,114156795	0,247936203	RP23-411B11.3
ENSMUSG00000040435.12	1902,543643	0,313284993	0,126256621	0,006987422	0,029763859	Ppp1r15a
ENSMUSG00000033632.15	527,2481255	0,313337406	0,159936781	0,027047066	0,085469473	RP24-483G17.1
ENSMUSG00000005681.12	66,2980417	0,313501905	0,243085063	0,084198987	0,200289429	Apoa2
ENSMUSG00000047878.13	66,74387649	0,313601402	0,247223437	0,088543217	0,207797406	A4galt
ENSMUSG00000029553.10	14,177198	0,313776775	0,493915094	0,049614042	0,135480894	Tfec
ENSMUSG00000022805.17	341,4622804	0,313803669	0,326896482	0,10834431	0,239155421	Maats1
ENSMUSG00000038515.10	273,3893106	0,31388726	0,132422447	0,009982404	0,039463366	Grtp1
ENSMUSG00000038537.1	12,33946164	0,313893798	0,46901702	0,066158601	0,167835758	Mc3r
ENSMUSG00000021113.5	2250,370772	0,313899621	0,110759599	0,002350523	0,012302388	Snapc1
ENSMUSG00000026288.14	67,43599261	0,314122705	0,481210845	0,02832235	0,088483834	Inpp5d
ENSMUSG00000034135.15	4344,437496	0,314150134	0,175214882	0,035351548	0,10479579	Sik3
ENSMUSG00000020893.17	2971,428154	0,314150336	0,139620075	0,012642194	0,047484861	Per1
ENSMUSG00000030877.11	8,808094044	0,314225145	0,520555666	0,036249724	0,106707752	AC122248.4
ENSMUSG00000021057.15	1694,086357	0,314262346	0,246661869	0,081296015	0,195081504	Akap5
ENSMUSG00000064308.10	21,26112178	0,314386923	0,340305157	0,113248796	0,246631922	RP23-98F21.3
ENSMUSG00000078902.3	46,01390482	0,314471291	0,250696954	0,089275032	0,208901691	RP23-330D3.9
ENSMUSG00000090210.7	143,5898764	0,314615116	0,176581158	0,037174411	0,108875221	Itga10
ENSMUSG00000029410.11	19,57294511	0,314730584	0,392139317	0,105645565	0,234898234	Ppef2
ENSMUSG00000072294.5	777,2150828	0,314931467	0,247154606	0,079595296	0,192240144	Klf12
ENSMUSG00000021519.11	1023,897305	0,315005114	0,14347075	0,014893406	0,053876736	Mterf3
ENSMUSG00000070343.3	146,8799376	0,315134698	0,203370785	0,056571231	0,149866349	RP24-409N2.1
ENSMUSG00000054931.7	279,0757198	0,315403188	0,117628016	0,004058523	0,019170329	Zkscan4
ENSMUSG00000022372.14	450,5773616	0,315505449	0,196004854	0,049608219	0,135480894	Sla
ENSMUSG00000061882.12	126,4092265	0,315566932	0,197947182	0,053323561	0,143004417	Ccdc62
ENSMUSG00000053173.12	29,44329475	0,315665841	0,289527953	0,104548028	0,233089447	Rpl18-ps2
ENSMUSG00000087660.1	15,17989476	0,315796556	0,420807304	0,091053188	0,211860472	AC087062.5
ENSMUSG00000086851.1	66,35692841	0,315863406	0,280656731	0,101243857	0,227967718	RP23-188H3.3
ENSMUSG00000039497.8	528,1886696	0,315869643	0,116914918	0,003856356	0,018402977	Dse
ENSMUSG00000027341.10	818,456616	0,315951921	0,108898067	0,002049779	0,010989923	Tmem230
ENSMUSG00000022553.16	2874,651897	0,316335525	0,100207167	0,000865702	0,005391713	Maf1
ENSMUSG00000073600.3	196,8211751	0,316389201	0,216677322	0,0662069	0,16790046	Prob1
ENSMUSG00000020660.6	48,61215803	0,316397449	0,341428221	0,110935672	0,243185707	Pomc
ENSMUSG00000049892.7	77,28743162	0,316398275	0,307873761	0,106015849	0,235436888	Rasd1
ENSMUSG00000086487.1	9,312187351	0,316463814	0,488089313	0,055677898	0,14798426	RP23-35E7.5
ENSMUSG00000030203.17	834,8636658	0,316508365	0,161882277	0,025946702	0,082958091	Dusp16
ENSMUSG00000024640.9	7025,476739	0,316519667	0,128973039	0,007604412	0,031776422	Psat1
ENSMUSG00000107134.1	81,35810463	0,316526654	0,249676473	0,086706953	0,204571372	RP23-2C16.2
ENSMUSG00000105558.1	14,800825	0,316533572	0,422513572	0,091952258	0,21338789	RP23-349J3.8
ENSMUSG00000099760.1	19,73130863	0,316796941	0,423470359	0,079440548	0,191972626	RP24-338G10.2
ENSMUSG00000034194.17	1784,105103	0,316801645	0,106375575	0,001550939	0,00875667	R3hcc1
ENSMUSG00000035126.19	1009,91966	0,316818379	0,192659915	0,048177332	0,132559746	Wdr78
ENSMUSG00000033126.5	299,6130574	0,316865446	0,126983952	0,006951388	0,029641572	Ybey
ENSMUSG00000027499.12	15333,84222	0,317080868	0,131925594	0,008356266	0,034336565	Pkia
ENSMUSG00000056973.6	177,765364	0,317187815	0,329865325	0,110288824	0,242262445	Ces1d
ENSMUSG00000038766.16	547,1483658	0,317207211	0,164487601	0,026710575	0,084637878	Gabpb2
ENSMUSG00000090145.7	25,37389007	0,31722604	0,48181047	0,050245882	0,136873679	Ugt1a6b
ENSMUSG00000097305.1	14,72524564	0,317331071	0,549333883	0,010059876	0,039723061	Gm17276
ENSMUSG00000036961.4	657,3853944	0,317381862	0,140103078	0,012215886	0,04626914	Wnt8b
ENSMUSG00000031897.9	971,686556	0,317640192	0,141377026	0,012445485	0,046908836	Psmb10
ENSMUSG00000052033.13	1025,834176	0,317699705	0,132682226	0,00958313	0,03819845	Pfdn4
ENSMUSG00000033318.7	45,63686295	0,317792321	0,326249198	0,110183896	0,242088631	Gstt2
ENSMUSG00000061759.15	495,0732162	0,317854359	0,140564509	0,01210037	0,045948082	Armt1
ENSMUSG00000115007.1	85,44143068	0,317921945	0,248427584	0,085283242	0,201942491	RP24-260F19.4
ENSMUSG00000048546.8	1616,068352	0,318105117	0,135486803	0,009589141	0,038214881	Tob2
ENSMUSG00000030161.8	15387,77489	0,318188511	0,084525611	9,74916E-05	0,000853378	Gabarapl1
ENSMUSG00000020864.13	3941,209126	0,318217915	0,142734834	0,013337829	0,049434031	Ankrd40
ENSMUSG00000097391.8	468,3127656	0,318453861	0,118008569	0,003815212	0,018266963	Mirg
ENSMUSG00000062762.16	11270,25491	0,318557369	0,07957615	4,31639E-05	0,000428231	Ei24
ENSMUSG00000092118.1	127,0724583	0,318641197	0,248757288	0,084035706	0,199948048	Fancf
ENSMUSG00000000708.14	1148,369013	0,3186938	0,240509853	0,074962745	0,183455937	Kat2b
ENSMUSG00000055720.10	2317,710203	0,318906473	0,116312352	0,003075251	0,015292342	Ubl7
ENSMUSG00000060380.3	136,2952832	0,319140099	0,176264167	0,035995181	0,106236726	RP24-175C20.1
ENSMUSG00000051515.9	1379,620281	0,319220627	0,124217797	0,005478386	0,024420948	Fam181b
ENSMUSG00000037722.8	567,8344323	0,319285951	0,109861951	0,001883565	0,010273019	Gnpnat1
ENSMUSG00000020354.15	159,9555886	0,319302645	0,262875209	0,088706371	0,207982295	Sgcd
ENSMUSG00000029777.10	9401,332472	0,319341461	0,157833742	0,024159102	0,078558827	Gars
ENSMUSG00000000902.13	3461,967643	0,319481719	0,089848328	0,000211294	0,001637651	Smarcb1
ENSMUSG00000032012.8	3952,172918	0,319568249	0,113931553	0,002834264	0,01430497	Nectin1
ENSMUSG00000062962.4	4,568627531	0,319635108	0,560978693	0,018476835		Gm6378
ENSMUSG00000105419.1	54,99004164	0,319643231	0,23364769	0,074868202	0,183332388	RP23-218L17.2
ENSMUSG00000030351.5	47,50943217	0,319725381	0,258159123	0,088546821	0,207797406	Tspan11
ENSMUSG00000084235.2	31,07010743	0,319838874	0,339503248	0,108334646	0,239155421	AC121548.2
ENSMUSG00000029559.15	3954,990903	0,319857367	0,114595023	0,002739016	0,013924597	RP24-297N9.8
ENSMUSG00000008333.12	1505,216202	0,319944135	0,078502305	3,65765E-05	0,000371281	Snrpb2
ENSMUSG00000028521.17	927,0612213	0,319954445	0,121714176	0,004612591	0,021254692	Slc35d1
ENSMUSG00000019775.17	1440,712922	0,320055825	0,156296259	0,020083624	0,067892494	Rgs17
ENSMUSG00000004085.14	2109,839313	0,320060322	0,145664295	0,014171796	0,051819056	Map3k20
ENSMUSG00000087601.3	6,873199456	0,320136511	0,547194956	0,026575749	0,084303093	Uchl1os
ENSMUSG00000085184.9	34,42947525	0,320142877	0,389600941	0,102572871	0,229987432	RP24-144H23.1
ENSMUSG00000108231.1	39,73481195	0,320240139	0,277971946	0,096188527	0,21989409	RP23-263B18.5
ENSMUSG00000031107.6	347,2317323	0,320269154	0,159460872	0,02242577	0,07400504	Rbmx2
ENSMUSG00000035171.9	868,1915313	0,32040741	0,153972222	0,018088479	0,062420991	RP23-341M13.1
ENSMUSG00000028821.8	1551,594737	0,320611807	0,138454725	0,010775828	0,041920043	Syf2
ENSMUSG00000033152.13	11406,27141	0,321010827	0,104814333	0,001258828	0,007344921	Podxl2
ENSMUSG00000029635.15	1771,943234	0,321042088	0,139185837	0,010605882	0,041410227	Cdk8
ENSMUSG00000085171.7	13,29067105	0,321094393	0,479688719	0,063967412	0,16377633	RP23-274E24.1
ENSMUSG00000033543.17	1701,944051	0,321295878	0,090531412	0,000223755	0,001719715	Gtf2a2
ENSMUSG00000038718.15	357,2979536	0,321377053	0,20816643	0,053939627	0,144369505	Pbx3
ENSMUSG00000038872.10	161,2381868	0,321384601	0,251343696	0,083730258	0,199502872	Zfhx3
ENSMUSG00000035944.17	334,3467836	0,32141064	0,131088148	0,007743278	0,032270038	Ttc38
ENSMUSG00000024012.17	12644,90304	0,321455496	0,084506727	7,95738E-05	0,000716518	Mtch1
ENSMUSG00000027207.15	1391,063564	0,321516487	0,113458637	0,00251456	0,012982906	Galk2
ENSMUSG00000028710.17	762,4602295	0,321678571	0,123208294	0,004831155	0,022041973	Atpaf1
ENSMUSG00000033931.9	1116,852151	0,321678925	0,103439693	0,001006215	0,006110697	Rbm34
ENSMUSG00000059602.14	549,8379686	0,321744781	0,222502409	0,061800208	0,159907445	Syn3
ENSMUSG00000029128.12	2094,58271	0,321779617	0,128070121	0,006466182	0,027937716	Rab28
ENSMUSG00000032239.10	1209,685546	0,321794175	0,129149442	0,006779591	0,02902526	Rp9
ENSMUSG00000040102.10	1822,391483	0,321813869	0,079333142	2,80345E-05	0,000296296	Klhl42
ENSMUSG00000043241.14	1154,313647	0,322140356	0,082120108	4,96302E-05	0,000481059	Upf2
ENSMUSG00000038057.4	14,31115052	0,322148034	0,400100913	0,099068212	0,224468062	Dbil5
ENSMUSG00000022400.9	4877,319145	0,322708062	0,080439047	3,26131E-05	0,000338059	Rbx1
ENSMUSG00000006335.16	843,9873769	0,322817706	0,090645572	0,000205164	0,00160118	Tfpt
ENSMUSG00000039108.14	6289,948229	0,32311057	0,077806564	2,03962E-05	0,000225956	Lsm14b
ENSMUSG00000040857.15	1858,732069	0,323128802	0,186860259	0,037941606	0,110641596	Erf
ENSMUSG00000017400.10	184,752647	0,323212254	0,306820726	0,100427597	0,226710172	Stac2
ENSMUSG00000017057.9	355,7458021	0,323412504	0,188392669	0,040914509	0,117182444	Il13ra1
ENSMUSG00000021576.6	3500,178574	0,323518882	0,091840899	0,000238266	0,001809942	Pdcd6
ENSMUSG00000025578.9	578,0176214	0,323550022	0,100195478	0,000679275	0,004409841	Cbx8
ENSMUSG00000021846.9	664,4475104	0,323923179	0,171390595	0,028893412	0,089948421	Peli2
ENSMUSG00000097187.1	161,9980743	0,324343661	0,210492488	0,056062448	0,148732756	RP23-399J8.10
ENSMUSG00000086815.4	18,7154775	0,324578436	0,479426455	0,063659684	0,163174322	RP24-418J2.2
ENSMUSG00000050463.9	6,238840191	0,324689054	0,545986907	0,03031104	0,093313352	Krt78
ENSMUSG00000085560.2	19,43629712	0,324715423	0,334445789	0,105568352	0,234752357	AC162370.2
ENSMUSG00000028222.2	1223,68805	0,324815324	0,18110306	0,034095222	0,101877731	Calb1
ENSMUSG00000021219.16	1806,962537	0,324926297	0,170080044	0,026659407	0,084502217	Rgs6
ENSMUSG00000031246.14	11208,13181	0,325058165	0,143594524	0,015502329	0,055474369	Sh3bgrl
ENSMUSG00000087344.1	20,01431723	0,325078702	0,423540863	0,090530059	0,211031639	AC157587.1
ENSMUSG00000056537.11	3524,873795	0,325136642	0,084048345	6,12309E-05	0,000575844	Rlim
ENSMUSG00000074415.13	914,4750833	0,325283708	0,301156201	0,086043378	0,203361548	RP23-442M18.1
ENSMUSG00000038848.14	2897,280344	0,325492808	0,12736258	0,005444925	0,024287848	Ythdf1
ENSMUSG00000010505.16	686,851175	0,325559379	0,112130594	0,001969924	0,010637903	Myt1
ENSMUSG00000073737.3	8,480005235	0,325657273	0,466229633	0,073055797	0,180371724	RP23-143L15.1
ENSMUSG00000108686.1	7,038813092	0,325716728	0,499884532	0,055947636	0,148473722	RP23-49I18.4
ENSMUSG00000048644.8	8171,613664	0,325732753	0,126183444	0,006283286	0,027346085	Ctxn1
ENSMUSG00000026894.4	276,2420465	0,325798762	0,291041534	0,092559233	0,214157694	Morn5
ENSMUSG00000079235.10	315,4094833	0,325833387	0,169440737	0,026685167	0,084570615	Ccdc13
ENSMUSG00000112117.1	420,6228934	0,325848905	0,239390306	0,073428011	0,18109915	Rmst
ENSMUSG00000096146.2	649,941226	0,325995954	0,177553761	0,032229763	0,097820838	Kcnj11
ENSMUSG00000100405.1	30,20107843	0,326067101	0,487973599	0,04690399	0,129726664	RP24-282H12.1
ENSMUSG00000074971.4	332,9416623	0,32608336	0,135849819	0,008454389	0,034585203	Fibin
ENSMUSG00000020056.16	862,5416322	0,326327113	0,114134448	0,002258644	0,011886087	Washc3
ENSMUSG00000054277.8	1124,723174	0,326474651	0,108198952	0,001346467	0,007782194	Arfgap3
ENSMUSG00000020180.10	3969,66777	0,326486626	0,096990108	0,000411034	0,002881084	Snrpd3
ENSMUSG00000010067.13	998,9134297	0,326512687	0,162483978	0,021227382	0,07095319	Rassf1
ENSMUSG00000116957.1	21,69366784	0,326583258	0,41204331	0,092523665	0,214124109	RP24-363G9.3
ENSMUSG00000070532.5	484,5480768	0,326713364	0,308898381	0,096341202	0,220188247	Ccdc190
ENSMUSG00000021811.7	2554,258223	0,326771811	0,10033765	0,000565932	0,003787048	Dnajc9
ENSMUSG00000050088.9	1250,803782	0,326918134	0,138419746	0,009150715	0,036791001	RP24-221F4.2
ENSMUSG00000022236.10	132,4803067	0,327098254	0,262443946	0,083375043	0,198961208	Ropn1l
ENSMUSG00000005973.6	5471,875036	0,32711252	0,110366721	0,001587787	0,008919562	Rcn1
ENSMUSG00000060572.17	1046,547227	0,327163985	0,127291585	0,005343796	0,023952946	Mfap2
ENSMUSG00000009739.17	2971,138799	0,327371022	0,132367581	0,006134374	0,026778648	Pou6f1
ENSMUSG00000021418.15	208,0237095	0,327394314	0,170039217	0,026379229	0,083858311	Rpp40
ENSMUSG00000022248.14	490,7507933	0,327640163	0,142508356	0,010861417	0,0421719	Rad1
ENSMUSG00000043391.10	3429,738218	0,327661663	0,147226983	0,013060134	0,04867234	RP23-245B21.4
ENSMUSG00000040331.16	1161,744874	0,327698656	0,087388126	9,91597E-05	0,000864613	Nsmce4a
ENSMUSG00000055760.12	256,3077548	0,327719083	0,185342721	0,036124543	0,106494226	Gemin6
ENSMUSG00000031886.14	405,2016353	0,327720856	0,325059305	0,090085501	0,210403578	Ces2e
ENSMUSG00000018659.12	1529,882637	0,327919166	0,139549025	0,010203861	0,040150537	Pnpo
ENSMUSG00000086746.2	78,67420001	0,328085496	0,4168001	0,087839579	0,206497018	RP23-87H19.3
ENSMUSG00000028910.12	770,4534519	0,328120536	0,09304204	0,000224434	0,001723534	Mecr
ENSMUSG00000035200.7	27,0251625	0,328146102	0,469847221	0,072134451	0,178583749	Chrnb4
ENSMUSG00000040007.8	2296,865872	0,328162715	0,119111498	0,002540509	0,013080163	Bahd1
ENSMUSG00000060240.12	5218,999114	0,32826411	0,221109805	0,055598088	0,147855898	Cend1
ENSMUSG00000075273.4	1337,61378	0,328315178	0,203587518	0,049224159	0,134644171	Ttc30b
ENSMUSG00000066637.2	79,2210283	0,328460357	0,287729245	0,092770697	0,214533595	Ttc32
ENSMUSG00000079426.13	5146,690298	0,328522881	0,104623144	0,000902917	0,005572028	Arpc4
ENSMUSG00000112819.1	4,473054651	0,328608532	0,589076359	0,013803137		RP23-118L13.5
ENSMUSG00000110409.1	40,80366294	0,328703143	0,342041034	0,096995972	0,221309667	RP24-199K4.3
ENSMUSG00000028121.8	429,8927036	0,328747503	0,184442894	0,037089712	0,108705851	Bcar3
ENSMUSG00000030595.15	847,2603967	0,32878016	0,117124286	0,002616737	0,013397616	Nfkbib
ENSMUSG00000113854.1	23,61686038	0,328857556	0,34772089	0,101948427	0,229018848	RP23-290N23.6
ENSMUSG00000058905.5	47,55259671	0,329074721	0,276750293	0,08872842	0,207982295	AC164607.1
ENSMUSG00000026064.15	2915,899574	0,329150642	0,109829777	0,001410667	0,008072527	Ptp4a1
ENSMUSG00000021033.11	1958,24995	0,329413477	0,091548026	0,000182431	0,001451978	Gstz1
ENSMUSG00000022972.10	1457,179036	0,329482581	0,173941869	0,027904544	0,087462198	RP24-100B13.1
ENSMUSG00000038797.13	305,8952119	0,329501606	0,121897627	0,003571314	0,017308122	Zscan2
ENSMUSG00000030230.15	7,234759011	0,329509522	0,603132491	0,009006215	0,036299407	Plcz1
ENSMUSG00000005397.8	5220,257937	0,329875561	0,213561435	0,056290143	0,149249304	Nid1
ENSMUSG00000027327.16	3364,605499	0,330112038	0,15893281	0,018235638	0,062800258	RP23-32L15.2
ENSMUSG00000066068.5	10,6517603	0,330159713	0,436880445	0,084887408	0,201301138	RP23-161B9.5
ENSMUSG00000025875.14	1295,751823	0,330160372	0,131224215	0,005996612	0,026285042	Tspan17
ENSMUSG00000033249.10	23,3494635	0,330165352	0,434787972	0,084811091	0,201177716	Hsf4
ENSMUSG00000030432.12	7790,259955	0,330287658	0,068984177	5,78783E-07	9,92221E-06	Rpl28
ENSMUSG00000055833.14	102,6435896	0,330380096	0,226580464	0,061360195	0,158972257	AC114603.1
ENSMUSG00000022890.13	5869,559662	0,330582992	0,088003135	8,67819E-05	0,000770917	Atp5j
ENSMUSG00000061911.15	3368,097913	0,330607695	0,243895878	0,067925283	0,171030689	Myt1l
ENSMUSG00000116358.1	40,14323001	0,33073314	0,371359596	0,096899063	0,221163392	RP23-278C10.11
ENSMUSG00000039759.10	683,655804	0,33079213	0,171661808	0,026085702	0,083231495	Thap3
ENSMUSG00000087698.1	16,3152407	0,330816773	0,481033075	0,064753781	0,165266748	RP23-183L1.2
ENSMUSG00000100228.1	29,33081331	0,331214179	0,355951143	0,099336658	0,224975511	RP23-393D20.3
ENSMUSG00000020652.17	229,4452153	0,331328115	0,21289832	0,050890687	0,13811287	Cenpo
ENSMUSG00000029507.16	479,1438843	0,331344263	0,119835339	0,002982646	0,014923559	Pus1
ENSMUSG00000039782.14	2766,53475	0,331384815	0,16986586	0,020519621	0,069066791	Cpeb2
ENSMUSG00000056598.16	570,149486	0,331494527	0,243292765	0,065761823	0,167143602	Drc3
ENSMUSG00000021241.7	1313,263453	0,331629334	0,116181724	0,002176871	0,011545865	Isca2
ENSMUSG00000116097.1	42,87306422	0,331707657	0,412101829	0,092774724	0,214533595	RP23-79F10.11
ENSMUSG00000090812.8	62,16833717	0,331838569	0,252277873	0,073743723	0,181567889	Samd15
ENSMUSG00000018893.15	102,6418169	0,331870177	0,357499726	0,100014451	0,226130807	Mb
ENSMUSG00000052331.14	1355,611186	0,331878268	0,244603188	0,064402441	0,164660893	Ankrd44
ENSMUSG00000066116.3	25,82559088	0,332062384	0,377318456	0,095465669	0,218854831	RP23-311B24.6
ENSMUSG00000097191.2	26,80797915	0,332078003	0,309411599	0,096464186	0,220344854	RP23-408A1.3
ENSMUSG00000042962.5	54,19392408	0,332084652	0,290108368	0,090952872	0,21172447	RP23-46D6.5
ENSMUSG00000043487.4	309,7216096	0,332095171	0,114271602	0,002102102	0,011240664	Acot6
ENSMUSG00000087114.1	19,51726196	0,332099004	0,345843091	0,100547883	0,226842022	AC152500.4
ENSMUSG00000070883.3	171,0589944	0,332130437	0,265104152	0,079865667	0,192663951	Ccdc173
ENSMUSG00000036432.8	790,5829908	0,332162374	0,126613376	0,004384507	0,020389467	Siah2
ENSMUSG00000053332.13	6543,771862	0,332179017	0,079073498	1,25312E-05	0,000147637	Gas5
