baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000085342	10.1737697789731	-0.0108067125111594	0.0920725725652534	0.364121258427745	0.792754063033523	RP23-465K20.11
ENSMUSG00000002006	7698.04081379482	-0.043187193889487	0.0798912194337422	0.364445872621792	0.792907286668628	Pdzd4
ENSMUSG00000037353	3692.67912026995	-0.0437193345342011	0.0748846317577326	0.364427080555152	0.792907286668628	Letmd1
ENSMUSG00000039531	275.191667533722	0.0290454837013901	0.0915805777030616	0.364476819616289	0.792907286668628	Zufsp
ENSMUSG00000040731	15326.4669419283	-0.0401535425895818	0.0854101430392906	0.364271464712312	0.792907286668628	Eif4h
ENSMUSG00000064284	402.490510410272	0.0367448030299225	0.0886464762597647	0.364477351039678	0.792907286668628	Cdpf1
ENSMUSG00000105465	11.595429640486	-0.0129942231987133	0.0921141172822333	0.364367297653204	0.792907286668628	Gm44325
ENSMUSG00000023931	22.9887581295053	0.0129643779752435	0.0921240148667931	0.364600317296721	0.792967591863598	Efhb
ENSMUSG00000098129	14.7367644423714	-0.00931711939867624	0.0920309167595778	0.364595199291176	0.792967591863598	RP23-142J2.1
ENSMUSG00000026248	751.722072995164	0.0391227333944738	0.0869562196733481	0.364693633084622	0.793066956313443	Mrpl44
ENSMUSG00000032324	10851.6312225388	0.0442536927404671	0.0737606841360985	0.364800302166499	0.79319532924711	Tspan3
ENSMUSG00000025782	446.812119530302	0.0311553821959005	0.0909721510775976	0.364897041355552	0.79319851639834	Taf3
ENSMUSG00000034055	305.133524388586	0.0396200197440538	0.0863079155368639	0.364859043839083	0.79319851639834	Phka1
ENSMUSG00000061360	1238.50947797242	0.0383095774844656	0.0876338860371408	0.36501044448421	0.793237915832234	Phf5a
ENSMUSG00000061740	30.332842211853	0.00957143521505938	0.0920493565063791	0.364976996673651	0.793237915832234	Cyp2d22
ENSMUSG00000048142	5692.85120683339	-0.0442649948908881	0.0733435421584107	0.365145133618281	0.793427067712123	Nat8l
ENSMUSG00000006678	254.120437469557	0.0226480964572074	0.0921486846426616	0.365320012415795	0.793599938256412	Pola1
ENSMUSG00000083012	3275.14605727589	-0.0434612942646065	0.0761982149463724	0.36529873347851	0.793599938256412	Fam220a
ENSMUSG00000024218	844.703987387365	0.0419455094356661	0.0819060198694593	0.365599777430981	0.793793440344668	Taf11
ENSMUSG00000026102	1273.98146106395	-0.0422274812212523	0.0811854346940687	0.365531167845018	0.793793440344668	Inpp1
ENSMUSG00000053838	7038.37890518522	-0.043550552453754	0.0856305975517135	0.365519183021594	0.793793440344668	Nudcd3
ENSMUSG00000097838	37.9178759185912	-0.0206470926344755	0.092168051630438	0.365581097029026	0.793793440344668	C530050E15Rik
ENSMUSG00000030082	9234.88126686536	0.0292463132505135	0.0918320753033655	0.365677022130951	0.793857639570074	Sec61a1
ENSMUSG00000020709	10.3521929396589	0.00861044593378022	0.0920245022021902	0.365766976560029	0.793949410337772	Adap2
ENSMUSG00000032398	904.843424811297	0.039306690162524	0.086437404784008	0.365884634682724	0.793997791229249	Snapc5
ENSMUSG00000087368	96.097766216169	-0.0233075220560775	0.0920438266509663	0.365882565734933	0.793997791229249	RP23-197O15.5
ENSMUSG00000031878	1629.69835075557	-0.0435184075922459	0.0730273576871135	0.36601827383945	0.794184294722527	Nae1
ENSMUSG00000024292	28.0157754188484	-0.0102991528516567	0.0920569717880589	0.366086161084067	0.794208296524212	Cyp4f14
ENSMUSG00000026433	204.773060961716	0.0294258217788946	0.0914639735400656	0.366135494438634	0.794208296524212	Rab29
ENSMUSG00000043252	1118.33988054182	0.0425826190488968	0.0764578682347379	0.366172427626952	0.794208296524212	Tmem64
ENSMUSG00000022151	1430.35912883125	-0.043022830800284	0.0824267673290126	0.366964299758046	0.794270447844952	Ttc33
ENSMUSG00000026399	414.664647152599	0.0262658128970932	0.0918456372121751	0.366493579853769	0.794270447844952	Cd55
ENSMUSG00000026443	13233.332934659	-0.0253661704823765	0.0923008785396988	0.366350607413961	0.794270447844952	Lrrn2
ENSMUSG00000026639	86.3422381229846	-0.0190093077896719	0.0921580517929661	0.36663649366172	0.794270447844952	Lamb3
ENSMUSG00000028347	6660.25950074484	-0.0421523979231761	0.0733079530268964	0.3664569671952	0.794270447844952	Tmeff1
ENSMUSG00000029729	2490.26804118687	-0.0436388179758541	0.0711945384450603	0.36690562726736	0.794270447844952	Zkscan1
ENSMUSG00000030309	366.704180655381	-0.0405071901158853	0.0845063989261252	0.366761132491786	0.794270447844952	Caprin2
ENSMUSG00000031095	1615.52801662751	-0.0430278789978938	0.0770660347919971	0.366917192926208	0.794270447844952	Cul4b
ENSMUSG00000031278	9608.57620274263	-0.042384106489734	0.0818806265087384	0.366508863344485	0.794270447844952	Acsl4
ENSMUSG00000034575	1796.87261554893	-0.0407921793149314	0.0846749959302668	0.366690747516272	0.794270447844952	Papd7
ENSMUSG00000038074	947.363591947083	0.0282114369912125	0.0912838497810648	0.366956121135508	0.794270447844952	Fkbp14
ENSMUSG00000045757	34.736727787514	0.0129869530699956	0.0921244353632738	0.366823367337975	0.794270447844952	Zfp764
ENSMUSG00000049124	278.77614130208	0.0388616904260192	0.086812505413631	0.366507150554555	0.794270447844952	Gm8186
ENSMUSG00000056305	1409.82086629687	0.0281168913348825	0.0916820068318963	0.366818515748198	0.794270447844952	Usp39
ENSMUSG00000064215	327.993002464891	0.0297031350814236	0.0917081377387143	0.366869049203903	0.794270447844952	Ifi27
ENSMUSG00000071180	1511.0672069919	-0.0356012091910122	0.0892110681848566	0.366387488390209	0.794270447844952	Smim15
ENSMUSG00000097537	26.6877916730935	0.0172861013474997	0.0921839431544637	0.367166749246888	0.794605347245896	RP23-230D17.7
ENSMUSG00000036820	780.895235365469	0.0389320498633196	0.0871734788184487	0.367262009615075	0.79470821599748	Amdhd2
ENSMUSG00000022847	33.8286055855087	-0.0176338067076784	0.0921664311097871	0.367417477570905	0.79494132263944	Thpo
ENSMUSG00000035173	2552.15108139365	0.0231850670749815	0.0921096529279589	0.367626575673119	0.794980533965338	Ccdc186
ENSMUSG00000042918	25.2048030053732	-0.0144281818349335	0.0921296776920166	0.367568742344673	0.794980533965338	Mamstr
ENSMUSG00000097321	39.8825022833519	-0.0191487391841703	0.092147914973161	0.36752176422249	0.794980533965338	RP24-343A12.1
ENSMUSG00000102422	22.9095598359868	-0.0110444005299963	0.0920604872105343	0.367595468596996	0.794980533965338	RP24-100C12.5
ENSMUSG00000005225	625.077545736591	-0.0421272569755035	0.0807223829293849	0.367782496695293	0.795156729004016	Plekha8
ENSMUSG00000010911	895.48387909818	0.0407358701374872	0.0842473297104224	0.367946825834841	0.795156729004016	Apip
ENSMUSG00000058835	5762.16388004917	-0.0401647263213538	0.0878712557831051	0.367866231191654	0.795156729004016	Abi1
ENSMUSG00000086638	10.8213593758085	0.00825345528950747	0.0920097785281948	0.367904891423057	0.795156729004016	RP23-188D9.5
ENSMUSG00000087150	40.7891937355617	0.0181730534932097	0.0921773926630159	0.367912472152324	0.795156729004016	RP23-205D10.4
ENSMUSG00000045114	33.6983332043042	-0.0141591960554553	0.0921149016252223	0.368106927938383	0.795399488334028	Prrt2
ENSMUSG00000006641	939.398490873324	0.0225865460350748	0.0921484634644766	0.368489385932141	0.795812810007273	Slc5a6
ENSMUSG00000021091	1711.6478365014	0.0244867090041758	0.092115339082318	0.368460305625686	0.795812810007273	Serpina3n
ENSMUSG00000030451	13297.714399376	-0.038830098711637	0.0922719960228108	0.368388255545769	0.795812810007273	Herc2
ENSMUSG00000086851	74.6096092748005	-0.0162525036379244	0.0921591083737603	0.368461202488535	0.795812810007273	RP23-188H3.3
ENSMUSG00000061477	9026.31401206364	-0.0446033588564859	0.069858495967256	0.368592448386494	0.795932156410778	Rps7
ENSMUSG00000021273	13939.1758810681	-0.0388155765759621	0.0821007479077299	0.368991381639252	0.796176042662728	Fdft1
ENSMUSG00000024558	930.483999906059	0.0360725614216741	0.0885779642182778	0.368999797090134	0.796176042662728	Mapk4
ENSMUSG00000024766	64.5181399664757	0.0258460239425463	0.0919578391057631	0.368981962326585	0.796176042662728	Lipo1
ENSMUSG00000046109	85.5778198651204	0.0238724620910734	0.0920137317145979	0.368889098437319	0.796176042662728	RP23-25C1.7
ENSMUSG00000048264	7075.84722307857	0.0312446635514269	0.0900743437644402	0.369002647142675	0.796176042662728	Dip2c
ENSMUSG00000074220	502.718069653947	0.0301384940008926	0.0896538091546651	0.368982114191806	0.796176042662728	Zfp382
ENSMUSG00000097047	29.0370187204382	0.0163476409427303	0.0921654134800718	0.369040099529814	0.796176042662728	1110020A21Rik
ENSMUSG00000022367	10.0678983365603	0.00877584496492434	0.0920223089655206	0.369364815991621	0.796628891480122	Has2
ENSMUSG00000053310	13159.148185545	-0.00958518588871561	0.0920212382808407	0.36932881304715	0.796628891480122	Nrgn
ENSMUSG00000085213	22.8856635622425	0.0145433428434954	0.0921304619997345	0.369393530185456	0.796628891480122	RP23-35A4.1
ENSMUSG00000024067	1118.49104112506	0.042381127225811	0.0784828525152926	0.36960660388044	0.796669129043531	Dpy30
ENSMUSG00000047342	547.591376960863	-0.0368765253427117	0.0879414264256164	0.369699258910538	0.796669129043531	Zfp286
ENSMUSG00000060012	832.327989475569	-0.0351794026996079	0.0893996949665028	0.369671479125759	0.796669129043531	Kif13b
ENSMUSG00000081485	123.24314488489	-0.0288690152057536	0.0913088318348622	0.369620619416338	0.796669129043531	RP23-136K12.6
ENSMUSG00000097290	58.4496593153481	0.0205977134350024	0.0921482223033827	0.369643144938808	0.796669129043531	RP23-245B21.3
ENSMUSG00000111521	48.4182083336089	-0.0229001600215341	0.0920065844703111	0.369611011850352	0.796669129043531	RP23-228B2.5
ENSMUSG00000105858	17.4784251513747	0.016445427133489	0.0921500373801008	0.369827343389075	0.796842015368981	RP24-239E2.2
ENSMUSG00000007659	4689.18446878597	-0.0387423555902597	0.0762281488462446	0.369981846374983	0.796968657695969	Bcl2l1
ENSMUSG00000036114	579.058377172409	0.0423669751023809	0.0810863207805513	0.369979370302917	0.796968657695969	Rpp25l
ENSMUSG00000002679	416.264450076897	0.0379304282062274	0.0872633634110219	0.370666444234039	0.797024354684802	Med6
ENSMUSG00000003190	26.2226406000901	0.0164564187082106	0.0921463557244582	0.370453554176013	0.797024354684802	Bcl2l12
ENSMUSG00000023994	3228.34807802536	0.0431235708079779	0.0742404549104333	0.370395521324959	0.797024354684802	Nfya
ENSMUSG00000029627	333.408755332531	0.0325734777783664	0.0903915150089994	0.370208744400388	0.797024354684802	Zkscan14
ENSMUSG00000034300	5046.61861922047	-0.0412952354750093	0.0824053535368252	0.370220956718761	0.797024354684802	Fam53c
ENSMUSG00000041343	762.54060016385	0.0384818158402646	0.0865111159601731	0.370310798054137	0.797024354684802	Ankrd42
ENSMUSG00000050663	1048.85479576296	-0.0195415823542148	0.0922712842054844	0.370156478329249	0.797024354684802	Trhde
ENSMUSG00000051851	1564.74264232358	-0.0387972793039705	0.086229531211895	0.370711108158063	0.797024354684802	Cxx1c
ENSMUSG00000063172	394.055472928372	0.0400368929488094	0.0848079036642384	0.370725699779821	0.797024354684802	Hspb11
ENSMUSG00000070880	8395.45748025487	-0.0206889609238682	0.0920653380680634	0.370635792693323	0.797024354684802	Gad1
ENSMUSG00000079355	20.101227031319	0.0167137333349018	0.0920778284475309	0.370432356574778	0.797024354684802	Ackr4
ENSMUSG00000085385	752.739205230101	0.0141402815226428	0.0921202573808196	0.37031392427119	0.797024354684802	Snhg17
ENSMUSG00000095930	372.351481084694	-0.0314352317602355	0.0905406733537131	0.370293480268266	0.797024354684802	Nim1k
ENSMUSG00000098915	12.7592687526937	-0.0105834220460079	0.0920375548291228	0.370669175502123	0.797024354684802	Rpl15-ps2
ENSMUSG00000110447	25.6598853119525	-0.00959680849292418	0.0920252529847007	0.370504333428229	0.797024354684802	RP24-362N13.1
ENSMUSG00000025410	14180.3352667989	-0.0212239275091185	0.0775454418625624	0.370825472995264	0.79713593478494	Dctn2
ENSMUSG00000075053	76.519470463664	-0.0249939079808785	0.0918581206828975	0.370943573484958	0.797286877771788	Vdac3-ps1
ENSMUSG00000001847	12988.0888840084	-0.0383338843142075	0.0845812552966873	0.37398246824028	0.797337099343443	Rac1
ENSMUSG00000003198	250.334508053901	-0.0389362581651849	0.0855973659369606	0.373443393906928	0.797337099343443	Zfp959
ENSMUSG00000019039	1457.15263349856	-0.0376519987771155	0.0868125502541697	0.373119972670433	0.797337099343443	Dalrd3
ENSMUSG00000019461	689.513609198575	-0.0421077815698475	0.0798973113561328	0.374038102102079	0.797337099343443	Plscr3
ENSMUSG00000020189	4154.41232853193	-0.0346346496199001	0.0878053728715022	0.372255411228473	0.797337099343443	Osbpl8
ENSMUSG00000020644	1187.87224086799	-0.0279095001135893	0.0914020601648234	0.373525275301369	0.797337099343443	Id2
ENSMUSG00000022000	2737.17521048187	-0.0435490865119609	0.0754607870606743	0.37292010062066	0.797337099343443	Zc3h13
ENSMUSG00000022061	40.07034770352	-0.0158908612877433	0.0921117975527654	0.371464985437342	0.797337099343443	Nkx3-1
ENSMUSG00000022898	2096.26290204642	0.0402896472822352	0.0838548435461383	0.374190503190398	0.797337099343443	Dscr3
ENSMUSG00000022974	1181.48685363746	-0.0392251146148669	0.0850357986174299	0.372039260296632	0.797337099343443	Paxbp1
ENSMUSG00000024033	233.033127038287	0.0271057864230079	0.0915859534570859	0.372734692782203	0.797337099343443	Rsph1
ENSMUSG00000024170	2026.03028492856	-0.0425249484123147	0.0799143064670209	0.37190069784701	0.797337099343443	Telo2
ENSMUSG00000025161	17.2258974068036	0.0125761618117553	0.0920730537239497	0.372667770791206	0.797337099343443	Slc16a3
ENSMUSG00000025234	4152.53760331058	-0.0385636298158772	0.0777095082191932	0.371482059741683	0.797337099343443	Arih1
ENSMUSG00000025724	1529.169431428	0.040568022047748	0.0840710596849291	0.371573668907326	0.797337099343443	Sec11a
ENSMUSG00000026771	756.092346524499	-0.0387494092797394	0.0858046585958517	0.372994018750302	0.797337099343443	Spopl
ENSMUSG00000026924	3861.14202982447	0.0263455723352661	0.091799494004079	0.371667834159773	0.797337099343443	Sec16a
ENSMUSG00000032312	2353.36340786979	-0.0422594493739541	0.0787774185217567	0.373649099601172	0.797337099343443	Csk
ENSMUSG00000032565	479.696857673464	0.0381299966041695	0.086838420766742	0.371934198816702	0.797337099343443	Nudt16
ENSMUSG00000033055	721.002016118612	0.0282794198169662	0.0909342059980174	0.373743003647124	0.797337099343443	Ankrd54
ENSMUSG00000033446	61.3218603295139	0.0189136186549735	0.0920825253904056	0.373470087404356	0.797337099343443	Lpar6
ENSMUSG00000034032	883.565158163237	0.042596866108724	0.0790793732363262	0.373027785177488	0.797337099343443	Rpap1
ENSMUSG00000034035	21.34202979396	0.0145799625552472	0.0921200312279604	0.371750422561975	0.797337099343443	Ccdc17
ENSMUSG00000035024	732.890881447604	-0.0339757544018248	0.0893610749993448	0.371421245597287	0.797337099343443	Ncapd3
ENSMUSG00000035439	529.846434011407	0.0376165332576285	0.0876574307240996	0.372345701257736	0.797337099343443	Haus8
ENSMUSG00000036376	480.448966343769	0.0338593146825171	0.0897937901647001	0.371368286959175	0.797337099343443	Abt1
ENSMUSG00000036800	2733.32476243305	-0.0408752873665998	0.083291065630386	0.373968637451436	0.797337099343443	Fam135b
ENSMUSG00000038880	1070.98601539135	0.0292014557426635	0.0912281458823714	0.373852825914684	0.797337099343443	Mrps34
ENSMUSG00000039086	3437.00361719736	-0.0430539619382544	0.0723322835378886	0.373398883447409	0.797337099343443	Ss18l1
ENSMUSG00000039976	17913.6672243092	-0.0277276105221571	0.0913469223081576	0.373923144094055	0.797337099343443	Tbc1d16
ENSMUSG00000040028	3206.06847186622	-0.042832648585444	0.0681046078260332	0.372551658466255	0.797337099343443	Elavl1
ENSMUSG00000041313	6979.39554246905	0.0181169700179695	0.092045023481805	0.373870097063543	0.797337099343443	Slc7a1
ENSMUSG00000041654	1529.88007486823	0.0409083522074658	0.0884684314015037	0.372487204681225	0.797337099343443	Slc39a11
ENSMUSG00000042271	513.05662847541	0.0379267384096892	0.0872334332360368	0.37145156750377	0.797337099343443	Nxt2
ENSMUSG00000043467	1360.64702087173	-0.0368306135261213	0.0849892308581407	0.371134698419128	0.797337099343443	Zbtb37
ENSMUSG00000043801	66.3138598095673	-0.0271315508595624	0.0915165021217122	0.372393648388079	0.797337099343443	RP24-81G10.4
ENSMUSG00000043993	23.0363044669685	0.0182938019365733	0.0921338496931692	0.371818133152422	0.797337099343443	RP23-37J21.9
ENSMUSG00000045409	728.561027586966	0.0235430797237861	0.0919548862264198	0.373465164014081	0.797337099343443	Trim39
ENSMUSG00000045411	3537.95956772838	-0.040594895113345	0.081950444582516	0.374271020867717	0.797337099343443	AC152939.2
ENSMUSG00000045467	20.3674324626155	-0.0138757661344922	0.0920795498263444	0.37419159493	0.797337099343443	Ttll13
ENSMUSG00000046862	898.962057899903	-0.0425267950155174	0.0774260838160946	0.374058840880814	0.797337099343443	Pramef8
ENSMUSG00000047227	101.860793547247	-0.0283550539877743	0.0913223157889919	0.372155736448327	0.797337099343443	RP23-377I11.1
ENSMUSG00000048118	1726.70132707764	-0.0424890423537677	0.0735541488134339	0.374072665851722	0.797337099343443	Arid4a
ENSMUSG00000050578	223.665690116542	0.00698446233070269	0.0919903361024911	0.372319253331886	0.797337099343443	Mmp13
ENSMUSG00000051396	336.99139516375	0.0325829627931398	0.0903767706148308	0.373135334424044	0.797337099343443	RP23-167G19.12
ENSMUSG00000052632	1690.32625507164	0.0374264001601531	0.0873365478974184	0.373627981187061	0.797337099343443	Asap2
ENSMUSG00000054582	20.5754209272168	0.0098673432607158	0.0920276986947531	0.372123810631838	0.797337099343443	Pabpc1l
ENSMUSG00000055943	4276.20063576299	0.0356425887840888	0.0853417722162841	0.372259404093037	0.797337099343443	Emc7
ENSMUSG00000057789	1011.00014127161	0.0355647947859396	0.0875290723673081	0.372736724414831	0.797337099343443	Bak1
ENSMUSG00000059851	679.922242467286	0.0417213765317008	0.0826714359510703	0.371182866482245	0.797337099343443	Suv420h2
ENSMUSG00000060268	50.2922950625974	0.0202510632720139	0.0921104318656807	0.371693877956895	0.797337099343443	Ncrna00082
ENSMUSG00000062202	5845.85386325697	0.0349980887384931	0.0890259373422766	0.374269541077678	0.797337099343443	Btbd9
ENSMUSG00000062647	11415.9597964324	0.0442061857196723	0.0716965215493486	0.373052026709232	0.797337099343443	Rpl7a
ENSMUSG00000069539	2793.40487053396	-0.0422824376364025	0.0796232719310467	0.371321941526671	0.797337099343443	Scyl2
ENSMUSG00000070319	2006.15590813236	0.0317079239916309	0.0906815796730298	0.374064450115543	0.797337099343443	Eif3g
ENSMUSG00000071419	17.4718862579117	-0.0154082278772162	0.092094232192288	0.373326339063406	0.797337099343443	Rps15-ps2
ENSMUSG00000071636	110.734467709349	0.026621665377959	0.0916440738700399	0.373119237101905	0.797337099343443	Rimbp3
ENSMUSG00000073016	448.152261691273	-0.0414923718026516	0.0811758537240754	0.3736100797344	0.797337099343443	Uprt
ENSMUSG00000085555	13.6270210947616	0.0113170041109641	0.0920541322402566	0.373091858460038	0.797337099343443	RP23-142O4.3
ENSMUSG00000086587	99.5020866289117	0.0174955112520694	0.0921229758951262	0.373742481476702	0.797337099343443	RP23-379L17.3
ENSMUSG00000087528	11.7355644822582	-0.0130397165711721	0.0920766511622255	0.371892086913088	0.797337099343443	RP23-160G19.3
ENSMUSG00000091418	18.0860870076163	0.0134782133871718	0.0920891497545672	0.374033737359578	0.797337099343443	RP24-218O5.2
ENSMUSG00000099681	311.644634971836	0.0354448413926044	0.0889752478950841	0.371494986924625	0.797337099343443	RP23-456M3.4
ENSMUSG00000103309	108.266028929784	0.0183450951239377	0.0921182557755235	0.374261413620945	0.797337099343443	RP23-407E2.27
ENSMUSG00000106019	94.8494040589893	-0.0255969228334685	0.0917325952804734	0.372225314669438	0.797337099343443	RP24-487F9.4
ENSMUSG00000108616	608.242967445981	-0.0301529083044152	0.0908860215126483	0.371491756929224	0.797337099343443	RP23-207N5.2
ENSMUSG00000109179	42.3426287385313	-0.0179900699075755	0.09211874403378	0.371940922442366	0.797337099343443	Gm35339
ENSMUSG00000110317	38.747999239052	-0.0169865419753224	0.0921115553167626	0.37268854053294	0.797337099343443	RP23-60P23.9
ENSMUSG00000113309	77.7309331444408	-0.0191681797909279	0.0920965627165462	0.371554203416125	0.797337099343443	RP23-29I5.8
ENSMUSG00000015341	2378.94324521315	0.041816812553559	0.0823160079261747	0.374348391321526	0.797399905832765	Golga7
ENSMUSG00000017999	1275.23266626353	0.0293636764141541	0.0911720814912825	0.37486848830252	0.797506593957336	Ddx27
ENSMUSG00000018599	844.706962251255	-0.039781992981679	0.0839701460486746	0.375081233871583	0.797506593957336	Mief2
ENSMUSG00000020092	470.676672482439	-0.021288140511139	0.0919879378848299	0.37464296683559	0.797506593957336	Pald1
ENSMUSG00000020115	1442.7275810137	-0.0409418559418014	0.0760128959689132	0.37522820225175	0.797506593957336	Tbk1
ENSMUSG00000020434	40.7210904126466	0.0174668836519553	0.0921010156037631	0.375260594778435	0.797506593957336	RP23-128G5.3
ENSMUSG00000028278	6088.36043461055	-0.027080099072073	0.0914683122192042	0.375232654796262	0.797506593957336	Rragd
ENSMUSG00000029771	33.5906765499009	0.0171580673489702	0.0921053844794797	0.375227563688456	0.797506593957336	Irf5
ENSMUSG00000030138	1139.70343488605	0.0281261194866788	0.0912980639370274	0.375246783899877	0.797506593957336	Bms1
ENSMUSG00000033467	1155.90409758631	0.0336937328315869	0.0896996966395237	0.374769850283613	0.797506593957336	Crlf2
ENSMUSG00000033916	2292.71420084212	0.043487709131546	0.0709242603512972	0.374663073772963	0.797506593957336	Chmp2a
ENSMUSG00000034171	5547.00278030631	-0.0249238051943706	0.0917253971086963	0.375078377925537	0.797506593957336	Faah
ENSMUSG00000035900	1664.12165163435	-0.0321016184723984	0.0888488047149713	0.374686713422934	0.797506593957336	Gramd4
ENSMUSG00000037972	8579.95032167091	-0.00894574074852405	0.0884493618888491	0.37505319134064	0.797506593957336	Snn
ENSMUSG00000042961	25.7453359732622	0.0168874605746846	0.092101474097792	0.374573471632187	0.797506593957336	Egflam
ENSMUSG00000057778	498.404089477886	-0.0350915475612646	0.0888130956989643	0.374964920690291	0.797506593957336	Cyb5d2
ENSMUSG00000073551	18.3747245258471	-0.0111788262356922	0.0920376319924571	0.374803350344528	0.797506593957336	Spink13
ENSMUSG00000097337	39.487434185418	-0.020783422515748	0.092003039328785	0.374827785646814	0.797506593957336	Gm26606
ENSMUSG00000097346	35.0821750972044	-0.013858968326905	0.0920697469651234	0.375138110127342	0.797506593957336	RP23-79J21.2
ENSMUSG00000000202	154.554639675476	-0.0171919060123253	0.0920549375104595	0.376944510680378	0.797538194983433	Btbd17
ENSMUSG00000002345	937.639970379816	0.0420711250882214	0.0790669273236565	0.378236896907968	0.797538194983433	Borcs8
ENSMUSG00000003308	3009.90294011641	-0.0426764992793346	0.0718263840351178	0.377279552086186	0.797538194983433	Keap1
ENSMUSG00000003464	5775.59893872333	-0.0354674079617471	0.0890000526029781	0.376783105271702	0.797538194983433	Pex19
ENSMUSG00000014470	571.749277100837	0.0259534340139812	0.0916211894458382	0.375414506458244	0.797538194983433	Rnf166
ENSMUSG00000015002	2836.65682929466	0.0342592877458242	0.0884757354128128	0.376722361645085	0.797538194983433	Efr3a
ENSMUSG00000015668	1067.24876029642	0.042326029924435	0.076648697015743	0.378231288960526	0.797538194983433	Pdzd11
ENSMUSG00000017307	450.997066041661	0.0283584824511652	0.0915213868324371	0.376477263713327	0.797538194983433	Acot8
ENSMUSG00000019761	278.550937329459	0.0301068395081818	0.0907426974825781	0.37657159235124	0.797538194983433	Krt10
ENSMUSG00000019857	510.029882034371	0.0327776187583138	0.0899829059495087	0.375974531018145	0.797538194983433	Asf1a
ENSMUSG00000019998	8769.36099033118	-0.0348626355201223	0.084365865800202	0.376621035687369	0.797538194983433	Stx7
ENSMUSG00000020873	1699.45336337875	0.0206404909307621	0.0920424593843495	0.377661469649058	0.797538194983433	Slc35b1
ENSMUSG00000020940	30.1576532578083	-0.0164900880863331	0.092048573174609	0.377411357916056	0.797538194983433	RP23-341C5.3
ENSMUSG00000021981	783.561046584415	0.0390856618662665	0.0847811539293825	0.378000533985784	0.797538194983433	Cab39l
ENSMUSG00000022774	2053.36217896935	-0.0432072553844034	0.0831051254432584	0.377429768296228	0.797538194983433	Ncbp2
ENSMUSG00000024500	9261.61395724921	0.0144982064904732	0.0883779177414576	0.3760031336804	0.797538194983433	Ppp2r2b
ENSMUSG00000024829	1101.44967513174	0.03899349866533	0.0854568481970276	0.375837776677967	0.797538194983433	Mrpl21
ENSMUSG00000024958	2068.72275236761	-0.0404865636649645	0.0823732027155998	0.378164581837898	0.797538194983433	Gpr137
ENSMUSG00000027983	254.627260259949	-0.0364227345349368	0.0877204340185583	0.377266675840226	0.797538194983433	Cyp2u1
ENSMUSG00000028189	117.797436378577	0.0250980022238888	0.0916587385475661	0.377797243605419	0.797538194983433	Ctbs
ENSMUSG00000029059	1491.58138156561	-0.0370464907526198	0.0868604345068282	0.37705581644307	0.797538194983433	Fam213b
ENSMUSG00000029681	755.079988952266	0.026549445204409	0.0915269760295087	0.377582419480426	0.797538194983433	Bcl7b
ENSMUSG00000030168	3982.61542836979	0.0460455638397663	0.0701177433022514	0.376521630622513	0.797538194983433	Adipor2
ENSMUSG00000030494	307.966931403143	0.0337295489784418	0.0894948956486866	0.375579760230237	0.797538194983433	Rhpn2
ENSMUSG00000031490	758.685330774508	0.00942703614296345	0.092032395200167	0.377248730344103	0.797538194983433	Eif4ebp1
ENSMUSG00000032802	2308.36344590762	0.0338624211807951	0.0912235130636525	0.376956665703112	0.797538194983433	Srxn1
ENSMUSG00000033377	909.172349873525	-0.0233451381351973	0.0918026498775178	0.378082996947823	0.797538194983433	Palmd
ENSMUSG00000035139	419.704529303718	0.0296509373366544	0.0910515828902784	0.377122830801477	0.797538194983433	Secisbp2
ENSMUSG00000038085	143.750159658517	0.0245463127460872	0.0918109547599233	0.375351395253698	0.797538194983433	Cnbd2
ENSMUSG00000038481	1381.43842692765	-0.020424553670116	0.0923253944403923	0.377214459387839	0.797538194983433	Cdk19
ENSMUSG00000039640	2461.73463650757	0.0392109107806501	0.084963210450284	0.376923498196032	0.797538194983433	Mrpl12
ENSMUSG00000039840	2334.15224994405	0.0321787750834917	0.0901080285159502	0.376180611625128	0.797538194983433	Epg5
ENSMUSG00000040410	475.171024478229	0.0356717654437539	0.0883664005366445	0.377618341743177	0.797538194983433	Fbxl4
ENSMUSG00000040746	2069.85916972648	0.0430356654359873	0.0716866448037467	0.377572916335419	0.797538194983433	Rnf167
ENSMUSG00000041231	1171.80238876582	-0.0416481393669144	0.079824267018639	0.376085858270556	0.797538194983433	Ublcp1
ENSMUSG00000042655	20.2338521284588	0.0138969017902094	0.0920614286877573	0.377743848469976	0.797538194983433	Fam159b
ENSMUSG00000042793	47.0620040817348	0.0122334754105299	0.0920565372474036	0.376425077317662	0.797538194983433	Lgr6
ENSMUSG00000042807	2391.94704742116	0.0216418450724163	0.0921668652004393	0.377833317238763	0.797538194983433	Hecw2
ENSMUSG00000043872	540.351864655172	-0.0388362354221617	0.0853475645648897	0.376181932236801	0.797538194983433	Zmym1
ENSMUSG00000045273	57.0575638668774	0.0240181983120511	0.0918356559318971	0.376060371172496	0.797538194983433	Cenph
ENSMUSG00000047388	1973.00909667115	0.0381016791616942	0.0869138310821246	0.378245097939113	0.797538194983433	Atmin
ENSMUSG00000049233	21.1569689893385	-0.0145762497393325	0.0920669101187943	0.376779786174616	0.797538194983433	RP23-344D21.3
