Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr3	153911943	153912369	Promoter (<=1kb)	3	153907289	153912203	4915	2	ENSMUST00000167111	0	ENSMUSG00000038975	ENSMUSG00000038975
chr3	153912524	153913742	Promoter (<=1kb)	3	153907289	153912966	5678	2	ENSMUST00000089950	0	ENSMUSG00000038975	ENSMUSG00000038975
chr8	107587624	107588343	Promoter (<=1kb)	8	107580381	107588482	8102	2	ENSMUST00000044106	139	ENSMUSG00000039067	ENSMUSG00000039067
chr3	152396403	152397444	Promoter (<=1kb)	3	152396684	152459477	62794	1	ENSMUST00000089982	0	ENSMUSG00000039068	ENSMUSG00000039068
chr13	36733801	36735537	Promoter (<=1kb)	13	36725625	36734477	8853	2	ENSMUST00000037623	0	ENSMUSG00000039114	ENSMUSG00000039114
chr5	53917374	53917910	Distal Intergenic	5	53998417	54121057	122641	1	ENSMUST00000117661	-80507	ENSMUSG00000039156	ENSMUSG00000039156
chr6	30303104	30304778	Promoter (<=1kb)	6	30211289	30304539	93251	2	ENSMUST00000102993	0	ENSMUSG00000039159	ENSMUSG00000039159
chr5	53589512	53591135	Promoter (<=1kb)	5	53590215	53657445	67231	1	ENSMUST00000037618	0	ENSMUSG00000039191	ENSMUSG00000039191
chr17	23802155	23802889	Promoter (<=1kb)	17	23803187	23824739	21553	1	ENSMUST00000088621	-298	ENSMUSG00000039218	ENSMUSG00000039218
chr13	14038551	14040625	Promoter (<=1kb)	13	13997949	14039579	41631	2	ENSMUST00000159893	0	ENSMUSG00000039233	ENSMUSG00000039233
chr13	13953938	13954386	Promoter (<=1kb)	13	13954674	13999068	44395	1	ENSMUST00000099747	-288	ENSMUSG00000039242	ENSMUSG00000039242
chr5	143314292	143315321	Promoter (<=1kb)	5	143301195	143315064	13870	2	ENSMUST00000159406	0	ENSMUSG00000039244	ENSMUSG00000039244
chr2	32151555	32153865	Promoter (<=1kb)	2	32151148	32234536	83389	1	ENSMUST00000069817	408	ENSMUSG00000039262	ENSMUSG00000039262
chr4	70535285	70536849	Promoter (<=1kb)	4	70461826	70534995	73170	2	ENSMUST00000037881	-291	ENSMUSG00000039270	ENSMUSG00000039270
chr6	48536994	48538413	Promoter (<=1kb)	6	48537569	48541798	4230	1	ENSMUST00000040361	0	ENSMUSG00000039347	ENSMUSG00000039347
chr7	90128395	90129952	Promoter (<=1kb)	7	90130232	90209447	79216	1	ENSMUST00000049537	-280	ENSMUSG00000039361	ENSMUSG00000039361
chr6	47305451	47307005	Distal Intergenic	6	47244402	47299570	55169	1	ENSMUST00000060839	61050	ENSMUSG00000039419	ENSMUSG00000039419
chr2	167421699	167422147	Promoter (<=1kb)	2	167421712	167477000	55289	1	ENSMUST00000047815	0	ENSMUSG00000039463	ENSMUSG00000039463
chr5	142761617	142761998	Intron (ENSMUST00000152247/ENSMUSG00000039477, intron 11 of 13)	5	142750380	142788523	38144	2	ENSMUST00000152247	26525	ENSMUSG00000039477	ENSMUSG00000039477
chr5	142810233	142810834	Intron (ENSMUST00000151477/ENSMUSG00000039477, intron 2 of 15)	5	142754796	142817387	62592	2	ENSMUST00000036253	6553	ENSMUSG00000039477	ENSMUSG00000039477
chr5	142810897	142817673	Promoter (<=1kb)	5	142754789	142817662	62874	2	ENSMUST00000151477	0	ENSMUSG00000039477	ENSMUSG00000039477
chr5	142818050	142824851	Promoter (<=1kb)	5	142754789	142817662	62874	2	ENSMUST00000151477	-389	ENSMUSG00000039477	ENSMUSG00000039477
chr10	34296851	34298687	Promoter (<=1kb)	10	34297421	34301308	3888	1	ENSMUST00000047935	0	ENSMUSG00000039485	ENSMUSG00000039485
chr5	142607512	142608661	Promoter (<=1kb)	5	142562365	142608800	46436	2	ENSMUST00000037048	139	ENSMUSG00000039533	ENSMUSG00000039533
chr2	166995196	166996225	Promoter (<=1kb)	2	166948147	166996103	47957	2	ENSMUST00000049412	0	ENSMUSG00000039536	ENSMUSG00000039536
chr9	49797242	49798842	Promoter (<=1kb)	9	49504361	49798729	294369	2	ENSMUST00000166811	0	ENSMUSG00000039542	ENSMUSG00000039542
chr14	20348454	20348960	Promoter (<=1kb)	14	20348222	20383489	35268	1	ENSMUST00000051915	233	ENSMUSG00000039599	ENSMUSG00000039599
chr17	25832130	25832817	Promoter (<=1kb)	17	25830636	25833361	2726	2	ENSMUST00000044911	544	ENSMUSG00000039615	ENSMUSG00000039615
chr17	25833058	25834121	Promoter (<=1kb)	17	25830636	25833361	2726	2	ENSMUST00000044911	0	ENSMUSG00000039615	ENSMUSG00000039615
chr1	178336653	178337356	Promoter (<=1kb)	1	178335642	178336405	764	2	ENSMUST00000134291	-249	ENSMUSG00000039630	ENSMUSG00000039630
chr8	36247951	36249222	Promoter (<=1kb)	8	36216064	36249516	33453	2	ENSMUST00000065297	294	ENSMUSG00000039633	ENSMUSG00000039633
chr11	120484008	120485087	Promoter (<=1kb)	11	120484613	120489065	4453	1	ENSMUST00000043627	0	ENSMUSG00000039640	ENSMUSG00000039640
chr2	165882519	165884665	Promoter (<=1kb)	2	165785309	165884648	99340	2	ENSMUST00000152682	0	ENSMUSG00000039671	ENSMUSG00000039671
chr2	165884944	165886609	Promoter (<=1kb)	2	165785519	165884874	99356	2	ENSMUST00000088113	-71	ENSMUSG00000039671	ENSMUSG00000039671
chr5	44536917	44538094	Intron (ENSMUST00000070748/ENSMUSG00000039706, intron 3 of 7)	5	44472133	44799707	327575	2	ENSMUST00000070748	261613	ENSMUSG00000039706	ENSMUSG00000039706
chr5	44877457	44878158	Distal Intergenic	5	44472133	44799707	327575	2	ENSMUST00000070748	-77751	ENSMUSG00000039706	ENSMUSG00000039706
chr11	120235065	120236898	Promoter (<=1kb)	11	120236445	120237284	840	1	ENSMUST00000142439	0	ENSMUSG00000039741	ENSMUSG00000039741
chr1	175880493	175880781	Promoter (<=1kb)	1	175880778	175911396	30619	1	ENSMUST00000039725	0	ENSMUSG00000039748	ENSMUSG00000039748
chr5	43232614	43234847	Promoter (<=1kb)	5	43233463	43289724	56262	1	ENSMUST00000166713	0	ENSMUSG00000039782	ENSMUSG00000039782
chr4	46990871	46991536	Promoter (<=1kb)	4	46662318	46991873	329556	2	ENSMUST00000107749	337	ENSMUSG00000039809	ENSMUSG00000039809
chr10	128546854	128549128	Promoter (<=1kb)	10	128541963	128547774	5812	2	ENSMUST00000040572	0	ENSMUSG00000039810	ENSMUSG00000039810
chr2	164911034	164912179	Promoter (<=1kb)	2	164891882	164911757	19876	2	ENSMUST00000041361	0	ENSMUSG00000039834	ENSMUSG00000039834
chr19	45998351	45999004	Promoter (<=1kb)	19	45818144	45998488	180345	2	ENSMUST00000045396	0	ENSMUSG00000039901	ENSMUSG00000039901
chr2	136386821	136387867	Promoter (<=1kb)	2	136081104	136387938	306835	2	ENSMUST00000035264	71	ENSMUSG00000039913	ENSMUSG00000039913
chr5	21168740	21169522	Distal Intergenic	5	21186267	21291701	105435	1	ENSMUST00000036031	-16745	ENSMUSG00000039934	ENSMUSG00000039934
chr5	21176081	21176805	Distal Intergenic	5	21186267	21291701	105435	1	ENSMUST00000036031	-9462	ENSMUSG00000039934	ENSMUSG00000039934
chr19	12488353	12489579	Intron (ENSMUST00000045521/ENSMUSG00000039982, intron 2 of 8)	19	12466341	12501996	35656	2	ENSMUST00000045521	12417	ENSMUSG00000039982	ENSMUSG00000039982
chr19	12499011	12502117	Promoter (<=1kb)	19	12466341	12501996	35656	2	ENSMUST00000045521	0	ENSMUSG00000039982	ENSMUSG00000039982
chr3	157946873	157947196	Promoter (<=1kb)	3	157947414	158005910	58497	1	ENSMUST00000164582	-218	ENSMUSG00000039988	ENSMUSG00000039988
chr3	156561971	156563379	Promoter (<=1kb)	3	156562150	157016244	454095	1	ENSMUST00000175773	0	ENSMUSG00000040037	ENSMUSG00000040037
chr9	40345200	40346303	Promoter (<=1kb)	9	40293233	40346290	53058	2	ENSMUST00000121357	0	ENSMUSG00000040111	ENSMUSG00000040111
chr9	40346543	40347076	Promoter (<=1kb)	9	40293233	40346290	53058	2	ENSMUST00000121357	-254	ENSMUSG00000040111	ENSMUSG00000040111
chr9	40381412	40382081	Intron (ENSMUST00000119373/ENSMUSG00000040111, intron 2 of 20)	9	40333546	40376367	42822	2	ENSMUST00000149492	-5046	ENSMUSG00000040111	ENSMUSG00000040111
chr5	16224854	16226239	Intron (ENSMUST00000039370/ENSMUSG00000040118, intron 6 of 38)	5	15934829	16370727	435899	1	ENSMUST00000115281	290026	ENSMUSG00000040118	ENSMUSG00000040118
chr1	163403470	163404249	Promoter (<=1kb)	1	163384909	163403641	18733	2	ENSMUST00000045138	0	ENSMUSG00000040124	ENSMUSG00000040124
chr3	144569216	144569613	Promoter (<=1kb)	3	144453963	144569881	115919	2	ENSMUST00000160690	268	ENSMUSG00000040151	ENSMUSG00000040151
chr3	9608905	9609471	Promoter (<=1kb)	3	9427011	9610085	183075	2	ENSMUST00000041124	614	ENSMUSG00000040209	ENSMUSG00000040209
chr1	162739609	162740534	Promoter (<=1kb)	1	162673402	162740495	67094	2	ENSMUST00000028016	0	ENSMUSG00000040225	ENSMUSG00000040225
chr8	3676096	3676853	Promoter (<=1kb)	8	3676299	3681255	4957	1	ENSMUST00000044857	0	ENSMUSG00000040236	ENSMUSG00000040236
chr3	8922734	8924570	Promoter (<=1kb)	3	8802146	8923918	121773	2	ENSMUST00000042148	0	ENSMUSG00000040269	ENSMUSG00000040269
chr4	32239598	32240712	Promoter (<=1kb)	4	32239077	32501636	262560	1	ENSMUST00000149201	522	ENSMUSG00000040270	ENSMUSG00000040270
chr4	32431966	32432401	Intron (ENSMUST00000108180/ENSMUSG00000040270, intron 3 of 6)	4	32417435	32586108	168674	1	ENSMUST00000171600	14532	ENSMUSG00000040270	ENSMUSG00000040270
chr10	127511454	127512274	Promoter (2-3kb)	10	127514939	127517152	2214	1	ENSMUST00000035735	-2665	ENSMUSG00000040280	ENSMUSG00000040280
chr5	3596291	3596571	Promoter (<=1kb)	5	3583978	3596585	12608	2	ENSMUST00000042753	14	ENSMUSG00000040302	ENSMUSG00000040302
chr11	48833950	48834359	Intron (ENSMUST00000109213/ENSMUSG00000040350, intron 1 of 6)	11	48837465	48850555	13091	1	ENSMUST00000046903	-3106	ENSMUSG00000040350	ENSMUSG00000040350
chr11	48816429	48818055	Promoter (<=1kb)	11	48806404	48817353	10950	2	ENSMUST00000047145	0	ENSMUSG00000040365	ENSMUSG00000040365
chr3	108591355	108592293	Promoter (<=1kb)	3	108591391	108614495	23105	1	ENSMUST00000139626	0	ENSMUSG00000040389	ENSMUSG00000040389
chr5	3927890	3928192	Promoter (<=1kb)	5	3928054	3954765	26712	1	ENSMUST00000132058	0	ENSMUSG00000040407	ENSMUSG00000040407
chr4	22356897	22357783	Promoter (<=1kb)	4	22357543	22376725	19183	1	ENSMUST00000131972	0	ENSMUSG00000040410	ENSMUSG00000040410
chr11	107469635	107470464	Promoter (<=1kb)	11	107207892	107470699	262808	2	ENSMUST00000103064	235	ENSMUSG00000040430	ENSMUSG00000040430
chr19	32388193	32389637	Promoter (<=1kb)	19	32122727	32388512	265786	2	ENSMUST00000099514	0	ENSMUSG00000040451	ENSMUSG00000040451
chr11	72440966	72441265	Promoter (<=1kb)	11	72441355	72451768	10414	1	ENSMUST00000045633	-90	ENSMUSG00000040463	ENSMUSG00000040463
chr17	49004316	49005938	Intron (ENSMUST00000046254/ENSMUSG00000040490, intron 1 of 2)	17	48932379	49097588	165210	1	ENSMUST00000046254	71938	ENSMUSG00000040490	ENSMUSG00000040490
chr7	19920784	19921327	Promoter (<=1kb)	7	19903578	19921160	17583	2	ENSMUST00000043517	0	ENSMUSG00000040511	ENSMUSG00000040511
chr6	122340093	122340853	Promoter (<=1kb)	6	122318304	122340561	22258	2	ENSMUST00000112600	0	ENSMUSG00000040669	ENSMUSG00000040669
chr10	3973204	3974125	Promoter (<=1kb)	10	3973144	4156111	182968	1	ENSMUST00000043735	61	ENSMUSG00000040675	ENSMUSG00000040675
chr11	32347221	32348496	Promoter (<=1kb)	11	32347820	32428173	80354	1	ENSMUST00000038753	0	ENSMUSG00000040711	ENSMUSG00000040711
chr3	107113477	107113822	Distal Intergenic	3	107101567	107106879	5313	1	ENSMUST00000038695	11911	ENSMUSG00000040724	ENSMUSG00000040724
chr7	25753936	25754559	Promoter (<=1kb)	7	25736597	25754701	18105	2	ENSMUST00000108401	142	ENSMUSG00000040725	ENSMUSG00000040725
chr4	141535740	141538438	Promoter (<=1kb)	4	141521803	141538253	16451	2	ENSMUST00000152081	0	ENSMUSG00000040761	ENSMUSG00000040761
chr7	25007070	25009397	Promoter (1-2kb)	7	25000571	25005957	5387	2	ENSMUST00000125444	-1114	ENSMUSG00000040907	ENSMUSG00000040907
chr1	164232389	164232734	Distal Intergenic	1	164249046	164265385	16340	1	ENSMUST00000044021	-16312	ENSMUSG00000040918	ENSMUSG00000040918
chr19	28011289	28012202	Promoter (<=1kb)	19	27805143	28011166	206024	2	ENSMUST00000173161	-124	ENSMUSG00000040929	ENSMUSG00000040929
chr7	24883831	24884404	Promoter (<=1kb)	7	24884371	24889806	5436	1	ENSMUST00000108430	0	ENSMUSG00000040952	ENSMUSG00000040952
chr17	12608162	12608533	Exon (ENSMUST00000046959/ENSMUSG00000040966, exon 5 of 11)	17	12584189	12628465	44277	1	ENSMUST00000046959	23974	ENSMUSG00000040966	ENSMUSG00000040966
chr7	24529866	24531865	Promoter (<=1kb)	7	24530648	24538599	7952	1	ENSMUST00000049020	0	ENSMUSG00000041037	ENSMUSG00000041037
chr16	87440077	87441078	Promoter (<=1kb)	16	87433407	87440573	7167	2	ENSMUST00000039101	0	ENSMUSG00000041079	ENSMUSG00000041079
chr2	113848780	113849392	Promoter (<=1kb)	2	113831492	113848661	17170	2	ENSMUST00000110948	-120	ENSMUSG00000041219	ENSMUSG00000041219
chr3	129532518	129533461	Promoter (<=1kb)	3	129532386	129638495	106110	1	ENSMUST00000071402	133	ENSMUSG00000041220	ENSMUSG00000041220
chr11	44470720	44471218	Promoter (<=1kb)	11	44454571	44470498	15928	2	ENSMUST00000102795	-223	ENSMUSG00000041231	ENSMUSG00000041231
chr3	89091249	89093298	Promoter (<=1kb)	3	89083981	89093363	9383	2	ENSMUST00000052539	65	ENSMUSG00000041263	ENSMUSG00000041263
chr5	149184699	149185308	Promoter (<=1kb)	5	149184716	149215433	30718	1	ENSMUST00000117878	0	ENSMUSG00000041264	ENSMUSG00000041264
chr13	17804543	17806109	Promoter (<=1kb)	13	17715962	17805097	89136	2	ENSMUST00000042365	0	ENSMUSG00000041297	ENSMUSG00000041297
chr17	23673644	23674587	Promoter (<=1kb)	17	23668618	23673842	5225	2	ENSMUST00000047436	0	ENSMUSG00000041319	ENSMUSG00000041319
chr7	92668623	92669844	Promoter (<=1kb)	7	92643712	92669933	26222	2	ENSMUST00000119954	89	ENSMUSG00000041328	ENSMUSG00000041328
chr12	105685046	105686000	Promoter (<=1kb)	12	105613539	105685241	71703	2	ENSMUST00000041055	0	ENSMUSG00000041341	ENSMUSG00000041341
chr7	92637120	92637982	Promoter (<=1kb)	7	92584183	92637142	52960	2	ENSMUST00000118157	0	ENSMUSG00000041343	ENSMUSG00000041343
chr19	27430190	27430829	Promoter (<=1kb)	19	27388702	27429820	41119	2	ENSMUST00000076219	-371	ENSMUSG00000041360	ENSMUSG00000041360
chr7	16286475	16286758	Promoter (<=1kb)	7	16282691	16286773	4083	2	ENSMUST00000144186	15	ENSMUSG00000041375	ENSMUSG00000041375
chr14	34673949	34674206	Promoter (<=1kb)	14	34673964	34745857	71894	1	ENSMUST00000090027	0	ENSMUSG00000041408	ENSMUSG00000041408
chr12	104752295	104752834	Promoter (<=1kb)	12	104687742	104751952	64211	2	ENSMUST00000041987	-344	ENSMUSG00000041415	ENSMUSG00000041415
chr13	101766498	101767449	Promoter (<=1kb)	13	101680761	101768217	87457	2	ENSMUST00000055518	768	ENSMUSG00000041417	ENSMUSG00000041417
chr5	146832276	146834080	Promoter (<=1kb)	5	146832890	146837032	4143	1	ENSMUST00000035983	0	ENSMUSG00000041453	ENSMUSG00000041453
chr6	119108073	119109340	Distal Intergenic	6	119175252	119221613	46362	1	ENSMUST00000112777	-65912	ENSMUSG00000041477	ENSMUSG00000041477
chr19	15984555	15984842	Promoter (<=1kb)	19	15955774	15984989	29216	2	ENSMUST00000047704	147	ENSMUSG00000041491	ENSMUSG00000041491
chr7	15944714	15946320	Promoter (<=1kb)	7	15937838	15946108	8271	2	ENSMUST00000044158	0	ENSMUSG00000041560	ENSMUSG00000041560
chr1	136360919	136362596	Distal Intergenic	1	136268123	136346104	77982	2	ENSMUST00000048309	-14816	ENSMUSG00000041570	ENSMUSG00000041570
chr7	15921888	15922993	Promoter (<=1kb)	7	15917208	15922402	5195	2	ENSMUST00000044355	0	ENSMUSG00000041571	ENSMUSG00000041571
chr14	123139003	123139979	Distal Intergenic	14	122978126	122984035	5910	2	ENSMUST00000141478	-154969	ENSMUSG00000041594	ENSMUSG00000041594
chr1	22242082	22242976	Distal Intergenic	1	22286915	22315805	28891	2	ENSMUST00000164877	72829	ENSMUSG00000041670	ENSMUSG00000041670
chr9	62540519	62541241	Distal Intergenic	9	62419492	62537044	117553	2	ENSMUST00000048043	-3476	ENSMUSG00000041729	ENSMUSG00000041729
chr12	101974744	101976395	Promoter (<=1kb)	12	101975974	102005993	30020	1	ENSMUST00000047357	0	ENSMUSG00000041781	ENSMUSG00000041781
chr7	135537918	135538310	Promoter (<=1kb)	7	135537824	135686294	148471	1	ENSMUST00000073961	95	ENSMUSG00000041836	ENSMUSG00000041836
chr1	135374092	135375174	Promoter (<=1kb)	1	135373888	135375077	1190	2	ENSMUST00000159181	0	ENSMUSG00000041889	ENSMUSG00000041889
chr11	109473405	109473971	Promoter (<=1kb)	11	109450855	109473598	22744	2	ENSMUST00000070152	0	ENSMUSG00000041920	ENSMUSG00000041920
chr3	93555608	93556042	Promoter (<=1kb)	3	93555163	93561505	6343	1	ENSMUST00000148400	446	ENSMUSG00000041959	ENSMUSG00000041959
chr13	95324736	95325579	Promoter (<=1kb)	13	95325237	95337841	12605	1	ENSMUST00000045909	0	ENSMUSG00000041995	ENSMUSG00000041995
chr11	40694391	40695007	Promoter (<=1kb)	11	40687337	40694987	7651	2	ENSMUST00000135617	0	ENSMUSG00000042032	ENSMUSG00000042032
chr12	116048097	116048554	Promoter (<=1kb)	12	116047724	116060592	12869	1	ENSMUST00000073551	374	ENSMUSG00000042063	ENSMUSG00000042063
chr9	106447755	106448827	Promoter (<=1kb)	9	106448640	106452915	4276	1	ENSMUST00000048527	0	ENSMUSG00000042073	ENSMUSG00000042073
chr5	114090079	114091230	Promoter (<=1kb)	5	114054534	114091367	36834	2	ENSMUST00000150106	137	ENSMUSG00000042078	ENSMUSG00000042078
chr7	128689505	128690107	Promoter (1-2kb)	7	128688489	128696274	7786	1	ENSMUST00000118605	1017	ENSMUSG00000042105	ENSMUSG00000042105
chr2	69722433	69723638	Promoter (<=1kb)	2	69722545	69723789	1245	1	ENSMUST00000153772	0	ENSMUSG00000042133	ENSMUSG00000042133
chr1	33908251	33908656	Promoter (<=1kb)	1	33852052	33907816	55765	2	ENSMUST00000062289	-436	ENSMUSG00000042182	ENSMUSG00000042182
chr4	155600842	155601854	Promoter (<=1kb)	4	155601416	155623340	21925	1	ENSMUST00000105608	0	ENSMUSG00000042202	ENSMUSG00000042202
chr7	127776219	127778036	Promoter (<=1kb)	7	127776670	127800122	23453	1	ENSMUST00000047075	0	ENSMUSG00000042308	ENSMUSG00000042308
chr3	90265210	90266033	Promoter (<=1kb)	3	90265185	90280669	15485	1	ENSMUST00000129564	26	ENSMUSG00000042404	ENSMUSG00000042404
chr3	90292531	90292862	Distal Intergenic	3	90278008	90278670	663	1	ENSMUST00000141139	14524	ENSMUSG00000042404	ENSMUSG00000042404
chr15	80253775	80256950	Promoter (<=1kb)	15	80255184	80257540	2357	1	ENSMUST00000109605	0	ENSMUSG00000042406	ENSMUSG00000042406
chr18	65578777	65581216	Promoter (<=1kb)	18	65580230	65689434	109205	1	ENSMUST00000049016	0	ENSMUSG00000042439	ENSMUSG00000042439
chr18	65581482	65584583	Promoter (<=1kb)	18	65582526	65688940	106415	1	ENSMUST00000169679	0	ENSMUSG00000042439	ENSMUSG00000042439
chr9	31280475	31281116	Promoter (<=1kb)	9	31280538	31330618	50081	1	ENSMUST00000117389	0	ENSMUSG00000042496	ENSMUSG00000042496
chr6	6577908	6578310	Promoter (<=1kb)	6	6558283	6578652	20370	2	ENSMUST00000041111	342	ENSMUSG00000042541	ENSMUSG00000042541
chr2	153345768	153347088	Promoter (<=1kb)	2	153345845	153404007	58163	1	ENSMUST00000109790	0	ENSMUSG00000042548	ENSMUSG00000042548
chr6	39206872	39207830	Promoter (<=1kb)	6	39136623	39206789	70167	2	ENSMUST00000002305	-84	ENSMUSG00000042599	ENSMUSG00000042599
chr2	107290878	107291396	Promoter (<=1kb)	2	107291395	107294472	3078	1	ENSMUST00000173191	0	ENSMUSG00000042604	ENSMUSG00000042604
chr5	121711239	121711780	Promoter (<=1kb)	5	121711337	121749183	37847	1	ENSMUST00000162611	0	ENSMUSG00000042605	ENSMUSG00000042605
chr17	56583696	56584521	Promoter (<=1kb)	17	56562939	56584512	21574	2	ENSMUST00000144255	0	ENSMUSG00000042625	ENSMUSG00000042625
chr11	60536699	60537480	Promoter (<=1kb)	11	60536381	60554367	17987	1	ENSMUST00000134770	319	ENSMUSG00000042650	ENSMUSG00000042650
chr7	68748284	68748821	Promoter (<=1kb)	7	68741603	68749188	7586	2	ENSMUST00000118110	367	ENSMUSG00000042659	ENSMUSG00000042659
chr3	89245499	89246853	Promoter (<=1kb)	3	89245966	89247193	1228	1	ENSMUST00000126691	0	ENSMUSG00000042747	ENSMUSG00000042747
chr9	45906632	45907629	Promoter (<=1kb)	9	45863425	45906869	43445	2	ENSMUST00000161203	0	ENSMUSG00000042790	ENSMUSG00000042790
chr11	69802249	69802910	Promoter (<=1kb)	11	69796073	69801857	5785	2	ENSMUST00000102585	-393	ENSMUSG00000042826	ENSMUSG00000042826
chr18	33340904	33341606	Distal Intergenic	18	33437019	33463634	26616	2	ENSMUST00000051087	122028	ENSMUSG00000042834	ENSMUSG00000042834
chr18	33462086	33463782	Promoter (<=1kb)	18	33437019	33463634	26616	2	ENSMUST00000051087	0	ENSMUSG00000042834	ENSMUSG00000042834
chr2	128966475	128967995	Promoter (<=1kb)	2	128967402	129018563	51162	1	ENSMUST00000110320	0	ENSMUSG00000042851	ENSMUSG00000042851
chr3	154691474	154693928	Intron (ENSMUST00000172865/ENSMUSG00000042943, intron 1 of 12)	3	154711133	154749012	37880	1	ENSMUST00000051862	-17205	ENSMUSG00000042943	ENSMUSG00000042943
chr7	126272727	126274470	Promoter (<=1kb)	7	126272619	126294999	22381	1	ENSMUST00000056028	109	ENSMUSG00000042978	ENSMUSG00000042978
chr6	134641082	134641779	Promoter (<=1kb)	6	134640940	134711184	70245	1	ENSMUST00000062755	143	ENSMUSG00000042992	ENSMUSG00000042992
chr3	53463009	53463660	Promoter (<=1kb)	3	53448588	53463291	14704	2	ENSMUST00000056749	0	ENSMUSG00000042997	ENSMUSG00000042997
chr14	19974791	19977540	Promoter (<=1kb)	14	19872559	19977249	104691	2	ENSMUST00000160013	0	ENSMUSG00000043004	ENSMUSG00000043004
chr5	31201671	31202268	Promoter (<=1kb)	5	31198983	31202042	3060	2	ENSMUST00000031562	0	ENSMUSG00000043059	ENSMUSG00000043059
chr8	69774351	69775345	Promoter (<=1kb)	8	69763843	69774911	11069	2	ENSMUST00000137573	0	ENSMUSG00000043090	ENSMUSG00000043090
chr13	76017847	76018565	Promoter (<=1kb)	13	76001535	76018562	17028	2	ENSMUST00000050997	0	ENSMUSG00000043190	ENSMUSG00000043190
chr4	133671956	133673424	Promoter (<=1kb)	4	133660387	133672647	12261	2	ENSMUST00000062118	0	ENSMUSG00000043257	ENSMUSG00000043257
chr10	70439822	70441882	Promoter (<=1kb)	10	70440668	70558729	118062	1	ENSMUST00000105436	0	ENSMUSG00000043259	ENSMUSG00000043259
chr11	103131896	103132852	Promoter (<=1kb)	11	103132429	103138498	6070	1	ENSMUST00000150275	0	ENSMUSG00000043372	ENSMUSG00000043372
chr4	137593789	137594050	Promoter (<=1kb)	4	137593755	137605908	12154	1	ENSMUST00000153100	35	ENSMUSG00000043411	ENSMUSG00000043411
chr7	4148796	4149944	Promoter (<=1kb)	7	4148183	4149872	1690	2	ENSMUST00000058358	0	ENSMUSG00000043432	ENSMUSG00000043432
chr15	78717408	78718355	Promoter (<=1kb)	15	78670022	78718113	48092	2	ENSMUST00000088592	0	ENSMUSG00000043460	ENSMUSG00000043460
chr3	98104124	98104972	Exon (ENSMUST00000079812/ENSMUSG00000027878, exon 11 of 34)	3	98160812	98163173	2362	1	ENSMUST00000050342	-55840	ENSMUSG00000043468	ENSMUSG00000043468
chr3	98106974	98107330	Exon (ENSMUST00000079812/ENSMUSG00000027878, exon 12 of 34)	3	98160812	98163173	2362	1	ENSMUST00000050342	-53482	ENSMUSG00000043468	ENSMUSG00000043468
chr19	5846130	5851366	Promoter (<=1kb)	19	5848508	5851372	2865	1	ENSMUST00000135347	0	ENSMUSG00000043488	ENSMUSG00000043488
chr3	7503495	7504311	Promoter (<=1kb)	3	7503426	7553848	50423	1	ENSMUST00000051064	70	ENSMUSG00000043542	ENSMUSG00000043542
chr19	53849981	53850471	Exon (ENSMUST00000164202/ENSMUSG00000043639, exon 10 of 14)	19	53843210	53867080	23871	1	ENSMUST00000161856	6772	ENSMUSG00000043639	ENSMUSG00000043639
chr11	120348053	120350451	Promoter (<=1kb)	11	120348678	120351190	2513	1	ENSMUST00000143813	0	ENSMUSG00000043644	ENSMUSG00000043644
chr16	18116721	18117027	Distal Intergenic	16	18127642	18152408	24767	1	ENSMUST00000059589	-10615	ENSMUSG00000043811	ENSMUSG00000043811
chr5	102069511	102070566	Promoter (<=1kb)	5	101832956	102069921	236966	2	ENSMUST00000053177	0	ENSMUSG00000043940	ENSMUSG00000043940
chr19	59457793	59460772	Promoter (<=1kb)	19	59458690	59465357	6668	1	ENSMUST00000062216	0	ENSMUSG00000043969	ENSMUSG00000043969
chr19	59461067	59461389	Promoter (1-2kb)	19	59462802	59464215	1414	1	ENSMUST00000174573	-1413	ENSMUSG00000043969	ENSMUSG00000043969
chr19	59462306	59463608	Promoter (<=1kb)	19	59462802	59464215	1414	1	ENSMUST00000174573	0	ENSMUSG00000043969	ENSMUSG00000043969
chr19	59465829	59466861	Distal Intergenic	19	59462802	59464215	1414	1	ENSMUST00000174573	3028	ENSMUSG00000043969	ENSMUSG00000043969
chr12	69183526	69185019	Promoter (<=1kb)	12	69184158	69186772	2615	1	ENSMUST00000060579	0	ENSMUSG00000043998	ENSMUSG00000043998
chr5	107497763	107498774	Promoter (<=1kb)	5	107497776	107507090	9315	1	ENSMUST00000152474	0	ENSMUSG00000044060	ENSMUSG00000044060
chr12	69371331	69371981	Promoter (<=1kb)	12	69372150	69375979	3830	1	ENSMUST00000050063	-169	ENSMUSG00000044147	ENSMUSG00000044147
chr5	88675789	88676144	Promoter (<=1kb)	5	88659448	88676171	16724	2	ENSMUST00000078945	27	ENSMUSG00000044221	ENSMUSG00000044221
chr4	33924674	33928007	Promoter (<=1kb)	4	33926202	33948819	22618	1	ENSMUST00000084736	0	ENSMUSG00000044288	ENSMUSG00000044288
chr1	106095892	106097744	Distal Intergenic	1	106171752	106287406	115655	1	ENSMUST00000135810	-74008	ENSMUSG00000044340	ENSMUSG00000044340
