# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.Forkhead.0007	Foxf2	JASPAR	N
GM.5.0.Forkhead.0007	Foxq1	JASPAR	N
GM.5.0.Forkhead.0007	Foxa3	JASPAR	N
GM.5.0.Forkhead.0007	Foxf1a	JASPAR	N
GM.5.0.Forkhead.0007	Foxe3	JASPAR	N
GM.5.0.Forkhead.0007	Foxi1	JASPAR	N
GM.5.0.Forkhead.0007	Foxi2	JASPAR	N
GM.5.0.Forkhead.0007	Foxi3	JASPAR	N
GM.5.0.Forkhead.0007	Foxb2	JASPAR	N
GM.5.0.Forkhead.0007	Foxe1	JASPAR	N
GM.5.0.Forkhead.0007	Foxs1	JASPAR	N
GM.5.0.Forkhead.0007	FOXK2	DeBoer11	N
GM.5.0.Forkhead.0007	FOXD4L1	DeBoer11	N
GM.5.0.Forkhead.0007	KIAA0415	DeBoer11	N
GM.5.0.Forkhead.0007	Foxa1	DeBoer11	N
GM.5.0.Forkhead.0007	Foxk2	DeBoer11	N
GM.5.0.Forkhead.0007	Foxl2	DeBoer11	N
GM.5.0.Forkhead.0007	Foxd4	DeBoer11	N
GM.5.0.Forkhead.0007	Foxd2	DeBoer11	N
GM.5.0.Forkhead.0007	Foxd3	DeBoer11	N
GM.5.0.Forkhead.0007	FOXK2	B1H	N
GM.5.0.Forkhead.0007	FOXD4	B1H	N
GM.5.0.Forkhead.0007	FOXE1	B1H	N
GM.5.0.Forkhead.0007	FOXS1	B1H	N
GM.5.0.Forkhead.0007	FOXD4L1	B1H	N
GM.5.0.Forkhead.0007	FOXI2	B1H	N
GM.5.0.Forkhead.0007	FOXE3	B1H	N
GM.5.0.Forkhead.0007	FOXD4L3	B1H	N
GM.5.0.Forkhead.0007	FOXB2	B1H	N
GM.5.0.Forkhead.0007	FOXD4L5	B1H	N
GM.5.0.Forkhead.0007	FOXD4L6	B1H	N
GM.5.0.Forkhead.0007	KIAA0415	B1H	N
GM.5.0.Forkhead.0007	Foxa1	B1H	N
GM.5.0.Forkhead.0007	Foxf2	B1H	N
GM.5.0.Forkhead.0007	Foxq1	B1H	N
GM.5.0.Forkhead.0007	Foxk2	B1H	N
GM.5.0.Forkhead.0007	Foxa3	B1H	N
GM.5.0.Forkhead.0007	Foxf1a	B1H	N
GM.5.0.Forkhead.0007	Foxe3	B1H	N
GM.5.0.Forkhead.0007	Foxi1	B1H	N
GM.5.0.Forkhead.0007	Foxi2	B1H	N
GM.5.0.Forkhead.0007	Foxl2	B1H	N
GM.5.0.Forkhead.0007	Foxd4	B1H	N
GM.5.0.Forkhead.0007	Foxd2	B1H	N
GM.5.0.Forkhead.0007	Foxi3	B1H	N
GM.5.0.Forkhead.0007	Foxb2	B1H	N
GM.5.0.Forkhead.0007	Foxd3	B1H	N
GM.5.0.Forkhead.0007	Foxe1	B1H	N
GM.5.0.Forkhead.0007	Foxs1	B1H	N
GM.5.0.Homeodomain.0070	NKX2-3	JASPAR	N
GM.5.0.Homeodomain.0070	NKX2-4	JASPAR	N
GM.5.0.Homeodomain.0070	NKX2-6	JASPAR	N
GM.5.0.Homeodomain.0070	Nkx2-5	JASPAR	Y
GM.5.0.Homeodomain.0070	HOXA6	B1H	N
GM.5.0.Homeodomain.0070	HOXD3	B1H	N
GM.5.0.Homeodomain.0070	AC012531.1	B1H	N
GM.5.0.Homeodomain.0070	HOXB4	B1H	N
GM.5.0.Homeodomain.0070	HOXC5	B1H	N
GM.5.0.Homeodomain.0070	Hoxd4	B1H	N
GM.5.0.Homeodomain.0070	Nkx2-5	SELEX	Y
GM.5.0.Unknown.0182	FOS	ChIP-seq	N
GM.5.0.Unknown.0182	E2F1	ChIP-seq	N
GM.5.0.Unknown.0182	E2F4	ChIP-seq	N
GM.5.0.Unknown.0182	E2F6	ChIP-seq	N
GM.5.0.Unknown.0182	NFYB	JASPAR	N
GM.5.0.Unknown.0182	NFYA	ChIP-seq	N
GM.5.0.Unknown.0182	Nfya	ChIP-seq	N
GM.5.0.Unknown.0182	NFYB	ChIP-seq	N
GM.5.0.Unknown.0182	Nfya	ChIP-seq	N
GM.5.0.Unknown.0182	Nfyb	ChIP-seq	N
GM.5.0.Unknown.0182	NFYC	ChIP-seq	N
GM.5.0.Unknown.0182	Nfyc	ChIP-seq	N
GM.5.0.Unknown.0182	NFYA	ChIP-seq	N
GM.5.0.Unknown.0182	NFY	TRANSFAC	N
GM.5.0.Unknown.0182	NFYA	JASPAR	N
GM.5.0.Unknown.0182	PBX3	ChIP-seq	N
GM.5.0.Unknown.0182	RFX5	ChIP-seq	N
GM.5.0.Unknown.0182	SP1	ChIP-seq	N
GM.5.0.Unknown.0182	SP2	ChIP-seq	N
GM.5.0.Unknown.0182	USF1	ChIP-seq	N
GM.5.0.Unknown.0182	USF2	ChIP-seq	N
GM.5.0.IRF.0017	IRF8	ChIP-seq	N
GM.5.0.IRF.0017	TCF12	ChIP-seq	N
GM.5.0.Homeodomain.0174	MEIS1	SELEX	N
GM.5.0.Homeodomain.0174	Meis2	SELEX	N
GM.5.0.Homeodomain.0174	Meis3	SELEX	N
GM.5.0.Homeodomain.0174	MEIS1	HT-SELEX	N
GM.5.0.Homeodomain.0174	MEIS1	Unknown	N
GM.5.0.Homeodomain.0174	MEIS1	HT-SELEX	N
GM.5.0.Homeodomain.0174	MEIS2	Unknown	N
GM.5.0.Homeodomain.0174	Meis2	HT-SELEX	N
GM.5.0.Homeodomain.0174	Meis3	HT-SELEX	N
GM.5.0.Homeodomain.0070	HOXA6	Unknown	N
GM.5.0.Homeodomain.0070	Pax7	PBM	N
GM.5.0.Homeodomain.0070	Prrxl1	PBM	N
GM.5.0.Homeodomain.0070	Pax6	PBM	N
GM.5.0.Homeodomain.0070	Prrx2	JASPAR	N
GM.5.0.Homeodomain.0070	Prrxl1	JASPAR	N
GM.5.0.Homeodomain.0070	HOXA6	JASPAR	N
GM.5.0.Homeodomain.0070	HOXD3	JASPAR	N
GM.5.0.Homeodomain.0070	AC012531.1	JASPAR	N
GM.5.0.Homeodomain.0070	HOXB4	JASPAR	N
GM.5.0.Homeodomain.0070	HOXC5	JASPAR	N
GM.5.0.Homeodomain.0070	Pdx1	JASPAR	N
GM.5.0.Homeodomain.0070	Hoxd4	JASPAR	N
GM.5.0.Homeodomain.0070	Hoxb2	JASPAR	N
GM.5.0.Homeodomain.0070	HOXA6	Transfac	N
GM.5.0.Homeodomain.0070	HOXD3	Transfac	N
GM.5.0.Homeodomain.0070	AC012531.1	Transfac	N
GM.5.0.Homeodomain.0070	HOXB4	Transfac	N
GM.5.0.Homeodomain.0070	HOXC5	Transfac	N
GM.5.0.Homeodomain.0070	Hoxd4	Transfac	N
GM.5.0.Homeodomain.0070	Prrxl1	B1H	N
GM.5.0.Ets.0034	ETV7	TRANSFAC	N
GM.5.0.Ets.0034	MAX	ChIP-seq	N
GM.5.0.Ets.0034	MXI1	ChIP-seq	N
GM.5.0.Sox.0025	Sox2	ChIP-seq	N
GM.5.0.Sox.0025	SOX4	PBM	N
GM.5.0.Sox.0025	SOX11	PBM	N
GM.5.0.Sox.0025	SOX1	JASPAR	N
GM.5.0.Sox.0025	Sox2	JASPAR	N
GM.5.0.Sox.0025	SOX13	ChIP-seq	N
GM.5.0.Sox.0025	Sox11	PBM	N
GM.5.0.Sox.0025	SOX4	Unknown	N
GM.5.0.Sox.0025	Sox4	PBM	N
GM.5.0.Sox.0025	SOX9	Unknown	N
GM.5.0.Sox.0025	Sox4	ChIP-seq	N
GM.5.0.Mixed.0015	NRF1	ChIP-seq	N
GM.5.0.Mixed.0015	TAF1	ChIP-seq	N
GM.5.0.Mixed.0015	TCF12	ChIP-seq	N
GM.5.0.STAT.0018	KLF15	ChIP-seq	N
GM.5.0.STAT.0018	Klf15	ChIP-seq	N
GM.5.0.STAT.0018	MAZ	ChIP-seq	N
GM.5.0.STAT.0018	Maz	ChIP-seq	N
GM.5.0.STAT.0018	ZNF467	ChIP-seq	N
GM.5.0.Forkhead.0007	FOXO1	TRANSFAC	N
GM.5.0.Forkhead.0007	FOXO4	TRANSFAC	N
GM.5.0.Forkhead.0007	FOXO4	ChIP-seq	N
GM.5.0.Forkhead.0007	Foxo4	ChIP-seq	N
GM.5.0.Forkhead.0007	FOXN3	PBM	N
GM.5.0.Forkhead.0007	FOXK2	PBM	N
GM.5.0.Forkhead.0007	FOXD4	PBM	N
GM.5.0.Forkhead.0007	FOXE1	PBM	N
GM.5.0.Forkhead.0007	FOXS1	PBM	N
GM.5.0.Forkhead.0007	FOXD4L1	PBM	N
GM.5.0.Forkhead.0007	FOXI2	PBM	N
GM.5.0.Forkhead.0007	FOXE3	PBM	N
GM.5.0.Forkhead.0007	FOXD4L3	PBM	N
GM.5.0.Forkhead.0007	FOXB2	PBM	N
GM.5.0.Forkhead.0007	FOXD4L5	PBM	N
GM.5.0.Forkhead.0007	FOXD4L6	PBM	N
GM.5.0.Forkhead.0007	KIAA0415	PBM	N
GM.5.0.Forkhead.0007	Foxj1	PBM	N
GM.5.0.Forkhead.0007	Foxa1	PBM	N
GM.5.0.Forkhead.0007	Foxf2	PBM	N
GM.5.0.Forkhead.0007	Foxk2	PBM	N
GM.5.0.Forkhead.0007	Foxa3	PBM	N
GM.5.0.Forkhead.0007	Foxf1a	PBM	N
GM.5.0.Forkhead.0007	Foxe3	PBM	N
GM.5.0.Forkhead.0007	Foxi1	PBM	N
GM.5.0.Forkhead.0007	Foxi2	PBM	N
GM.5.0.Forkhead.0007	Foxl2	PBM	N
GM.5.0.Forkhead.0007	Foxd4	PBM	N
GM.5.0.Forkhead.0007	Foxd2	PBM	N
GM.5.0.Forkhead.0007	Foxi3	PBM	N
GM.5.0.Forkhead.0007	Foxb2	PBM	N
GM.5.0.Forkhead.0007	Foxd3	PBM	N
GM.5.0.Forkhead.0007	Foxe1	PBM	N
GM.5.0.Forkhead.0007	Foxs1	PBM	N
GM.5.0.Forkhead.0007	ENSMUSG00000090020	PBM	N
GM.5.0.Forkhead.0007	FOXO1	Transfac	N
GM.5.0.Forkhead.0007	FOXO4	Transfac	N
GM.5.0.STAT.0018	Sp1	ChIP-seq	N
GM.5.0.STAT.0018	WT1	ChIP-seq	N
GM.5.0.STAT.0018	Wt1	ChIP-seq	N
GM.5.0.bZIP.0027	ATF5	Unknown	N
GM.5.0.bZIP.0027	ATF5	ChIP-seq	Y
GM.5.0.bZIP.0027	Atf5	ChIP-seq	N
GM.5.0.RFX.0014	BACH1	ChIP-seq	N
GM.5.0.RFX.0014	Bach1	ChIP-seq	N
GM.5.0.RFX.0014	Bach2	ChIP-seq	N
GM.5.0.RFX.0014	MAFF	ChIP-seq	N
GM.5.0.Nuclear_receptor.0038	NR1H4	Unknown	N
GM.5.0.Nuclear_receptor.0038	NR1H4	TRANSFAC	Y
GM.5.0.Homeodomain.0151	LHX2	HT-SELEX	N
GM.5.0.Homeodomain.0151	LHX2	SELEX	N
GM.5.0.Homeodomain.0151	MEOX2	SELEX	N
GM.5.0.Homeodomain.0151	MEOX2	HT-SELEX	N
GM.5.0.Homeodomain.0079	ZBTB7A	ChIP-seq	N
GM.5.0.Unknown.0071	FOXA1	ChIP-seq	N
GM.5.0.Unknown.0071	FOXA2	ChIP-seq	N
GM.5.0.C2H2_ZF.0272	GFI1B	TRANSFAC	N
GM.5.0.C2H2_ZF.0272	GFI1	TRANSFAC	N
GM.5.0.C2H2_ZF.0272	GFI1	ChIP-seq	N
GM.5.0.C2H2_ZF.0272	Gfi1	ChIP-seq	N
GM.5.0.C2H2_ZF.0272	GFI1	Transfac	N
GM.5.0.C2H2_ZF.0272	GFI1B	ChIP-seq	N
GM.5.0.MADS_box.0004	SRF	ChIP-seq	N
GM.5.0.Nuclear_receptor.0118	Esrra	HT-SELEX	N
GM.5.0.Nuclear_receptor.0118	ESRRA	HT-SELEX	N
GM.5.0.Nuclear_receptor.0118	ESRRG	HT-SELEX	N
GM.5.0.Nuclear_receptor.0118	ESRRA	SELEX	N
GM.5.0.Nuclear_receptor.0118	ESRRG	SELEX	N
GM.5.0.Nuclear_receptor.0118	Esrra	SELEX	N
GM.5.0.Grainyhead.0001	TFCP2	TRANSFAC	N
GM.5.0.Forkhead.0007	Foxo1	ChIP-seq	N
GM.5.0.Forkhead.0007	FOXO1	ChIP-seq	N
GM.5.0.Forkhead.0007	FOXP1	ChIP-seq	N
GM.5.0.Forkhead.0007	Foxo1	JASPAR	N
GM.5.0.C2H2_ZF.0069	ZSCAN16	SELEX	Y
GM.5.0.C2H2_ZF.0069	ZNF435	HT-SELEX	N
GM.5.0.Forkhead.0024	FOXA1	ChIP-seq	N
GM.5.0.Forkhead.0024	FOXA2	ChIP-seq	N
GM.5.0.IRF.0017	BCL11A	ChIP-seq	N
GM.5.0.IRF.0017	MEF2A	ChIP-seq	N
GM.5.0.IRF.0017	MEF2C	ChIP-seq	N
GM.5.0.IRF.0017	PAX5	ChIP-seq	N
GM.5.0.IRF.0017	RXRA	ChIP-seq	N
GM.5.0.C2H2_ZF.0070	ZNF586	ChIP-seq	Y
GM.5.0.p53.0002	Trp53	SELEX	Y
GM.5.0.p53.0002	Tp53	HT-SELEX	N
GM.5.0.Nuclear_receptor.0016	NR2F1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0016	Nr2f6	PBM	N
GM.5.0.Nuclear_receptor.0016	Nr2c2	PBM	N
GM.5.0.Nuclear_receptor.0016	Nr2c1	PBM	N
GM.5.0.Nuclear_receptor.0016	AL844527.7	PBM	N
GM.5.0.Nuclear_receptor.0016	AL662824.5	PBM	N
GM.5.0.Nuclear_receptor.0016	CR759733.4	PBM	N
GM.5.0.Nuclear_receptor.0016	CR354565.3	PBM	N
GM.5.0.Nuclear_receptor.0016	CR936877.3	PBM	N
GM.5.0.Nuclear_receptor.0016	Rxrg	PBM	N
GM.5.0.Nuclear_receptor.0016	Rxrb	PBM	N
GM.5.0.Nuclear_receptor.0016	Rorc	PBM	N
GM.5.0.Nuclear_receptor.0016	Nr5a1	PBM	N
GM.5.0.Nuclear_receptor.0016	Nr2c2	B1H	N
GM.5.0.Nuclear_receptor.0016	NR2F1	SELEX	N
GM.5.0.Nuclear_receptor.0016	NR1I3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0016	Nr1i3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0016	PPARA	ChIP-seq	N
GM.5.0.Nuclear_receptor.0016	Pparg	ChIP-seq	N
GM.5.0.Nuclear_receptor.0016	Ppard	ChIP-seq	N
GM.5.0.Nuclear_receptor.0016	Ppara	ChIP-seq	N
GM.5.0.Nuclear_receptor.0016	VDR	ChIP-seq	N
GM.5.0.Nuclear_receptor.0016	PPARA	Unknown	N
GM.5.0.T-box.0006	Brachyury	ChIP-seq	N
GM.5.0.T-box.0006	TBX19	SELEX	N
GM.5.0.T-box.0006	Tbx19	SELEX	N
GM.5.0.T-box.0006	T	HT-SELEX	N
GM.5.0.T-box.0006	TBX19	HT-SELEX	N
GM.5.0.T-box.0006	TBX19	Unknown	N
GM.5.0.T-box.0006	TBX19	HT-SELEX	N
GM.5.0.T-box.0006	T	HT-SELEX	N
GM.5.0.p53.0005	TP53	Transfac	N
GM.5.0.p53.0005	TP53	ChIP-seq	N
GM.5.0.p53.0005	Tp53	ChIP-seq	N
GM.5.0.p53.0005	TP53	TRANSFAC	N
GM.5.0.IRF.0005	IRF9	ChIP-seq	Y
GM.5.0.IRF.0005	Irf9	ChIP-seq	Y
GM.5.0.Unknown.0130	THAP1	ChIP-seq	N
GM.5.0.Unknown.0130	YY1	ChIP-seq	N
GM.5.0.STAT.0018	Bcl6	ChIP-seq	N
GM.5.0.C2H2_ZF.0006	KLF13	Unknown	N
GM.5.0.C2H2_ZF.0006	KLF13	HT-SELEX	N
GM.5.0.C2H2_ZF.0006	KLF14	HT-SELEX	N
GM.5.0.C2H2_ZF.0006	KLF9	SELEX	N
GM.5.0.C2H2_ZF.0006	KLF10	SELEX	N
GM.5.0.C2H2_ZF.0006	KLF13	SELEX	N
GM.5.0.C2H2_ZF.0006	Klf11	SELEX	N
GM.5.0.C2H2_ZF.0006	Klf10	SELEX	N
GM.5.0.C2H2_ZF.0006	Klf13	SELEX	N
GM.5.0.C2H2_ZF.0006	Klf14	SELEX	N
GM.5.0.C2H2_ZF.0006	KLF14	SELEX	N
GM.5.0.C2H2_ZF.0006	SP4	SELEX	N
GM.5.0.C2H2_ZF.0006	SP7	SELEX	N
GM.5.0.C2H2_ZF.0006	SP6	SELEX	N
GM.5.0.C2H2_ZF.0006	SP5	SELEX	N
GM.5.0.C2H2_ZF.0006	SP9	SELEX	N
GM.5.0.C2H2_ZF.0006	Sp2	SELEX	N
GM.5.0.C2H2_ZF.0006	Sp3	SELEX	N
GM.5.0.C2H2_ZF.0006	Sp6	SELEX	N
GM.5.0.C2H2_ZF.0006	Sp8	SELEX	N
GM.5.0.C2H2_ZF.0006	Sp7	SELEX	N
GM.5.0.C2H2_ZF.0006	Sp9	SELEX	N
GM.5.0.C2H2_ZF.0006	Sp5	SELEX	N
GM.5.0.C2H2_ZF.0006	KLF13	HT-SELEX	N
GM.5.0.C2H2_ZF.0006	SP4	HT-SELEX	N
GM.5.0.C2H2_ZF.0006	KLF14	HT-SELEX	N
GM.5.0.C2H2_ZF.0006	SP4	HT-SELEX	N
GM.5.0.TEA.0002	TEAD3	ChIP-seq	Y
GM.5.0.TEA.0002	Tead3	ChIP-seq	N
GM.5.0.bHLH.0113	ZBED1	SELEX	N
GM.5.0.bHLH.0113	ZBED1	HT-SELEX	N
GM.5.0.bHLH.0113	ZBED1	Unknown	N
GM.5.0.bHLH.0113	ZBED1	HT-SELEX	N
GM.5.0.Ets.0034	SPDEF	ChIP-seq	N
GM.5.0.Ets.0034	SPDEF	SELEX	N
GM.5.0.Ets.0034	SPDEF	HT-SELEX	N
GM.5.0.Ets.0034	SPDEF	Unknown	N
GM.5.0.Ets.0034	Spdef	PBM	N
GM.5.0.Ets.0034	SPDEF	HT-SELEX	N
GM.5.0.Ets.0044	ZNF143	ChIP-seq	N
GM.5.0.Nuclear_receptor.0103	GATA3	ChIP-seq	N
GM.5.0.HSF.0003	HSFY2	HT-SELEX	N
GM.5.0.HSF.0003	HSFY2	SELEX	Y
GM.5.0.HSF.0003	HSFY1	SELEX	N
GM.5.0.HSF.0003	Hsfy2	SELEX	N
GM.5.0.Mixed.0029	PAX3	Unknown	N
GM.5.0.Mixed.0029	PAX3	TRANSFAC	Y
GM.5.0.Rel.0003	NFKB1	JASPAR	N
GM.5.0.Rel.0003	Rel	ChIP-seq	N
GM.5.0.Rel.0003	Rela	ChIP-seq	N
GM.5.0.Rel.0003	RELA	ChIP-seq	N
GM.5.0.Rel.0003	NFKB1	ChIP-seq	N
GM.5.0.Rel.0003	Nfkb1	ChIP-seq	N
GM.5.0.Rel.0003	NFKB2	ChIP-seq	N
GM.5.0.Rel.0003	Nfkb2	ChIP-seq	N
GM.5.0.Rel.0003	NFKB	TRANSFAC	N
GM.5.0.Rel.0003	RELA	Unknown	N
GM.5.0.C2H2_ZF.0056	THAP1	JASPAR	N
GM.5.0.C2H2_ZF.0056	THAP1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0041	PPARD	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0041	Pparg	ChIP-seq	N
GM.5.0.Nuclear_receptor.0041	Ppard	ChIP-seq	N
GM.5.0.Nuclear_receptor.0041	Ppara	ChIP-seq	N
GM.5.0.Nuclear_receptor.0041	PPARD	Unknown	N
GM.5.0.Unknown.0071	MAZ	ChIP-seq	N
GM.5.0.Unknown.0071	Maz	ChIP-seq	N
GM.5.0.bZIP.0024	ATF2	TRANSFAC	N
GM.5.0.bZIP.0024	ATF1	TRANSFAC	N
GM.5.0.bZIP.0013	MEF2C	ChIP-seq	N
GM.5.0.Unknown.0012	SPZ1	Transfac	Y
GM.5.0.Unknown.0012	SPZ1	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0042	THRB	SELEX	Y
GM.5.0.Nuclear_receptor.0042	Thrb	SELEX	N
GM.5.0.Nuclear_receptor.0042	Thra	SELEX	N
GM.5.0.Nuclear_receptor.0042	THRB	Unknown	N
GM.5.0.Nuclear_receptor.0042	THRB	HT-SELEX	N
GM.5.0.Forkhead.0045	FOXJ2	HT-SELEX	N
GM.5.0.Forkhead.0045	FOXJ3	HT-SELEX	N
GM.5.0.Forkhead.0045	Foxj3	HT-SELEX	N
GM.5.0.Forkhead.0045	FOXN3	SELEX	N
GM.5.0.Forkhead.0045	FOXJ2	SELEX	N
GM.5.0.Forkhead.0045	FOXK2	SELEX	N
GM.5.0.Forkhead.0045	FOXD4	SELEX	N
GM.5.0.Forkhead.0045	FOXS1	SELEX	N
GM.5.0.Forkhead.0045	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0045	FOXI2	SELEX	N
GM.5.0.Forkhead.0045	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0045	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0045	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0045	KIAA0415	SELEX	N
GM.5.0.Forkhead.0045	Foxn3	SELEX	N
GM.5.0.Forkhead.0045	Foxn2	SELEX	N
GM.5.0.Forkhead.0045	Foxa1	SELEX	N
GM.5.0.Forkhead.0045	Foxf2	SELEX	N
GM.5.0.Forkhead.0045	Foxk2	SELEX	N
GM.5.0.Forkhead.0045	Foxa3	SELEX	N
GM.5.0.Forkhead.0045	Foxf1a	SELEX	N
GM.5.0.Forkhead.0045	Foxi1	SELEX	N
GM.5.0.Forkhead.0045	Foxi2	SELEX	N
GM.5.0.Forkhead.0045	Foxl2	SELEX	N
GM.5.0.Forkhead.0045	Foxd4	SELEX	N
GM.5.0.Forkhead.0045	Foxd2	SELEX	N
GM.5.0.Forkhead.0045	Foxi3	SELEX	N
GM.5.0.Forkhead.0045	Foxd3	SELEX	N
GM.5.0.Forkhead.0045	Foxs1	SELEX	N
GM.5.0.Forkhead.0045	ENSMUSG00000090020	SELEX	N
GM.5.0.Forkhead.0045	FOXE1	SELEX	N
GM.5.0.Forkhead.0045	FOXE3	SELEX	N
GM.5.0.Forkhead.0045	FOXJ3	SELEX	N
GM.5.0.Forkhead.0045	FOXB2	SELEX	N
GM.5.0.Forkhead.0045	Foxe3	SELEX	N
GM.5.0.Forkhead.0045	Foxb2	SELEX	N
GM.5.0.Forkhead.0045	Foxe1	SELEX	N
GM.5.0.Forkhead.0045	Foxj3	SELEX	N
GM.5.0.C2H2_ZF.0075	ZNF354C	JASPAR	Y
GM.5.0.C2H2_ZF.0075	Zfp354c	JASPAR	N
GM.5.0.C2H2_ZF.0075	ZNF354C	SELEX	Y
GM.5.0.RFX.0018	RFX2	ChIP-seq	N
GM.5.0.RFX.0018	RFX7	JASPAR	N
GM.5.0.RFX.0018	RFX6	JASPAR	N
GM.5.0.RFX.0018	RFX8	JASPAR	N
GM.5.0.RFX.0018	Rfx5	JASPAR	N
GM.5.0.RFX.0018	Rfx6	JASPAR	N
GM.5.0.RFX.0018	Rfx1	JASPAR	N
GM.5.0.RFX.0018	Rfx8	JASPAR	N
GM.5.0.RFX.0018	RFX2	JASPAR	N
GM.5.0.RFX.0018	MXI1	ChIP-seq	N
GM.5.0.RFX.0018	Rfx1	ChIP-seq	N
GM.5.0.RFX.0018	MXI1	ChIP-seq	N
GM.5.0.RFX.0018	RFX1	ChIP-seq	N
GM.5.0.RFX.0018	Rfx2	ChIP-seq	N
GM.5.0.RFX.0018	Rfx3	ChIP-seq	N
GM.5.0.RFX.0018	SREBF1	ChIP-seq	N
GM.5.0.Homeodomain.0029	ONECUT1	ChIP-seq	N
GM.5.0.Homeodomain.0029	Onecut1	ChIP-seq	N
GM.5.0.Homeodomain.0029	Onecut3	ChIP-seq	N
GM.5.0.Homeodomain.0029	Onecut2	ChIP-seq	N
GM.5.0.Homeodomain.0029	ONECUT1	TRANSFAC	N
GM.5.0.CENPB.0001	CENPB	Unknown	N
GM.5.0.CENPB.0001	CENPB	HT-SELEX	N
GM.5.0.CENPB.0001	CENPB	SELEX	Y
GM.5.0.CENPB.0001	Cenpb	SELEX	N
GM.5.0.CENPB.0001	CENPB	HT-SELEX	Y
GM.5.0.Forkhead.0058	FOXG1	HT-SELEX	N
GM.5.0.Forkhead.0058	Foxj3	HT-SELEX	N
GM.5.0.Forkhead.0058	FOXK1	HT-SELEX	N
GM.5.0.Forkhead.0058	Foxk1	HT-SELEX	N
GM.5.0.Forkhead.0058	FOXK2	SELEX	N
GM.5.0.Forkhead.0058	FOXD4	SELEX	N
GM.5.0.Forkhead.0058	FOXG1	SELEX	N
GM.5.0.Forkhead.0058	FOXE1	SELEX	N
GM.5.0.Forkhead.0058	FOXS1	SELEX	N
GM.5.0.Forkhead.0058	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0058	FOXI2	SELEX	N
GM.5.0.Forkhead.0058	FOXE3	SELEX	N
GM.5.0.Forkhead.0058	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0058	FOXB2	SELEX	N
GM.5.0.Forkhead.0058	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0058	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0058	KIAA0415	SELEX	N
GM.5.0.Forkhead.0058	Foxa1	SELEX	N
GM.5.0.Forkhead.0058	Foxf2	SELEX	N
GM.5.0.Forkhead.0058	Foxq1	SELEX	N
GM.5.0.Forkhead.0058	Foxk2	SELEX	N
GM.5.0.Forkhead.0058	Foxa3	SELEX	N
GM.5.0.Forkhead.0058	Foxf1a	SELEX	N
GM.5.0.Forkhead.0058	Foxe3	SELEX	N
GM.5.0.Forkhead.0058	Foxi1	SELEX	N
GM.5.0.Forkhead.0058	Foxi2	SELEX	N
GM.5.0.Forkhead.0058	Foxl2	SELEX	N
GM.5.0.Forkhead.0058	Foxd4	SELEX	N
GM.5.0.Forkhead.0058	Foxd2	SELEX	N
GM.5.0.Forkhead.0058	Foxi3	SELEX	N
GM.5.0.Forkhead.0058	Foxb2	SELEX	N
GM.5.0.Forkhead.0058	Foxd3	SELEX	N
GM.5.0.Forkhead.0058	Foxe1	SELEX	N
GM.5.0.Forkhead.0058	Foxs1	SELEX	N
GM.5.0.Forkhead.0058	FOXK1	SELEX	N
GM.5.0.Forkhead.0058	FOXN3	SELEX	N
GM.5.0.Forkhead.0058	Foxj3	SELEX	N
GM.5.0.Forkhead.0058	Foxn2	SELEX	N
GM.5.0.Forkhead.0058	ENSMUSG00000090020	SELEX	N
GM.5.0.Forkhead.0058	Foxk1	SELEX	N
GM.5.0.GCM.0001	GCM	TRANSFAC	N
GM.5.0.GCM.0001	GCM1	ChIP-seq	N
GM.5.0.GCM.0001	Gcm2	ChIP-seq	N
GM.5.0.bZIP.0013	FOSB	Unknown	N
GM.5.0.bZIP.0013	FOSB	ChIP-seq	N
GM.5.0.bZIP.0013	Fosb	ChIP-seq	N
GM.5.0.bZIP.0013	Fos	ChIP-seq	N
GM.5.0.T-box.0010	TBX3	ChIP-seq	Y
GM.5.0.T-box.0010	TBX3	Unknown	N
GM.5.0.Mixed.0030	HINFP1	HT-SELEX	N
GM.5.0.Mixed.0030	HINFP	SELEX	Y
GM.5.0.Myb_SANT.0007	CDC5L	Unknown	N
GM.5.0.Myb_SANT.0007	CDC5L	TRANSFAC	Y
GM.5.0.Myb_SANT.0007	CDC5L	Transfac	Y
GM.5.0.Myb_SANT.0007	Cdc5l	Transfac	N
GM.5.0.Sox.0023	SOX	TRANSFAC	N
GM.5.0.C2H2_ZF.0076	ZNF146	ChIP-seq	Y
GM.5.0.C2H2_ZF.0076	ZNF260	ChIP-seq	Y
