Chrom	Start	End	region_74811	X0.0	X.	X77852212.1	X77852413.1	X0	X1	X201	X77852205	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr18	80362803	80363004	region_89640	0	+	80362803	80363004	0	1	201	80362795	cluster_2	Promoter (1-2kb)	18	80294544	80364254	69711	2	ENSMUST00000077962	1250	ENSMUSG00000059852	ENSMUSG00000059852
chr3	109773718	109773919	region_117485	0	+	109773718	109773919	0	1	201	109773717	cluster_2	Distal Intergenic	3	109780040	109782911	2872	2	ENSMUST00000156177	8992	ENSMUSG00000059857	ENSMUSG00000059857
chr3	109782614	109782815	region_117486	0	+	109782614	109782815	0	1	201	109782613	cluster_2	Promoter (<=1kb)	3	109780040	109782911	2872	2	ENSMUST00000156177	96	ENSMUSG00000059857	ENSMUSG00000059857
chr13	106579324	106579525	region_51427	0	+	106579324	106579525	0	1	201	106579323	cluster_2	Distal Intergenic	13	106546812	106547060	249	2	ENSMUST00000076359	-32265	ENSMUSG00000059877	ENSMUSG00000059877
chr13	106259938	106260139	region_51410	0	+	106259938	106260139	0	1	201	106259937	cluster_2	Distal Intergenic	13	106546812	106547060	249	2	ENSMUST00000076359	286921	ENSMUSG00000059877	ENSMUSG00000059877
chr13	106137585	106137786	region_51402	0	+	106137585	106137786	0	1	201	106137584	cluster_2	Distal Intergenic	13	106546812	106547060	249	2	ENSMUST00000076359	409274	ENSMUSG00000059877	ENSMUSG00000059877
chr9	44965483	44965684	region_177612	0	+	44965483	44965684	0	1	201	44965479	cluster_2	Promoter (<=1kb)	9	44932971	44965519	32549	2	ENSMUST00000154287	0	ENSMUSG00000059890	ENSMUSG00000059890
chr8	69183779	69183980	region_169312	0	+	69183779	69183980	0	1	201	69183773	cluster_2	Distal Intergenic	8	69226343	69228980	2638	1	ENSMUST00000110216	-42363	ENSMUSG00000059897	ENSMUSG00000059897
chr8	69209004	69209205	region_169316	0	+	69209004	69209205	0	1	201	69208998	cluster_2	Distal Intergenic	8	69226343	69228980	2638	1	ENSMUST00000110216	-17138	ENSMUSG00000059897	ENSMUSG00000059897
chr18	19939500	19939701	region_84268	0	+	19939500	19939701	0	1	201	19939499	cluster_2	Distal Intergenic	18	19960930	20002097	41168	2	ENSMUST00000115848	62396	ENSMUSG00000059898	ENSMUSG00000059898
chr4	156108848	156109049	region_132461	0	+	156108848	156109049	0	1	201	156108847	cluster_2	Promoter (<=1kb)	4	156109982	156127265	17284	1	ENSMUST00000072554	-933	ENSMUSG00000059939	ENSMUSG00000059939
chr1	106932173	106932374	region_7694	0	+	106932173	106932374	0	1	201	106932172	cluster_2	Promoter (2-3kb)	1	106934449	106957080	22632	1	ENSMUST00000081277	-2075	ENSMUSG00000059956	ENSMUSG00000059956
chr9	28855930	28856131	region_176188	0	+	28855930	28856131	0	1	201	28855928	cluster_2	Intron (ENSMUST00000115243/ENSMUSG00000062257, intron 4 of 7)	9	28996231	29014259	18029	2	ENSMUST00000155308	158128	ENSMUSG00000059974	ENSMUSG00000059974
chr5	144547325	144547526	region_143148	0	+	144547325	144547526	0	1	201	144547324	cluster_2	Promoter (1-2kb)	5	144545887	144557478	11592	1	ENSMUST00000071782	1439	ENSMUSG00000059991	ENSMUSG00000059991
chr5	144545812	144546013	region_143147	0	+	144545812	144546013	0	1	201	144545811	cluster_2	Promoter (<=1kb)	5	144545887	144557478	11592	1	ENSMUST00000071782	0	ENSMUSG00000059991	ENSMUSG00000059991
chr5	144483312	144483513	region_143141	0	+	144483312	144483513	0	1	201	144483311	cluster_2	Distal Intergenic	5	144545887	144557478	11592	1	ENSMUST00000071782	-62374	ENSMUSG00000059991	ENSMUSG00000059991
chr10	88502102	88502303	region_21108	0	+	88502102	88502303	0	1	201	88502094	cluster_2	Promoter (1-2kb)	10	88472817	88503753	30937	2	ENSMUST00000143108	1450	ENSMUSG00000060002	ENSMUSG00000060002
chr8	106551013	106551214	region_172425	0	+	106551013	106551214	0	1	201	106551012	cluster_2	Intron (ENSMUST00000080797/ENSMUSG00000061048, intron 13 of 15)	8	106572966	106573461	496	2	ENSMUST00000073722	22247	ENSMUSG00000060019	ENSMUSG00000060019
chr15	80083456	80083657	region_66769	0	+	80083456	80083657	0	1	201	80083448	cluster_2	Promoter (<=1kb)	15	80077781	80083406	5626	2	ENSMUST00000081650	-51	ENSMUSG00000060036	ENSMUSG00000060036
chr8	85071687	85071888	region_170704	0	+	85071687	85071888	0	1	201	85071679	cluster_2	Promoter (<=1kb)	8	85071757	85075162	3406	1	ENSMUST00000078665	0	ENSMUSG00000060038	ENSMUSG00000060038
chr10	68734319	68734520	region_19392	0	+	68734319	68734520	0	1	201	68734313	cluster_2	Intron (ENSMUST00000080995/ENSMUSG00000060044, intron 1 of 5)	10	68723746	68782654	58909	1	ENSMUST00000080995	10574	ENSMUSG00000060044	ENSMUSG00000060044
chr10	68865034	68865235	region_19402	0	+	68865034	68865235	0	1	201	68865028	cluster_2	Distal Intergenic	10	68723746	68782654	58909	1	ENSMUST00000080995	141289	ENSMUSG00000060044	ENSMUSG00000060044
chr12	70974394	70974595	region_39687	0	+	70974394	70974595	0	1	201	70974387	cluster_2	Promoter (<=1kb)	12	70974621	70996347	21727	1	ENSMUST00000160027	-26	ENSMUSG00000060073	ENSMUSG00000060073
chr12	70969047	70969248	region_39684	0	+	70969047	70969248	0	1	201	70969040	cluster_2	Distal Intergenic	12	70974621	70996347	21727	1	ENSMUST00000160027	-5373	ENSMUSG00000060073	ENSMUSG00000060073
chr13	23940290	23940491	region_45101	0	+	23940290	23940491	0	1	201	23940288	cluster_2	Distal Intergenic	13	23934462	23934851	390	1	ENSMUST00000072391	5829	ENSMUSG00000060081	ENSMUSG00000060081
chr14	105674706	105674907	region_59926	0	+	105674706	105674907	0	1	201	105674705	cluster_2	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	-6921	ENSMUSG00000060143	ENSMUSG00000060143
chr14	105708745	105708946	region_59931	0	+	105708745	105708946	0	1	201	105708744	cluster_2	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	26918	ENSMUSG00000060143	ENSMUSG00000060143
chr14	105630388	105630589	region_59921	0	+	105630388	105630589	0	1	201	105630387	cluster_2	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	-51239	ENSMUSG00000060143	ENSMUSG00000060143
chr14	105731416	105731617	region_59940	0	+	105731416	105731617	0	1	201	105731415	cluster_2	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	49589	ENSMUSG00000060143	ENSMUSG00000060143
chr14	105675125	105675326	region_59927	0	+	105675125	105675326	0	1	201	105675124	cluster_2	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	-6502	ENSMUSG00000060143	ENSMUSG00000060143
chr14	105624725	105624926	region_59919	0	+	105624725	105624926	0	1	201	105624724	cluster_2	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	-56902	ENSMUSG00000060143	ENSMUSG00000060143
chr14	105613720	105613921	region_59917	0	+	105613720	105613921	0	1	201	105613719	cluster_2	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	-67907	ENSMUSG00000060143	ENSMUSG00000060143
chr17	16951311	16951512	region_77756	0	+	16951311	16951512	0	1	201	16951310	cluster_2	Distal Intergenic	17	16972910	16973770	861	1	ENSMUST00000071374	-21398	ENSMUSG00000060149	ENSMUSG00000060149
chr17	17004964	17005165	region_77757	0	+	17004964	17005165	0	1	201	17004963	cluster_2	Distal Intergenic	17	16972910	16973770	861	1	ENSMUST00000071374	32055	ENSMUSG00000060149	ENSMUSG00000060149
chr13	26497132	26497333	region_45309	0	+	26497132	26497333	0	1	201	26497130	cluster_2	Distal Intergenic	13	26492514	26493219	706	1	ENSMUST00000074645	4619	ENSMUSG00000060198	ENSMUSG00000060198
chr4	54947556	54947757	region_124828	0	+	54947556	54947757	0	1	201	54947551	cluster_2	Promoter (<=1kb)	4	54947976	55083563	135588	1	ENSMUST00000098070	-219	ENSMUSG00000060206	ENSMUSG00000060206
chr4	54950341	54950542	region_124831	0	+	54950341	54950542	0	1	201	54950336	cluster_2	Promoter (2-3kb)	4	54947976	55083563	135588	1	ENSMUST00000098070	2366	ENSMUSG00000060206	ENSMUSG00000060206
chr5	134295797	134295998	region_142270	0	+	134295797	134295998	0	1	201	134295796	cluster_2	Promoter (<=1kb)	5	134289226	134295687	6462	2	ENSMUST00000174773	-111	ENSMUSG00000060261	ENSMUSG00000060261
chr4	117236033	117236234	region_129100	0	+	117236033	117236234	0	1	201	117236032	cluster_2	Intron (ENSMUST00000165128/ENSMUSG00000060268, intron 3 of 12)	4	117213333	117251917	38585	2	ENSMUST00000165128	15683	ENSMUSG00000060268	ENSMUSG00000060268
chr7	44929136	44929337	region_156395	0	+	44929136	44929337	0	1	201	44929132	cluster_2	Promoter (<=1kb)	7	44900385	44929426	29042	2	ENSMUST00000107857	89	ENSMUSG00000060279	ENSMUSG00000060279
chr7	44929654	44929855	region_156396	0	+	44929654	44929855	0	1	201	44929650	cluster_2	Promoter (<=1kb)	7	44900373	44929496	29124	2	ENSMUST00000166972	-159	ENSMUSG00000060279	ENSMUSG00000060279
chr10	79096974	79097175	region_20281	0	+	79096974	79097175	0	1	201	79096967	cluster_2	Promoter (<=1kb)	10	79064374	79097600	33227	2	ENSMUST00000039271	425	ENSMUSG00000060301	ENSMUSG00000060301
chr10	79116508	79116709	region_20283	0	+	79116508	79116709	0	1	201	79116501	cluster_2	Distal Intergenic	10	79064374	79097600	33227	2	ENSMUST00000039271	-18909	ENSMUSG00000060301	ENSMUSG00000060301
chr7	140827467	140827668	region_164284	0	+	140827467	140827668	0	1	201	140827466	cluster_2	Distal Intergenic	7	140807449	140822178	14730	2	ENSMUST00000080651	-5290	ENSMUSG00000060314	ENSMUSG00000060314
chr5	130447821	130448022	region_141855	0	+	130447821	130448022	0	1	201	130447820	cluster_2	Promoter (<=1kb)	5	130448012	130840636	392625	1	ENSMUST00000111287	0	ENSMUSG00000060371	ENSMUSG00000060371
chr5	130448533	130448734	region_141857	0	+	130448533	130448734	0	1	201	130448532	cluster_2	Promoter (<=1kb)	5	130448801	130840645	391845	1	ENSMUST00000111288	-67	ENSMUSG00000060371	ENSMUSG00000060371
chr12	107546774	107546975	region_42809	0	+	107546774	107546975	0	1	201	107546773	cluster_2	Distal Intergenic	12	107488632	107489636	1005	1	ENSMUST00000082269	58143	ENSMUSG00000060375	ENSMUSG00000060375
chr7	25657724	25657925	region_155341	0	+	25657724	25657925	0	1	201	25657722	cluster_2	Promoter (<=1kb)	7	25629852	25658761	28910	2	ENSMUST00000071329	836	ENSMUSG00000060376	ENSMUSG00000060376
chr7	25643165	25643366	region_155339	0	+	25643165	25643366	0	1	201	25643163	cluster_2	Intron (ENSMUST00000071329/ENSMUSG00000060376, intron 1 of 8)	7	25629852	25658761	28910	2	ENSMUST00000071329	15395	ENSMUSG00000060376	ENSMUSG00000060376
chr9	44478354	44478555	region_177557	0	+	44478354	44478555	0	1	201	44478350	cluster_2	Promoter (<=1kb)	9	44478778	44482180	3403	1	ENSMUST00000136322	-223	ENSMUSG00000060380	ENSMUSG00000060380
chr5	129218430	129218631	region_141739	0	+	129218430	129218631	0	1	201	129218429	cluster_2	Distal Intergenic	5	129128020	129128571	552	2	ENSMUST00000076708	-89860	ENSMUSG00000060419	ENSMUSG00000060419
chr1	42471682	42471883	region_2589	0	+	42471682	42471883	0	1	201	42471678	cluster_2	Distal Intergenic	1	42648202	42651679	3478	2	ENSMUST00000176977	179796	ENSMUSG00000060424	ENSMUSG00000060424
chr8	69540260	69540461	region_169322	0	+	69540260	69540461	0	1	201	69540254	cluster_2	Distal Intergenic	8	69612420	69614063	1644	2	ENSMUST00000150118	73602	ENSMUSG00000060427	ENSMUSG00000060427
chr15	56278016	56278217	region_64640	0	+	56278016	56278217	0	1	201	56278011	cluster_2	Distal Intergenic	15	55638843	55906949	268107	2	ENSMUST00000039769	-371068	ENSMUSG00000060429	ENSMUSG00000060429
chr15	55942399	55942600	region_64630	0	+	55942399	55942600	0	1	201	55942394	cluster_2	Distal Intergenic	15	55638843	55906949	268107	2	ENSMUST00000039769	-35451	ENSMUSG00000060429	ENSMUSG00000060429
chr18	38296421	38296622	region_85817	0	+	38296421	38296622	0	1	201	38296418	cluster_2	Promoter (<=1kb)	18	38296635	38317847	21213	1	ENSMUST00000072376	-13	ENSMUSG00000060450	ENSMUSG00000060450
chr9	20544466	20544667	region_175448	0	+	20544466	20544667	0	1	201	20544464	cluster_2	Distal Intergenic	9	20495068	20521417	26350	2	ENSMUST00000174462	-23050	ENSMUSG00000060510	ENSMUSG00000060510
chr5	63812023	63812224	region_136592	0	+	63812023	63812224	0	1	201	63812017	cluster_2	Promoter (<=1kb)	5	63812495	63899619	87125	1	ENSMUST00000081747	-271	ENSMUSG00000060512	ENSMUSG00000060512
chr1	156644802	156645003	region_11107	0	+	156644802	156645003	0	1	201	156644801	cluster_2	3' UTR	1	156655672	156658458	2787	2	ENSMUST00000154353	13455	ENSMUSG00000060519	ENSMUSG00000060519
chr1	156612947	156613148	region_11098	0	+	156612947	156613148	0	1	201	156612946	cluster_2	Intron (ENSMUST00000173929/ENSMUSG00000026596, intron 1 of 2)	1	156655672	156658458	2787	2	ENSMUST00000154353	45310	ENSMUSG00000060519	ENSMUSG00000060519
chr14	50062127	50062328	region_55646	0	+	50062127	50062328	0	1	201	50062122	cluster_2	Distal Intergenic	14	50083714	50084679	966	2	ENSMUST00000072370	22351	ENSMUSG00000060523	ENSMUSG00000060523
chr15	44869349	44869550	region_64040	0	+	44869349	44869550	0	1	201	44869345	cluster_2	Distal Intergenic	15	44881380	44883055	1676	1	ENSMUST00000081361	-11830	ENSMUSG00000060530	ENSMUSG00000060530
chr18	71601910	71602111	region_88936	0	+	71601910	71602111	0	1	201	71601903	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 7 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	748906	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72237253	72237454	region_88998	0	+	72237253	72237454	0	1	201	72237246	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	113563	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72225623	72225824	region_88997	0	+	72225623	72225824	0	1	201	72225616	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	125193	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72295713	72295914	region_89007	0	+	72295713	72295914	0	1	201	72295706	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	55103	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72326969	72327170	region_89012	0	+	72326969	72327170	0	1	201	72326962	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	23847	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72010711	72010912	region_88966	0	+	72010711	72010912	0	1	201	72010704	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	340105	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72347934	72348135	region_89015	0	+	72347934	72348135	0	1	201	72347927	cluster_2	Promoter (2-3kb)	18	71258990	72351017	1092028	2	ENSMUST00000073379	2882	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72100526	72100727	region_88974	0	+	72100526	72100727	0	1	201	72100519	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	250290	ENSMUSG00000060534	ENSMUSG00000060534
chr18	71895851	71896052	region_88963	0	+	71895851	71896052	0	1	201	71895844	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 2 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	454965	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72117537	72117738	region_88981	0	+	72117537	72117738	0	1	201	72117530	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	233279	ENSMUSG00000060534	ENSMUSG00000060534
chr18	72295316	72295517	region_89006	0	+	72295316	72295517	0	1	201	72295309	cluster_2	Intron (ENSMUST00000114943/ENSMUSG00000060534, intron 1 of 28)	18	71258990	72351017	1092028	2	ENSMUST00000073379	55500	ENSMUSG00000060534	ENSMUSG00000060534
chr4	141010615	141010816	region_131305	0	+	141010615	141010816	0	1	201	141010614	cluster_2	Promoter (<=1kb)	4	141010637	141015012	4376	1	ENSMUST00000124506	0	ENSMUSG00000060572	ENSMUSG00000060572
chr14	11160994	11161195	region_52951	0	+	11160994	11161195	0	1	201	11160993	cluster_2	Promoter (<=1kb)	14	9550100	11162032	1611933	2	ENSMUST00000162278	837	ENSMUSG00000060579	ENSMUSG00000060579
chr14	11063950	11064151	region_52944	0	+	11063950	11064151	0	1	201	11063949	cluster_2	Intron (ENSMUST00000162278/ENSMUSG00000060579, intron 2 of 8)	14	9763680	11125179	1361500	2	ENSMUST00000161179	61028	ENSMUSG00000060579	ENSMUSG00000060579
chr14	10933003	10933204	region_52936	0	+	10933003	10933204	0	1	201	10933002	cluster_2	Intron (ENSMUST00000162278/ENSMUSG00000060579, intron 2 of 8)	14	9763680	11125179	1361500	2	ENSMUST00000161179	191975	ENSMUSG00000060579	ENSMUSG00000060579
chr14	11133264	11133465	region_52949	0	+	11133264	11133465	0	1	201	11133263	cluster_2	Intron (ENSMUST00000162278/ENSMUSG00000060579, intron 1 of 8)	14	9573488	11125591	1552104	2	ENSMUST00000161895	-7674	ENSMUSG00000060579	ENSMUSG00000060579
chr14	11017362	11017563	region_52942	0	+	11017362	11017563	0	1	201	11017361	cluster_2	Intron (ENSMUST00000162278/ENSMUSG00000060579, intron 2 of 8)	14	9763680	11125179	1361500	2	ENSMUST00000161179	107616	ENSMUSG00000060579	ENSMUSG00000060579
chr9	51075009	51075210	region_178330	0	+	51075009	51075210	0	1	201	51075004	cluster_2	Promoter (1-2kb)	9	51056780	51077094	20315	2	ENSMUST00000098782	1884	ENSMUSG00000060594	ENSMUSG00000060594
chr12	9269685	9269886	region_35475	0	+	9269685	9269886	0	1	201	9269676	cluster_2	Distal Intergenic	12	9429546	9430099	554	1	ENSMUST00000080066	-159660	ENSMUSG00000060647	ENSMUSG00000060647
chr19	7556924	7557125	region_90689	0	+	7556924	7557125	0	1	201	7556917	cluster_2	Promoter (<=1kb)	19	7557459	7581728	24270	1	ENSMUST00000136465	-334	ENSMUSG00000060675	ENSMUSG00000060675
chr13	23697537	23697738	region_45075	0	+	23697537	23697738	0	1	201	23697535	cluster_2	Promoter (<=1kb)	13	23698060	23698454	395	2	ENSMUST00000102967	716	ENSMUSG00000060678	ENSMUSG00000060678
chr1	42780572	42780773	region_2633	0	+	42780572	42780773	0	1	201	42780568	cluster_2	Distal Intergenic	1	42851233	42905682	54450	1	ENSMUST00000057208	-70460	ENSMUSG00000060679	ENSMUSG00000060679
chr1	42851046	42851247	region_2635	0	+	42851046	42851247	0	1	201	42851042	cluster_2	Promoter (<=1kb)	1	42851233	42905682	54450	1	ENSMUST00000057208	0	ENSMUSG00000060679	ENSMUSG00000060679
chr14	55336207	55336408	region_55981	0	+	55336207	55336408	0	1	201	55336202	cluster_2	Distal Intergenic	14	55420269	55420724	456	2	ENSMUST00000074642	84316	ENSMUSG00000060680	ENSMUSG00000060680
chr10	71539566	71539767	region_19721	0	+	71539566	71539767	0	1	201	71539559	cluster_2	Distal Intergenic	10	71409363	71433327	23965	1	ENSMUST00000145521	130204	ENSMUSG00000060733	ENSMUSG00000060733
chr10	71485102	71485303	region_19716	0	+	71485102	71485303	0	1	201	71485095	cluster_2	Distal Intergenic	10	71409363	71433327	23965	1	ENSMUST00000145521	75740	ENSMUSG00000060733	ENSMUSG00000060733
chr15	11036451	11036652	region_61568	0	+	11036451	11036652	0	1	201	11036450	cluster_2	Promoter (1-2kb)	15	11033717	11037968	4252	2	ENSMUST00000058007	1316	ENSMUSG00000060735	ENSMUSG00000060735
chr1	180814234	180814435	region_13320	0	+	180814234	180814435	0	1	201	180814233	cluster_2	Promoter (<=1kb)	1	180803024	180813943	10920	2	ENSMUST00000162814	-292	ENSMUSG00000060743	ENSMUSG00000060743
chr1	37864023	37864224	region_2201	0	+	37864023	37864224	0	1	201	37864020	cluster_2	Promoter (<=1kb)	1	37832406	37864836	32431	2	ENSMUST00000123082	612	ENSMUSG00000060771	ENSMUSG00000060771
chr1	37863528	37863729	region_2200	0	+	37863528	37863729	0	1	201	37863525	cluster_2	Promoter (1-2kb)	1	37832406	37864836	32431	2	ENSMUST00000123082	1107	ENSMUSG00000060771	ENSMUSG00000060771
chr6	77244247	77244448	region_148837	0	+	77244247	77244448	0	1	201	77244240	cluster_2	Promoter (1-2kb)	6	77242922	77244112	1191	1	ENSMUST00000161811	1326	ENSMUSG00000060780	ENSMUSG00000060780
chr6	77481780	77481981	region_148875	0	+	77481780	77481981	0	1	201	77481773	cluster_2	Intron (ENSMUST00000160894/ENSMUSG00000063063, intron 8 of 19)	6	77242922	77244112	1191	1	ENSMUST00000161811	238859	ENSMUSG00000060780	ENSMUSG00000060780
chr6	77242719	77242920	region_148835	0	+	77242719	77242920	0	1	201	77242712	cluster_2	Promoter (<=1kb)	6	77242718	77245511	2794	1	ENSMUST00000161677	2	ENSMUSG00000060780	ENSMUSG00000060780
chr6	77209133	77209334	region_148827	0	+	77209133	77209334	0	1	201	77209126	cluster_2	Intron (ENSMUST00000160894/ENSMUSG00000063063, intron 8 of 19)	6	77242689	77257791	15103	1	ENSMUST00000020400	-33355	ENSMUSG00000060780	ENSMUSG00000060780
chr6	77460103	77460304	region_148868	0	+	77460103	77460304	0	1	201	77460096	cluster_2	Intron (ENSMUST00000160894/ENSMUSG00000063063, intron 8 of 19)	6	77242922	77244112	1191	1	ENSMUST00000161811	217182	ENSMUSG00000060780	ENSMUSG00000060780
chr6	77078440	77078641	region_148810	0	+	77078440	77078641	0	1	201	77078433	cluster_2	Intron (ENSMUST00000160894/ENSMUSG00000063063, intron 10 of 19)	6	77242689	77257791	15103	1	ENSMUST00000020400	-164048	ENSMUSG00000060780	ENSMUSG00000060780
chr6	77184288	77184489	region_148823	0	+	77184288	77184489	0	1	201	77184281	cluster_2	Intron (ENSMUST00000160894/ENSMUSG00000063063, intron 8 of 19)	6	77242689	77257791	15103	1	ENSMUST00000020400	-58200	ENSMUSG00000060780	ENSMUSG00000060780
chr10	63428800	63429001	region_19023	0	+	63428800	63429001	0	1	201	63428794	cluster_2	Promoter (1-2kb)	10	63430098	65002965	1572868	1	ENSMUST00000105441	-1097	ENSMUSG00000060843	ENSMUSG00000060843
chr10	63805497	63805698	region_19035	0	+	63805497	63805698	0	1	201	63805491	cluster_2	Intron (ENSMUST00000105441/ENSMUSG00000060843, intron 5 of 17)	10	63821055	64077487	256433	1	ENSMUST00000135474	-15357	ENSMUSG00000060843	ENSMUSG00000060843
chr7	4812340	4812541	region_154736	0	+	4812340	4812541	0	1	201	4812336	cluster_2	Promoter (<=1kb)	7	4808155	4812351	4197	2	ENSMUST00000079496	0	ENSMUSG00000060860	ENSMUSG00000060860
chr4	137046630	137046831	region_130914	0	+	137046630	137046831	0	1	201	137046629	cluster_2	Promoter (1-2kb)	4	136979732	137048695	68964	2	ENSMUST00000049583	1864	ENSMUSG00000060862	ENSMUSG00000060862
chr4	137044068	137044269	region_130912	0	+	137044068	137044269	0	1	201	137044067	cluster_2	Intron (ENSMUST00000049583/ENSMUSG00000060862, intron 1 of 18)	4	136979732	137048695	68964	2	ENSMUST00000049583	4426	ENSMUSG00000060862	ENSMUSG00000060862
chr4	137048107	137048308	region_130915	0	+	137048107	137048308	0	1	201	137048106	cluster_2	Promoter (<=1kb)	4	136979732	137048695	68964	2	ENSMUST00000049583	387	ENSMUSG00000060862	ENSMUSG00000060862
chr12	105092811	105093012	region_42616	0	+	105092811	105093012	0	1	201	105092810	cluster_2	Distal Intergenic	12	105146014	105155009	8996	1	ENSMUST00000142230	-53002	ENSMUSG00000060863	ENSMUSG00000060863
chr6	21201598	21201799	region_144760	0	+	21201598	21201799	0	1	201	21201596	cluster_2	Distal Intergenic	6	21215503	21729805	514303	1	ENSMUST00000081542	-13704	ENSMUSG00000060882	ENSMUSG00000060882
chr6	21367665	21367866	region_144776	0	+	21367665	21367866	0	1	201	21367663	cluster_2	Intron (ENSMUST00000081542/ENSMUSG00000060882, intron 1 of 5)	6	21215503	21729805	514303	1	ENSMUST00000081542	152163	ENSMUSG00000060882	ENSMUSG00000060882
chr6	21214629	21214830	region_144763	0	+	21214629	21214830	0	1	201	21214627	cluster_2	Promoter (<=1kb)	6	21215503	21729805	514303	1	ENSMUST00000081542	-673	ENSMUSG00000060882	ENSMUSG00000060882
chr10	88730984	88731185	region_21125	0	+	88730984	88731185	0	1	201	88730976	cluster_2	Promoter (<=1kb)	10	88731068	88744094	13027	1	ENSMUST00000116234	0	ENSMUSG00000060904	ENSMUSG00000060904
chr10	88761550	88761751	region_21127	0	+	88761550	88761751	0	1	201	88761542	cluster_2	Exon (ENSMUST00000004470/ENSMUSG00000004356, exon 16 of 62)	10	88731878	88742035	10158	1	ENSMUST00000080379	29673	ENSMUSG00000060904	ENSMUSG00000060904
chr11	30649150	30649351	region_26282	0	+	30649150	30649351	0	1	201	30649147	cluster_2	Promoter (<=1kb)	11	30505991	30649587	143597	2	ENSMUST00000074613	236	ENSMUSG00000060923	ENSMUSG00000060923
chr8	17464819	17465020	region_165796	0	+	17464819	17465020	0	1	201	17464818	cluster_2	Intron (ENSMUST00000082104/ENSMUSG00000060924, intron 1 of 69)	8	15892537	17535281	1642745	2	ENSMUST00000082104	70261	ENSMUSG00000060924	ENSMUSG00000060924
chr8	17279202	17279403	region_165785	0	+	17279202	17279403	0	1	201	17279201	cluster_2	Intron (ENSMUST00000082104/ENSMUSG00000060924, intron 1 of 69)	8	15892537	17535281	1642745	2	ENSMUST00000082104	255878	ENSMUSG00000060924	ENSMUSG00000060924
chr8	17506094	17506295	region_165801	0	+	17506094	17506295	0	1	201	17506093	cluster_2	Intron (ENSMUST00000082104/ENSMUSG00000060924, intron 1 of 69)	8	15892537	17535281	1642745	2	ENSMUST00000082104	28986	ENSMUSG00000060924	ENSMUSG00000060924
chr8	17204321	17204522	region_165777	0	+	17204321	17204522	0	1	201	17204320	cluster_2	Intron (ENSMUST00000082104/ENSMUSG00000060924, intron 2 of 69)	8	15892537	17535281	1642745	2	ENSMUST00000082104	330759	ENSMUSG00000060924	ENSMUSG00000060924
chr8	16057314	16057515	region_165668	0	+	16057314	16057515	0	1	201	16057313	cluster_2	Intron (ENSMUST00000082104/ENSMUSG00000060924, intron 37 of 69)	8	15892545	15984812	92268	2	ENSMUST00000125551	-72503	ENSMUSG00000060924	ENSMUSG00000060924
chr8	15729053	15729254	region_165657	0	+	15729053	15729254	0	1	201	15729052	cluster_2	Distal Intergenic	8	15892545	15984812	92268	2	ENSMUST00000125551	255558	ENSMUSG00000060924	ENSMUSG00000060924
chr8	17511163	17511364	region_165804	0	+	17511163	17511364	0	1	201	17511162	cluster_2	Intron (ENSMUST00000082104/ENSMUSG00000060924, intron 1 of 69)	8	15892537	17535281	1642745	2	ENSMUST00000082104	23917	ENSMUSG00000060924	ENSMUSG00000060924
