Chrom	Start	End	region_74811	X0.0	X.	X77852212.1	X77852413.1	X0	X1	X201	X77852205	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr18	60620602	60620803	region_87684	0	+	60620602	60620803	0	1	201	60620596	cluster_1	Promoter (2-3kb)	18	60604109	60623325	19217	2	ENSMUST00000123288	2522	ENSMUSG00000043079	ENSMUSG00000043079
chr15	99035567	99035768	region_68601	0	+	99035567	99035768	0	1	201	99035558	cluster_1	Intron (ENSMUST00000058914/ENSMUSG00000043091, intron 3 of 3)	15	99029891	99038105	8215	1	ENSMUST00000058914	5677	ENSMUSG00000043091	ENSMUSG00000043091
chr11	75170361	75170562	region_30378	0	+	75170361	75170562	0	1	201	75170354	cluster_1	Promoter (<=1kb)	11	75164565	75169519	4955	2	ENSMUST00000055619	-843	ENSMUSG00000043099	ENSMUSG00000043099
chr11	75165540	75165741	region_30373	0	+	75165540	75165741	0	1	201	75165533	cluster_1	Promoter (2-3kb)	11	75167153	75168146	994	2	ENSMUST00000131720	2405	ENSMUSG00000043099	ENSMUSG00000043099
chr2	31827002	31827203	region_97621	0	+	31827002	31827203	0	1	201	31826999	cluster_1	Intron (ENSMUST00000028188/ENSMUSG00000026841, intron 4 of 6)	2	31806166	31810580	4415	2	ENSMUST00000057407	-16423	ENSMUSG00000043102	ENSMUSG00000043102
chr2	31826290	31826491	region_97620	0	+	31826290	31826491	0	1	201	31826287	cluster_1	Intron (ENSMUST00000028188/ENSMUSG00000026841, intron 4 of 6)	2	31806166	31810580	4415	2	ENSMUST00000057407	-15711	ENSMUSG00000043102	ENSMUSG00000043102
chr2	31824509	31824710	region_97619	0	+	31824509	31824710	0	1	201	31824506	cluster_1	Intron (ENSMUST00000028188/ENSMUSG00000026841, intron 4 of 6)	2	31806166	31810580	4415	2	ENSMUST00000057407	-13930	ENSMUSG00000043102	ENSMUSG00000043102
chr15	99608622	99608823	region_68652	0	+	99608622	99608823	0	1	201	99608613	cluster_1	Distal Intergenic	15	99601400	99605477	4078	1	ENSMUST00000023754	7223	ENSMUSG00000043144	ENSMUSG00000043144
chr15	99607822	99608023	region_68651	0	+	99607822	99608023	0	1	201	99607813	cluster_1	Distal Intergenic	15	99601400	99605477	4078	1	ENSMUST00000023754	6423	ENSMUSG00000043144	ENSMUSG00000043144
chr13	22022503	22022704	region_44929	0	+	22022503	22022704	0	1	201	22022501	cluster_1	Distal Intergenic	13	22026699	22031610	4912	1	ENSMUST00000146121	-3995	ENSMUSG00000043145	ENSMUSG00000043145
chr13	22026992	22027193	region_44931	0	+	22026992	22027193	0	1	201	22026990	cluster_1	Promoter (<=1kb)	13	22026699	22031610	4912	1	ENSMUST00000146121	294	ENSMUSG00000043145	ENSMUSG00000043145
chr13	22030022	22030223	region_44933	0	+	22030022	22030223	0	1	201	22030020	cluster_1	Intron (ENSMUST00000146121/ENSMUSG00000043145, intron 1 of 1)	13	22026699	22031610	4912	1	ENSMUST00000146121	3324	ENSMUSG00000043145	ENSMUSG00000043145
chr9	101182119	101182320	region_182335	0	+	101182119	101182320	0	1	201	101182118	cluster_1	Intron (ENSMUST00000066773/ENSMUSG00000043154, intron 3 of 12)	9	101104992	101199073	94082	2	ENSMUST00000066773	16753	ENSMUSG00000043154	ENSMUSG00000043154
chr9	101160196	101160397	region_182331	0	+	101160196	101160397	0	1	201	101160195	cluster_1	Intron (ENSMUST00000066773/ENSMUSG00000043154, intron 5 of 12)	9	101104992	101199073	94082	2	ENSMUST00000066773	38676	ENSMUSG00000043154	ENSMUSG00000043154
chr9	101265599	101265800	region_182348	0	+	101265599	101265800	0	1	201	101265598	cluster_1	Distal Intergenic	9	101104992	101251832	146841	2	ENSMUST00000075941	-13768	ENSMUSG00000043154	ENSMUSG00000043154
chr9	101251899	101252100	region_182343	0	+	101251899	101252100	0	1	201	101251898	cluster_1	Promoter (<=1kb)	9	101104992	101251832	146841	2	ENSMUST00000075941	-68	ENSMUSG00000043154	ENSMUSG00000043154
chr13	54504430	54504631	region_47626	0	+	54504430	54504631	0	1	201	54504425	cluster_1	Promoter (<=1kb)	13	54503809	54539856	36048	1	ENSMUST00000138869	622	ENSMUSG00000043183	ENSMUSG00000043183
chr1	80181008	80181209	region_5669	0	+	80181008	80181209	0	1	201	80181000	cluster_1	Distal Intergenic	1	80198706	80213944	15239	2	ENSMUST00000058748	32735	ENSMUSG00000043230	ENSMUSG00000043230
chr2	5951657	5951858	region_95377	0	+	5951657	5951858	0	1	201	5951652	cluster_1	Promoter (<=1kb)	2	5951469	6056703	105235	1	ENSMUST00000060092	189	ENSMUSG00000043241	ENSMUSG00000043241
chr10	70468660	70468861	region_19582	0	+	70468660	70468861	0	1	201	70468653	cluster_1	Intron (ENSMUST00000105436/ENSMUSG00000043259, intron 4 of 14)	10	70440926	70558731	117806	1	ENSMUST00000062883	27735	ENSMUSG00000043259	ENSMUSG00000043259
chr10	70442480	70442681	region_19576	0	+	70442480	70442681	0	1	201	70442473	cluster_1	Promoter (1-2kb)	10	70440926	70558731	117806	1	ENSMUST00000062883	1555	ENSMUSG00000043259	ENSMUSG00000043259
chr10	70441458	70441659	region_19575	0	+	70441458	70441659	0	1	201	70441451	cluster_1	Promoter (<=1kb)	10	70440926	70558731	117806	1	ENSMUST00000062883	533	ENSMUSG00000043259	ENSMUSG00000043259
chr6	136835549	136835750	region_153560	0	+	136835549	136835750	0	1	201	136835548	cluster_1	Promoter (<=1kb)	6	136830421	136835452	5032	2	ENSMUST00000111894	-98	ENSMUSG00000043298	ENSMUSG00000043298
chr16	94997173	94997374	region_76108	0	+	94997173	94997374	0	1	201	94997164	cluster_1	Promoter (<=1kb)	16	94749266	94997696	248431	2	ENSMUST00000095873	322	ENSMUSG00000043301	ENSMUSG00000043301
chr16	94782710	94782911	region_76086	0	+	94782710	94782911	0	1	201	94782701	cluster_1	Intron (ENSMUST00000095873/ENSMUSG00000043301, intron 3 of 4)	16	94822532	94856690	34159	2	ENSMUST00000165538	73779	ENSMUSG00000043301	ENSMUSG00000043301
chr16	94815994	94816195	region_76089	0	+	94815994	94816195	0	1	201	94815985	cluster_1	Intron (ENSMUST00000095873/ENSMUSG00000043301, intron 3 of 4)	16	94822532	94856690	34159	2	ENSMUST00000165538	40495	ENSMUSG00000043301	ENSMUSG00000043301
chr7	102916047	102916248	region_161139	0	+	102916047	102916248	0	1	201	102916046	cluster_1	Distal Intergenic	7	102908869	102909837	969	2	ENSMUST00000061738	-6211	ENSMUSG00000043310	ENSMUSG00000043310
chr5	110467523	110467724	region_139813	0	+	110467523	110467724	0	1	201	110467522	cluster_1	Distal Intergenic	5	110361754	110448503	86750	2	ENSMUST00000069483	-19021	ENSMUSG00000043323	ENSMUSG00000043323
chr5	110417049	110417250	region_139808	0	+	110417049	110417250	0	1	201	110417048	cluster_1	Intron (ENSMUST00000069483/ENSMUSG00000043323, intron 3 of 18)	5	110361754	110387127	25374	2	ENSMUST00000056124	-29923	ENSMUSG00000043323	ENSMUSG00000043323
chr16	57420575	57420776	region_73521	0	+	57420575	57420776	0	1	201	57420570	cluster_1	Intron (ENSMUST00000159816/ENSMUSG00000043336, intron 1 of 4)	16	57353277	57515690	162414	1	ENSMUST00000099667	67299	ENSMUSG00000043336	ENSMUSG00000043336
chr6	28203885	28204086	region_145147	0	+	28203885	28204086	0	1	201	28203883	cluster_1	Distal Intergenic	6	28215555	28260862	45308	1	ENSMUST00000143099	-11469	ENSMUSG00000043340	ENSMUSG00000043340
chr17	91244934	91245135	region_83050	0	+	91244934	91245135	0	1	201	91244925	cluster_1	Distal Intergenic	17	91236787	91238116	1330	1	ENSMUST00000057074	8148	ENSMUSG00000043346	ENSMUSG00000043346
chr11	103142799	103143000	region_33098	0	+	103142799	103143000	0	1	201	103142798	cluster_1	Distal Intergenic	11	103133865	103138279	4415	1	ENSMUST00000130341	8935	ENSMUSG00000043372	ENSMUSG00000043372
chrX	135796383	135796584	region_187172	0	+	135796383	135796584	0	1	201	135796382	cluster_1	Promoter (1-2kb)	20	135797588	135803466	5879	1	ENSMUST00000166554	-1004	ENSMUSG00000043384	ENSMUSG00000043384
chr16	21664939	21665140	region_70514	0	+	21664939	21665140	0	1	201	21664937	cluster_1	Intron (ENSMUST00000053336/ENSMUSG00000043391, intron 1 of 1)	16	21649045	21694665	45621	2	ENSMUST00000053336	29525	ENSMUSG00000043391	ENSMUSG00000043391
chr16	21695416	21695617	region_70517	0	+	21695416	21695617	0	1	201	21695414	cluster_1	Promoter (<=1kb)	16	21649045	21694665	45621	2	ENSMUST00000053336	-752	ENSMUSG00000043391	ENSMUSG00000043391
chr16	21665508	21665709	region_70515	0	+	21665508	21665709	0	1	201	21665506	cluster_1	Intron (ENSMUST00000053336/ENSMUSG00000043391, intron 1 of 1)	16	21649045	21694665	45621	2	ENSMUST00000053336	28956	ENSMUSG00000043391	ENSMUSG00000043391
chr12	72014187	72014388	region_39796	0	+	72014187	72014388	0	1	201	72014180	cluster_1	Distal Intergenic	12	72069618	72070991	1374	2	ENSMUST00000050649	56603	ENSMUSG00000043398	ENSMUSG00000043398
chr12	71954229	71954430	region_39781	0	+	71954229	71954430	0	1	201	71954222	cluster_1	Intron (ENSMUST00000085299/ENSMUSG00000034574, intron 15 of 25)	12	72069618	72070991	1374	2	ENSMUST00000050649	116561	ENSMUSG00000043398	ENSMUSG00000043398
chr12	72071420	72071621	region_39800	0	+	72071420	72071621	0	1	201	72071413	cluster_1	Promoter (<=1kb)	12	72069618	72070991	1374	2	ENSMUST00000050649	-430	ENSMUSG00000043398	ENSMUSG00000043398
chr5	106926271	106926472	region_139617	0	+	106926271	106926472	0	1	201	106926270	cluster_1	Promoter (<=1kb)	5	106840194	106926321	86128	2	ENSMUST00000117588	0	ENSMUSG00000043410	ENSMUSG00000043410
chr2	19657449	19657650	region_96572	0	+	19657449	19657650	0	1	201	19657448	cluster_1	Promoter (<=1kb)	2	19658062	19660590	2529	1	ENSMUST00000052168	-412	ENSMUSG00000043415	ENSMUSG00000043415
chr11	69340849	69341050	region_29833	0	+	69340849	69341050	0	1	201	69340843	cluster_1	Promoter (<=1kb)	11	69340809	69341375	567	1	ENSMUST00000151617	41	ENSMUSG00000043419	ENSMUSG00000043419
chr6	29272934	29273135	region_145276	0	+	29272934	29273135	0	1	201	29272932	cluster_1	Promoter (<=1kb)	6	29272626	29275446	2821	1	ENSMUST00000054445	309	ENSMUSG00000043421	ENSMUSG00000043421
chr18	43506797	43506998	region_86349	0	+	43506797	43506998	0	1	201	43506793	cluster_1	Distal Intergenic	18	43475418	43477836	2419	2	ENSMUST00000057110	-28962	ENSMUSG00000043424	ENSMUSG00000043424
chr18	43556912	43557113	region_86357	0	+	43556912	43557113	0	1	201	43556908	cluster_1	Intron (ENSMUST00000082254/ENSMUSG00000024502, intron 15 of 21)	18	43475418	43477836	2419	2	ENSMUST00000057110	-79077	ENSMUSG00000043424	ENSMUSG00000043424
chr1	182711751	182711952	region_13490	0	+	182711751	182711952	0	1	201	182711750	cluster_1	Distal Intergenic	1	182747126	182749180	2055	2	ENSMUST00000060041	37228	ENSMUSG00000043429	ENSMUSG00000043429
chr3	62604545	62604746	region_113585	0	+	62604545	62604746	0	1	201	62604539	cluster_1	Promoter (<=1kb)	3	62529077	62605140	76064	2	ENSMUST00000058535	394	ENSMUSG00000043441	ENSMUSG00000043441
chr7	37566350	37566551	region_156061	0	+	37566350	37566551	0	1	201	37566347	cluster_1	Intron (ENSMUST00000175941/ENSMUSG00000043456, intron 5 of 6)	7	37472135	37479986	7852	2	ENSMUST00000176129	-86365	ENSMUSG00000043456	ENSMUSG00000043456
chr7	37774332	37774533	region_156086	0	+	37774332	37774533	0	1	201	37774329	cluster_1	Promoter (<=1kb)	7	37569629	37773641	204013	2	ENSMUST00000176534	-692	ENSMUSG00000043456	ENSMUSG00000043456
chr7	37346234	37346435	region_156044	0	+	37346234	37346435	0	1	201	37346231	cluster_1	Distal Intergenic	7	37472135	37479986	7852	2	ENSMUST00000176129	133551	ENSMUSG00000043456	ENSMUSG00000043456
chr7	37120330	37120531	region_156033	0	+	37120330	37120531	0	1	201	37120327	cluster_1	Distal Intergenic	7	37472135	37479986	7852	2	ENSMUST00000176129	359455	ENSMUSG00000043456	ENSMUSG00000043456
chr15	78717943	78718144	region_66616	0	+	78717943	78718144	0	1	201	78717936	cluster_1	Promoter (<=1kb)	15	78670022	78718113	48092	2	ENSMUST00000088592	0	ENSMUSG00000043460	ENSMUSG00000043460
chr15	78719488	78719689	region_66618	0	+	78719488	78719689	0	1	201	78719481	cluster_1	Promoter (1-2kb)	15	78670022	78718113	48092	2	ENSMUST00000088592	-1376	ENSMUSG00000043460	ENSMUSG00000043460
chr15	78684212	78684413	region_66607	0	+	78684212	78684413	0	1	201	78684205	cluster_1	Intron (ENSMUST00000088592/ENSMUSG00000043460, intron 1 of 1)	15	78670022	78718113	48092	2	ENSMUST00000088592	33700	ENSMUSG00000043460	ENSMUSG00000043460
chr3	69861322	69861523	region_114197	0	+	69861322	69861523	0	1	201	69861316	cluster_1	Promoter (1-2kb)	3	69819538	69859896	40359	2	ENSMUST00000171529	-1427	ENSMUSG00000043461	ENSMUSG00000043461
chrX	136867670	136867871	region_187246	0	+	136867670	136867871	0	1	201	136867669	cluster_1	Promoter (<=1kb)	20	136858147	136868755	10609	2	ENSMUST00000058814	884	ENSMUSG00000043463	ENSMUSG00000043463
chrX	136851114	136851315	region_187244	0	+	136851114	136851315	0	1	201	136851113	cluster_1	Distal Intergenic	20	136858147	136868755	10609	2	ENSMUST00000058814	17440	ENSMUSG00000043463	ENSMUSG00000043463
chr3	98184231	98184432	region_116439	0	+	98184231	98184432	0	1	201	98184222	cluster_1	Distal Intergenic	3	98160812	98163173	2362	1	ENSMUST00000050342	23420	ENSMUSG00000043468	ENSMUSG00000043468
chr18	89250675	89250876	region_90182	0	+	89250675	89250876	0	1	201	89250667	cluster_1	Intron (ENSMUST00000037142/ENSMUSG00000034028, intron 4 of 6)	18	89293502	89297229	3728	2	ENSMUST00000059118	46353	ENSMUSG00000043498	ENSMUSG00000043498
chr18	89342893	89343094	region_90190	0	+	89342893	89343094	0	1	201	89342885	cluster_1	Intron (ENSMUST00000097495/ENSMUSG00000073514, intron 7 of 7)	18	89293502	89297229	3728	2	ENSMUST00000059118	-45665	ENSMUSG00000043498	ENSMUSG00000043498
chr18	89301019	89301220	region_90188	0	+	89301019	89301220	0	1	201	89301011	cluster_1	Exon (ENSMUST00000097495/ENSMUSG00000073514, exon 1 of 8)	18	89293502	89297229	3728	2	ENSMUST00000059118	-3791	ENSMUSG00000043498	ENSMUSG00000043498
chrX	161721270	161721471	region_187928	0	+	161721270	161721471	0	1	201	161721269	cluster_1	Intron (ENSMUST00000112338/ENSMUSG00000043518, intron 1 of 1)	20	161717627	161779496	61870	1	ENSMUST00000061514	3644	ENSMUSG00000043518	ENSMUSG00000043518
chrX	161756510	161756711	region_187934	0	+	161756510	161756711	0	1	201	161756509	cluster_1	Intron (ENSMUST00000112338/ENSMUSG00000043518, intron 1 of 1)	20	161717627	161779496	61870	1	ENSMUST00000061514	38884	ENSMUSG00000043518	ENSMUSG00000043518
chr19	50491664	50491865	region_94174	0	+	50491664	50491865	0	1	201	50491659	cluster_1	Intron (ENSMUST00000072685/ENSMUSG00000043531, intron 2 of 26)	19	50152692	50678485	525794	2	ENSMUST00000111756	186620	ENSMUSG00000043531	ENSMUSG00000043531
chr19	50421376	50421577	region_94166	0	+	50421376	50421577	0	1	201	50421371	cluster_1	Intron (ENSMUST00000072685/ENSMUSG00000043531, intron 3 of 26)	19	50150998	50252678	101681	2	ENSMUST00000168357	-168699	ENSMUSG00000043531	ENSMUSG00000043531
chr15	26932979	26933180	region_62458	0	+	26932979	26933180	0	1	201	26932977	cluster_1	Distal Intergenic	15	26543084	26895049	351966	2	ENSMUST00000059204	-37931	ENSMUSG00000043556	ENSMUSG00000043556
chr15	26927946	26928147	region_62457	0	+	26927946	26928147	0	1	201	26927944	cluster_1	Distal Intergenic	15	26543084	26895049	351966	2	ENSMUST00000059204	-32898	ENSMUSG00000043556	ENSMUSG00000043556
chr17	29790635	29790836	region_78523	0	+	29790635	29790836	0	1	201	29790633	cluster_1	Distal Intergenic	17	29832266	29835358	3093	2	ENSMUST00000170786	44522	ENSMUSG00000043557	ENSMUSG00000043557
chr17	29795948	29796149	region_78526	0	+	29795948	29796149	0	1	201	29795946	cluster_1	Distal Intergenic	17	29832266	29835358	3093	2	ENSMUST00000170786	39209	ENSMUSG00000043557	ENSMUSG00000043557
chr17	29889324	29889525	region_78542	0	+	29889324	29889525	0	1	201	29889322	cluster_1	Promoter (<=1kb)	17	29850562	29889950	39389	2	ENSMUST00000167102	425	ENSMUSG00000043557	ENSMUSG00000043557
chr9	96874163	96874364	region_181985	0	+	96874163	96874364	0	1	201	96874154	cluster_1	Intron (ENSMUST00000112951/ENSMUSG00000043587, intron 1 of 6)	9	96856470	96862982	6513	2	ENSMUST00000141127	-11182	ENSMUSG00000043587	ENSMUSG00000043587
chr17	48533804	48534005	region_79746	0	+	48533804	48534005	0	1	201	48533800	cluster_1	Intron (ENSMUST00000162313/ENSMUSG00000043592, intron 5 of 5)	17	48462404	48539607	77204	1	ENSMUST00000162467	71401	ENSMUSG00000043592	ENSMUSG00000043592
chr17	48505198	48505399	region_79743	0	+	48505198	48505399	0	1	201	48505194	cluster_1	Intron (ENSMUST00000162313/ENSMUSG00000043592, intron 4 of 5)	17	48462404	48539607	77204	1	ENSMUST00000162467	42795	ENSMUSG00000043592	ENSMUSG00000043592
chr6	43179360	43179561	region_146503	0	+	43179360	43179561	0	1	201	43179356	cluster_1	Distal Intergenic	6	43173952	43175005	1054	1	ENSMUST00000059512	5409	ENSMUSG00000043605	ENSMUSG00000043605
chr5	89883181	89883382	region_138391	0	+	89883181	89883382	0	1	201	89883173	cluster_1	Promoter (<=1kb)	5	89673841	89883334	209494	2	ENSMUST00000061427	0	ENSMUSG00000043635	ENSMUSG00000043635
chr19	53806215	53806416	region_94356	0	+	53806215	53806416	0	1	201	53806210	cluster_1	Intron (ENSMUST00000095969/ENSMUSG00000043639, intron 1 of 8)	19	53793308	53813573	20266	1	ENSMUST00000162910	12908	ENSMUSG00000043639	ENSMUSG00000043639
chr11	120350337	120350538	region_34872	0	+	120350337	120350538	0	1	201	120350336	cluster_1	Promoter (1-2kb)	11	120348678	120351190	2513	1	ENSMUST00000143813	1660	ENSMUSG00000043644	ENSMUSG00000043644
chr11	120349734	120349935	region_34871	0	+	120349734	120349935	0	1	201	120349733	cluster_1	Promoter (1-2kb)	11	120348678	120351190	2513	1	ENSMUST00000143813	1057	ENSMUSG00000043644	ENSMUSG00000043644
chr9	24315404	24315605	region_175779	0	+	24315404	24315605	0	1	201	24315402	cluster_1	3' UTR	9	24300334	24314871	14538	1	ENSMUST00000154337	15071	ENSMUSG00000043659	ENSMUSG00000043659
chr9	23934527	23934728	region_175748	0	+	23934527	23934728	0	1	201	23934525	cluster_1	Distal Intergenic	9	24097996	24289892	191897	1	ENSMUST00000133787	-163268	ENSMUSG00000043659	ENSMUSG00000043659
chr9	24256747	24256948	region_175774	0	+	24256747	24256948	0	1	201	24256745	cluster_1	Intron (ENSMUST00000133787/ENSMUSG00000043659, intron 4 of 5)	9	24283433	24313343	29911	1	ENSMUST00000154644	-26485	ENSMUSG00000043659	ENSMUSG00000043659
chr9	23891138	23891339	region_175742	0	+	23891138	23891339	0	1	201	23891136	cluster_1	Distal Intergenic	9	24097996	24289892	191897	1	ENSMUST00000133787	-206657	ENSMUSG00000043659	ENSMUSG00000043659
chr8	90496669	90496870	region_171155	0	+	90496669	90496870	0	1	201	90496660	cluster_1	Distal Intergenic	8	90247040	90348343	101304	2	ENSMUST00000109621	-148327	ENSMUSG00000043668	ENSMUSG00000043668
chr8	90301998	90302199	region_171130	0	+	90301998	90302199	0	1	201	90301989	cluster_1	Intron (ENSMUST00000109621/ENSMUSG00000043668, intron 1 of 6)	8	90257946	90348126	90181	2	ENSMUST00000176034	45927	ENSMUSG00000043668	ENSMUSG00000043668
chr8	90514837	90515038	region_171159	0	+	90514837	90515038	0	1	201	90514828	cluster_1	Distal Intergenic	8	90247040	90348343	101304	2	ENSMUST00000109621	-166495	ENSMUSG00000043668	ENSMUSG00000043668
chr8	90254413	90254614	region_171121	0	+	90254413	90254614	0	1	201	90254404	cluster_1	Exon (ENSMUST00000109621/ENSMUSG00000043668, exon 3 of 7)	8	90257946	90348126	90181	2	ENSMUST00000176034	93512	ENSMUSG00000043668	ENSMUSG00000043668
chr8	90119449	90119650	region_171108	0	+	90119449	90119650	0	1	201	90119440	cluster_1	Distal Intergenic	8	90257946	90348126	90181	2	ENSMUST00000176034	228476	ENSMUSG00000043668	ENSMUSG00000043668
chr8	90492496	90492697	region_171153	0	+	90492496	90492697	0	1	201	90492487	cluster_1	Distal Intergenic	8	90247040	90348343	101304	2	ENSMUST00000109621	-144154	ENSMUSG00000043668	ENSMUSG00000043668
chr8	90122386	90122587	region_171112	0	+	90122386	90122587	0	1	201	90122377	cluster_1	Distal Intergenic	8	90257946	90348126	90181	2	ENSMUST00000176034	225539	ENSMUSG00000043668	ENSMUSG00000043668
chr8	90121978	90122179	region_171111	0	+	90121978	90122179	0	1	201	90121969	cluster_1	Distal Intergenic	8	90257946	90348126	90181	2	ENSMUST00000176034	225947	ENSMUSG00000043668	ENSMUSG00000043668
chr7	35754215	35754416	region_155962	0	+	35754215	35754416	0	1	201	35754212	cluster_1	Promoter (<=1kb)	7	35729701	35754399	24699	2	ENSMUST00000155993	0	ENSMUSG00000043671	ENSMUSG00000043671
chr14	26669684	26669885	region_54140	0	+	26669684	26669885	0	1	201	26669682	cluster_1	Promoter (<=1kb)	14	26659958	26669883	9926	2	ENSMUST00000052932	0	ENSMUSG00000043702	ENSMUSG00000043702
chr17	73454258	73454459	region_81444	0	+	73454258	73454459	0	1	201	73454251	cluster_1	Distal Intergenic	17	73306464	73399296	92833	2	ENSMUST00000095208	-54963	ENSMUSG00000043705	ENSMUSG00000043705
chr17	73454569	73454770	region_81445	0	+	73454569	73454770	0	1	201	73454562	cluster_1	Distal Intergenic	17	73306464	73399296	92833	2	ENSMUST00000095208	-55274	ENSMUSG00000043705	ENSMUSG00000043705
chr17	73450026	73450227	region_81442	0	+	73450026	73450227	0	1	201	73450019	cluster_1	Distal Intergenic	17	73306464	73399296	92833	2	ENSMUST00000095208	-50731	ENSMUSG00000043705	ENSMUSG00000043705
chr5	121115761	121115962	region_140878	0	+	121115761	121115962	0	1	201	121115760	cluster_1	Distal Intergenic	5	121133840	121143635	9796	2	ENSMUST00000148871	27673	ENSMUSG00000043733	ENSMUSG00000043733
chr5	121119360	121119561	region_140881	0	+	121119360	121119561	0	1	201	121119359	cluster_1	Distal Intergenic	5	121133840	121143635	9796	2	ENSMUST00000148871	24074	ENSMUSG00000043733	ENSMUSG00000043733
chr5	121083487	121083688	region_140873	0	+	121083487	121083688	0	1	201	121083486	cluster_1	Distal Intergenic	5	121133840	121143635	9796	2	ENSMUST00000148871	59947	ENSMUSG00000043733	ENSMUSG00000043733
chr5	121118536	121118737	region_140880	0	+	121118536	121118737	0	1	201	121118535	cluster_1	Distal Intergenic	5	121133840	121143635	9796	2	ENSMUST00000148871	24898	ENSMUSG00000043733	ENSMUSG00000043733
chr4	89630630	89630831	region_127148	0	+	89630630	89630831	0	1	201	89630622	cluster_1	Distal Intergenic	4	89679436	89691919	12484	1	ENSMUST00000131576	-48605	ENSMUSG00000043753	ENSMUSG00000043753
chr4	89653190	89653391	region_127149	0	+	89653190	89653391	0	1	201	89653182	cluster_1	Distal Intergenic	4	89679436	89691919	12484	1	ENSMUST00000131576	-26045	ENSMUSG00000043753	ENSMUSG00000043753
chr4	89875793	89875994	region_127159	0	+	89875793	89875994	0	1	201	89875785	cluster_1	Distal Intergenic	4	89688198	89694772	6575	1	ENSMUST00000052478	187596	ENSMUSG00000043753	ENSMUSG00000043753
chr16	18117020	18117221	region_70277	0	+	18117020	18117221	0	1	201	18117019	cluster_1	Distal Intergenic	16	18127642	18152408	24767	1	ENSMUST00000059589	-10421	ENSMUSG00000043811	ENSMUSG00000043811
chr16	18130813	18131014	region_70280	0	+	18130813	18131014	0	1	201	18130812	cluster_1	Intron (ENSMUST00000059589/ENSMUSG00000043811, intron 1 of 1)	16	18127642	18152408	24767	1	ENSMUST00000059589	3172	ENSMUSG00000043811	ENSMUSG00000043811
chr7	67222617	67222818	region_158013	0	+	67222617	67222818	0	1	201	67222611	cluster_1	Promoter (<=1kb)	7	67222616	67228468	5853	1	ENSMUST00000179106	2	ENSMUSG00000043831	ENSMUSG00000043831
chr3	58865738	58865939	region_113351	0	+	58865738	58865939	0	1	201	58865733	cluster_1	Promoter (<=1kb)	3	58846363	58865797	19435	2	ENSMUST00000161419	0	ENSMUSG00000043850	ENSMUSG00000043850
chr7	44818793	44818994	region_156382	0	+	44818793	44818994	0	1	201	44818789	cluster_1	Promoter (<=1kb)	7	44818437	44828688	10252	1	ENSMUST00000136861	357	ENSMUSG00000043858	ENSMUSG00000043858
chr16	22239067	22239268	region_70543	0	+	22239067	22239268	0	1	201	22239065	cluster_1	Distal Intergenic	16	22230391	22230919	529	1	ENSMUST00000121854	8677	ENSMUSG00000043870	ENSMUSG00000043870
chr9	15710310	15710511	region_175258	0	+	15710310	15710511	0	1	201	15710309	cluster_1	Promoter (<=1kb)	9	15709739	15742384	32646	1	ENSMUST00000061568	572	ENSMUSG00000043885	ENSMUSG00000043885
chr9	20972335	20972536	region_175488	0	+	20972335	20972536	0	1	201	20972333	cluster_1	Intron (ENSMUST00000054197/ENSMUSG00000043895, intron 1 of 1)	9	20965952	20976793	10842	2	ENSMUST00000054197	4257	ENSMUSG00000043895	ENSMUSG00000043895
chr3	64139080	64139281	region_113684	0	+	64139080	64139281	0	1	201	64139074	cluster_1	Promoter (1-2kb)	3	64116432	64140543	24112	2	ENSMUST00000177151	1262	ENSMUSG00000043897	ENSMUSG00000043897
chr2	121271605	121271806	region_104606	0	+	121271605	121271806	0	1	201	121271604	cluster_1	Promoter (<=1kb)	2	121194838	121271407	76570	2	ENSMUST00000110648	-199	ENSMUSG00000043909	ENSMUSG00000043909
chr5	116278641	116278842	region_140451	0	+	116278641	116278842	0	1	201	116278640	cluster_1	Intron (ENSMUST00000050178/ENSMUSG00000043913, intron 1 of 13)	5	116169225	116288963	119739	2	ENSMUST00000086483	10121	ENSMUSG00000043913	ENSMUSG00000043913
chr5	102072899	102073100	region_139233	0	+	102072899	102073100	0	1	201	102072898	cluster_1	Promoter (2-3kb)	5	101929306	102069921	140616	2	ENSMUST00000174698	-2979	ENSMUSG00000043940	ENSMUSG00000043940
chr5	102176619	102176820	region_139248	0	+	102176619	102176820	0	1	201	102176618	cluster_1	Distal Intergenic	5	101929306	102069921	140616	2	ENSMUST00000174698	-106699	ENSMUSG00000043940	ENSMUSG00000043940
chr5	102110187	102110388	region_139237	0	+	102110187	102110388	0	1	201	102110186	cluster_1	Distal Intergenic	5	101929306	102069921	140616	2	ENSMUST00000174698	-40267	ENSMUSG00000043940	ENSMUSG00000043940
chr5	101981986	101982187	region_139225	0	+	101981986	101982187	0	1	201	101981985	cluster_1	Promoter (<=1kb)	5	101836158	101981558	145401	2	ENSMUST00000174598	-429	ENSMUSG00000043940	ENSMUSG00000043940
chr4	126202475	126202676	region_129781	0	+	126202475	126202676	0	1	201	126202474	cluster_1	Promoter (<=1kb)	4	126172843	126202589	29747	2	ENSMUST00000106142	0	ENSMUSG00000043962	ENSMUSG00000043962
