	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000113613	6.259146623	0.154226769	0.347852558	0.224042987	0.395922053	RP23-387C9.4
ENSMUSG00000062794	40.57377906	-0.219661921	0.281587523	0.224084754	0.395930692	Zfp599
ENSMUSG00000046240	4833.295382	-0.197795886	0.20261556	0.224112698	0.395945482	Hepacam
ENSMUSG00000105609	11.48905195	0.123361011	0.338562497	0.224147622	0.3959726	RP23-301L9.6
ENSMUSG00000021707	466.4857854	-0.178209412	0.173562498	0.224223938	0.396072829	Dhfr
ENSMUSG00000060739	2788.564857	0.09035895	0.075111811	0.224276425	0.396130953	Nsa2
ENSMUSG00000108806	6.47825827	0.145124496	0.343964858	0.224311075	0.396157563	RP24-443B5.5
ENSMUSG00000014550	2385.018201	0.120144809	0.101308591	0.224378538	0.396242117	Rbsn
ENSMUSG00000031224	501.140319	-0.147222671	0.133406246	0.224409403	0.396262029	Magee2
ENSMUSG00000052848	231.5119013	-0.206891004	0.234832133	0.224436915	0.396276019	RP24-572L22.1
ENSMUSG00000030134	2413.60895	-0.185679663	0.183170018	0.224494626	0.396343323	Rasgef1a
ENSMUSG00000025510	7873.43382	-0.139281633	0.124445256	0.224563256	0.396429889	Cd151
ENSMUSG00000017404	14319.71455	0.098759275	0.086559907	0.224634191	0.39652051	Rpl19
ENSMUSG00000021248	10608.67954	0.099916779	0.083476907	0.224686203	0.396577715	Tmed10
ENSMUSG00000074269	19.35761896	-0.220407287	0.296528013	0.224738833	0.396636001	Rec114
ENSMUSG00000028407	247.69456	-0.199397448	0.210241043	0.224897712	0.396811136	Toporsos
ENSMUSG00000074211	684.1938484	-0.157827654	0.144288663	0.224866911	0.396811136	Sdhaf1
ENSMUSG00000106895	6.156406429	-0.148281973	0.346926904	0.224879196	0.396811136	RP23-477O15.1
ENSMUSG00000109956	69.57379443	0.203439854	0.215776947	0.22491653	0.396811136	RP24-156K15.4
ENSMUSG00000029798	256.979883	-0.188167744	0.185919182	0.224966944	0.396865466	Herc6
ENSMUSG00000039210	808.5471001	0.126678273	0.111238033	0.225309124	0.39743445	Gpatch2
ENSMUSG00000032216	36451.21107	-0.107050264	0.092795407	0.225335081	0.39744558	Nedd4
ENSMUSG00000020668	12250.36634	-0.173722702	0.167145762	0.225407638	0.397500509	Kif3c
ENSMUSG00000050122	486.8086282	0.209737938	0.23366559	0.225435536	0.397500509	Vwa3b
ENSMUSG00000074346	63.06839254	0.205878021	0.222046481	0.225444824	0.397500509	Kcnd3os
ENSMUSG00000086322	19.77198746	0.106481676	0.34150397	0.225425221	0.397500509	RP23-354H24.6
ENSMUSG00000064246	347.6443581	0.213497861	0.297230304	0.22548581	0.397538125	Chil1
ENSMUSG00000040605	2883.055592	-0.202171104	0.228729785	0.225569587	0.39765117	Bace2
ENSMUSG00000019984	1347.598049	-0.1332381	0.120706829	0.225638958	0.397669497	Med23
ENSMUSG00000031594	17.43167245	0.203061619	0.332534379	0.225637294	0.397669497	Fgl1
ENSMUSG00000112188	5.584879197	0.122854127	0.345193548	0.225610702	0.397669497	RP24-458J4.8
ENSMUSG00000026430	564.3772206	-0.155114045	0.141738299	0.225806144	0.397903053	Rassf5
ENSMUSG00000078921	9.836990879	-0.170842936	0.347322008	0.225810818	0.397903053	Tgtp2
ENSMUSG00000009070	21.56801218	0.18644478	0.342198651	0.225859086	0.397953441	Rsph14
ENSMUSG00000061479	3504.92971	0.089334038	0.075857733	0.22593699	0.398056032	Snrpa
ENSMUSG00000027642	11820.38331	-0.098967447	0.086198212	0.225964351	0.398069568	Rpn2
ENSMUSG00000090622	117.3222198	-0.19124535	0.194007093	0.226000532	0.398098638	RP23-281E24.2
ENSMUSG00000073640	14.90177588	0.201597098	0.335313983	0.226084777	0.39821236	Rpl27-ps3
ENSMUSG00000083044	6.54044266	-0.156973345	0.346763692	0.226135225	0.398266539	RP23-471O23.2
ENSMUSG00000106230	4.92844509	-0.11018345	0.339860091	0.226227873	0.398395024	RP23-447N11.2
ENSMUSG00000035704	393.4267023	-0.137329035	0.12282534	0.226321363	0.398500159	Alg8
ENSMUSG00000042268	28.05029619	-0.20256963	0.328278647	0.226326972	0.398500159	Slc26a9
ENSMUSG00000015619	16.67894872	-0.201331071	0.334589228	0.226410136	0.398597072	Gata3
ENSMUSG00000051435	492.2591212	0.21576417	0.251899197	0.226426048	0.398597072	Fhad1
ENSMUSG00000074513	376.5133283	-0.157777691	0.14700679	0.226441127	0.398597072	Arfip1
ENSMUSG00000097107	7.40657201	0.165628172	0.346442274	0.226477286	0.398626034	RP23-76C5.2
ENSMUSG00000029248	23.60710639	0.208672689	0.32049299	0.22652325	0.398672248	Thegl
ENSMUSG00000024534	783.631769	0.137589293	0.121438619	0.226587258	0.398716854	Sncaip
ENSMUSG00000035692	690.9526474	0.183760013	0.182006296	0.226588015	0.398716854	Isg15
ENSMUSG00000036698	7948.858243	-0.199333162	0.210162214	0.226745877	0.398959933	Ago2
ENSMUSG00000099779	4.738696047	0.122075346	0.343213675	0.226898831	0.399194333	RP23-230A14.1
ENSMUSG00000030069	13.42580557	0.195524336	0.335388527	0.226934281	0.399198261	Prok2
ENSMUSG00000088185	10.60372961	0.147300645	0.347016542	0.226940531	0.399198261	Scarna2
ENSMUSG00000075268	47.83812264	0.205583792	0.222113741	0.226998153	0.399264901	RP23-231N20.2
ENSMUSG00000086889	66.86842334	0.205500697	0.223094703	0.227059143	0.399337455	Phf2os1
ENSMUSG00000079435	5925.200427	0.121245449	0.105795185	0.227172608	0.399502277	Rpl36a
ENSMUSG00000038264	1640.687585	0.179189123	0.177809793	0.227245551	0.399595815	Sema7a
ENSMUSG00000025200	607.9385282	0.120038541	0.103030191	0.227423017	0.399803616	Cwf19l1
ENSMUSG00000032725	33.64418526	0.17806877	0.346007199	0.227402942	0.399803616	Folr2
ENSMUSG00000081520	17.19875389	0.18611543	0.341255492	0.227413058	0.399803616	RP23-24D16.1
ENSMUSG00000103486	27.23300812	-0.20855784	0.315041381	0.227638164	0.400147065	RP24-78F21.3
ENSMUSG00000026069	61.2876963	-0.217302041	0.274954005	0.227711668	0.400171951	Il1rl1
ENSMUSG00000057667	668.5542746	0.154624618	0.145235854	0.227708043	0.400171951	Bloc1s3
ENSMUSG00000072955	12.50684897	-0.187085204	0.3399567	0.227682457	0.400171951	Tmsb15l
ENSMUSG00000021595	3290.971218	0.109107139	0.089397652	0.227826864	0.400339614	Nsun2
ENSMUSG00000027255	3241.975736	0.10780698	0.093403778	0.227861522	0.400365737	Arfgap2
ENSMUSG00000062073	12.25849573	0.159472284	0.345272923	0.227903886	0.400405394	RP23-184D18.6
ENSMUSG00000097806	43.14228469	0.216076758	0.261882256	0.228065045	0.400644093	RP23-59P17.2
ENSMUSG00000100084	18.97730798	0.19359967	0.337338524	0.22807936	0.400644093	RP23-32P19.3
ENSMUSG00000001227	4351.749462	-0.175761837	0.170018942	0.228253551	0.400797217	Sema6b
ENSMUSG00000018476	3058.050432	-0.137614022	0.115476859	0.228268371	0.400797217	Kdm6b
ENSMUSG00000026788	1244.516791	-0.111712455	0.097545353	0.228242163	0.400797217	Zbtb43
ENSMUSG00000059834	307.5334442	0.156588825	0.144031916	0.228266058	0.400797217	Sclt1
ENSMUSG00000070574	9.787592977	0.165605126	0.346862432	0.228284893	0.400797217	RP24-274J5.2
ENSMUSG00000099465	9.376677607	-0.163123946	0.345834213	0.228285409	0.400797217	RP23-144H18.2
ENSMUSG00000045515	4343.185153	0.143239876	0.131860922	0.228440107	0.401034013	Pou3f3
ENSMUSG00000024892	5501.58626	-0.13608747	0.12197083	0.228673473	0.401383163	Pcx
ENSMUSG00000041354	2504.35018	-0.144465639	0.131526603	0.228695454	0.401383163	Rgl2
ENSMUSG00000078622	5710.010961	-0.087451156	0.075564509	0.228705362	0.401383163	Ccdc47
ENSMUSG00000097893	7.618809227	-0.139717607	0.34374747	0.228718361	0.401383163	RP23-228O9.1
ENSMUSG00000020454	1987.419111	0.14193348	0.130694883	0.228758325	0.401418473	Eif4enif1
ENSMUSG00000076437	1649.073701	0.155964216	0.144717248	0.228903524	0.401638423	RP23-387F9.3
ENSMUSG00000028024	10.39192055	-0.153538581	0.344619042	0.228991091	0.401757223	Enpep
ENSMUSG00000109946	1401.169659	-0.098161047	0.08458223	0.229131344	0.40196843	RP23-328F3.4
ENSMUSG00000026805	8.169778834	-0.066748661	0.32989833	0.229252714	0.402132045	Barhl1
ENSMUSG00000029202	2224.744941	0.128540707	0.11405349	0.229264367	0.402132045	Pds5a
ENSMUSG00000101431	26.55867034	0.216259004	0.295178768	0.22942477	0.402378504	AC118721.1
ENSMUSG00000030079	1459.28083	-0.115100915	0.103739002	0.229557137	0.402564879	Ruvbl1
ENSMUSG00000053641	1536.059604	0.14368782	0.134321471	0.229570836	0.402564879	Dennd4a
ENSMUSG00000030604	437.6617951	0.12747976	0.113187259	0.229660089	0.402655652	Zfp626
ENSMUSG00000031255	57.37605503	-0.216074263	0.270750511	0.229694786	0.402655652	Sytl4
ENSMUSG00000033099	1052.809108	0.109113368	0.094800415	0.229702221	0.402655652	Nol12
ENSMUSG00000037921	117.5866928	-0.215945329	0.264352973	0.229697191	0.402655652	Ddx60
ENSMUSG00000008305	2858.096329	-0.134968613	0.117380226	0.229902267	0.402971403	Tle1
ENSMUSG00000083899	151.7008463	-0.16685972	0.159265613	0.229938953	0.403000786	RP23-285D3.2
ENSMUSG00000063077	31958.93018	-0.148420346	0.136531082	0.230012714	0.40309514	Kif1b
ENSMUSG00000047989	990.7787251	0.137703083	0.123963406	0.230082546	0.40318259	Ino80c
ENSMUSG00000039852	4975.126932	0.122294405	0.107259912	0.230206198	0.403289636	Rere
ENSMUSG00000065734	13.28993801	-0.211093084	0.317383336	0.230201312	0.403289636	Snord49a
ENSMUSG00000097882	11.06440611	0.162647575	0.342305731	0.230175906	0.403289636	RP23-47L13.1
ENSMUSG00000114953	6.941829722	0.115396637	0.341017759	0.230223378	0.403289636	RP24-212N20.3
ENSMUSG00000057606	38.3883204	0.212134441	0.312621289	0.230358573	0.403491521	Colq
ENSMUSG00000094526	48.34731581	0.214605471	0.26025785	0.23038181	0.403497284	RP23-103I12.8
ENSMUSG00000015214	1376.673137	0.114216211	0.10628983	0.230518303	0.403691525	Mtmr1
ENSMUSG00000112765	10.01879834	0.183515158	0.342497489	0.230532626	0.403691525	RP23-179D3.4
ENSMUSG00000029223	31726.0555	-0.127343274	0.11903241	0.23061408	0.403799206	Uchl1
ENSMUSG00000069713	26.2064143	0.216654958	0.294395644	0.23078334	0.404060601	RP23-158C15.8
ENSMUSG00000035245	1051.971901	0.107533269	0.093563078	0.230842681	0.40412952	Eogt
ENSMUSG00000028962	2548.950698	-0.127533753	0.113780311	0.230945699	0.404274883	Slc4a2
ENSMUSG00000101970	494.3138085	0.141105804	0.128155545	0.230969534	0.404281623	RP23-32A8.1
ENSMUSG00000019124	16028.90294	-0.078928732	0.066634115	0.231073296	0.404415178	Scrn1
ENSMUSG00000054493	60.90622702	-0.213139503	0.261160883	0.231085819	0.404415178	RP24-356G6.1
ENSMUSG00000031098	13.60954604	-0.138019162	0.344636434	0.23114439	0.404447701	Syt8
ENSMUSG00000031129	911.2233636	-0.144739815	0.132739415	0.231139519	0.404447701	Slc9a9
ENSMUSG00000099342	18.11314891	0.199520681	0.332611403	0.231188181	0.404489337	RP24-139E15.2
ENSMUSG00000026227	1817.561217	0.190113076	0.196172931	0.231437861	0.404891161	AC102506.1
ENSMUSG00000046791	501.0960109	0.152177119	0.141212355	0.231473515	0.404918518	RP24-185O19.6
ENSMUSG00000081855	38.1175214	0.21229463	0.248139511	0.231521049	0.404966649	Rpl17-ps5
ENSMUSG00000096056	8.500326658	-0.145097716	0.346247678	0.231588179	0.405049047	RP23-440J15.7
ENSMUSG00000025892	3392.455255	0.183663245	0.192578483	0.231741853	0.405247748	Gria4
ENSMUSG00000109857	8.861164996	0.170403901	0.342678081	0.231733116	0.405247748	RP23-402A16.3
ENSMUSG00000027770	3955.608147	0.106245372	0.093863275	0.231821803	0.405352516	Dhx36
ENSMUSG00000024384	1511.830972	-0.13908048	0.116674014	0.232006311	0.405605019	Iws1
ENSMUSG00000049929	226.2179395	-0.190437697	0.198004735	0.231996733	0.405605019	Lpar4
ENSMUSG00000024205	55.07370634	0.203226169	0.220657401	0.232146488	0.405779944	Rpl36-ps2
ENSMUSG00000082778	20.76977694	0.215738199	0.296214005	0.232143472	0.405779944	RP23-419G22.1
ENSMUSG00000031148	2833.929548	-0.096577718	0.083788753	0.232191803	0.405824088	Gpkow
ENSMUSG00000020407	146.8519596	-0.210541686	0.266919056	0.232234645	0.405863899	Upp1
ENSMUSG00000011158	1704.600738	-0.097875318	0.086174772	0.232271968	0.40589406	Brf1
ENSMUSG00000019929	2573.85362	-0.197098126	0.22420555	0.232564808	0.406335594	Dcn
ENSMUSG00000030772	6283.852052	-0.139705097	0.134455957	0.232549374	0.406335594	Dkk3
ENSMUSG00000030763	2469.619489	0.120033357	0.106289149	0.232608882	0.406377501	Lcmt1
ENSMUSG00000027656	4812.395068	-0.191295458	0.333678038	0.232705712	0.406511558	Wisp2
ENSMUSG00000021256	1617.049009	-0.204986621	0.240653659	0.232751354	0.406556182	Vash1
ENSMUSG00000113581	5.777350187	-0.120899617	0.342688362	0.232856346	0.406704458	RP23-392O3.2
ENSMUSG00000068141	23.39990358	0.216922327	0.284632631	0.232889877	0.406727906	RP23-174D11.2
ENSMUSG00000054690	18.35932583	0.183296958	0.339500702	0.23298052	0.406825	Emcn
ENSMUSG00000101972	8.383209274	0.167415669	0.344669148	0.232985695	0.406825	Hist1h3i
ENSMUSG00000097081	5.705750331	-0.146123003	0.344081294	0.233072651	0.406941711	RP23-41J14.4
ENSMUSG00000036551	35.7299799	0.178662261	0.340809361	0.233110587	0.406972821	Akap14
ENSMUSG00000051403	4865.638424	-0.112573412	0.098347245	0.233135173	0.406980619	Ppp1r37
ENSMUSG00000082013	4.867338732	0.136594309	0.343477552	0.233173969	0.407013221	RP23-340A13.2
ENSMUSG00000104748	4.682625229	0.119304511	0.341623197	0.233231533	0.407078574	RP24-140D11.5
ENSMUSG00000084287	7.492261257	-0.114574384	0.341736153	0.233295836	0.407155678	X.36189677-37393805.1
ENSMUSG00000051235	131.9647534	-0.212629937	0.304719361	0.233340514	0.407198521	Gen1
ENSMUSG00000022702	1019.223423	0.108343155	0.095888603	0.233375519	0.407224478	Hira
ENSMUSG00000028700	3938.170408	0.085503509	0.073799792	0.233442196	0.407275508	Pomgnt1
ENSMUSG00000053957	11.39059614	0.128213623	0.344840642	0.23344503	0.407275508	RP23-356K2.3
ENSMUSG00000056130	7.459005364	-0.115370441	0.340583002	0.233610138	0.407493273	Ticam2
ENSMUSG00000081593	7.419039309	0.146515393	0.344784104	0.233591222	0.407493273	RP24-215D6.2
ENSMUSG00000090460	9.692492523	0.163433514	0.342730766	0.233725783	0.407659844	RP24-443B5.6
ENSMUSG00000020311	2502.012915	0.114621192	0.101254153	0.233816609	0.407783101	Erlec1
ENSMUSG00000020532	3869.574831	-0.150675828	0.14036486	0.233847345	0.407801547	Acaca
ENSMUSG00000025453	16.11444201	-0.185000973	0.339867631	0.233887984	0.407837258	Nnt
ENSMUSG00000109015	65.905006	0.212101517	0.256683572	0.233917388	0.407853374	RP24-128P19.3
ENSMUSG00000096986	7.39335252	-0.141017982	0.344499953	0.234040044	0.408032065	RP23-349N4.3
ENSMUSG00000086256	14.2757345	-0.164715404	0.3452805	0.234142541	0.408165299	RP23-123F24.1
ENSMUSG00000098004	11.36907054	0.171976029	0.341403841	0.234156819	0.408165299	RP23-375N21.5
ENSMUSG00000003299	1559.811288	0.097206419	0.084461722	0.234260868	0.408311485	Mrpl4
ENSMUSG00000034189	4429.129846	0.12613449	0.117542465	0.234297093	0.408331584	Hsdl1
ENSMUSG00000036099	2690.985092	0.107927516	0.095373005	0.23431277	0.408331584	Vezt
ENSMUSG00000021367	138.1271736	-0.20520345	0.310931903	0.234390773	0.408432332	Edn1
ENSMUSG00000111293	33.46250124	0.20517748	0.319902345	0.234418889	0.408446142	RP23-240G3.2
ENSMUSG00000102193	14.56397639	0.128466788	0.340744395	0.23447384	0.408506701	RP24-212P5.2
ENSMUSG00000097062	287.7321013	-0.169728517	0.16563146	0.234609421	0.408707714	Gm17586
ENSMUSG00000091971	295.7151944	0.14556482	0.135531865	0.234676214	0.408788868	Hspa1a
ENSMUSG00000028622	2468.918867	0.089822669	0.074613241	0.234843599	0.409045219	Mrpl37
ENSMUSG00000062729	1181.901631	-0.153274733	0.144135936	0.234864501	0.409046404	Ppox
ENSMUSG00000040549	8946.279438	-0.093816693	0.081565259	0.235019536	0.40928118	Ckap5
ENSMUSG00000025917	5956.217768	-0.104505699	0.100900195	0.23507823	0.409348155	Cops5
ENSMUSG00000085211	11.99008625	0.172060385	0.343013134	0.235188198	0.409504394	RP23-9N9.4
ENSMUSG00000082901	4.714221248	0.152931282	0.345494468	0.235359111	0.409766715	RP23-275N21.3
ENSMUSG00000038451	382.8896838	0.181168452	0.181033759	0.235394182	0.409792505	Spsb2
ENSMUSG00000025016	9718.285121	-0.094384372	0.083775999	0.235425969	0.409812574	Tm9sf3
ENSMUSG00000036916	715.3484786	-0.143572834	0.135709413	0.235453286	0.409824861	Zfp280c
ENSMUSG00000046947	730.7152853	-0.095666386	0.083501579	0.235517728	0.409901756	Adck2
ENSMUSG00000052305	10.66327853	0.157816863	0.345027557	0.23572164	0.410221357	Hbb-bs
ENSMUSG00000036285	1008.668688	0.109887465	0.09709676	0.235795539	0.410314662	Noa1
ENSMUSG00000112294	11.00208414	0.169031114	0.343840855	0.235884184	0.410433611	RP24-328C19.1
ENSMUSG00000027584	1058.835084	-0.140684958	0.131208608	0.236108291	0.410611641	Oprl1
ENSMUSG00000029072	10.42610652	-0.175787177	0.338720759	0.236093772	0.410611641	Tas1r3
ENSMUSG00000061533	331.6502881	0.161473691	0.154564221	0.236042254	0.410611641	Cep128
ENSMUSG00000070577	6.098590459	-0.143693716	0.342615786	0.23605123	0.410611641	RP23-331P21.6
ENSMUSG00000084788	6.015227133	-0.135752613	0.343902354	0.236089636	0.410611641	RP23-80C18.5
ENSMUSG00000097781	33.36443098	0.214734852	0.286723694	0.236025285	0.410611641	9330136K24Rik
ENSMUSG00000073821	6.658038683	-0.11919877	0.341755636	0.236335618	0.410971651	RP23-173E15.2
ENSMUSG00000024672	28.30793482	-0.197884167	0.340748434	0.236416429	0.411041507	Ms4a7
ENSMUSG00000101878	63.82532078	0.201158055	0.22236197	0.236409554	0.411041507	RP23-374K9.2
ENSMUSG00000029513	1102.429583	-0.125739871	0.112834916	0.236480975	0.411118395	Prkab1
ENSMUSG00000004996	678.4390898	-0.122091566	0.109811847	0.23659998	0.411226413	Mri1
ENSMUSG00000026628	275.187651	0.201539717	0.220249022	0.236575471	0.411226413	Atf3
ENSMUSG00000044477	5173.995352	0.11557666	0.099223987	0.236604094	0.411226413	Zfand3
ENSMUSG00000029029	1260.665693	-0.139426544	0.128307046	0.236812907	0.411518624	Wrap73
ENSMUSG00000091735	26.98365119	0.212964497	0.298433328	0.236804089	0.411518624	Gpr62
ENSMUSG00000092713	7.385482967	-0.153962921	0.344508807	0.236878057	0.41159648	Gm22858
ENSMUSG00000101144	28.39933667	0.196128807	0.330627925	0.236941966	0.411672167	RP23-13G1.4
ENSMUSG00000045518	7.623190808	0.160130426	0.344207644	0.236977515	0.41169857	Onecut3
ENSMUSG00000020154	31.7180249	-0.186797361	0.326617264	0.237003755	0.411708799	Ptprb
ENSMUSG00000023336	105.8100128	0.203819452	0.312311311	0.237136458	0.411903951	Wfdc1
ENSMUSG00000109632	8.88256366	-0.159250137	0.344435339	0.237273055	0.412105832	RP23-345D18.5
ENSMUSG00000044337	613.6805136	-0.206502782	0.250645596	0.23729755	0.412112992	Ackr3
ENSMUSG00000040565	1531.94601	-0.14490835	0.134655019	0.237392301	0.412242154	Btaf1
ENSMUSG00000116500	6.533208148	0.148855305	0.343086616	0.237416943	0.412249557	RP23-312P22.1
ENSMUSG00000102420	17.77483242	-0.179891754	0.332899092	0.237443524	0.412260325	RP24-204F1.1
ENSMUSG00000102813	370.2715058	0.208724331	0.256061605	0.237495009	0.412314327	RP23-169H13.6
ENSMUSG00000029714	2293.002813	0.126018339	0.114167411	0.23754808	0.412371073	Gigyf1
ENSMUSG00000102018	158.3120438	0.191033461	0.201504641	0.237572035	0.412377269	RP23-428I9.3
ENSMUSG00000024339	1090.657288	-0.173784961	0.173915816	0.237624796	0.412433462	Tap2
ENSMUSG00000015599	6010.975138	-0.195301989	0.212667547	0.237698685	0.412526312	Ttbk1
ENSMUSG00000020014	417.9821915	0.175857358	0.176780449	0.237746373	0.412538289	Cfap54
ENSMUSG00000071037	165.7810321	-0.15037509	0.14123866	0.237728414	0.412538289	Camkmt
ENSMUSG00000041710	204.1394749	-0.209177694	0.271777962	0.237825792	0.412640703	Trpc5
ENSMUSG00000111246	24.75880904	0.213817812	0.280111384	0.237888415	0.412713958	RP24-153A6.1
ENSMUSG00000106988	14.07248586	0.20547412	0.319021264	0.237909325	0.412714838	Tsg101-ps
ENSMUSG00000098383	33.32946841	0.212475167	0.267227731	0.237930533	0.412716236	RP23-399K8.5
ENSMUSG00000083353	6.23995219	-0.128710135	0.342286891	0.238041206	0.412872808	RP23-137F6.3
ENSMUSG00000113506	8.273575007	-0.135019542	0.343432606	0.238090884	0.412923568	RP23-338N2.4
ENSMUSG00000030275	12406.55265	-0.147164079	0.139628493	0.238355854	0.413347671	Etnk1
ENSMUSG00000091957	48.18423818	-0.211361451	0.293105644	0.238391065	0.413373294	Rps2-ps10
ENSMUSG00000113835	80.14403526	0.211079455	0.277535039	0.238481366	0.413494432	RP23-394E9.1
ENSMUSG00000024070	849.6952647	0.149904806	0.141465457	0.238545076	0.41356945	Prkd3
ENSMUSG00000096977	15.82660889	-0.181265001	0.340061681	0.238593883	0.413583176	RP23-143D12.2
ENSMUSG00000097296	107.5238811	0.213456918	0.287848376	0.238585579	0.413583176	RP24-64D24.4
ENSMUSG00000032952	125.5936911	0.174125837	0.174262773	0.238713107	0.413754386	Ap4b1
ENSMUSG00000069307	6.275817212	0.151939221	0.344698741	0.238876762	0.414002572	Hist1h2bq
ENSMUSG00000015829	1975.227926	0.197087297	0.220817386	0.238907808	0.414020908	Tnr
ENSMUSG00000025001	300.2357613	-0.162399828	0.157254472	0.238965721	0.414085795	Hells
ENSMUSG00000037012	13771.46918	-0.121822049	0.114976072	0.239014236	0.414134388	Hk1
ENSMUSG00000022261	7306.523385	-0.149580594	0.142512307	0.239044202	0.414150836	Sdc2
ENSMUSG00000085893	20.00163627	0.201519996	0.317992348	0.239135189	0.414272993	RP23-176O5.1
ENSMUSG00000057132	59.55215457	0.208012527	0.286697038	0.23917192	0.414301145	Rpgrip1
ENSMUSG00000053469	48.09186082	0.182321921	0.326508383	0.239418012	0.414691922	Tg
ENSMUSG00000097284	133.8177503	0.157108101	0.150183825	0.239451753	0.414714855	4930480K23Rik
ENSMUSG00000025650	2073.300823	-0.208391669	0.240940847	0.239533237	0.414749452	Col7a1
ENSMUSG00000026942	751.8226547	-0.115235988	0.103645084	0.239529266	0.414749452	Traf2
ENSMUSG00000111853	10.61920582	-0.119421265	0.33886888	0.239528594	0.414749452	RP23-477K6.1
ENSMUSG00000095369	6.051056166	0.147853054	0.344159984	0.239607462	0.414842464	RP23-203B24.3
ENSMUSG00000021003	2403.018682	-0.151574174	0.143215971	0.239678651	0.414930204	Galc
ENSMUSG00000051062	1280.39373	0.179780468	0.183101554	0.239730525	0.414932825	Fbll1
ENSMUSG00000060882	2043.823247	-0.184081435	0.188200716	0.2397417	0.414932825	Kcnd2
ENSMUSG00000097415	178.8957781	-0.182328014	0.187293428	0.239721311	0.414932825	RP23-285C18.2
ENSMUSG00000037627	58.38783142	0.200563888	0.322877821	0.239790036	0.414980976	Rgs22
ENSMUSG00000020327	8.548847975	0.126250159	0.339048871	0.239846705	0.415043542	Fgf22
ENSMUSG00000081485	156.1770815	0.173552533	0.170568767	0.239900839	0.415101709	RP23-136K12.6
ENSMUSG00000054469	2438.468044	0.12486998	0.121160892	0.239927622	0.415112545	Lclat1
ENSMUSG00000027635	319.3337651	0.192080567	0.209335424	0.240039606	0.415270777	Dsn1
ENSMUSG00000028843	5272.486251	0.118383671	0.106310693	0.24008938	0.415321367	Sh3bgrl3
ENSMUSG00000018040	3992.858488	0.110315364	0.09881548	0.240126904	0.415332947	Rrp7a
ENSMUSG00000040187	114.2532105	-0.169690432	0.168386664	0.240137137	0.415332947	Arntl2
ENSMUSG00000030872	2829.708375	0.115526081	0.09894769	0.240302827	0.415583986	Gga2
ENSMUSG00000022808	4770.577356	0.108178364	0.096357763	0.240430719	0.415661715	Snx4
ENSMUSG00000024897	10962.9315	-0.19287046	0.212515243	0.240431515	0.415661715	Apba1
ENSMUSG00000025026	5457.183342	-0.167336305	0.166988904	0.240450511	0.415661715	Add3
ENSMUSG00000078144	4.721964047	-0.109586372	0.340557588	0.24040695	0.415661715	Capns2
ENSMUSG00000116775	56.1580955	-0.210856501	0.267477595	0.24041433	0.415661715	RP23-344H4.8
ENSMUSG00000032999	6.857932088	0.147557368	0.344505832	0.24048102	0.415678933	Nlrp4f
ENSMUSG00000015090	835.6562924	0.183302404	0.195371341	0.240639377	0.415794846	Ptgds
ENSMUSG00000032788	7687.935534	0.181728528	0.190869221	0.240592851	0.415794846	Pdxk
ENSMUSG00000033909	1545.026167	-0.12756873	0.116719151	0.240626147	0.415794846	Usp36
ENSMUSG00000042606	859.003347	0.132956664	0.123572703	0.240596654	0.415794846	Hirip3
ENSMUSG00000062846	21.92416539	0.209126804	0.302167939	0.240650851	0.415794846	RP23-91I20.2
ENSMUSG00000045319	70.18533936	0.211322785	0.265698001	0.240738494	0.415875235	Proser2
ENSMUSG00000095687	15.07468541	-0.193564998	0.328235186	0.240730507	0.415875235	Rnaset2a
ENSMUSG00000028552	11543.19084	0.160599768	0.156727582	0.240782564	0.415908223	Eps15
ENSMUSG00000029088	344.9496466	0.200716937	0.242125357	0.24079871	0.415908223	Kcnip4
ENSMUSG00000028049	3015.804117	0.080487545	0.071173587	0.241013572	0.416243793	Scamp3
ENSMUSG00000079511	136.5031992	-0.185735596	0.194252759	0.241036573	0.41624798	RP23-177J21.2
ENSMUSG00000090489	13.67351726	0.196364352	0.325873013	0.241191672	0.416480267	RP24-266K12.5
ENSMUSG00000106224	29.33746317	0.209899664	0.299111041	0.241311293	0.416651259	RP24-404P10.2
ENSMUSG00000019838	105.4979253	0.208608752	0.281896195	0.241384951	0.416707302	Slc16a10
ENSMUSG00000106755	7.819402301	-0.171951922	0.341045042	0.241367699	0.416707302	Tpi-rs11
ENSMUSG00000034906	341.4125106	0.198416923	0.221659989	0.241481479	0.416781981	Ncaph
ENSMUSG00000052609	696.4844639	0.185154544	0.190417236	0.241482867	0.416781981	Plekhg3
ENSMUSG00000055538	4070.724688	-0.140993518	0.13091744	0.241510622	0.416781981	Zcchc24
ENSMUSG00000078180	4.802820942	0.129854941	0.343009167	0.241497848	0.416781981	RP24-218K1.4
ENSMUSG00000020812	327.5215396	-0.13227958	0.123770916	0.241618076	0.416931848	RP23-313J14.6
ENSMUSG00000013150	2091.010473	0.08699887	0.075113486	0.241851487	0.417299022	Gfod2
ENSMUSG00000058925	10.17837261	0.138207697	0.344159718	0.241924391	0.417389211	AC102232.1
ENSMUSG00000001419	4004.784232	0.155655993	0.151137215	0.241954269	0.417399228	Mef2d
ENSMUSG00000038069	601.4648585	0.165148548	0.165387255	0.241971464	0.417399228	Cdkn2aip
