Chrom	Start	End	X4_107803533_107804099	X260.841296038657	X.0.886444407256619	X6.26305834570488e.10	X1.2988539165934299e.06	ENSMUSG00000028613.14	Lrp8	intron	ENSMUSG00000028613.14.1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr8	86424170	86424391	8_86424170_86424391	33.1696975340097	-0.693724938982742	0.0010670447293565	0.0377194249073379			Intergenic	Intergenic	Distal Intergenic	8	86504583	86534747	30165	2	ENSMUST00000156066	110356	ENSMUSG00000036872	ENSMUSG00000036872
chr12	112683425	112683625	12_112683425_112683625	44.7879961797667	-0.843478872170943	8.45510436591231e-05	0.00779310100926273	ENSMUSG00000037638.5	Zbtb42	TTS	ENSMUSG00000037638.5	Distal Intergenic	12	112678878	112679970	1093	1	ENSMUST00000173942	4548	ENSMUSG00000037638	ENSMUSG00000037638
chr13	49213593	49213926	13_49213593_49213926	109.277092630115	-0.688793289034067	0.000236023698101023	0.0158320370645339	ENSMUSG00000037960.11	Card19	intron	ENSMUSG00000037960.11	Promoter (2-3kb)	13	49202951	49216026	13076	2	ENSMUST00000048946	2100	ENSMUSG00000037960	ENSMUSG00000037960
chr18	60481025	60481348	18_60481025_60481348	55.3242675862983	-0.725525038300798	0.000572365084583529	0.0264278337395061	ENSMUSG00000038059.6	Smim3	intron	ENSMUSG00000038059.6	Intron (ENSMUST00000042710/ENSMUSG00000038059, intron 1 of 1)	18	60474193	60501983	27791	2	ENSMUST00000042710	20635	ENSMUSG00000038059	ENSMUSG00000038059
chr13	34398142	34398351	13_34398142_34398351	39.0547240192416	-0.717884744932179	0.000815766124325991	0.0322658164448509			Intergenic	Intergenic	Distal Intergenic	13	34179158	34345182	166025	2	ENSMUST00000040336	-52961	ENSMUSG00000038267	ENSMUSG00000038267
chr1	170424695	170424880	1_170424695_170424880	28.3562905045486	-0.836206178148923	7.45892517899266e-05	0.0072793259609573	ENSMUSG00000038473.14	Nos1ap	intron	ENSMUSG00000038473.14	Intron (ENSMUST00000160456/ENSMUSG00000038473, intron 2 of 9)	1	170338209	170454914	116706	2	ENSMUST00000160816	30034	ENSMUSG00000038473	ENSMUSG00000038473
chr4	59422359	59422626	4_59422359_59422626	31.4811045912964	-0.723929939334594	0.000606592732169481	0.0273472223419741	ENSMUSG00000038578.15	Susd1	intron	ENSMUSG00000038578.15	Intron (ENSMUST00000040166/ENSMUSG00000038578, intron 3 of 16)	4	59314683	59438633	123951	2	ENSMUST00000040166	16007	ENSMUSG00000038578	ENSMUSG00000038578
chr13	40982927	40983134	13_40982927_40983134	33.2505685473033	-0.661358859462294	0.00165579483582543	0.0487638044815845	ENSMUSG00000086693.1	RP24-386G2.2	intron	ENSMUSG00000086693.1	Intron (ENSMUST00000153685/ENSMUSG00000086693, intron 1 of 4)	13	41001023	41013015	11993	1	ENSMUST00000046951	-17889	ENSMUSG00000038683	ENSMUSG00000038683
chr4	56829525	56829863	4_56829525_56829863	59.537510611344	-0.819099759284483	9.99739643526251e-05	0.00882252509531712	ENSMUSG00000038816.14	Ctnnal1	exon	ENSMUSG00000038816.14	Promoter (<=1kb)	4	56826266	56829853	3588	2	ENSMUST00000136308	0	ENSMUSG00000038816	ENSMUSG00000038816
chr3	152114870	152115109	3_152114870_152115109	62.8012054431841	-0.791936092704164	0.000145505024837458	0.0112804923616977	ENSMUSG00000039131.15	Gipc2	intron	ENSMUSG00000039131.15	Intron (ENSMUST00000046614/ENSMUSG00000039131, intron 3 of 5)	3	152093533	152108522	14990	2	ENSMUST00000152283	-6349	ENSMUSG00000039131	ENSMUSG00000039131
chr3	27311055	27311291	3_27311055_27311291	65.3773362224319	-0.829562457882481	7.06514691852309e-05	0.00699659929181469			Intergenic	Intergenic	Distal Intergenic	3	27317028	27339665	22638	1	ENSMUST00000046383	-5737	ENSMUSG00000039304	ENSMUSG00000039304
chr11	120256991	120257188	11_120256991_120257188	49.4521554837244	-1.30650833520309	2.04550928101559e-09	2.99438493925611e-06	ENSMUSG00000039741.15	Bahcc1	intron	ENSMUSG00000039741.15	Intron (ENSMUST00000122148/ENSMUSG00000039741, intron 2 of 27)	11	120236699	120292282	55584	1	ENSMUST00000118987	20293	ENSMUSG00000039741	ENSMUSG00000039741
chr2	29624780	29625104	2_29624780_29625104	91.1467388585887	-0.675320798961976	0.000535532637846853	0.025325642539402	ENSMUSG00000039844.19	Rapgef1	intron	ENSMUSG00000039844.19	Intron (ENSMUST00000095087/ENSMUSG00000039844, intron 1 of 25)	2	29619910	29738327	118418	1	ENSMUST00000147755	4871	ENSMUSG00000039844	ENSMUSG00000039844
chr9	40382078	40382426	9_40382078_40382426	86.8839001903089	-1.20546739002798	2.23105561308456e-09	3.07215862128969e-06	ENSMUSG00000040111.16	Gramd1b	intron	ENSMUSG00000040111.16	Intron (ENSMUST00000119373/ENSMUSG00000040111, intron 2 of 20)	9	40333546	40376367	42822	2	ENSMUST00000149492	-5712	ENSMUSG00000040111	ENSMUSG00000040111
chr3	144425347	144425474	3_144425347_144425474	36.1069740642787	-0.747173802681616	0.000493699662863617	0.0240983096258835			Intergenic	Intergenic	Distal Intergenic	3	144453963	144569881	115919	2	ENSMUST00000160690	144407	ENSMUSG00000040151	ENSMUSG00000040151
chr1	165727139	165727434	1_165727139_165727434	49.0455445719424	-0.727416864709732	0.000628664773892102	0.0277235309601932			Intergenic	Intergenic	Distal Intergenic	1	165648945	165708094	59150	2	ENSMUST00000097474	-19046	ENSMUSG00000040723	ENSMUSG00000040723
chr6	121454254	121454570	6_121454254_121454570	59.7134469688625	-0.722244053668247	0.000550717900066339	0.0257615895884416	ENSMUSG00000040797.16	Iqsec3	intron	ENSMUSG00000040797.16	Intron (ENSMUST00000129815/ENSMUSG00000040797, intron 1 of 13)	6	121372933	121473623	100691	2	ENSMUST00000129815	19053	ENSMUSG00000040797	ENSMUSG00000040797
chr12	108936918	108937154	12_108936918_108937154	34.0653848757111	-0.695825038187661	0.00109098469999071	0.0381058945973738	ENSMUSG00000040877.16	Wdr25	intron	ENSMUSG00000040877.16	Intron (ENSMUST00000167816/ENSMUSG00000040877, intron 2 of 6)	12	108894317	109028325	134009	1	ENSMUST00000047115	42602	ENSMUSG00000040877	ENSMUSG00000040877
chr4	140657804	140658335	4_140657804_140658335	128.368329102301	-0.612859330919775	0.000675743718679578	0.0285510325688624	ENSMUSG00000040964.16	Arhgef10l	intron	ENSMUSG00000040964.16	Intron (ENSMUST00000069623/ENSMUSG00000040964, intron 1 of 27)	4	140514485	140666012	151528	2	ENSMUST00000069623	7677	ENSMUSG00000040964	ENSMUSG00000040964
chr13	20433232	20433498	13_20433232_20433498	58.0744747155439	-0.714134559559971	0.00070321083897604	0.0292745273132633	ENSMUSG00000041112.17	Elmo1	intron	ENSMUSG00000041112.17	Intron (ENSMUST00000072519/ENSMUSG00000041112, intron 15 of 21)	13	20090507	20608353	517847	1	ENSMUST00000165249	342726	ENSMUSG00000041112	ENSMUSG00000041112
chr1	133302671	133302864	1_133302671_133302864	35.2584002183533	-0.674225182692445	0.00159227713378889	0.0474555793430782	ENSMUSG00000041757.16	Plekha6	exon	ENSMUSG00000041757.16	3' UTR	1	133309823	133323026	13204	1	ENSMUST00000094557	-6959	ENSMUSG00000041717	ENSMUSG00000041717
chr3	84438097	84438521	3_84438097_84438521	133.565884952095	-1.03651288353709	7.12173077665753e-09	7.08925568431597e-06			Intergenic	Intergenic	Distal Intergenic	3	84448809	84453763	4955	2	ENSMUST00000125643	15242	ENSMUSG00000041842	ENSMUSG00000041842
chr3	84488798	84489048	3_84488798_84489048	41.3751295610361	-0.813438805872364	0.000146204066586436	0.0112994857176088			Intergenic	Intergenic	Distal Intergenic	3	84444038	84480429	36392	2	ENSMUST00000107689	-8370	ENSMUSG00000041842	ENSMUSG00000041842
chr1	135374966	135375426	1_135374966_135375426	155.896408632479	-0.722188669304489	3.36715129469077e-05	0.00420232489224813	ENSMUSG00000041889.7	Shisa4	promoter-TSS	ENSMUSG00000041889.7	Promoter (<=1kb)	1	135371057	135375237	4181	2	ENSMUST00000041240	0	ENSMUSG00000041889	ENSMUSG00000041889
chr18	31759191	31759450	18_31759191_31759450	77.7320371957841	-0.697644369317102	0.000572394213035193	0.0264278337395061	ENSMUSG00000041915.8	Ammecr1l	promoter-TSS	ENSMUSG00000041915.8	Promoter (<=1kb)	18	31759824	31784071	24248	1	ENSMUST00000115808	-374	ENSMUSG00000041915	ENSMUSG00000041915
chr4	126131725	126132056	4_126131725_126132056	88.8085469291308	-0.629924354796024	0.00142826658396705	0.0444321289480991	ENSMUSG00000042608.15	Stk40	intron	ENSMUSG00000042608.15	Promoter (2-3kb)	4	126128819	126132798	3980	1	ENSMUST00000134369	2907	ENSMUSG00000042608	ENSMUSG00000042608
chr3	89421342	89421656	3_89421342_89421656	98.3962025066994	-0.696429357181751	0.000430731320473007	0.0223316242526901	ENSMUSG00000042626.13	Shc1	promoter-TSS	ENSMUSG00000042626.13	Promoter (<=1kb)	3	89421628	89429099	7472	1	ENSMUST00000094378	0	ENSMUSG00000042626	ENSMUSG00000042626
chr1	153040193	153040379	1_153040193_153040379	46.6084611637998	-0.760339204216334	0.00037524684746393	0.0208434617849455	ENSMUSG00000042751.14	Nmnat2	intron	ENSMUSG00000042751.14	Intron (ENSMUST00000043313/ENSMUSG00000042751, intron 1 of 10)	1	152955101	153119260	164160	1	ENSMUST00000043313	85093	ENSMUSG00000042751	ENSMUSG00000042751
chr1	153048257	153048444	1_153048257_153048444	42.5829329154002	-0.688868496080693	0.00127934355828948	0.0415094443175906	ENSMUSG00000042751.14	Nmnat2	intron	ENSMUSG00000042751.14	Intron (ENSMUST00000043313/ENSMUSG00000042751, intron 1 of 10)	1	152955101	153119260	164160	1	ENSMUST00000043313	93157	ENSMUSG00000042751	ENSMUSG00000042751
chr5	137103006	137103317	5_137103006_137103317	90.0110633315605	-0.810100318521592	4.22676252349478e-05	0.00503441217580841			Intergenic	Intergenic	Downstream (2-3kb)	5	137105644	137116207	10564	2	ENSMUST00000054384	12890	ENSMUSG00000043279	ENSMUSG00000043279
chr13	43684473	43685020	13_43684473_43685020	109.808934346907	-0.933712636532545	6.21520433906831e-07	0.000230853097286648	ENSMUSG00000114121.1	RP24-156M16.3	intron	ENSMUSG00000114121.1	Distal Intergenic	13	43615983	43668066	52084	1	ENSMUST00000161817	68491	ENSMUSG00000044164	ENSMUSG00000044164
chr16	21976254	21976568	16_21976254_21976568	56.0856766778347	-0.997935570367915	2.6136435473775e-06	0.000643991419010261	ENSMUSG00000044626.13	Liph	promoter-TSS	ENSMUSG00000044626.13	Exon (ENSMUST00000060673/ENSMUSG00000044626, exon 7 of 10)	16	21953826	21995542	41717	2	ENSMUST00000060673	18974	ENSMUSG00000044626	ENSMUSG00000044626
chr5	28037181	28037427	5_28037181_28037427	67.4073740963958	-0.790403483647855	0.000127849326520155	0.0104857412863489	ENSMUSG00000106030.1	RP23-256A5.4	promoter-TSS	ENSMUSG00000106030.1	Distal Intergenic	5	28071363	28078662	7300	1	ENSMUST00000059155	-33936	ENSMUSG00000045294	ENSMUSG00000045294
chr5	28037181	28037427	5_28037181_28037427	67.4073740963958	-0.790403483647855	0.000127849326520155	0.0104857412863489	ENSMUSG00000097673.1	RP23-256A5.3	promoter-TSS	ENSMUSG00000106030.1	Distal Intergenic	5	28071363	28078662	7300	1	ENSMUST00000059155	-33936	ENSMUSG00000045294	ENSMUSG00000045294
chr2	164454902	164455105	2_164454902_164455105	31.8501482023988	-0.704418452794957	0.000893738111684584	0.0340085116932455			Intergenic	Intergenic	Promoter (1-2kb)	2	164456964	164460936	3973	1	ENSMUST00000142347	-1859	ENSMUSG00000045503	ENSMUSG00000045503
chr10	95199588	95199830	10_95199588_95199830	44.1182254880414	-0.767328747718137	0.000340790736182964	0.0200494521528351	ENSMUSG00000045867.10	Cradd	intron	ENSMUSG00000045867.10	Intron (ENSMUST00000053594/ENSMUSG00000045867, intron 2 of 2)	10	95174746	95324097	149352	2	ENSMUST00000053594	124267	ENSMUSG00000045867	ENSMUSG00000045867
chr3	89861144	89861515	3_89861144_89861515	140.383548866451	-0.714929615923966	4.39596973501818e-05	0.00513606116552406			Intergenic	Intergenic	Distal Intergenic	3	89831370	89858834	27465	1	ENSMUST00000050401	29775	ENSMUSG00000046280	ENSMUSG00000046280
chr5	102994119	102994401	5_102994119_102994401	73.256476986917	-0.781245064624632	0.00014490338375966	0.0112689550257591	ENSMUSG00000046709.16	Mapk10	intron	ENSMUSG00000046709.16	Intron (ENSMUST00000170792/ENSMUSG00000046709, intron 5 of 13)	5	102987874	103026995	39122	2	ENSMUST00000128869	32594	ENSMUSG00000046709	ENSMUSG00000046709
chr2	167485585	167485973	2_167485585_167485973	113.582885022088	-0.688490385338135	0.000218529417178414	0.0150797494126465	ENSMUSG00000047030.15	Spata2	promoter-TSS	ENSMUSG00000047030.15	Promoter (<=1kb)	2	167484520	167485830	1311	2	ENSMUST00000147051	0	ENSMUSG00000047030	ENSMUSG00000047030
chr13	23621623	23621784	13_23621623_23621784	48.4778330906109	-0.740402269517047	0.000530900967490371	0.0252932885742017	ENSMUSG00000051627.3	Hist1h1e	promoter-TSS	ENSMUSG00000047246.7	Promoter (<=1kb)	13	23583743	23621124	37382	2	ENSMUST00000051091	-500	ENSMUSG00000047246	ENSMUSG00000047246
chr13	23621623	23621784	13_23621623_23621784	48.4778330906109	-0.740402269517047	0.000530900967490371	0.0252932885742017	ENSMUSG00000080741.3	RP23-283N14.1	promoter-TSS	ENSMUSG00000047246.7	Promoter (<=1kb)	13	23583743	23621124	37382	2	ENSMUST00000051091	-500	ENSMUSG00000047246	ENSMUSG00000047246
chr13	23621623	23621784	13_23621623_23621784	48.4778330906109	-0.740402269517047	0.000530900967490371	0.0252932885742017	ENSMUSG00000047246.7	Hist1h2be	promoter-TSS	ENSMUSG00000047246.7	Promoter (<=1kb)	13	23583743	23621124	37382	2	ENSMUST00000051091	-500	ENSMUSG00000047246	ENSMUSG00000047246
chr13	54608618	54608970	13_54608618_54608970	112.12128994343	-0.606341761712292	0.00105589948223755	0.0374651524621548	ENSMUSG00000047547.14	Cltb	intron	ENSMUSG00000047547.14	Promoter (2-3kb)	13	54593585	54611292	17708	2	ENSMUST00000049575	2322	ENSMUSG00000047547	ENSMUSG00000047547
chr10	11274525	11274678	10_11274525_11274678	25.5601720787119	-0.666314628737594	0.00134721339447367	0.0429830160703483	ENSMUSG00000097007.3	RP23-158E3.4	intron	ENSMUSG00000097007.3	Distal Intergenic	10	11281330	11298052	16723	1	ENSMUST00000129456	-6652	ENSMUSG00000047648	ENSMUSG00000047648
chr13	52481851	52482063	13_52481851_52482063	31.148045972695	-0.724326785419019	0.000623147736062531	0.0276759119717429			Intergenic	Intergenic	Distal Intergenic	13	52504375	52530836	26462	2	ENSMUST00000057442	48773	ENSMUSG00000047842	ENSMUSG00000047842
chr4	154960705	154961033	4_154960705_154961033	126.577612227233	-0.678501441417161	0.000151479866844202	0.0115991629731841	ENSMUSG00000092483.1	RP24-89N4.5	promoter-TSS	ENSMUSG00000048001.7	Promoter (<=1kb)	4	154960923	154962371	1449	1	ENSMUST00000049621	0	ENSMUSG00000048001	ENSMUSG00000048001
chr4	154960705	154961033	4_154960705_154961033	126.577612227233	-0.678501441417161	0.000151479866844202	0.0115991629731841	ENSMUSG00000048001.7	Hes5	promoter-TSS	ENSMUSG00000048001.7	Promoter (<=1kb)	4	154960923	154962371	1449	1	ENSMUST00000049621	0	ENSMUSG00000048001	ENSMUSG00000048001
chr13	95618365	95618770	13_95618365_95618770	81.4674959816258	-0.648430480949235	0.00138103964640611	0.0436703337235863	ENSMUSG00000048376.6	F2r	promoter-TSS	ENSMUSG00000048376.6	Promoter (<=1kb)	13	95601804	95618459	16656	2	ENSMUST00000059193	0	ENSMUSG00000048376	ENSMUSG00000048376
chr13	107485616	107485988	13_107485616_107485988	63.0688449224739	-0.679355270192711	0.00106862467088967	0.0377216929925678			Intergenic	Intergenic	Distal Intergenic	13	107413865	107414767	903	2	ENSMUST00000061241	-70850	ENSMUSG00000049233	ENSMUSG00000049233
chr5	135271771	135272085	5_135271771_135272085	76.8223457704469	-0.702218452091123	0.000503330771092008	0.0243694349599138			Intergenic	Intergenic	Distal Intergenic	5	135248938	135251230	2293	2	ENSMUST00000062572	-20542	ENSMUSG00000049551	ENSMUSG00000049551
chr1	126660404	126660805	1_126660404_126660805	88.4227933065804	-0.914346553384209	8.49503280635402e-06	0.00157766706282781	ENSMUSG00000049690.15	Nckap5	intron	ENSMUSG00000049690.15	Intron (ENSMUST00000094609/ENSMUSG00000049690, intron 2 of 12)	1	126525039	126738190	213152	2	ENSMUST00000162664	77385	ENSMUSG00000049690	ENSMUSG00000049690
chr16	10452501	10452795	16_10452501_10452795	82.5244973758574	-0.708951240428301	0.000360325922531003	0.0204261296312222			Intergenic	Intergenic	Distal Intergenic	16	10420557	10447362	26806	2	ENSMUST00000051118	-5140	ENSMUSG00000050908	ENSMUSG00000050908
chr18	5404585	5404794	18_5404585_5404794	32.6415515884777	-0.75462668023703	0.000381963763841352	0.0210766080420308			Intergenic	Intergenic	Distal Intergenic	18	5210031	5334439	124409	2	ENSMUST00000063989	-70147	ENSMUSG00000050945	ENSMUSG00000050945
chr7	100302361	100302635	7_100302361_100302635	66.7987814625933	-0.667849973904242	0.00128491059239925	0.0416357877636039	ENSMUSG00000051048.17	P4ha3	intron	ENSMUSG00000051048.17	Intron (ENSMUST00000057023/ENSMUSG00000051048, intron 5 of 12)	7	100293809	100319698	25890	1	ENSMUST00000138465	8553	ENSMUSG00000051048	ENSMUSG00000051048
chr5	113164970	113165339	5_113164970_113165339	90.4366205134531	-0.750817657018577	0.000150132561011822	0.0115314781275932	ENSMUSG00000051339.10	AC162528.2	TTS	ENSMUSG00000106206.1	Promoter (1-2kb)	5	113086323	113163351	77029	2	ENSMUST00000050125	-1620	ENSMUSG00000051339	ENSMUSG00000051339
chr5	113164970	113165339	5_113164970_113165339	90.4366205134531	-0.750817657018577	0.000150132561011822	0.0115314781275932	ENSMUSG00000106206.1	RP23-4P1.2	TTS	ENSMUSG00000106206.1	Promoter (1-2kb)	5	113086323	113163351	77029	2	ENSMUST00000050125	-1620	ENSMUSG00000051339	ENSMUSG00000051339
chr14	76610534	76610793	14_76610534_76610793	53.7137245011045	-0.788749861312061	0.00020474923775109	0.014429263349806			Intergenic	Intergenic	Distal Intergenic	14	76532814	76556687	23874	2	ENSMUST00000064517	-53848	ENSMUSG00000052584	ENSMUSG00000052584
chr9	67565904	67566196	9_67565904_67566196	42.0262289522383	-0.764197814622953	0.00035368659769141	0.0203596339835861			Intergenic	Intergenic	Distal Intergenic	9	67217087	67559703	342617	2	ENSMUST00000040025	-6202	ENSMUSG00000052698	ENSMUSG00000052698
chr18	54853059	54853319	18_54853059_54853319	54.2178112094056	-0.762124763546214	0.000307253818646267	0.0187409767912525			Intergenic	Intergenic	Distal Intergenic	18	54888045	54990180	102136	2	ENSMUST00000064763	136861	ENSMUSG00000052713	ENSMUSG00000052713
chr19	28289628	28289766	19_28289628_28289766	17.7191648165628	-0.617690127971502	0.000663587666163013	0.0283746437459326	ENSMUSG00000052942.13	Glis3	intron	ENSMUSG00000052942.13	Intron (ENSMUST00000162022/ENSMUSG00000052942, intron 8 of 10)	19	28263951	28283906	19956	2	ENSMUST00000159639	-5723	ENSMUSG00000052942	ENSMUSG00000052942
chr7	19824224	19824479	7_19824224_19824479	129.635439318497	-0.703144123930747	7.68043384603454e-05	0.00742087691858352			Intergenic	Intergenic	Promoter (1-2kb)	7	19812395	19822770	10376	2	ENSMUST00000146194	-1455	ENSMUSG00000053175	ENSMUSG00000053175
chr2	163472191	163472320	2_163472191_163472320	28.6096216410055	-0.745228649100722	0.000416382520879755	0.0220002025787974	ENSMUSG00000048486.6	Fitm2	promoter-TSS	ENSMUSG00000053353.5	Promoter (<=1kb)	2	163472545	163473003	459	1	ENSMUST00000065731	-225	ENSMUSG00000053353	ENSMUSG00000053353
chr2	163472191	163472320	2_163472191_163472320	28.6096216410055	-0.745228649100722	0.000416382520879755	0.0220002025787974	ENSMUSG00000053353.5	RP23-36P22.8	promoter-TSS	ENSMUSG00000053353.5	Promoter (<=1kb)	2	163472545	163473003	459	1	ENSMUST00000065731	-225	ENSMUSG00000053353	ENSMUSG00000053353
chr11	34010698	34011062	11_34010698_34011062	62.2248681119663	-0.746427660690524	0.000366185019940457	0.0205374583236586	ENSMUSG00000085684.2	RP23-73A4.3	intron	ENSMUSG00000085684.2	Intron (ENSMUST00000141450/ENSMUSG00000085684, intron 4 of 4)	11	33641180	33993152	351973	2	ENSMUST00000154760	-17547	ENSMUSG00000053519	ENSMUSG00000053519
chr2	17741625	17741852	2_17741625_17741852	47.9445919541345	-0.725320703968207	0.000691056747885747	0.0290992186597034			Intergenic	Intergenic	Distal Intergenic	2	17727386	17731464	4079	2	ENSMUST00000130725	-10162	ENSMUSG00000053702	ENSMUSG00000053702
chr3	126831489	126831822	3_126831489_126831822	89.7252279771878	-0.950185725965771	1.50555997603913e-06	0.000451414042936262	ENSMUSG00000053819.16	Camk2d	intron	ENSMUSG00000053819.16	Intron (ENSMUST00000106402/ENSMUSG00000053819, intron 16 of 19)	3	126805862	126842893	37032	1	ENSMUST00000170149	25628	ENSMUSG00000053819	ENSMUSG00000053819
chr5	33705110	33705740	5_33705110_33705740	207.11692846031	-0.604459343862136	9.63142624817301e-05	0.00862185876302279			Intergenic	Intergenic	Distal Intergenic	5	33721724	33737067	15344	1	ENSMUST00000067150	-15984	ENSMUSG00000054252	ENSMUSG00000054252
chr5	105557798	105558131	5_105557798_105558131	78.7219445558338	-0.700458173435545	0.000493857506598111	0.0240983096258835	ENSMUSG00000054720.12	Lrrc8c	promoter-TSS	ENSMUSG00000054720.12	Promoter (<=1kb)	5	105558858	105606872	48015	1	ENSMUST00000153754	-727	ENSMUSG00000054720	ENSMUSG00000054720
chr1	89400622	89401163	1_89400622_89401163	121.145426750394	-0.662913441468161	0.000384990685820746	0.021149841517296	ENSMUSG00000099938.1	RP23-350B16.2	intron	ENSMUSG00000099938.1	Distal Intergenic	1	89454811	89895282	440472	1	ENSMUST00000027521	-53648	ENSMUSG00000055013	ENSMUSG00000055013
chr7	112697066	112697335	7_112697066_112697335	49.2491322234239	-0.674386701323402	0.00150622553903474	0.0457679227892777	ENSMUSG00000055320.17	Tead1	intron	ENSMUSG00000055320.17	Intron (ENSMUST00000084705/ENSMUSG00000055320, intron 1 of 11)	7	112691698	112759529	67832	1	ENSMUST00000171373	5369	ENSMUSG00000055320	ENSMUSG00000055320
chr2	31442577	31442792	2_31442577_31442792	38.4682114686026	-0.781075250105506	0.00027316822245233	0.0174757439176059	ENSMUSG00000055632.18	Hmcn2	intron	ENSMUSG00000055632.18	Intron (ENSMUST00000113532/ENSMUSG00000055632, intron 85 of 97)	2	31446735	31460737	14003	1	ENSMUST00000142448	-3943	ENSMUSG00000055632	ENSMUSG00000055632
chr7	75852311	75852619	7_75852311_75852619	94.323877454434	-0.678445308729166	0.000587934795445496	0.026723109112203	ENSMUSG00000055652.14	Klhl25	intron	ENSMUSG00000055652.14	Intron (ENSMUST00000092073/ENSMUSG00000055652, intron 1 of 2)	7	75848338	75874130	25793	1	ENSMUST00000171155	3974	ENSMUSG00000055652	ENSMUSG00000055652
chr8	15004851	15005126	8_15004851_15005126	92.0605047393018	-0.732139465567528	0.000215834899777827	0.0150035399884665			Intergenic	Intergenic	Distal Intergenic	8	15011025	15033330	22306	1	ENSMUST00000069399	-5899	ENSMUSG00000055675	ENSMUSG00000055675
chr19	37264495	37264781	19_37264495_37264781	59.6899683852942	-0.944871066984016	7.20824094706214e-06	0.0013905758465782			Intergenic	Intergenic	Distal Intergenic	19	37280584	37290878	10295	2	ENSMUST00000134740	26097	ENSMUSG00000056999	ENSMUSG00000056999
chr12	24476196	24476411	12_24476196_24476411	35.3662060492386	-0.758274566590183	0.000399931175860382	0.0215426130789209			Intergenic	Intergenic	Distal Intergenic	12	24493207	24493656	450	2	ENSMUST00000073088	17245	ENSMUSG00000057160	ENSMUSG00000057160
chr12	108396148	108396388	12_108396148_108396388	72.2638186525626	-0.831522604501415	4.56251995595486e-05	0.00523440342173741	ENSMUSG00000058070.14	Eml1	intron	ENSMUSG00000058070.14	Intron (ENSMUST00000138456/ENSMUSG00000058070, intron 1 of 6)	12	108410542	108539575	129034	1	ENSMUST00000054955	-14154	ENSMUSG00000058070	ENSMUSG00000058070
chr9	78750218	78750438	9_78750218_78750438	25.2444113952058	-0.649923745466476	0.00150613732246702	0.0457679227892777			Intergenic	Intergenic	Distal Intergenic	9	78820423	78821892	1470	2	ENSMUST00000074819	71454	ENSMUSG00000059422	ENSMUSG00000059422
chr9	29954161	29954373	9_29954161_29954373	54.1055153818003	-0.7262181005693	0.000578544517196186	0.0266130477910246	ENSMUSG00000059974.10	Ntm	intron	ENSMUSG00000059974.10	Intron (ENSMUST00000075069/ENSMUSG00000059974, intron 1 of 7)	9	29411588	29963119	551532	2	ENSMUST00000146651	8746	ENSMUSG00000059974	ENSMUSG00000059974
chr6	34721865	34722010	6_34721865_34722010	29.7526479075109	-0.709907257497427	0.000732284736486282	0.0300720098221083	ENSMUSG00000029761.16	Cald1	intron	ENSMUSG00000029761.16	Intron (ENSMUST00000079391/ENSMUSG00000029761, intron 3 of 13)	6	34726831	34726905	75	2	ENSMUST00000075773	4895	ENSMUSG00000060411	ENSMUSG00000060411
chr12	29368235	29368732	12_29368235_29368732	97.0209235323846	-0.683830324296936	0.000445115467848731	0.0229180886942373			Intergenic	Intergenic	Distal Intergenic	12	29528384	29923209	394826	1	ENSMUST00000049784	-159652	ENSMUSG00000061911	ENSMUSG00000061911
chr13	3782516	3782903	13_3782516_3782903	137.813875130142	-0.712398959938239	6.5915342728369e-05	0.00676074763722409			Intergenic	Intergenic	Distal Intergenic	13	3802893	3804318	1426	2	ENSMUST00000077698	21415	ENSMUSG00000063130	ENSMUSG00000063130
chr13	53662877	53663201	13_53662877_53663201	54.3654747274387	-0.955268901818523	7.51133249495621e-06	0.00142692382037771			Intergenic	Intergenic	Distal Intergenic	13	53525703	53526059	357	1	ENSMUST00000081132	137175	ENSMUSG00000063166	ENSMUSG00000063166
chr14	118566207	118566662	14_118566207_118566662	78.234924434655	-0.818015254501971	7.08487913500483e-05	0.00699659929181469	ENSMUSG00000032849.14	Abcc4	intron	ENSMUSG00000032849.14	Intron (ENSMUST00000036554/ENSMUSG00000032849, intron 19 of 30)	14	118585039	118585138	100	1	ENSMUST00000082710	-18377	ENSMUSG00000064644	ENSMUSG00000064644
chr12	80853759	80854126	12_80853759_80854126	39.781663360338	-0.737348171709983	0.000584043765231892	0.0267178550396339	ENSMUSG00000021133.9	Susd6	intron	ENSMUSG00000021133.9	Intron (ENSMUST00000068519/ENSMUSG00000021133, intron 2 of 5)	12	80911477	80911583	107	1	ENSMUST00000083181	-57351	ENSMUSG00000065115	ENSMUSG00000065115
chr4	66482645	66483178	4_66482645_66483178	95.7573448944091	-0.639670356074708	0.000851394773639161	0.0331577626553743			Intergenic	Intergenic	Distal Intergenic	4	66544061	66544193	133	1	ENSMUST00000083217	-60883	ENSMUSG00000065151	ENSMUSG00000065151
chr7	69398419	69398600	7_69398419_69398600	31.2879991481878	-0.677385454992764	0.00134407531930733	0.0429830160703483			Intergenic	Intergenic	Distal Intergenic	7	69498579	69498685	107	2	ENSMUST00000083231	100085	ENSMUSG00000065165	ENSMUSG00000065165
